Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Rochester Hills,Haloacetic acids (HAA9)†,24.2 ppb,0.06 ppb,
Rochester Hills,Nitrate*,0.348 ppm,0.14 ppm,10 ppm
Rochester Hills,"Radium, combined (-226 &amp; -228)*",0.86 pCi/L,0.05 pCi/L,5 pCi/L
Rochester Hills,Total trihalomethanes (TTHMs)†,36.9 ppb,0.15 ppb,80 ppb
Rochester Hills,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Rochester Hills,Chromium (total),0.188 ppb,,100 ppb
Rochester Hills,Fluoride*,0.600 ppm,,4 ppm
Rochester Hills,Strontium,0.0976 ppb,"1,500 ppb",
Rochester Hills,None,,,
"Center Line, City of",Bromochloroacetic acid,0.500 ppb,0.02 ppb,
"Center Line, City of",Bromodichloromethane,10.1 ppb,0.06 ppb,
"Center Line, City of",Chloroform,30.7 ppb,0.4 ppb,
"Center Line, City of",Dibromochloromethane,3.43 ppb,0.1 ppb,
"Center Line, City of",Dichloroacetic acid,3.75 ppb,0.2 ppb,
"Center Line, City of",Haloacetic acids (HAA5)†,12.8 ppb,0.1 ppb,60 ppb
"Center Line, City of",Nitrate*,0.364 ppm,0.14 ppm,10 ppm
"Center Line, City of",Total trihalomethanes (TTHMs)†,42.3 ppb,0.15 ppb,80 ppb
"Center Line, City of",Trichloroacetic acid,7.75 ppb,0.1 ppb,
"Center Line, City of",Barium*,10.00 ppb,700 ppb,"2,000 ppb"
"Center Line, City of",Bromoform,0.167 ppb,0.5 ppb,
"Center Line, City of",Fluoride*,0.570 ppm,,4 ppm
"Center Line, City of",None,,,
"Yale, City of",Arsenic,3.50 ppb,0.004 ppb,10 ppb
"Yale, City of",Bromodichloromethane,1.05 ppb,0.06 ppb,
"Yale, City of",Bromoform,1.21 ppb,0.5 ppb,
"Yale, City of",Chloroform,0.833 ppb,0.4 ppb,
"Yale, City of",Dibromoacetic acid,1.25 ppb,0.04 ppb,
"Yale, City of",Dibromochloromethane,1.23 ppb,0.1 ppb,
"Yale, City of",Haloacetic acids (HAA5)†,1.36 ppb,0.1 ppb,60 ppb
"Yale, City of","Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
"Yale, City of",Total trihalomethanes (TTHMs)†,4.72 ppb,0.15 ppb,80 ppb
"Yale, City of",Barium,130.0 ppb,700 ppb,"2,000 ppb"
"Yale, City of",Fluoride,0.648 ppm,,4 ppm
"Yale, City of",Styrene,0.271 ppb,0.5 ppb,100 ppb
"Yale, City of",Trichloroacetic acid,0.125 ppb,0.1 ppb,
"Yale, City of",None,,,
Dearborn,Chromium (hexavalent),0.115 ppb,0.02 ppb,
Dearborn,Haloacetic acids (HAA5)†,13.9 ppb,0.1 ppb,60 ppb
Dearborn,Haloacetic acids (HAA9)†,21.2 ppb,0.06 ppb,
Dearborn,Nitrate*,0.542 ppm,0.14 ppm,10 ppm
Dearborn,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Dearborn,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Dearborn,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Dearborn,Chromium (total),0.155 ppb,,100 ppb
Dearborn,Fluoride*,0.600 ppm,,4 ppm
Dearborn,Manganese,0.208 ppb,100 ppb,
Dearborn,Strontium,0.106 ppb,"1,500 ppb",
Dearborn,Vanadium,0.508 ppb,21 ppb,
Dearborn,None,,,
Dearborn Heights,Bromochloroacetic acid,2.00 ppb,0.02 ppb,
Dearborn Heights,Bromodichloromethane,8.48 ppb,0.06 ppb,
Dearborn Heights,Chloroform,18.1 ppb,0.4 ppb,
Dearborn Heights,Chromium (hexavalent),0.100 ppb,0.02 ppb,
Dearborn Heights,Dibromoacetic acid,0.122 ppb,0.04 ppb,
Dearborn Heights,Dibromochloromethane,3.28 ppb,0.1 ppb,
Dearborn Heights,Dichloroacetic acid,5.12 ppb,0.2 ppb,
Dearborn Heights,Haloacetic acids (HAA5)†,12.9 ppb,0.1 ppb,60 ppb
Dearborn Heights,Haloacetic acids (HAA9)†,25.7 ppb,0.06 ppb,
Dearborn Heights,Nitrate*,0.542 ppm,0.14 ppm,10 ppm
Dearborn Heights,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Dearborn Heights,Total trihalomethanes (TTHMs)†,28.9 ppb,0.15 ppb,80 ppb
Dearborn Heights,Trichloroacetic acid,7.56 ppb,0.1 ppb,
Dearborn Heights,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Dearborn Heights,Bromoform,0.0780 ppb,0.5 ppb,
Dearborn Heights,Chromium (total),0.191 ppb,,100 ppb
Dearborn Heights,Fluoride*,0.600 ppm,,4 ppm
Dearborn Heights,Manganese,0.300 ppb,100 ppb,
Dearborn Heights,Strontium,0.102 ppb,"1,500 ppb",
Dearborn Heights,Vanadium,0.318 ppb,21 ppb,
Dearborn Heights,None,,,
Lincoln Park,Chromium (hexavalent),0.105 ppb,0.02 ppb,
Lincoln Park,Haloacetic acids (HAA5)†,9.66 ppb,0.1 ppb,60 ppb
Lincoln Park,Haloacetic acids (HAA9)†,17.7 ppb,0.06 ppb,
Lincoln Park,Nitrate*,0.542 ppm,0.14 ppm,10 ppm
Lincoln Park,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Lincoln Park,Total trihalomethanes (TTHMs)†,31.8 ppb,0.15 ppb,80 ppb
Lincoln Park,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Lincoln Park,Chromium (total),0.104 ppb,,100 ppb
Lincoln Park,Fluoride*,0.600 ppm,,4 ppm
Lincoln Park,Manganese,1.68 ppb,100 ppb,
Lincoln Park,Strontium,0.0929 ppb,"1,500 ppb",
Lincoln Park,Vanadium,0.406 ppb,21 ppb,
Lincoln Park,None,,,
Melvindale,Bromochloroacetic acid,0.667 ppb,0.02 ppb,
Melvindale,Bromodichloromethane,7.53 ppb,0.06 ppb,
Melvindale,Chloroform,12.1 ppb,0.4 ppb,
Melvindale,Chromium (hexavalent),0.160 ppb,0.02 ppb,
Melvindale,Dibromoacetic acid,0.333 ppb,0.04 ppb,
Melvindale,Dibromochloromethane,4.00 ppb,0.1 ppb,
Melvindale,Dichloroacetic acid,2.33 ppb,0.2 ppb,
Melvindale,Haloacetic acids (HAA5)†,12.7 ppb,0.1 ppb,60 ppb
Melvindale,Haloacetic acids (HAA9)†,19.6 ppb,0.06 ppb,
Melvindale,Nitrate*,0.542 ppm,0.14 ppm,10 ppm
Melvindale,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Melvindale,Total trihalomethanes (TTHMs)†,26.6 ppb,0.15 ppb,80 ppb
Melvindale,Trichloroacetic acid,3.33 ppb,0.1 ppb,
Melvindale,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Melvindale,Bromoform,0.300 ppb,0.5 ppb,
Melvindale,Chromium (total),0.403 ppb,,100 ppb
Melvindale,Fluoride*,0.600 ppm,,4 ppm
Melvindale,Manganese,0.825 ppb,100 ppb,
Melvindale,Strontium,0.105 ppb,"1,500 ppb",
Melvindale,Vanadium,0.613 ppb,21 ppb,
Melvindale,None,,,
Country Acres/southgate,Bromodichloromethane,2.87 ppb,0.06 ppb,
Country Acres/southgate,Chloroform,3.34 ppb,0.4 ppb,
Country Acres/southgate,Dibromoacetic acid,0.291 ppb,0.04 ppb,
Country Acres/southgate,Dibromochloromethane,2.85 ppb,0.1 ppb,
Country Acres/southgate,Dichloroacetic acid,2.86 ppb,0.2 ppb,
Country Acres/southgate,Haloacetic acids (HAA5)†,4.95 ppb,0.1 ppb,60 ppb
Country Acres/southgate,Heptachlor epoxide,0.0201 ppb,0.006 ppb,0.2 ppb
Country Acres/southgate,Nitrate,4.90 ppm,0.14 ppm,10 ppm
Country Acres/southgate,Nitrate and nitrite,6.28 ppm,0.14 ppm,10 ppm
Country Acres/southgate,Total trihalomethanes (TTHMs)†,9.58 ppb,0.15 ppb,80 ppb
Country Acres/southgate,Trichloroacetic acid,2.08 ppb,0.1 ppb,
Country Acres/southgate,Bromoform,0.582 ppb,0.5 ppb,
Country Acres/southgate,Manganese,13.7 ppb,100 ppb,
Country Acres/southgate,None,,,
Brown Taylor Water Company Inc.,Arsenic,0.200 ppb,0.004 ppb,10 ppb
Brown Taylor Water Company Inc.,Bromodichloromethane,0.482 ppb,0.06 ppb,
Brown Taylor Water Company Inc.,Bromoform,3.64 ppb,0.5 ppb,
Brown Taylor Water Company Inc.,Dibromoacetic acid,0.960 ppb,0.04 ppb,
Brown Taylor Water Company Inc.,Dibromochloromethane,1.79 ppb,0.1 ppb,
Brown Taylor Water Company Inc.,Haloacetic acids (HAA5)†,0.960 ppb,0.1 ppb,60 ppb
Brown Taylor Water Company Inc.,Thallium,1.10 ppb,0.1 ppb,2 ppb
Brown Taylor Water Company Inc.,Total trihalomethanes (TTHMs)†,6.10 ppb,0.15 ppb,80 ppb
Brown Taylor Water Company Inc.,Barium,22.8 ppb,700 ppb,"2,000 ppb"
Brown Taylor Water Company Inc.,Chloroform,0.194 ppb,0.4 ppb,
Brown Taylor Water Company Inc.,Chromium (total),1.50 ppb,,100 ppb
Brown Taylor Water Company Inc.,Fluoride,0.560 ppm,,4 ppm
Brown Taylor Water Company Inc.,Manganese,21.8 ppb,100 ppb,
Brown Taylor Water Company Inc.,None,,,
Ann Arbor,Chromium (hexavalent),0.226 ppb,0.02 ppb,
Ann Arbor,Haloacetic acids (HAA5)†,5.02 ppb,0.1 ppb,60 ppb
Ann Arbor,Haloacetic acids (HAA9)†,4.55 ppb,0.06 ppb,
Ann Arbor,Nitrate,0.356 ppm,0.14 ppm,10 ppm
Ann Arbor,Perfluorooctane sulfonate (PFOS),10.8 ppt,1 ppt,
Ann Arbor,"Radium, combined (-226 &amp; -228)",2.21 pCi/L,0.05 pCi/L,5 pCi/L
Ann Arbor,Total PFOS and PFOA,7.50 ppt,0.007 ppt,
Ann Arbor,Total trihalomethanes (TTHMs)†,3.22 ppb,0.15 ppb,80 ppb
Ann Arbor,Chlorate,192.1 ppb,210 ppb,
Ann Arbor,Chlorodifluoromethane,0.0225 ppb,,
Ann Arbor,Chromium (total),0.315 ppb,,100 ppb
Ann Arbor,Fluoride,0.499 ppm,,4 ppm
Ann Arbor,Manganese,0.921 ppb,100 ppb,
Ann Arbor,Molybdenum,5.39 ppb,40 ppb,
Ann Arbor,Nitrite,0.0341 ppm,,1 ppm
Ann Arbor,Strontium,0.140 ppb,"1,500 ppb",
Ann Arbor,Total Per- and polyfluoroalkyl substances ,40.8 ppt,,
Ann Arbor,Vanadium,0.416 ppb,21 ppb,
Ann Arbor,None,,,
Loch Alpine Sanitary Authority,Bromochloroacetic acid,0.333 ppb,0.02 ppb,
Loch Alpine Sanitary Authority,Bromodichloromethane,1.000 ppb,0.06 ppb,
Loch Alpine Sanitary Authority,Bromoform,1.55 ppb,0.5 ppb,
Loch Alpine Sanitary Authority,Dibromoacetic acid,1.33 ppb,0.04 ppb,
Loch Alpine Sanitary Authority,Dibromochloromethane,2.33 ppb,0.1 ppb,
Loch Alpine Sanitary Authority,Haloacetic acids (HAA5)†,1.43 ppb,0.1 ppb,60 ppb
Loch Alpine Sanitary Authority,Total trihalomethanes (TTHMs)†,7.04 ppb,0.15 ppb,80 ppb
Loch Alpine Sanitary Authority,Barium,130.0 ppb,700 ppb,"2,000 ppb"
Loch Alpine Sanitary Authority,Chloroform,0.325 ppb,0.4 ppb,
Loch Alpine Sanitary Authority,Fluoride,0.145 ppm,,4 ppm
Loch Alpine Sanitary Authority,None,,,
Pittsfield Township,Bromochloroacetic acid,1.83 ppb,0.02 ppb,
Pittsfield Township,Bromodichloromethane,8.98 ppb,0.06 ppb,
Pittsfield Township,Chloroform,17.0 ppb,0.4 ppb,
Pittsfield Township,Chromium (hexavalent),0.183 ppb,0.02 ppb,
Pittsfield Township,Dibromoacetic acid,0.0833 ppb,0.04 ppb,
Pittsfield Township,Dibromochloromethane,3.54 ppb,0.1 ppb,
Pittsfield Township,Dichloroacetic acid,6.08 ppb,0.2 ppb,
Pittsfield Township,Haloacetic acids (HAA5)†,15.3 ppb,0.1 ppb,60 ppb
Pittsfield Township,Haloacetic acids (HAA9)†,26.2 ppb,0.06 ppb,
Pittsfield Township,Nitrate*,0.542 ppm,0.14 ppm,10 ppm
Pittsfield Township,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Pittsfield Township,Total trihalomethanes (TTHMs)†,31.4 ppb,0.15 ppb,80 ppb
Pittsfield Township,Trichloroacetic acid,9.25 ppb,0.1 ppb,
Pittsfield Township,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Pittsfield Township,Bromoform,0.0500 ppb,0.5 ppb,
Pittsfield Township,Chromium (total),0.188 ppb,,100 ppb
Pittsfield Township,Fluoride*,0.600 ppm,,4 ppm
Pittsfield Township,Manganese,0.161 ppb,100 ppb,
Pittsfield Township,Strontium,0.105 ppb,"1,500 ppb",
Pittsfield Township,Vanadium,0.470 ppb,21 ppb,
Pittsfield Township,None,,,
Ann Arbor Township,Chromium (hexavalent)*,0.226 ppb,0.02 ppb,
Ann Arbor Township,Haloacetic acids (HAA5)†,3.38 ppb,0.1 ppb,60 ppb
Ann Arbor Township,Haloacetic acids (HAA9)*†,4.55 ppb,0.06 ppb,
Ann Arbor Township,Nitrate*,0.356 ppm,0.14 ppm,10 ppm
Ann Arbor Township,Perfluorooctane sulfonate (PFOS)*,10.8 ppt,1 ppt,
Ann Arbor Township,"Radium, combined (-226 &amp; -228)*",2.21 pCi/L,0.05 pCi/L,5 pCi/L
Ann Arbor Township,Total PFOS and PFOA*,7.50 ppt,0.007 ppt,
Ann Arbor Township,Total trihalomethanes (TTHMs)†,4.00 ppb,0.15 ppb,80 ppb
Ann Arbor Township,Chlorate*,192.1 ppb,210 ppb,
Ann Arbor Township,Chlorodifluoromethane*,0.0225 ppb,,
Ann Arbor Township,Chromium (total)*,0.315 ppb,,100 ppb
Ann Arbor Township,Fluoride*,0.499 ppm,,4 ppm
Ann Arbor Township,Manganese*,0.921 ppb,100 ppb,
Ann Arbor Township,Molybdenum*,5.39 ppb,40 ppb,
Ann Arbor Township,Nitrite*,0.0341 ppm,,1 ppm
Ann Arbor Township,Strontium*,0.140 ppb,"1,500 ppb",
Ann Arbor Township,Total Per- and polyfluoroalkyl substances *,40.8 ppt,,
Ann Arbor Township,Vanadium*,0.416 ppb,21 ppb,
Superior Township,Arsenic,3.00 ppb,0.004 ppb,10 ppb
Superior Township,"Radium, combined (-226 &amp; -228)",2.49 pCi/L,0.05 pCi/L,5 pCi/L
Superior Township,Barium,90.0 ppb,700 ppb,"2,000 ppb"
Superior Township,Fluoride,0.463 ppm,,4 ppm
Superior Township,None,,,
Scio Township,Chromium (hexavalent)*,0.226 ppb,0.02 ppb,
Scio Township,Haloacetic acids (HAA5)†,3.60 ppb,0.1 ppb,60 ppb
Scio Township,Haloacetic acids (HAA9)*†,4.55 ppb,0.06 ppb,
Scio Township,Nitrate*,0.356 ppm,0.14 ppm,10 ppm
Scio Township,Perfluorooctane sulfonate (PFOS)*,10.8 ppt,1 ppt,
Scio Township,"Radium, combined (-226 &amp; -228)*",2.21 pCi/L,0.05 pCi/L,5 pCi/L
Scio Township,Total PFOS and PFOA*,7.50 ppt,0.007 ppt,
Scio Township,Total trihalomethanes (TTHMs)†,2.40 ppb,0.15 ppb,80 ppb
Scio Township,Chlorate*,192.1 ppb,210 ppb,
Scio Township,Chlorodifluoromethane*,0.0225 ppb,,
Scio Township,Chromium (total)*,0.315 ppb,,100 ppb
Scio Township,Fluoride*,0.499 ppm,,4 ppm
Scio Township,Manganese*,0.921 ppb,100 ppb,
Scio Township,Molybdenum*,5.39 ppb,40 ppb,
Scio Township,Nitrite*,0.0341 ppm,,1 ppm
Scio Township,Strontium*,0.140 ppb,"1,500 ppb",
Scio Township,Total Per- and polyfluoroalkyl substances *,40.8 ppt,,
Scio Township,Vanadium*,0.416 ppb,21 ppb,
Ypsilanti Community Utility Authority,Bromochloroacetic acid,1.87 ppb,0.02 ppb,
Ypsilanti Community Utility Authority,Bromodichloromethane,8.60 ppb,0.06 ppb,
Ypsilanti Community Utility Authority,Chloroform,17.6 ppb,0.4 ppb,
Ypsilanti Community Utility Authority,Chromium (hexavalent),0.151 ppb,0.02 ppb,
Ypsilanti Community Utility Authority,Dibromoacetic acid,0.130 ppb,0.04 ppb,
Ypsilanti Community Utility Authority,Dibromochloromethane,3.49 ppb,0.1 ppb,
Ypsilanti Community Utility Authority,Dichloroacetic acid,5.91 ppb,0.2 ppb,
Ypsilanti Community Utility Authority,Haloacetic acids (HAA5)†,14.6 ppb,0.1 ppb,60 ppb
Ypsilanti Community Utility Authority,Haloacetic acids (HAA9)†,26.2 ppb,0.06 ppb,
Ypsilanti Community Utility Authority,Nitrate*,0.542 ppm,0.14 ppm,10 ppm
Ypsilanti Community Utility Authority,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Ypsilanti Community Utility Authority,Total trihalomethanes (TTHMs)†,31.0 ppb,0.15 ppb,80 ppb
Ypsilanti Community Utility Authority,Trichloroacetic acid,8.70 ppb,0.1 ppb,
Ypsilanti Community Utility Authority,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Ypsilanti Community Utility Authority,Bromoform,0.0435 ppb,0.5 ppb,
Ypsilanti Community Utility Authority,Chlorate,4.56 ppb,210 ppb,
Ypsilanti Community Utility Authority,Chromium (total),0.163 ppb,,100 ppb
Ypsilanti Community Utility Authority,Fluoride*,0.600 ppm,,4 ppm
Ypsilanti Community Utility Authority,Manganese,10.8 ppb,100 ppb,
Ypsilanti Community Utility Authority,Strontium,0.103 ppb,"1,500 ppb",
Ypsilanti Community Utility Authority,Vanadium,0.438 ppb,21 ppb,
Ypsilanti Community Utility Authority,None,,,
City of Grand Saline,Bromochloroacetic acid,1.95 ppb,0.02 ppb,
City of Grand Saline,Bromodichloromethane,4.93 ppb,0.06 ppb,
City of Grand Saline,Bromoform,2.76 ppb,0.5 ppb,
City of Grand Saline,Chloroform,2.89 ppb,0.4 ppb,
City of Grand Saline,Dibromoacetic acid,1.72 ppb,0.04 ppb,
City of Grand Saline,Dibromochloromethane,6.98 ppb,0.1 ppb,
City of Grand Saline,Dichloroacetic acid,1.15 ppb,0.2 ppb,
City of Grand Saline,Haloacetic acids (HAA5)†,3.25 ppb,0.1 ppb,60 ppb
City of Grand Saline,Total trihalomethanes (TTHMs)†,23.8 ppb,0.15 ppb,80 ppb
City of Grand Saline,Trichloroacetic acid,0.383 ppb,0.1 ppb,
City of Grand Saline,Aluminum,16.0 ppb,600 ppb,
City of Grand Saline,Barium,65.5 ppb,700 ppb,"2,000 ppb"
City of Grand Saline,Di(2-ethylhexyl) phthalate,0.117 ppb,3 ppb,6 ppb
City of Grand Saline,Fluoride,0.0827 ppm,,4 ppm
City of Grand Saline,Manganese,39.5 ppb,100 ppb,
City of Grand Saline,Methyl ethyl ketone,0.312 ppb,,
City of Grand Saline,Nitrate,0.0212 ppm,0.14 ppm,10 ppm
City of Grand Saline,Nitrate and nitrite,0.0170 ppm,0.14 ppm,10 ppm
City of Grand Saline,None,,,
Sumpter Township,Bromochloroacetic acid,2.63 ppb,0.02 ppb,
Sumpter Township,Bromodichloromethane,8.90 ppb,0.06 ppb,
Sumpter Township,Chloroform,29.5 ppb,0.4 ppb,
Sumpter Township,Dibromoacetic acid,0.375 ppb,0.04 ppb,
Sumpter Township,Dibromochloromethane,5.06 ppb,0.1 ppb,
Sumpter Township,Dichloroacetic acid,6.75 ppb,0.2 ppb,
Sumpter Township,Haloacetic acids (HAA5)†,14.7 ppb,0.1 ppb,60 ppb
Sumpter Township,Nitrate*,0.522 ppm,0.14 ppm,10 ppm
Sumpter Township,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Sumpter Township,Total trihalomethanes (TTHMs)†,46.3 ppb,0.15 ppb,80 ppb
Sumpter Township,Trichloroacetic acid,7.38 ppb,0.1 ppb,
Sumpter Township,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Sumpter Township,Bromoform,0.663 ppb,0.5 ppb,
Sumpter Township,Fluoride*,0.584 ppm,,4 ppm
Sumpter Township,None,,,
Huron Twp,Chromium (hexavalent),0.168 ppb,0.02 ppb,
Huron Twp,Haloacetic acids (HAA5)†,10.3 ppb,0.1 ppb,60 ppb
Huron Twp,Haloacetic acids (HAA9)†,12.0 ppb,0.06 ppb,
Huron Twp,Nitrate*,0.522 ppm,0.14 ppm,10 ppm
Huron Twp,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Huron Twp,Total trihalomethanes (TTHMs)†,41.6 ppb,0.15 ppb,80 ppb
Huron Twp,1-Butanol ,0.940 ppb,,
Huron Twp,2-Methoxyethanol,0.136 ppb,,
Huron Twp,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Huron Twp,Chromium (total),0.0875 ppb,,100 ppb
Huron Twp,Fluoride*,0.584 ppm,,4 ppm
Huron Twp,Manganese,0.815 ppb,100 ppb,
Huron Twp,Strontium,0.102 ppb,"1,500 ppb",
Huron Twp,Vanadium,0.188 ppb,21 ppb,
Huron Twp,None,,,
Huron Township,Bromochloroacetic acid*,0.750 ppb,0.02 ppb,
Huron Township,Bromodichloromethane,11.5 ppb,0.06 ppb,
Huron Township,Chloroform,41.5 ppb,0.4 ppb,
Huron Township,Dibromochloromethane,3.53 ppb,0.1 ppb,
Huron Township,Dichloroacetic acid,1.83 ppb,0.2 ppb,
Huron Township,Haloacetic acids (HAA5)†,15.6 ppb,0.1 ppb,60 ppb
Huron Township,Total trihalomethanes (TTHMs)†,58.0 ppb,0.15 ppb,80 ppb
Huron Township,Trichloroacetic acid,12.0 ppb,0.1 ppb,
Huron Township,None,,,
Belleville,Haloacetic acids (HAA5)†,14.3 ppb,0.1 ppb,60 ppb
Belleville,Nitrate*,0.522 ppm,0.14 ppm,10 ppm
Belleville,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Belleville,Total trihalomethanes (TTHMs)†,46.1 ppb,0.15 ppb,80 ppb
Belleville,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Belleville,Fluoride*,0.584 ppm,,4 ppm
Augusta,Arsenic*,0.239 ppb,0.004 ppb,10 ppb
Augusta,Bromodichloromethane,5.82 ppb,0.06 ppb,
Augusta,Bromoform,2.96 ppb,0.5 ppb,
Augusta,Chloroform,2.83 ppb,0.4 ppb,
Augusta,Dibromoacetic acid,2.09 ppb,0.04 ppb,
Augusta,Dibromochloromethane,7.65 ppb,0.1 ppb,
Augusta,Dichloroacetic acid,2.28 ppb,0.2 ppb,
Augusta,Haloacetic acids (HAA5)†,6.18 ppb,0.1 ppb,60 ppb
Augusta,Nitrate*,4.64 ppm,0.14 ppm,10 ppm
Augusta,Nitrate and nitrite*,4.78 ppm,0.14 ppm,10 ppm
Augusta,"Radium, combined (-226 &amp; -228)*",1.24 pCi/L,0.05 pCi/L,5 pCi/L
Augusta,Total trihalomethanes (TTHMs)†,19.3 ppb,0.15 ppb,80 ppb
Augusta,Trichloroacetic acid,0.229 ppb,0.1 ppb,
Augusta,Barium*,105.2 ppb,700 ppb,"2,000 ppb"
Augusta,Fluoride*,0.593 ppm,,4 ppm
Augusta,Manganese*,3.76 ppb,100 ppb,
Augusta,Monobromoacetic acid,1.59 ppb,25 ppb,
Augusta,Strontium*,163.0 ppb,"1,500 ppb",
Augusta,None,,,
Augusta Township,Bromodichloromethane,6.70 ppb,0.06 ppb,
Augusta Township,Chloroform,9.00 ppb,0.4 ppb,
Augusta Township,Dibromochloromethane,2.80 ppb,0.1 ppb,
Augusta Township,Dichloroacetic acid,6.00 ppb,0.2 ppb,
Augusta Township,Haloacetic acids (HAA5)†,13.7 ppb,0.1 ppb,60 ppb
Augusta Township,Nitrate*,0.542 ppm,0.14 ppm,10 ppm
Augusta Township,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Augusta Township,Total trihalomethanes (TTHMs)†,25.9 ppb,0.15 ppb,80 ppb
Augusta Township,Trichloroacetic acid,4.00 ppb,0.1 ppb,
Augusta Township,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Augusta Township,Fluoride*,0.600 ppm,,4 ppm
Augusta Township,None,,,
Canton Township,Chromium (hexavalent),0.138 ppb,0.02 ppb,
Canton Township,Haloacetic acids (HAA5)†,18.5 ppb,0.1 ppb,60 ppb
Canton Township,Haloacetic acids (HAA9)†,26.0 ppb,0.06 ppb,
Canton Township,Nitrate*,0.522 ppm,0.14 ppm,10 ppm
Canton Township,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Canton Township,Total trihalomethanes (TTHMs)†,28.9 ppb,0.15 ppb,80 ppb
Canton Township,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Canton Township,Chromium (total),0.0873 ppb,,100 ppb
Canton Township,Fluoride*,0.584 ppm,,4 ppm
Canton Township,Manganese,0.447 ppb,100 ppb,
Canton Township,Strontium,0.103 ppb,"1,500 ppb",
Canton Township,Vanadium,0.207 ppb,21 ppb,
Canton Township,None,,,
Romulus,Chromium (hexavalent),0.101 ppb,0.02 ppb,
Romulus,Haloacetic acids (HAA5)†,14.6 ppb,0.1 ppb,60 ppb
Romulus,Haloacetic acids (HAA9)†,25.4 ppb,0.06 ppb,
Romulus,Nitrate*,0.542 ppm,0.14 ppm,10 ppm
Romulus,"Radium, combined (-226 &amp; -228)*",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Romulus,Total trihalomethanes (TTHMs)†,31.4 ppb,0.15 ppb,80 ppb
Romulus,Barium*,10.00 ppb,700 ppb,"2,000 ppb"
Romulus,Chromium (total),0.215 ppb,,100 ppb
Romulus,Fluoride*,0.600 ppm,,4 ppm
Romulus,Manganese,0.858 ppb,100 ppb,
Romulus,Strontium,0.111 ppb,"1,500 ppb",
Romulus,Vanadium,0.176 ppb,21 ppb,
Romulus,None,,,
Mhog Sewer & Water Authority,Bromochloroacetic acid,1.000 ppb,0.02 ppb,
Mhog Sewer & Water Authority,Bromodichloromethane,10.0 ppb,0.06 ppb,
Mhog Sewer & Water Authority,Bromoform,9.41 ppb,0.5 ppb,
Mhog Sewer & Water Authority,Chloroform,5.89 ppb,0.4 ppb,
Mhog Sewer & Water Authority,Chromium (hexavalent),0.223 ppb,0.02 ppb,
Mhog Sewer & Water Authority,Dibromoacetic acid,2.17 ppb,0.04 ppb,
Mhog Sewer & Water Authority,Dibromochloromethane,14.5 ppb,0.1 ppb,
Mhog Sewer & Water Authority,Dichloroacetic acid,1.33 ppb,0.2 ppb,
Mhog Sewer & Water Authority,Haloacetic acids (HAA5)†,3.29 ppb,0.1 ppb,60 ppb
Mhog Sewer & Water Authority,Haloacetic acids (HAA9)†,9.02 ppb,0.06 ppb,
Mhog Sewer & Water Authority,Total trihalomethanes (TTHMs)†,44.9 ppb,0.15 ppb,80 ppb
Mhog Sewer & Water Authority,Chlorate,335.0 ppb,210 ppb,
Mhog Sewer & Water Authority,Chromium (total),0.200 ppb,,100 ppb
Mhog Sewer & Water Authority,Fluoride,0.777 ppm,,4 ppm
Mhog Sewer & Water Authority,Molybdenum,2.23 ppb,40 ppb,
Mhog Sewer & Water Authority,Strontium,0.823 ppb,"1,500 ppb",
Mhog Sewer & Water Authority,Vanadium,0.425 ppb,21 ppb,
