Utility name,City,People served,Zip
Lawton,Lawton,"Population served: 1,900",49027
Mattawan,Mattawan,"Population served: 2,037",49027
Meadow Woods N/r Center,Leland,Population served: 78,49027
Mitchell Brothers Mobile Home Park,South Haven,Population served: 122,49027
Phelps Mobile Home Villa,Grand Rapids,Population served: 87,49027
Port of Call - West,Gaylord,Population served: 152,49027
Rush Lake Mobile Home Park/campground,Dundee,Population served: 50,49027
Shady Brook Mobile Home Park,Mio,Population served: 50,49027
Three Mile Lake Trailer Park,Mio,Population served: 112,49027
Viking River Mobile Home Park,Port Huron,Population served: 55,49027
Whispering Pines Estates,Quincy,Population served: 125,49027
Wolf Lake Mobile Home Park,West Olive,Population served: 99,49027
Colon,"Colon, MI","Population served:1,190",49030
Bronson,"Bronson, MI","Population served:2,421",49030
Cassopolis,"Charlotte, MI","Population served:1,815",49031
Charleston Township,"Pellston, MI",Population served:30,49034
Quincy,"Quincy, MI","Population served:2,040",49036
Watervliet,"Watervliet, MI","Population served:2,735",49038
Lockport Township,"Whittemore, MI","Population served:1,778",49042
White Pigeon,"White Pigeon, MI","Population served:1,640",49042
Coloma,"Coloma, MI","Population served:2,980",49043
Marcellus,"Marcellus, MI","Population served:1,198",49045
Yankee Springs Township,"Middleville, MI",Population served:660,49046
Cass County Water System,"Dowagiac, MI","Population served:1,350",49047
Dowagiac,"Iron Mountain, MI","Population served:6,350",49047
Climax,"Climax, MI",Population served:767,49048
Galesburg,"Waterford, MI","Population served:2,377",49053
Constantine,"Holland, MI","Population served:2,075",49061
Tekonsha,"Tekonsha, MI",Population served:722,49068
Gun Plain Township,"Plainwell, MI",Population served:1,49070
Park Township (hbpw Service Area),"Holland, MI","Population served:12,314",49072
Hastings,"Jackson, MI","Population served:7,350",49073
Clearwater Village Mobile Home Park,Southfield,Population served: 400,49075
Glen Oaks Community College,Centreville,"Population served: 1,233",49075
"Olivet, City of","Olivet, MI","Population served:1,758",49076
Lake Doster,"Plainwell, MI","Population served:1,287",49080
Martin,"Martin, MI",Population served:785,49080
Reading,"Reading, MI","Population served:1,078",49082
Litchfield,"Litchfield, MI","Population served:1,310",49082
Niles,"Sparta, MI","Population served:14,215",49084
Sturgis,"Sturgis, MI","Population served:11,920",49091
Burr Oak,"Vicksburg, MI",Population served:828,49091
Three Rivers,"Ellsworth, MI","Population served:7,811",49093
Mendon,"Gurnee, IL",Population served:920,49093
Union City,"Union City, MI","Population served:1,630",49094
Vicksburg,"Detroit, MI","Population served:2,906",49097
Baroda,"Niles, MI",Population served:910,49101
Oronoko Township,"Walled Lake, MI","Population served:2,310",49101
Berrien Springs,"Dearborn Heights, MI","Population served:3,530",49103
Niles Township,"Gladwin, MI","Population served:2,270",49103
Buchanan,"Buchanan, MI","Population served:4,871",49103
Baraga,"Brighton, MI","Population served:2,139",49103
Bridgman,"Ionia, MI","Population served:2,291",49106
Edwardsburg,"Toledo, OH","Population served:1,160",49112
Grand Beach,"Fountain, MI",Population served:272,49117
Michiana,"Morley, MI",Population served:182,49117
New Buffalo,"Plymouth, MI","Population served:1,883",49117
Three Oaks,"Three Oaks, MI","Population served:1,622",49117
Chikaming Township,"Jackson, MI","Population served:2,825",49117
New Buffalo Township,"Bangor, MI","Population served:2,845",49128
Napoleon Township,"Napoleon, MI",Population served:444,49201
Blackman Township,"Hamburg, MI","Population served:4,357",49201
Summit Township,"West Branch, MI","Population served:20,012",49201
Spring Arbor Township,"Rapid River, MI","Population served:2,833",49201
Sherman Oaks,"Farmington Hills, MI",Population served:915,49201
Jackson,"Jackson, MI","Population served:33,165",49201
Leoni Township,"Michigan Center, MI","Population served:2,408",49202
Adrian,Jackson,"Population served: 21,133",49220
Bean Creek Resort,Somerset Center,Population served: 112,49220
Blissfield,Blissfield,"Population served: 3,340",49220
Britton,East Lansing,Population served: 611,49220
Brookdale Adrian,Clarkston,Population served: 115,49220
Clinton Estates,Howard City,Population served: 68,49220
Country Villa Estates,Escanaba,Population served: 125,49220
Hudson,Hudson,"Population served: 2,307",49220
Lake Arrowhead Estates,Adrian,Population served: 231,49220
Lee Villa Mobile Home Park,Adrian,Population served: 283,49220
Leffingwell Estates,Hudson,Population served: 210,49220
Madison Township,Adrian,"Population served: 3,480",49220
Man Nor Farms Subdivision,White Pigeon,Population served: 193,49220
Morenci,Cedarville,"Population served: 2,220",49220
Onsted,Onsted,Population served: 907,49220
Richlyn Manor,West Branch,Population served: 192,49220
Riga Township,Riga,Population served: 266,49220
Robin Hood Mobile Court,Adrian,Population served: 63,49220
Round Lake Estates,Somerset Center,Population served: 30,49220
South Shore Water System,Grayling,Population served: 488,49220
Tecumseh,Tecumseh,"Population served: 8,521",49220
Waters Edge Mobile Home Community,Adrian,Population served: 80,49220
Albion,"Albion, MI","Population served:9,144",49224
"Parma, Village of","Reed City, MI",Population served:768,49224
Parma Township-amberton Vill.,"Albion, MI",Population served:378,49224
Concord,"Indian River, MI","Population served:1,050",49224
Hillsdale,"Hillsdale, MI","Population served:8,163",49227
Manchester,"Manchester, MI","Population served:2,150",49230
Spsm,"Jackson, MI","Population served:6,481",49233
Ridgeway,"Armada, MI",Population served:31,49238
Sylvan Township,"Carp Lake, MI",Population served:263,49240
Arbor Ridge Condominiums,Vestaburg,Population served: 58,49241
Arbor Village,Los Angeles,Population served: 670,49241
Brooklyn,Oxford,"Population served: 1,206",49241
Coachmans Cove,Bloomfield Hills,Population served: 388,49241
Coffmans Trailer Park,Concord,Population served: 75,49241
Lilly Bank Lane,Concord,Population served: 10,49241
Indian Village,Jackson,Population served: 394,49241
Lakeshore Condominiums,Brooklyn,Population served: 38,49241
Pleasant Lake Mobile Home Court,Ann Arbor,Population served: 145,49241
Shady Park,Ann Arbor,Population served: 58,49241
Spring Valley Estates,Harrison,Population served: 117,49241
Willows On Twin Ponds,Kalamazoo,Population served: 147,49241
Camden,Camden,Population served: 512,49258
Country Living Adult Foster Care,Hillsdale,Population served: 56,49258
Hillside Acres,Coldwater,Population served: 105,49258
Jonesville,Goodlettsville,"Population served: 2,258",49258
Kyca Community,Grayling,Population served: 73,49258
Riley's Mobile Home Park,Lansing,Population served: 70,49258
Somerset Center,Somerset Center,Population served: 368,49258
Waldron,Naubinway,Population served: 538,49258
Lowell Township,"Lowell, MI","Population served:1,958",49301
Grand Rapids,"Grand Rapids, MI","Population served:258,416",49301
Wyoming,"Wyoming, MI","Population served:72,125",49303
Muskegon,"Stanton, MI","Population served:37,213",49303
Kentwood,"Ovid, MI","Population served:36,072",49303
Grandville,"Vulcan, MI","Population served:15,378",49303
Muskegon Heights,"Muskegon, MI","Population served:10,856",49303
East Grand Rapids,"East Grand Rapids, MI","Population served:11,637",49303
Fruitport Township,"Fruitport, MI","Population served:9,355",49303
Ada Township,"Ada, MI","Population served:6,523",49303
"Merrill, Village of","Marshall, MI",Population served:695,49309
Middleville,"Middleville, MI","Population served:3,309",49316
Georgetown Township,"Jenison, MI","Population served:36,964",49323
Holland Board of Public Works,"Holland, MI","Population served:27,513",49323
Allendale Township,"Allendale, MI","Population served:19,725",49323
Grand Haven Township,"Grand Haven, MI","Population served:15,051",49323
Rockford,"Bad Axe, MI","Population served:7,160",49326
Sparta,"Sparta, MI","Population served:4,140",49326
Grant,"Grant, MI",Population served:894,49327
Newaygo,"Montague, MI","Population served:1,976",49329
Lowell,"Lowell, MI","Population served:3,890",49331
Four Seasons Trailer Park,Battle Creek,Population served: 140,49339
Hesperia,Wyoming,Population served: 954,49339
Hess Lake Rv and Mobile Home Park,Charlevoix,Population served: 160,49339
Lake Forest Park,Otsego,Population served: 185,49339
White Cloud,Ann Arbor,"Population served: 1,408",49339
Lake Bella Vista,"Rockford, MI","Population served:3,584",49341
Olive/blendon Townships,"Onaway, MI",Population served:544,49401
Polkton Township,"Coopersville, MI",Population served:135,49403
Coopersville,"Coopersville, MI","Population served:4,519",49404
Ravenna,"Ravenna, MI","Population served:1,219",49404
Crockery Township,"Nunica, MI","Population served:1,210",49404
Fennville,"Cedar Springs, MI","Population served:1,459",49408
Country Village,Hamburg,Population served: 78,49409
Ferrysburg,Ferrysburg,"Population served: 3,268",49409
Grand Haven,Grand Haven,"Population served: 10,412",49409
Hudsonville,Hudsonville,"Population served: 7,116",49409
Jamestown Township,Bayport,"Population served: 3,330",49409
Metron of Lamont,Grand Rapids,Population served: 86,49409
Northwest Ottawa County Water System,Grand Haven,Population served: 1,49409
Port Sheldon Township,Onaway,Population served: 275,49409
Sheldon Dunes,Onaway,Population served: 176,49409
Spring Lake,Twin Lake,"Population served: 2,512",49409
Spring Lake Township,Twin Lake,"Population served: 9,393",49409
Tallmadge Meadows,Decatur,Population served: 268,49409
West Olive Estates,Denver,"Population served: 1,850",49409
Zeeland Board of Public Works,Zeeland,"Population served: 7,921",49409
Pentwater,"Pentwater, MI",Population served:857,49420
"Ludington, City of","Ludington, MI","Population served:8,076",49431
Hart,"Bessemer, MI","Population served:2,126",49436
Musk County Northside Water System,"Caro, MI","Population served:5,612",49437
Whitehall,"Whitehall, MI","Population served:2,706",49437
Roosevelt Park,"Roosevelt Park, MI","Population served:3,831",49441
North Muskegon,"North Muskegon, MI","Population served:3,786",49441
Muskegon County Eastside Water System,"Caro, MI","Population served:6,693",49442
Arlington Woods,"Muskegon, MI","Population served:1,650",49442
Apple Carr Village,"Southfield, MI","Population served:1,322",49442
Egelcraft Mobile Home Park,"Southfield, MI","Population served:1,120",49442
Blue Lake Residences,Herron,Population served: 212,49443
Butterfield Woods Subdivision,Whitehall,Population served: 65,49443
Crystal Downs Mobile Village,Decatur,Population served: 260,49443
Edgewood Mobile Home Park,Hudsonville,Population served: 162,49443
Maple Island Estates,Petoskey,Population served: 320,49443
Montague,Montague,"Population served: 2,479",49443
Pine Island Lake Rec Park,Fremont,Population served: 75,49443
Timberline Estates,Caro,Population served: 755,49443
West Pine Island,Muskegon,Population served: 75,49443
White Lake Assisted Living Center,Vassar,Population served: 26,49443
Cedar Creek Township,"Cadillac, MI",Population served:124,49445
Fillmore Township,"Hanover, MI",Population served:25,49453
"Scottville, City of","Scottville, MI","Population served:1,214",49454
Holiday Village Mobile Home Park,Scottville,Population served: 185,49458
Manistee Forest Pines Estates,Traverse City,Population served: 44,49458
Pere Marquette Township - Customer,Ludington,Population served: 250,49458
Pere Marquette Township - Wells,Ludington,Population served: 290,49458
Tall Oaks Condominums,Ludington,Population served: 65,49458
Tamarac Village,Southfield,Population served: 873,49458
City of Cadillac,"Kalamazoo, MI","Population served:10,355",49601
Bay Harbor Club,Kewadin,Population served: 40,49611
"Bellaire, Village of",Bellaire,"Population served: 1,086",49611
"Central Lake, Village of",Clarkston,Population served: 952,49611
Cottage Cove On Elk Lake,Kewadin,Population served: 26,49611
"Elk Rapids, Village of",Muskegon,"Population served: 1,642",49611
"Ellsworth, Village of",Fairview,Population served: 349,49611
Lakewood Terrace Association,Lincoln,Population served: 36,49611
Mancelona Area Water and Sewer Authority,Kewadin,"Population served: 3,900",49611
Mancelona Area Wsa - The Chief,Kewadin,Population served: 40,49611
Maplewood Ridge Condominiums,Harrison,Population served: 80,49611
Meadowbrook Med Care Facility,Bellaire,Population served: 154,49611
Shanty Creek - Watars Association,Bellaire,"Population served: 1,250",49611
Sunset Torch Association,Central Lake,Population served: 84,49611
"Kalkaska, Village of",Kalkaska,"Population served: 2,020",49612
Rapid River Meadows,Holt,Population served: 46,49612
"Bear Lake, Village of",Greenville,Population served: 318,49613
Benzonia Village of,Riverside,Population served: 491,49613
"Beulah, Village of",Beulah,Population served: 380,49613
Buena Vista Estates,Interlochen,Population served: 79,49613
Buttercup Shores,St Johns,Population served: 40,49613
Camp Arcadia / Lca,Holland,Population served: 400,49613
Crystal Highlands Subdivision,Cedarville,Population served: 50,49613
Crystal Mountain Resort & Spa,Sterling Heights,Population served: 700,49613
Crystal Ridge Condominium Association,Edwardsburg,Population served: 80,49613
"Elberta, Village of",Twin Lake,Population served: 372,49613
Filer Charter Township,Manistee,Population served: 940,49613
"Frankfort, City of",Twining,"Population served: 1,286",49613
"Kaleva, Village of",Kaleva,Population served: 464,49613
Kamp Villa Rv Park,Manistee,Population served: 100,49613
"Manistee, City of",Hemlock,"Population served: 6,200",49613
Pirates Cove Condominiums,Onekama,Population served: 38,49613
Portage Point Inn,Memphis,Population served: 125,49613
"Thompsonville, Village of",Thompsonville,Population served: 438,49613
Valley Side Apartments,Lansing,Population served: 45,49613
Valleywood Cove Condominium Association,Traverse City,Population served: 50,49613
Torch Lake Township,"Calumet, MI",Population served:946,49615
Michigan-american Water Company,"Calumet, MI","Population served:5,535",49615
"Buckley, Village of",Midland,Population served: 529,49618
Curry House Assisted Living Center,Grayling,Population served: 76,49618
Haring Charter Township,Cadillac,Population served: 839,49618
"Manton, City of",Grand Blanc,"Population served: 1,287",49618
"Mesick, Village of",Decatur,Population served: 394,49618
Clean Water Association Inc.,Baldwin,Population served: 22,49623
Duvernay Park Apartments,Idlewild,Population served: 68,49623
Idlewild Garden Housing,Battle Creek,Population served: 27,49623
Osceola Township,"Shelby Township, MI","Population served:1,391",49631
"Roscommon, Village of","Roscommon, MI","Population served:1,075",49632
Homestead/crystal River Water Company,"Grand Rapids, MI","Population served:1,365",49636
"Evart, City of","Hartland, MI","Population served:1,903",49639
"Empire, Village of","Emipre, MI",Population served:400,49640
"Kingsley, Village of","Hopkins, MI","Population served:1,657",49649
Blair Township,"Caledonia, MI","Population served:2,125",49649
East Bay Charter Township,"Traverse City, MI","Population served:3,720",49649
"Lake City, City of","Pigeon, MI",Population served:836,49651
"Suttons Bay, Village of","Suttons Bay, MI",Population served:874,49653
Cedar Creek Water Company,Traverse City,Population served: 325,49654
First Point Mobile Court,Traverse City,Population served: 110,49654
Leelanau County Law Enforcement Center,Suttons Bay,Population served: 75,49654
Maple Valley Nursing Home,Maple City,Population served: 25,49654
Northport Cottage Owners,Northport,Population served: 240,49654
"Northport, Village of",Northport,Population served: 526,49654
The Leelanau School,Glen Arbor,Population served: 82,49654
Thorn Creek Condominiums,Traverse City,Population served: 50,49654
York Condominiums,Suttons Bay,Population served: 88,49654
"Mcbain, City of","Brighton, MI",Population served:640,49657
"Reed City, City of","Reed City, MI","Population served:2,425",49677
City of Traverse City,"Traverse City, MI","Population served:14,532",49684
Centreville,"Centreville, MI","Population served:1,579",49684
Peninsula Township,"Milford, MI","Population served:1,790",49685
Kings Court Mobile Home Park,"Traverse City, MI","Population served:1,200",49686
Acme Township - Hope Village,Williamsburg,Population served: 128,49696
Black Bear Farms,St. Clair,Population served: 110,49696
Cherryland Mobile Home Park,Mayfield,Population served: 40,49696
Country Eden LLC,Traverse City,Population served: 60,49696
Deepwater Pointe Association,Traverse City,Population served: 65,49696
Fife Lake Townhouses,Traverse City,Population served: 54,49696
Grand Traverse Condominiums,Traverse City,Population served: 60,49696
Interlochen Center For The Arts,Conklin,Population served: 750,49696
Juniper Hills Condominiums,Traverse City,Population served: 50,49696
Meadowlane Mobile Home Park,Traverse City,Population served: 650,49696
Rolling Meadows Water Association,Caledonia,Population served: 76,49696
Silver Lake View Mobile Home Park,Traverse City,Population served: 98,49696
Silver Shores Mobile Home Park,Lowell,Population served: 360,49696
Suburban Estates Mobile Home Park,Milford,Population served: 150,49696
The Lighthouse-traverse City LLC,Kingsley,Population served: 55,49696
"Cheboygan, City of",Cheboygan,"Population served: 4,867",49705
Indian River Mobile Home Park,Michigan Center,Population served: 28,49705
"Mackinaw City, Village of",Mackinaw City,Population served: 897,49705
Point Nipigon Resort,Cheboygan,Population served: 173,49705
South Pointe I Apartments,Gladwin,Population served: 32,49705
South Pointe II Apartments,Lewiston,Population served: 48,49705
South Pointe III Apartments,Lewiston,Population served: 32,49705
Sunset Beach Association,Cadillac,Population served: 29,49705
Town and Country Mobile Home Park,Washington,Population served: 85,49705
Burt Township,"Grand Marais, MI",Population served:676,49706
Alpena Township,"Grand Blanc, MI","Population served:5,197",49707
Maple Ridge Township,"Marlette, MI",Population served:250,49707
"Hillman, Village of","Grayling, MI",Population served:697,49709
Kinross Township,"Kincheloe, MI","Population served:7,341",49715
Charlevoix Township,"Benton Harbor, MI","Population served:1,700",49720
"Charlevoix, City of","Charlevoix, MI","Population served:3,124",49720
Beaver Creek Resort,Gaylord,Population served: 76,49733
Fairway Lake Condominiums,Vestaburg,Population served: 56,49733
"Gaylord, City of",Plainwell,"Population served: 3,645",49733
Glen Meadows Condominiums,Mt. Morris,Population served: 142,49733
"Grayling, City of",Remus,"Population served: 1,884",49733
Hartwick Pines Estates,Brighton,Population served: 75,49733
Horsell Manor,Fenton,Population served: 25,49733
Lakeview Apartments,Burr Oak,Population served: 64,49733
Nottingham Forest Mobile Home Park,Petersburg,Population served: 185,49733
Shawono Center - Dhs,Almont,Population served: 40,49733
Sunset Estates Gaylord,Wyoming,Population served: 50,49733
Timberly Village Mobile Home Park,Troy,Population served: 58,49733
Treetops Resort (treetops North),Perkins,Population served: 90,49733
West Park Apartments,Battle Creek,Population served: 54,49733
West Traverse Township,"Harbor Springs, MI",Population served:414,49740
Birchwood Farms,"Traverse City, MI","Population served:1,227",49740
"Harbor Springs, City of","Detroit, MI","Population served:1,194",49740
City of Alpena,Alpena,"Population served: 10,483",49744
Lakeshore Estates Mobile Home Park,Gladwin,Population served: 115,49744
St. Ignace,"St. Ignace, MI","Population served:2,900",49745
Pentland Township,"Newberry, MI",Population served:450,49748
Briley Township,Atlanta,Population served: 435,49751
Oak Leaf Manor,Lewiston,Population served: 36,49751
Rudyard Township,"Grand Junction, MI",Population served:250,49752
"Petoskey, City of","Spring Arbor, MI","Population served:8,725",49755
Boyne Highlands Resort,"Harbor Springs, MI",Population served:450,49755
"Rogers City, City of","Rogers City, MI","Population served:2,827",49759
Little Traverse Township,"Holly, MI","Population served:1,102",49764
Mackinac County Housing-curtis,Curtis,Population served: 50,49775
Mackinac County Housing-engadine,Curtis,Population served: 50,49775
Mackinac Island,Mackinac Island,Population served: 469,49775
Marquette Township,"Marquette, MI","Population served:2,700",49780
"Boyne City, City of",Boyne City,"Population served: 3,735",49782
"Boyne Falls, Village of",Niles,Population served: 370,49782
Boyne Mountain Resort,Clarklake,Population served: 950,49782
"East Jordan, City of",Port Austin,"Population served: 2,215",49782
Hemingway Pointe Club Owners Association,Prudenville,Population served: 250,49782
Hills of Walloon Association,Houghton Lake,Population served: 87,49782
Horton Bay Club,Charlevoix,Population served: 60,49782
Islandview Home Owners Association,Charlevoix,Population served: 54,49782
Lake Michigan Heights,Spruce,Population served: 270,49782
Melrose-chandler Water LLC,Saranac,Population served: 261,49782
Nine Mile Pointe,Charlevoix,Population served: 50,49782
"Sommerset Water Works, Inc.",Baldwin,Population served: 75,49782
Villa Nouva Association,St Johns,Population served: 72,49782
Walloon Lake Water System,Boyne Falls,Population served: 399,49782
Wildwood On Walloon Association,Boyne City,Population served: 90,49782
Sault Ste Marie,"Sault Ste. Marie, MI","Population served:14,689",49783
Detour,Detour,Population served: 325,49784
Drummond Island Apartments,Kalamazoo,Population served: 50,49784
Livingston Community Water Authority,"Highland, MI","Population served:2,400",49795
Quinnesec,"Quinnesec, MI","Population served:1,200",49801
Norway,"Norway, MI","Population served:3,314",49801
Iron Mountain,"Portage, MI","Population served:9,200",49801
Kingsford,"Kingsford, MI","Population served:5,480",49801
Breitung Township -east Kingsford,"Quinnesec, MI","Population served:1,200",49802
Calumet,"Calumet, MI",Population served:726,49805
Calumet Township,"Calumet, MI",Population served:50,49805
Chatham,Chatham,Population served: 300,49806
Mathias Township,Trenary,Population served: 175,49806
Munising,Munising,"Population served: 2,783",49806
Munising Industrial Park,Munising,Population served: 465,49806
Ford River Township,"Comstock Park, MI",Population served:385,49807
Escanaba,"Lapeer, MI","Population served:13,659",49807
Ishpeming Township - West,"Morrice, MI","Population served:2,148",49808
Ishpeming Township - East,"Morrice, MI",Population served:305,49808
Harrison Township,"Harrison Township, MI","Population served:24,500",49812
Ely Township-greenwood,"Ishpeming, MI",Population served:266,49814
Republic Township,"Republic, MI",Population served:700,49814
Tilden Township,"Brighton, MI",Population served:375,49814
Ely Township-diorite,"Ishpeming, MI",Population served:168,49815
Masonville Township,"Rapid River, MI",Population served:25,49816
Stephenson,"Stephenson, MI",Population served:862,49821
M553 Mobile Estates,Marquette,Population served: 50,49822
Cherry Creek Village,Marquette,Population served: 50,49822
Chocolay Shores Apartments,Rosebush,Population served: 50,49822
Country Log Apts,Gwinn,Population served: 35,49822
Forsyth Township,Gwinn,"Population served: 2,479",49822
Ishpeming,Greenville,"Population served: 6,470",49822
K I Sawyer,Kimball,"Population served: 3,000",49822
Marquette,Kent City,"Population served: 21,000",49822
Marquette County Corrections Center,Marquette,Population served: 95,49822
Negaunee,Highland,"Population served: 4,568",49822
Negaunee Township,Farwell,Population served: 982,49822
Negaunee-ishpeming Authority,Pellston,Population served: 0,49822
Pine Acres Mobile Home Park,Waterford,Population served: 50,49822
Powell Township,Big Bay,Population served: 300,49822
Silver Creek Estates Mobile Home Court,Gladwin,Population served: 260,49822
Skandia-west Branch Water Department,Skandia,Population served: 275,49822
Portage Township,"Paw Paw, MI","Population served:1,214",49827
Riversbend Mobile Home Park,St. Joseph,Population served: 180,49834
White Birch Mobile Home Village,Iron Mountain,Population served: 250,49834
Gladstone,"Gladstone, MI","Population served:4,396",49837
Mcmillan Township,"Ewen, MI",Population served:391,49839
Germfask Township,"Germfask, MI",Population served:200,49840
Carney-nadeau Water & Sewer Authority,Marcellus,Population served: 200,49847
Hermansville Housing Commission,Hermansville,Population served: 36,49847
Menominee,Menominee,"Population served: 9,999",49847
Powers-spalding Water Authority,Burton,Population served: 459,49847
Garden,"Caro, MI",Population served:270,49854
Seney Township,"Lake Odessa, MI",Population served:100,49854
Crystal Falls Township - Lind,"Lansing, MI",Population served:990,49861
Crystal Falls Township - Townline,"Lansing, MI",Population served:350,49861
Newberry Water & Light,"Newberry, MI","Population served:2,000",49868
Nahma Township,"Eau Claire, MI",Population served:95,49878
Manistique,"Whitehall, MI","Population served:3,197",49883
Ahmeek,Lachine,Population served: 148,49901
Eagle Harbor Township,Attica,Population served: 300,49901
Houghton Township,Eagle River,Population served: 138,49901
Bates Township,"New Lothrop, MI",Population served:921,49903
Houghton,"Mackinaw City, MI","Population served:7,512",49905
L'anse,L'anse,"Population served: 2,300",49908
Ontonagon,"Ontonagon, MI","Population served:2,607",49910
Marenisco Township,"Marenisco, MI",Population served:430,49910
Ironwood Township,"Ironwood, MI",Population served:474,49911
Bessemer,"Bessemer, MI","Population served:1,553",49911
Ironwood,"Ironwood, MI","Population served:5,387",49911
Interior Township,"Homer, MI",Population served:200,49912
Watersmeet Township,"Watersmeet, MI",Population served:575,49912
Hancock,"Zeeland, MI","Population served:4,500",49913
Gaastra,"Gaastra, MI",Population served:376,49915
Chassell Township,"Chassell, MI",Population served:800,49916
Copper City,"Copper City, MI",Population served:210,49917
Alpha,"Milford, MI",Population served:198,49920
Hematite Township,"Marne, MI",Population served:350,49920
Crystal Falls,"Crystal Falls, MI","Population served:1,922",49920
Rockland Township,"Rockland, MI",Population served:350,49925
Iron River Township-nash,"Hart, MI",Population served:340,49935
Iron River Township-ryden Road,"Hart, MI",Population served:290,49935
Iron River,"Mt.pleasant, MI","Population served:3,019",49935
Caspian,"Caspian, MI",Population served:997,49935
Bessemer Township,"Portland, MI",Population served:551,49938
Lake Linden,"Carmel, IN","Population served:1,203",49945
Bergland Township,"Hubbell, MI",Population served:210,49947
Franklin Quincy Water Authority,Clarkston,Population served: 260,49952
Houghton County Memorial Airport,Calumet,Population served: 50,49952
Laurium,Calumet,"Population served: 1,947",49952
South Range,South Range,Population served: 745,49952
Wakefield,"Whitehall, MI","Population served:1,850",49959
Iron River Township-beechwood,"Hart, MI",Population served:440,49967
