Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Smyrna Water System,Haloacetic acids (HAA5)†,23.1 ppb,0.1 ppb,60 ppb
Smyrna Water System,Haloacetic acids (HAA9)†,22.3 ppb,0.06 ppb,
Smyrna Water System,Nitrate,0.407 ppm,0.14 ppm,10 ppm
Smyrna Water System,"Radium, combined (-226 &amp; -228)",1.23 pCi/L,0.05 pCi/L,5 pCi/L
Smyrna Water System,Total trihalomethanes (TTHMs)†,35.7 ppb,0.15 ppb,80 ppb
Smyrna Water System,"1,4-Dioxane",0.0400 ppb,0.35 ppb,
Smyrna Water System,Aluminum,60.0 ppb,600 ppb,
Smyrna Water System,Chlorate,300.0 ppb,210 ppb,
Smyrna Water System,Chromium (total),0.161 ppb,,100 ppb
Smyrna Water System,Manganese,1.99 ppb,100 ppb,
Smyrna Water System,Strontium,0.0850 ppb,"1,500 ppb",
Smyrna Water System,Vanadium,0.339 ppb,21 ppb,
Smyrna Water System,None,,,
Ashland City Water Department,Bromodichloromethane,5.08 ppb,0.06 ppb,
Ashland City Water Department,Chloroform,15.9 ppb,0.4 ppb,
Ashland City Water Department,Dibromochloromethane,0.847 ppb,0.1 ppb,
Ashland City Water Department,Haloacetic acids (HAA5)†,40.1 ppb,0.1 ppb,60 ppb
Ashland City Water Department,Nitrate,0.344 ppm,0.14 ppm,10 ppm
Ashland City Water Department,"Radium, combined (-226 &amp; -228)",0.75 pCi/L,0.05 pCi/L,5 pCi/L
Ashland City Water Department,Total trihalomethanes (TTHMs)†,50.3 ppb,0.15 ppb,80 ppb
Ashland City Water Department,None,,,
Pleasant View Utility District,Bromodichloromethane,2.80 ppb,0.06 ppb,
Pleasant View Utility District,Chloroform,6.59 ppb,0.4 ppb,
Pleasant View Utility District,Chromium (hexavalent),0.139 ppb,0.02 ppb,
Pleasant View Utility District,Dibromochloromethane,0.743 ppb,0.1 ppb,
Pleasant View Utility District,Haloacetic acids (HAA5)†,29.1 ppb,0.1 ppb,60 ppb
Pleasant View Utility District,Haloacetic acids (HAA9)†,30.9 ppb,0.06 ppb,
Pleasant View Utility District,Nitrate,0.606 ppm,0.14 ppm,10 ppm
Pleasant View Utility District,Total trihalomethanes (TTHMs)†,43.9 ppb,0.15 ppb,80 ppb
Pleasant View Utility District,Chromium (total),0.163 ppb,,100 ppb
Pleasant View Utility District,Manganese,0.130 ppb,100 ppb,
Pleasant View Utility District,Strontium,0.0903 ppb,"1,500 ppb",
Pleasant View Utility District,Vanadium,0.300 ppb,21 ppb,
Pleasant View Utility District,None,,,
River Road Utility District,Bromodichloromethane,2.20 ppb,0.06 ppb,
River Road Utility District,Chloroform,12.1 ppb,0.4 ppb,
River Road Utility District,Haloacetic acids (HAA5)†,36.6 ppb,0.1 ppb,60 ppb
River Road Utility District,"Radium, combined (-226 &amp; -228)",0.48 pCi/L,0.05 pCi/L,5 pCi/L
River Road Utility District,Total trihalomethanes (TTHMs)†,55.1 ppb,0.15 ppb,80 ppb
River Road Utility District,Aluminum,130.0 ppb,600 ppb,
River Road Utility District,Barium,16.0 ppb,700 ppb,"2,000 ppb"
River Road Utility District,Nitrate,0.115 ppm,0.14 ppm,10 ppm
River Road Utility District,None,,,
Second South Cheatham Utility District,Bromodichloromethane,2.99 ppb,0.06 ppb,
Second South Cheatham Utility District,Chloroform,7.88 ppb,0.4 ppb,
Second South Cheatham Utility District,Dibromochloromethane,0.508 ppb,0.1 ppb,
Second South Cheatham Utility District,Haloacetic acids (HAA5)†,30.4 ppb,0.1 ppb,60 ppb
Second South Cheatham Utility District,Nitrate,0.330 ppm,0.14 ppm,10 ppm
Second South Cheatham Utility District,Total trihalomethanes (TTHMs)†,38.4 ppb,0.15 ppb,80 ppb
Second South Cheatham Utility District,Aluminum,50.0 ppb,600 ppb,
Second South Cheatham Utility District,Barium,31.0 ppb,700 ppb,"2,000 ppb"
Second South Cheatham Utility District,Cyanide,2.33 ppb,,200 ppb
Second South Cheatham Utility District,Fluoride,0.578 ppm,,4 ppm
Second South Cheatham Utility District,Manganese,9.00 ppb,100 ppb,
Second South Cheatham Utility District,Nitrate and nitrite,0.250 ppm,0.14 ppm,10 ppm
Second South Cheatham Utility District,Selenium,0.367 ppb,30 ppb,50 ppb
Second South Cheatham Utility District,None,,,
Duck River Utility Commission,Bromodichloromethane,2.15 ppb,0.06 ppb,
Duck River Utility Commission,Chloroform,6.07 ppb,0.4 ppb,
Duck River Utility Commission,Haloacetic acids (HAA5)†,8.10 ppb,0.1 ppb,60 ppb
Duck River Utility Commission,Nitrate,0.671 ppm,0.14 ppm,10 ppm
Duck River Utility Commission,Total trihalomethanes (TTHMs)†,11.8 ppb,0.15 ppb,80 ppb
Duck River Utility Commission,Aluminum,3.83 ppb,600 ppb,
Duck River Utility Commission,Atrazine,0.0425 ppb,0.1 ppb,3 ppb
Duck River Utility Commission,Barium,27.9 ppb,700 ppb,"2,000 ppb"
Duck River Utility Commission,Dibromochloromethane,0.108 ppb,0.1 ppb,
Duck River Utility Commission,Fluoride,0.721 ppm,,4 ppm
Duck River Utility Commission,Manganese,5.30 ppb,100 ppb,
Duck River Utility Commission,Selenium,0.277 ppb,30 ppb,50 ppb
Duck River Utility Commission,None,,,
Flat Creek Co-op #2,Chromium (hexavalent)*,0.0475 ppb,0.02 ppb,
Flat Creek Co-op #2,Haloacetic acids (HAA5)†,33.4 ppb,0.1 ppb,60 ppb
Flat Creek Co-op #2,Haloacetic acids (HAA9)*†,26.9 ppb,0.06 ppb,
Flat Creek Co-op #2,Total trihalomethanes (TTHMs)†,44.7 ppb,0.15 ppb,80 ppb
Flat Creek Co-op #2,Chlorate*,39.6 ppb,210 ppb,
Flat Creek Co-op #2,Manganese*,0.140 ppb,100 ppb,
Flat Creek Co-op #2,Strontium*,0.0381 ppb,"1,500 ppb",
Flat Creek Co-op #2,Vanadium*,0.226 ppb,21 ppb,
Hillsville Utility District,Haloacetic acids (HAA5)†,31.2 ppb,0.1 ppb,60 ppb
Hillsville Utility District,Haloacetic acids (HAA9)*†,19.3 ppb,0.06 ppb,
Hillsville Utility District,Total trihalomethanes (TTHMs)†,34.5 ppb,0.15 ppb,80 ppb
Hillsville Utility District,Chlorate*,41.9 ppb,210 ppb,
Hillsville Utility District,Chromium (hexavalent)*,0.0259 ppb,0.02 ppb,
Hillsville Utility District,Chromium (total)*,0.0375 ppb,,100 ppb
Hillsville Utility District,Manganese*,0.955 ppb,100 ppb,
Hillsville Utility District,Strontium*,0.0385 ppb,"1,500 ppb",
Hillsville Utility District,Vanadium*,0.223 ppb,21 ppb,
Tullahoma Board of Utilities,Bromodichloromethane*,2.15 ppb,0.06 ppb,
Tullahoma Board of Utilities,Chloroform*,6.07 ppb,0.4 ppb,
Tullahoma Board of Utilities,Chromium (hexavalent),0.0475 ppb,0.02 ppb,
Tullahoma Board of Utilities,Haloacetic acids (HAA5)†,29.2 ppb,0.1 ppb,60 ppb
Tullahoma Board of Utilities,Haloacetic acids (HAA9)†,26.9 ppb,0.06 ppb,
Tullahoma Board of Utilities,Nitrate*,0.671 ppm,0.14 ppm,10 ppm
Tullahoma Board of Utilities,Total trihalomethanes (TTHMs)†,35.6 ppb,0.15 ppb,80 ppb
Tullahoma Board of Utilities,Aluminum*,3.83 ppb,600 ppb,
Tullahoma Board of Utilities,Atrazine*,0.0425 ppb,0.1 ppb,3 ppb
Tullahoma Board of Utilities,Barium*,27.9 ppb,700 ppb,"2,000 ppb"
Tullahoma Board of Utilities,Chlorate,39.6 ppb,210 ppb,
Tullahoma Board of Utilities,Dibromochloromethane*,0.108 ppb,0.1 ppb,
Tullahoma Board of Utilities,Fluoride*,0.721 ppm,,4 ppm
Tullahoma Board of Utilities,Manganese,0.140 ppb,100 ppb,
Tullahoma Board of Utilities,Selenium*,0.277 ppb,30 ppb,50 ppb
Tullahoma Board of Utilities,Strontium,0.0381 ppb,"1,500 ppb",
Tullahoma Board of Utilities,Vanadium,0.226 ppb,21 ppb,
Tullahoma Board of Utilities,None,,,
Wartrace Water System,Chromium (hexavalent)*,0.0475 ppb,0.02 ppb,
Wartrace Water System,Haloacetic acids (HAA5)†,36.5 ppb,0.1 ppb,60 ppb
Wartrace Water System,Haloacetic acids (HAA9)*†,26.9 ppb,0.06 ppb,
Wartrace Water System,Total trihalomethanes (TTHMs)†,41.7 ppb,0.15 ppb,80 ppb
Wartrace Water System,Chlorate*,39.6 ppb,210 ppb,
Wartrace Water System,Manganese*,0.140 ppb,100 ppb,
Wartrace Water System,Strontium*,0.0381 ppb,"1,500 ppb",
Wartrace Water System,Vanadium*,0.226 ppb,21 ppb,
Chapel Hill Water System,Bromodichloromethane,0.787 ppb,0.06 ppb,
Chapel Hill Water System,Chloroform,1.04 ppb,0.4 ppb,
Chapel Hill Water System,Haloacetic acids (HAA5)†,2.19 ppb,0.1 ppb,60 ppb
Chapel Hill Water System,Nitrate,1.08 ppm,0.14 ppm,10 ppm
Chapel Hill Water System,"Radium, combined (-226 &amp; -228)",0.83 pCi/L,0.05 pCi/L,5 pCi/L
Chapel Hill Water System,Total trihalomethanes (TTHMs)†,4.91 ppb,0.15 ppb,80 ppb
Chapel Hill Water System,Barium,35.5 ppb,700 ppb,"2,000 ppb"
Chapel Hill Water System,Cyanide,1.71 ppb,,200 ppb
Chapel Hill Water System,Dibromochloromethane,0.198 ppb,0.1 ppb,
Chapel Hill Water System,Fluoride,0.0367 ppm,,4 ppm
Chapel Hill Water System,None,,,
Lewisburg Water Association,Nitrate,0.428 ppm,0.14 ppm,10 ppm
Lewisburg Water Association,Nitrate and nitrite,0.428 ppm,0.14 ppm,10 ppm
Lewisburg Water Association,Barium,16.8 ppb,700 ppb,"2,000 ppb"
Lewisburg Water Association,Chromium (total),0.925 ppb,,100 ppb
Lewisburg Water Association,Fluoride,0.750 ppm,,4 ppm
Lewisburg Water Association,None,,,
Marshall County Bd P.u. #1,Haloacetic acids (HAA5)†,39.5 ppb,0.1 ppb,60 ppb
Marshall County Bd P.u. #1,Total trihalomethanes (TTHMs)†,43.2 ppb,0.15 ppb,80 ppb
Marshall County Bd P.u. #1,None,,,
Castalian Springs-Bethpage U D,Chromium (hexavalent),0.0750 ppb,0.02 ppb,
Castalian Springs-Bethpage U D,Haloacetic acids (HAA5)†,29.7 ppb,0.1 ppb,60 ppb
Castalian Springs-Bethpage U D,Haloacetic acids (HAA9)†,50.6 ppb,0.06 ppb,
Castalian Springs-Bethpage U D,Total trihalomethanes (TTHMs)†,37.7 ppb,0.15 ppb,80 ppb
Castalian Springs-Bethpage U D,Chromium (total),0.338 ppb,,100 ppb
Castalian Springs-Bethpage U D,Manganese,3.61 ppb,100 ppb,
Castalian Springs-Bethpage U D,Strontium,0.0974 ppb,"1,500 ppb",
Castalian Springs-Bethpage U D,Vanadium,0.288 ppb,21 ppb,
Castalian Springs-Bethpage U D,None,,,
Gallatin Water Department,Bromodichloromethane,2.96 ppb,0.06 ppb,
Gallatin Water Department,Chloroform,6.77 ppb,0.4 ppb,
Gallatin Water Department,Chromium (hexavalent),0.0900 ppb,0.02 ppb,
Gallatin Water Department,Haloacetic acids (HAA5)†,22.1 ppb,0.1 ppb,60 ppb
Gallatin Water Department,Haloacetic acids (HAA9)†,27.3 ppb,0.06 ppb,
Gallatin Water Department,Nitrate,0.398 ppm,0.14 ppm,10 ppm
Gallatin Water Department,"Radium, combined (-226 &amp; -228)",1.22 pCi/L,0.05 pCi/L,5 pCi/L
Gallatin Water Department,Total trihalomethanes (TTHMs)†,30.7 ppb,0.15 ppb,80 ppb
Gallatin Water Department,Chromium (total),0.0333 ppb,,100 ppb
Gallatin Water Department,Dibromochloromethane,0.0885 ppb,0.1 ppb,
Gallatin Water Department,Fluoride,0.687 ppm,,4 ppm
Gallatin Water Department,Strontium,0.0988 ppb,"1,500 ppb",
Gallatin Water Department,Vanadium,0.313 ppb,21 ppb,
Gallatin Water Department,None,,,
Hartsville-troudale Wat/sew U,Bromodichloromethane,2.68 ppb,0.06 ppb,
Hartsville-troudale Wat/sew U,Chloroform,7.36 ppb,0.4 ppb,
Hartsville-troudale Wat/sew U,Haloacetic acids (HAA5)†,28.1 ppb,0.1 ppb,60 ppb
Hartsville-troudale Wat/sew U,Nitrate,0.372 ppm,0.14 ppm,10 ppm
Hartsville-troudale Wat/sew U,Total trihalomethanes (TTHMs)†,40.1 ppb,0.15 ppb,80 ppb
Hartsville-troudale Wat/sew U,Aluminum,4.61 ppb,600 ppb,
Hartsville-troudale Wat/sew U,Barium,18.0 ppb,700 ppb,"2,000 ppb"
Hartsville-troudale Wat/sew U,Dibromochloromethane,0.166 ppb,0.1 ppb,
Hartsville-troudale Wat/sew U,Fluoride,0.460 ppm,,4 ppm
Hartsville-troudale Wat/sew U,None,,,
Hendersonville Utility District,Arsenic,0.380 ppb,0.004 ppb,10 ppb
Hendersonville Utility District,Bromodichloromethane,2.24 ppb,0.06 ppb,
Hendersonville Utility District,Chloroform,11.1 ppb,0.4 ppb,
Hendersonville Utility District,Chromium (hexavalent),0.0600 ppb,0.02 ppb,
Hendersonville Utility District,Dibromochloromethane,0.318 ppb,0.1 ppb,
Hendersonville Utility District,Haloacetic acids (HAA5)†,18.0 ppb,0.1 ppb,60 ppb
Hendersonville Utility District,Haloacetic acids (HAA9)†,23.9 ppb,0.06 ppb,
Hendersonville Utility District,Nitrate,0.321 ppm,0.14 ppm,10 ppm
Hendersonville Utility District,Total trihalomethanes (TTHMs)†,23.5 ppb,0.15 ppb,80 ppb
Hendersonville Utility District,Barium,17.3 ppb,700 ppb,"2,000 ppb"
Hendersonville Utility District,Chlorate,186.3 ppb,210 ppb,
Hendersonville Utility District,Fluoride,0.550 ppm,,4 ppm
Hendersonville Utility District,Manganese,0.553 ppb,100 ppb,
Hendersonville Utility District,Strontium,0.101 ppb,"1,500 ppb",
Hendersonville Utility District,Vanadium,0.188 ppb,21 ppb,
Hendersonville Utility District,None,,,
Lafayette Water System,Bromodichloromethane,4.59 ppb,0.06 ppb,
Lafayette Water System,Chloroform,11.8 ppb,0.4 ppb,
Lafayette Water System,Chromium (hexavalent),0.175 ppb,0.02 ppb,
Lafayette Water System,Dibromochloromethane,1.37 ppb,0.1 ppb,
Lafayette Water System,Haloacetic acids (HAA5)†,26.7 ppb,0.1 ppb,60 ppb
Lafayette Water System,Haloacetic acids (HAA9)†,27.7 ppb,0.06 ppb,
Lafayette Water System,Nitrate,1.85 ppm,0.14 ppm,10 ppm
Lafayette Water System,"Radium, combined (-226 &amp; -228)",0.53 pCi/L,0.05 pCi/L,5 pCi/L
Lafayette Water System,Total trihalomethanes (TTHMs)†,26.2 ppb,0.15 ppb,80 ppb
Lafayette Water System,Atrazine,0.0363 ppb,0.1 ppb,3 ppb
Lafayette Water System,Chlorate,6.00 ppb,210 ppb,
Lafayette Water System,Chromium (total),0.138 ppb,,100 ppb
Lafayette Water System,Strontium,0.0495 ppb,"1,500 ppb",
Lafayette Water System,Vanadium,0.0500 ppb,21 ppb,
Lafayette Water System,None,,,
Lorna Portland Water LLC,Arsenic*,0.420 ppb,0.004 ppb,10 ppb
Lorna Portland Water LLC,Haloacetic acids (HAA5)†,21.8 ppb,0.1 ppb,60 ppb
Lorna Portland Water LLC,Haloacetic acids (HAA9)*†,30.6 ppb,0.06 ppb,
Lorna Portland Water LLC,Total trihalomethanes (TTHMs)†,23.4 ppb,0.15 ppb,80 ppb
Lorna Portland Water LLC,Barium*,5.23 ppb,700 ppb,"2,000 ppb"
Lorna Portland Water LLC,Chlorate*,317.5 ppb,210 ppb,
Lorna Portland Water LLC,Chromium (hexavalent)*,0.0362 ppb,0.02 ppb,
Lorna Portland Water LLC,Chromium (total)*,0.0430 ppb,,100 ppb
Lorna Portland Water LLC,Fluoride*,0.0767 ppm,,4 ppm
Lorna Portland Water LLC,Manganese*,17.3 ppb,100 ppb,
Lorna Portland Water LLC,Nitrate,0.0398 ppm,0.14 ppm,10 ppm
Lorna Portland Water LLC,Nitrate and nitrite*,0.111 ppm,0.14 ppm,10 ppm
Lorna Portland Water LLC,Strontium*,0.0260 ppb,"1,500 ppb",
Lorna Portland Water LLC,Vanadium*,0.764 ppb,21 ppb,
Red Boiling Springs Water System,Bromodichloromethane,1.02 ppb,0.06 ppb,
Red Boiling Springs Water System,Chloroform,2.82 ppb,0.4 ppb,
Red Boiling Springs Water System,Haloacetic acids (HAA5)†,13.7 ppb,0.1 ppb,60 ppb
Red Boiling Springs Water System,Nitrate,1.34 ppm,0.14 ppm,10 ppm
Red Boiling Springs Water System,Total trihalomethanes (TTHMs)†,22.9 ppb,0.15 ppb,80 ppb
Red Boiling Springs Water System,None,,,
Westmoreland Water District No. 1 (gu),Bromodichloromethane,1.37 ppb,0.06 ppb,
Westmoreland Water District No. 1 (gu),Bromoform,1.75 ppb,0.5 ppb,
Westmoreland Water District No. 1 (gu),Chloroform,0.983 ppb,0.4 ppb,
Westmoreland Water District No. 1 (gu),Dibromoacetic acid,1.43 ppb,0.04 ppb,
Westmoreland Water District No. 1 (gu),Dibromochloromethane,2.32 ppb,0.1 ppb,
Westmoreland Water District No. 1 (gu),Haloacetic acids (HAA5)†,2.79 ppb,0.1 ppb,60 ppb
Westmoreland Water District No. 1 (gu),Nitrate,2.80 ppm,0.14 ppm,10 ppm
Westmoreland Water District No. 1 (gu),Nitrate and nitrite,2.93 ppm,0.14 ppm,10 ppm
Westmoreland Water District No. 1 (gu),"Radium, combined (-226 &amp; -228)",1.31 pCi/L,0.05 pCi/L,5 pCi/L
Westmoreland Water District No. 1 (gu),Total trihalomethanes (TTHMs)†,6.46 ppb,0.15 ppb,80 ppb
Westmoreland Water District No. 1 (gu),Barium,85.0 ppb,700 ppb,"2,000 ppb"
Westmoreland Water District No. 1 (gu),Dichloroacetic acid,0.341 ppb,0.2 ppb,
Westmoreland Water District No. 1 (gu),Monobromoacetic acid,0.185 ppb,25 ppb,
Westmoreland Water District No. 1 (gu),Monochloroacetic acid,0.693 ppb,53 ppb,
Westmoreland Water District No. 1 (gu),Trichloroacetic acid,0.143 ppb,0.1 ppb,
Westmoreland Water District No. 1 (gu),None,,,
White House Utility District,Bromodichloromethane,4.14 ppb,0.06 ppb,
White House Utility District,Chloroform,15.6 ppb,0.4 ppb,
White House Utility District,Chromium (hexavalent),0.109 ppb,0.02 ppb,
White House Utility District,Dibromochloromethane,0.607 ppb,0.1 ppb,
White House Utility District,Haloacetic acids (HAA5)†,32.5 ppb,0.1 ppb,60 ppb
White House Utility District,Haloacetic acids (HAA9)†,42.9 ppb,0.06 ppb,
White House Utility District,"Radium, combined (-226 &amp; -228)",0.30 pCi/L,0.05 pCi/L,5 pCi/L
White House Utility District,Total trihalomethanes (TTHMs)†,45.4 ppb,0.15 ppb,80 ppb
White House Utility District,Chromium (total),0.0500 ppb,,100 ppb
White House Utility District,Manganese,0.150 ppb,100 ppb,
White House Utility District,Nitrate,0.0302 ppm,0.14 ppm,10 ppm
White House Utility District,Strontium,0.113 ppb,"1,500 ppb",
White House Utility District,Vanadium,0.400 ppb,21 ppb,
White House Utility District,None,,,
Cumberland City Water Department,Atrazine*,0.242 ppb,0.1 ppb,3 ppb
Cumberland City Water Department,Bromodichloromethane*,4.63 ppb,0.06 ppb,
Cumberland City Water Department,Chloroform*,13.8 ppb,0.4 ppb,
Cumberland City Water Department,Chromium (hexavalent)*,0.116 ppb,0.02 ppb,
Cumberland City Water Department,Dibromochloromethane*,0.827 ppb,0.1 ppb,
Cumberland City Water Department,Haloacetic acids (HAA5)†,35.3 ppb,0.1 ppb,60 ppb
Cumberland City Water Department,Nitrate*,0.541 ppm,0.14 ppm,10 ppm
Cumberland City Water Department,"Radium, combined (-226 &amp; -228)*",1.88 pCi/L,0.05 pCi/L,5 pCi/L
Cumberland City Water Department,Total trihalomethanes (TTHMs)†,48.4 ppb,0.15 ppb,80 ppb
Cumberland City Water Department,Barium*,21.0 ppb,700 ppb,"2,000 ppb"
Cumberland City Water Department,Chlorate*,191.8 ppb,210 ppb,
Cumberland City Water Department,Fluoride*,0.570 ppm,,4 ppm
Cumberland City Water Department,Manganese*,5.94 ppb,100 ppb,
Cumberland City Water Department,Strontium*,0.119 ppb,"1,500 ppb",
Cumberland City Water Department,Vanadium*,0.228 ppb,21 ppb,
Doalnara Restoration Society USA,Nitrate,0.341 ppm,0.14 ppm,10 ppm
Doalnara Restoration Society USA,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Doalnara Restoration Society USA,Bromoform,0.0846 ppb,0.5 ppb,
Doalnara Restoration Society USA,None,,,
Andover Water Department,Bromate,1.08 ppb,0.1 ppb,10 ppb
Andover Water Department,Bromodichloromethane,3.63 ppb,0.06 ppb,
Andover Water Department,Chloroform,2.56 ppb,0.4 ppb,
Andover Water Department,Chromium (hexavalent),0.0599 ppb,0.02 ppb,
Andover Water Department,Dibromochloromethane,2.54 ppb,0.1 ppb,
Andover Water Department,Haloacetic acids (HAA5)†,2.92 ppb,0.1 ppb,60 ppb
Andover Water Department,Haloacetic acids (HAA9)†,7.43 ppb,0.06 ppb,
Andover Water Department,"Radium, combined (-226 &amp; -228)",0.67 pCi/L,0.05 pCi/L,5 pCi/L
Andover Water Department,Total trihalomethanes (TTHMs)†,32.3 ppb,0.15 ppb,80 ppb
Andover Water Department,"1,2-Dichloroethane",0.700 ppb,0.4 ppb,5 ppb
Andover Water Department,Aluminum,103.5 ppb,600 ppb,
Andover Water Department,Barium,3.40 ppb,700 ppb,"2,000 ppb"
Andover Water Department,Bromide,51.3 ppb,,
Andover Water Department,Bromoform,0.547 ppb,0.5 ppb,
Andover Water Department,Chlorate,153.5 ppb,210 ppb,
Andover Water Department,Fluoride,0.667 ppm,,4 ppm
Andover Water Department,Manganese,31.9 ppb,100 ppb,
Andover Water Department,Nitrate,0.0580 ppm,0.14 ppm,10 ppm
Andover Water Department,Perchlorate,0.111 ppb,1 ppb,
Andover Water Department,Strontium,0.0749 ppb,"1,500 ppb",
Andover Water Department,Vanadium,0.348 ppb,21 ppb,
Andover Water Department,None,,,
Hidden Hollow Water Company,Arsenic,4.55 ppb,0.004 ppb,10 ppb
Hidden Hollow Water Company,Nitrate,0.521 ppm,0.14 ppm,10 ppm
Hidden Hollow Water Company,Nitrate and nitrite,0.400 ppm,0.14 ppm,10 ppm
Hidden Hollow Water Company,"Radium, combined (-226 &amp; -228)",0.80 pCi/L,0.05 pCi/L,5 pCi/L
Hidden Hollow Water Company,Barium,163.0 ppb,700 ppb,"2,000 ppb"
Hidden Hollow Water Company,Fluoride,0.206 ppm,,4 ppm
Hidden Hollow Water Company,Selenium,0.750 ppb,30 ppb,50 ppb
Hidden Hollow Water Company,None,,,
Loon Bay Property Owners Association,Haloacetic acids (HAA5)†,0.788 ppb,0.1 ppb,60 ppb
Loon Bay Property Owners Association,"Radium, combined (-226 &amp; -228)",1.05 pCi/L,0.05 pCi/L,5 pCi/L
Loon Bay Property Owners Association,Total trihalomethanes (TTHMs)†,2.50 ppb,0.15 ppb,80 ppb
Loon Bay Property Owners Association,Monochlorobenzene (chlorobenzene),0.131 ppb,70 ppb,100 ppb
Loon Bay Property Owners Association,Nitrate,0.257 ppm,0.14 ppm,10 ppm
Loon Bay Property Owners Association,None,,,
North Stewart Utility District,Bromodichloromethane,3.86 ppb,0.06 ppb,
North Stewart Utility District,Chloroform,20.5 ppb,0.4 ppb,
North Stewart Utility District,Dibromochloromethane,0.398 ppb,0.1 ppb,
North Stewart Utility District,Haloacetic acids (HAA5)†,45.4 ppb,0.1 ppb,60 ppb
North Stewart Utility District,Nitrate,0.371 ppm,0.14 ppm,10 ppm
North Stewart Utility District,Nitrate and nitrite,0.640 ppm,0.14 ppm,10 ppm
North Stewart Utility District,"Radium, combined (-226 &amp; -228)",0.65 pCi/L,0.05 pCi/L,5 pCi/L
North Stewart Utility District,Total trihalomethanes (TTHMs)†,56.8 ppb,0.15 ppb,80 ppb
North Stewart Utility District,Barium,21.9 ppb,700 ppb,"2,000 ppb"
North Stewart Utility District,Fluoride,0.459 ppm,,4 ppm
North Stewart Utility District,Nitrite,0.740 ppm,,1 ppm
North Stewart Utility District,None,,,
West Stewart Utility District,Haloacetic acids (HAA5)†,0.463 ppb,0.1 ppb,60 ppb
West Stewart Utility District,"Radium, combined (-226 &amp; -228)",0.58 pCi/L,0.05 pCi/L,5 pCi/L
West Stewart Utility District,Total trihalomethanes (TTHMs)†,1.19 ppb,0.15 ppb,80 ppb
West Stewart Utility District,Barium,7.47 ppb,700 ppb,"2,000 ppb"
West Stewart Utility District,Bromodichloromethane,0.0582 ppb,0.06 ppb,
West Stewart Utility District,Chloroform,0.413 ppb,0.4 ppb,
West Stewart Utility District,Dibromochloromethane,0.0418 ppb,0.1 ppb,
West Stewart Utility District,Nitrate,0.165 ppm,0.14 ppm,10 ppm
West Stewart Utility District,None,,,
Bon Aqua-lyles Utility District,Bromodichloromethane,1.94 ppb,0.06 ppb,
Bon Aqua-lyles Utility District,Chloroform,4.85 ppb,0.4 ppb,
Bon Aqua-lyles Utility District,Haloacetic acids (HAA5)†,25.2 ppb,0.1 ppb,60 ppb
Bon Aqua-lyles Utility District,Total trihalomethanes (TTHMs)†,37.8 ppb,0.15 ppb,80 ppb
Bon Aqua-lyles Utility District,Barium,21.1 ppb,700 ppb,"2,000 ppb"
Bon Aqua-lyles Utility District,Dibromochloromethane,0.108 ppb,0.1 ppb,
Bon Aqua-lyles Utility District,Fluoride,0.592 ppm,,4 ppm
Bon Aqua-lyles Utility District,Nitrate,0.228 ppm,0.14 ppm,10 ppm
Bon Aqua-lyles Utility District,None,,,
Centerville Water Supply Corporation,Bromochloroacetic acid,2.34 ppb,0.02 ppb,
Centerville Water Supply Corporation,Bromodichloromethane,3.33 ppb,0.06 ppb,
Centerville Water Supply Corporation,Bromoform,34.8 ppb,0.5 ppb,
Centerville Water Supply Corporation,Chloroform,2.03 ppb,0.4 ppb,
Centerville Water Supply Corporation,Dibromoacetic acid,6.15 ppb,0.04 ppb,
Centerville Water Supply Corporation,Dibromochloromethane,11.1 ppb,0.1 ppb,
Centerville Water Supply Corporation,Dichloroacetic acid,1.04 ppb,0.2 ppb,
Centerville Water Supply Corporation,Haloacetic acids (HAA5)†,10.4 ppb,0.1 ppb,60 ppb
Centerville Water Supply Corporation,"Radium, combined (-226 &amp; -228)",1.06 pCi/L,0.05 pCi/L,5 pCi/L
Centerville Water Supply Corporation,Total trihalomethanes (TTHMs)†,54.7 ppb,0.15 ppb,80 ppb
Centerville Water Supply Corporation,Trichloroacetic acid,0.821 ppb,0.1 ppb,
Centerville Water Supply Corporation,Aluminum,5.85 ppb,600 ppb,
Centerville Water Supply Corporation,Barium,28.0 ppb,700 ppb,"2,000 ppb"
Centerville Water Supply Corporation,Chromium (total),1.30 ppb,,100 ppb
Centerville Water Supply Corporation,Ethylbenzene,0.313 ppb,300 ppb,700 ppb
Centerville Water Supply Corporation,Fluoride,0.472 ppm,,4 ppm
Centerville Water Supply Corporation,Manganese,8.85 ppb,100 ppb,
Centerville Water Supply Corporation,Methyl isobutyl ketone,6.37 ppb,,
Centerville Water Supply Corporation,Monobromoacetic acid,0.844 ppb,25 ppb,
Centerville Water Supply Corporation,Monochloroacetic acid,1.59 ppb,53 ppb,
Centerville Water Supply Corporation,Nitrate,0.0389 ppm,0.14 ppm,10 ppm
Centerville Water Supply Corporation,Nitrate and nitrite,0.0386 ppm,0.14 ppm,10 ppm
Centerville Water Supply Corporation,Xylenes (total),1.70 ppb,"1,800 ppb","10,000 ppb"
Centerville Water Supply Corporation,None,,,
Sylvia-tenn City-pond Utility District,Bromodichloromethane*,2.30 ppb,0.06 ppb,
