Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Suez Water Delaware,Strontium,0.167 ppb,"1,500 ppb",
Suez Water Delaware,None,,,
Wilmington Water Department,Bromochloroacetic acid,4.18 ppb,0.02 ppb,
Wilmington Water Department,Bromodichloromethane,10.3 ppb,0.06 ppb,
Wilmington Water Department,Chloroform,30.6 ppb,0.4 ppb,
Wilmington Water Department,Chromium (hexavalent),0.316 ppb,0.02 ppb,
Wilmington Water Department,Dibromoacetic acid,0.249 ppb,0.04 ppb,
Wilmington Water Department,Dibromochloromethane,2.89 ppb,0.1 ppb,
Wilmington Water Department,Dichloroacetic acid,16.3 ppb,0.2 ppb,
Wilmington Water Department,Haloacetic acids (HAA5)†,32.6 ppb,0.1 ppb,60 ppb
Wilmington Water Department,Haloacetic acids (HAA9)†,43.0 ppb,0.06 ppb,
Wilmington Water Department,Nitrate,2.30 ppm,0.14 ppm,10 ppm
Wilmington Water Department,Nitrate and nitrite,2.30 ppm,0.14 ppm,10 ppm
Wilmington Water Department,"Radium, combined (-226 &amp; -228)",0.49 pCi/L,0.05 pCi/L,5 pCi/L
Wilmington Water Department,Total trihalomethanes (TTHMs)†,45.2 ppb,0.15 ppb,80 ppb
Wilmington Water Department,Trichloroacetic acid,13.1 ppb,0.1 ppb,
Wilmington Water Department,"1,4-Dioxane",0.0125 ppb,0.35 ppb,
Wilmington Water Department,Atrazine,0.00517 ppb,0.1 ppb,3 ppb
Wilmington Water Department,Barium,36.6 ppb,700 ppb,"2,000 ppb"
Wilmington Water Department,Bromide,6.57 ppb,,
Wilmington Water Department,Bromoform,0.0228 ppb,0.5 ppb,
Wilmington Water Department,Chlorate,266.1 ppb,210 ppb,
Wilmington Water Department,Chromium (total),0.563 ppb,,100 ppb
Wilmington Water Department,Dalapon,0.399 ppb,,200 ppb
Wilmington Water Department,Di(2-ethylhexyl) phthalate,0.0917 ppb,3 ppb,6 ppb
Wilmington Water Department,Fluoride,0.765 ppm,,4 ppm
Wilmington Water Department,Hexachlorocyclopentadiene,0.00963 ppb,2 ppb,50 ppb
Wilmington Water Department,Manganese,3.26 ppb,100 ppb,
Wilmington Water Department,Molybdenum,1.54 ppb,40 ppb,
Wilmington Water Department,Monobromoacetic acid,0.0179 ppb,25 ppb,
Wilmington Water Department,Monochloroacetic acid,1.85 ppb,53 ppb,
Wilmington Water Department,Simazine,0.0120 ppb,0.1 ppb,4 ppb
Wilmington Water Department,Strontium,0.128 ppb,"1,500 ppb",
Wilmington Water Department,Vanadium,0.0638 ppb,21 ppb,
Wilmington Water Department,None,,,
Winterthur,Bromodichloromethane,1.47 ppb,0.06 ppb,
Winterthur,Chloroform,1.57 ppb,0.4 ppb,
Winterthur,Dibromochloromethane,1.24 ppb,0.1 ppb,
Winterthur,Dichloroacetic acid,0.620 ppb,0.2 ppb,
Winterthur,Haloacetic acids (HAA5)†,0.620 ppb,0.1 ppb,60 ppb
Winterthur,Nitrate,0.863 ppm,0.14 ppm,10 ppm
Winterthur,Nitrate and nitrite,0.863 ppm,0.14 ppm,10 ppm
Winterthur,"Radium, combined (-226 &amp; -228)",0.31 pCi/L,0.05 pCi/L,5 pCi/L
Winterthur,Total trihalomethanes (TTHMs)†,4.92 ppb,0.15 ppb,80 ppb
Winterthur,Barium,18.6 ppb,700 ppb,"2,000 ppb"
Winterthur,Manganese,18.9 ppb,100 ppb,
Winterthur,None,,,
Andover Water Department,Bromate,1.08 ppb,0.1 ppb,10 ppb
Andover Water Department,Bromodichloromethane,3.63 ppb,0.06 ppb,
Andover Water Department,Chloroform,2.56 ppb,0.4 ppb,
Andover Water Department,Chromium (hexavalent),0.0599 ppb,0.02 ppb,
Andover Water Department,Dibromochloromethane,2.54 ppb,0.1 ppb,
Andover Water Department,Haloacetic acids (HAA5)†,2.92 ppb,0.1 ppb,60 ppb
Andover Water Department,Haloacetic acids (HAA9)†,7.43 ppb,0.06 ppb,
Andover Water Department,"Radium, combined (-226 &amp; -228)",0.67 pCi/L,0.05 pCi/L,5 pCi/L
Andover Water Department,Total trihalomethanes (TTHMs)†,32.3 ppb,0.15 ppb,80 ppb
Andover Water Department,"1,2-Dichloroethane",0.700 ppb,0.4 ppb,5 ppb
Andover Water Department,Aluminum,103.5 ppb,600 ppb,
Andover Water Department,Barium,3.40 ppb,700 ppb,"2,000 ppb"
Andover Water Department,Bromide,51.3 ppb,,
Andover Water Department,Bromoform,0.547 ppb,0.5 ppb,
Andover Water Department,Chlorate,153.5 ppb,210 ppb,
Andover Water Department,Fluoride,0.667 ppm,,4 ppm
Andover Water Department,Manganese,31.9 ppb,100 ppb,
Andover Water Department,Nitrate,0.0580 ppm,0.14 ppm,10 ppm
Andover Water Department,Perchlorate,0.111 ppb,1 ppb,
Andover Water Department,Strontium,0.0749 ppb,"1,500 ppb",
Andover Water Department,Vanadium,0.348 ppb,21 ppb,
Andover Water Department,None,,,
Camden District,Bromochloroacetic acid,0.808 ppb,0.02 ppb,
Camden District,Bromodichloromethane,3.37 ppb,0.06 ppb,
Camden District,Chloroform,14.6 ppb,0.4 ppb,
Camden District,Chromium (hexavalent),0.104 ppb,0.02 ppb,
Camden District,Dibromochloromethane,0.628 ppb,0.1 ppb,
Camden District,Dichloroacetic acid,5.09 ppb,0.2 ppb,
Camden District,Haloacetic acids (HAA5)†,11.4 ppb,0.1 ppb,60 ppb
Camden District,Haloacetic acids (HAA9)†,14.8 ppb,0.06 ppb,
Camden District,"Radium, combined (-226 &amp; -228)",1.13 pCi/L,0.05 pCi/L,5 pCi/L
Camden District,Total trihalomethanes (TTHMs)†,19.6 ppb,0.15 ppb,80 ppb
Camden District,Trichloroacetic acid,6.20 ppb,0.1 ppb,
Camden District,Chlorate,203.5 ppb,210 ppb,
Camden District,Chromium (total),0.452 ppb,,100 ppb
Camden District,Cyanide,19.5 ppb,,200 ppb
Camden District,Fluoride,0.0720 ppm,,4 ppm
Camden District,Manganese,4.05 ppb,100 ppb,
Camden District,Monochloroacetic acid,0.0869 ppb,53 ppb,
Camden District,Strontium,0.201 ppb,"1,500 ppb",
Camden District,None,,,
Smyrna Water Department,Bromochloroacetic acid,0.267 ppb,0.02 ppb,
Smyrna Water Department,Bromodichloromethane,2.70 ppb,0.06 ppb,
Smyrna Water Department,Bromoform,1.56 ppb,0.5 ppb,
Smyrna Water Department,Chloroform,3.49 ppb,0.4 ppb,
Smyrna Water Department,Chromium (hexavalent),0.286 ppb,0.02 ppb,
Smyrna Water Department,Dibromoacetic acid,0.604 ppb,0.04 ppb,
Smyrna Water Department,Dibromochloromethane,2.93 ppb,0.1 ppb,
Smyrna Water Department,Dichloroacetic acid,0.694 ppb,0.2 ppb,
Smyrna Water Department,Haloacetic acids (HAA5)†,1.35 ppb,0.1 ppb,60 ppb
Smyrna Water Department,Haloacetic acids (HAA9)†,3.13 ppb,0.06 ppb,
Smyrna Water Department,Nitrate,4.04 ppm,0.14 ppm,10 ppm
Smyrna Water Department,Nitrate and nitrite,4.04 ppm,0.14 ppm,10 ppm
Smyrna Water Department,"Radium, combined (-226 &amp; -228)",1.62 pCi/L,0.05 pCi/L,5 pCi/L
Smyrna Water Department,Total trihalomethanes (TTHMs)†,11.3 ppb,0.15 ppb,80 ppb
Smyrna Water Department,"1,4-Dioxane",0.110 ppb,0.35 ppb,
Smyrna Water Department,Barium,89.8 ppb,700 ppb,"2,000 ppb"
Smyrna Water Department,Chlordane,0.0488 ppb,0.03 ppb,2 ppb
Smyrna Water Department,Chromium (total),0.193 ppb,,100 ppb
Smyrna Water Department,Di(2-ethylhexyl) phthalate,0.104 ppb,3 ppb,6 ppb
Smyrna Water Department,Dieldrin,0.0121 ppb,,
Smyrna Water Department,Fluoride,0.908 ppm,,4 ppm
Smyrna Water Department,Manganese,8.79 ppb,100 ppb,
Smyrna Water Department,Metolachlor,0.00820 ppb,,
Smyrna Water Department,Monochloroacetic acid,0.0273 ppb,53 ppb,
Smyrna Water Department,Selenium,0.838 ppb,30 ppb,50 ppb
Smyrna Water Department,Strontium,0.136 ppb,"1,500 ppb",
Smyrna Water Department,Trichloroacetic acid,0.0273 ppb,0.1 ppb,
Smyrna Water Department,Xylenes (total),0.00594 ppb,"1,800 ppb","10,000 ppb"
Smyrna Water Department,None,,,
Milford Water Department,Bromochloroacetic acid,1.40 ppb,0.02 ppb,
Milford Water Department,Bromodichloromethane,2.24 ppb,0.06 ppb,
Milford Water Department,Chloroform,8.11 ppb,0.4 ppb,
Milford Water Department,Dibromoacetic acid,0.303 ppb,0.04 ppb,
Milford Water Department,Dibromochloromethane,0.646 ppb,0.1 ppb,
Milford Water Department,Dichloroacetic acid,3.97 ppb,0.2 ppb,
Milford Water Department,Haloacetic acids (HAA5)†,6.33 ppb,0.1 ppb,60 ppb
Milford Water Department,"Radium, combined (-226 &amp; -228)",0.50 pCi/L,0.05 pCi/L,5 pCi/L
Milford Water Department,Total trihalomethanes (TTHMs)†,18.6 ppb,0.15 ppb,80 ppb
Milford Water Department,Trichloroacetic acid,1.82 ppb,0.1 ppb,
Milford Water Department,Barium,0.925 ppb,700 ppb,"2,000 ppb"
Milford Water Department,Fluoride,0.747 ppm,,4 ppm
Milford Water Department,Manganese,20.8 ppb,100 ppb,
Milford Water Department,Monochloroacetic acid,0.225 ppb,53 ppb,
Milford Water Department,Xylenes (total),0.0700 ppb,"1,800 ppb","10,000 ppb"
Milford Water Department,None,,,
Garrison Lake Pump District,Bromodichloromethane,1.97 ppb,0.06 ppb,
Garrison Lake Pump District,Cadmium,0.200 ppb,0.04 ppb,5 ppb
Garrison Lake Pump District,Chloroform,3.65 ppb,0.4 ppb,
Garrison Lake Pump District,Dibromoacetic acid,0.177 ppb,0.04 ppb,
Garrison Lake Pump District,Dibromochloromethane,1.21 ppb,0.1 ppb,
Garrison Lake Pump District,Dichloroacetic acid,2.16 ppb,0.2 ppb,
Garrison Lake Pump District,Haloacetic acids (HAA5)†,4.51 ppb,0.1 ppb,60 ppb
Garrison Lake Pump District,Nitrate,5.14 ppm,0.14 ppm,10 ppm
Garrison Lake Pump District,Nitrate and nitrite,5.12 ppm,0.14 ppm,10 ppm
Garrison Lake Pump District,"Radium, combined (-226 &amp; -228)",0.64 pCi/L,0.05 pCi/L,5 pCi/L
Garrison Lake Pump District,Total trihalomethanes (TTHMs)†,13.7 ppb,0.15 ppb,80 ppb
Garrison Lake Pump District,Trichloroacetic acid,2.17 ppb,0.1 ppb,
Garrison Lake Pump District,Barium,36.8 ppb,700 ppb,"2,000 ppb"
Garrison Lake Pump District,Bromoform,0.146 ppb,0.5 ppb,
Garrison Lake Pump District,Chromium (total),0.300 ppb,,100 ppb
Garrison Lake Pump District,Fluoride,0.0314 ppm,,4 ppm
Garrison Lake Pump District,Manganese,9.30 ppb,100 ppb,
Garrison Lake Pump District,Metolachlor,0.0795 ppb,,
Garrison Lake Pump District,Pentachlorophenol,0.0933 ppb,0.3 ppb,1 ppb
Garrison Lake Pump District,Selenium,0.517 ppb,30 ppb,50 ppb
Garrison Lake Pump District,Xylenes (total),0.511 ppb,"1,800 ppb","10,000 ppb"
Garrison Lake Pump District,None,,,
Dover Air Force Base,Bromodichloromethane,7.70 ppb,0.06 ppb,
Dover Air Force Base,Chloroform,21.6 ppb,0.4 ppb,
Dover Air Force Base,Dibromochloromethane,1.57 ppb,0.1 ppb,
Dover Air Force Base,Dichloroacetic acid,5.39 ppb,0.2 ppb,
Dover Air Force Base,Haloacetic acids (HAA5)†,11.5 ppb,0.1 ppb,60 ppb
Dover Air Force Base,"Radium, combined (-226 &amp; -228)",0.29 pCi/L,0.05 pCi/L,5 pCi/L
Dover Air Force Base,Total trihalomethanes (TTHMs)†,31.5 ppb,0.15 ppb,80 ppb
Dover Air Force Base,Trichloroacetic acid,5.79 ppb,0.1 ppb,
Dover Air Force Base,Beryllium,0.415 ppb,1 ppb,4 ppb
Dover Air Force Base,Fluoride,0.855 ppm,,4 ppm
Dover Air Force Base,Manganese,17.5 ppb,100 ppb,
Dover Air Force Base,Monochloroacetic acid,0.312 ppb,53 ppb,
Dover Air Force Base,Xylenes (total),0.0786 ppb,"1,800 ppb","10,000 ppb"
Dover Air Force Base,None,,,
Church Creek,Bromodichloromethane,1.90 ppb,0.06 ppb,
Church Creek,Chloroform,11.4 ppb,0.4 ppb,
Church Creek,Dichloroacetic acid,4.84 ppb,0.2 ppb,
Church Creek,Haloacetic acids (HAA5)†,9.24 ppb,0.1 ppb,60 ppb
Church Creek,"Radium, combined (-226 &amp; -228)",0.13 pCi/L,0.05 pCi/L,5 pCi/L
Church Creek,Total trihalomethanes (TTHMs)†,20.0 ppb,0.15 ppb,80 ppb
Church Creek,Trichloroacetic acid,4.40 ppb,0.1 ppb,
Church Creek,Aluminum,0.565 ppb,600 ppb,
Church Creek,Chromium (total),0.0417 ppb,,100 ppb
Church Creek,Di(2-ethylhexyl) phthalate,0.0237 ppb,3 ppb,6 ppb
Church Creek,Di-n-butyl phthalate,0.164 ppb,,
Church Creek,Dibromochloromethane,0.129 ppb,0.1 ppb,
Church Creek,Fluoride,0.0151 ppm,,4 ppm
Church Creek,Manganese,40.0 ppb,100 ppb,
Church Creek,Silver,0.125 ppb,,
Church Creek,None,,,
Clayton Water Department,Arsenic,5.34 ppb,0.004 ppb,10 ppb
Clayton Water Department,Bromodichloromethane,0.604 ppb,0.06 ppb,
Clayton Water Department,Chloroform,2.19 ppb,0.4 ppb,
Clayton Water Department,Dibromochloromethane,0.243 ppb,0.1 ppb,
Clayton Water Department,Dichloroacetic acid,0.421 ppb,0.2 ppb,
Clayton Water Department,Haloacetic acids (HAA5)†,0.501 ppb,0.1 ppb,60 ppb
Clayton Water Department,"Radium, combined (-226 &amp; -228)",0.51 pCi/L,0.05 pCi/L,5 pCi/L
Clayton Water Department,Total trihalomethanes (TTHMs)†,3.52 ppb,0.15 ppb,80 ppb
Clayton Water Department,Barium,17.6 ppb,700 ppb,"2,000 ppb"
Clayton Water Department,Bromoform,0.131 ppb,0.5 ppb,
Clayton Water Department,Chromium (total),1.04 ppb,,100 ppb
Clayton Water Department,Di(2-ethylhexyl) phthalate,0.125 ppb,3 ppb,6 ppb
Clayton Water Department,Fluoride,0.850 ppm,,4 ppm
Clayton Water Department,Manganese,5.70 ppb,100 ppb,
Clayton Water Department,Trichloroacetic acid,0.0800 ppb,0.1 ppb,
Clayton Water Department,Vanadium,0.111 ppb,21 ppb,
Clayton Water Department,None,,,
Camden Wyoming Sewer and Water Authority,Arsenic,1.03 ppb,0.004 ppb,10 ppb
Camden Wyoming Sewer and Water Authority,Bromodichloromethane,2.00 ppb,0.06 ppb,
Camden Wyoming Sewer and Water Authority,Chloroform,8.58 ppb,0.4 ppb,
Camden Wyoming Sewer and Water Authority,Dibromochloromethane,0.456 ppb,0.1 ppb,
Camden Wyoming Sewer and Water Authority,Dichloroacetic acid,3.99 ppb,0.2 ppb,
Camden Wyoming Sewer and Water Authority,Haloacetic acids (HAA5)†,8.26 ppb,0.1 ppb,60 ppb
Camden Wyoming Sewer and Water Authority,"Radium, combined (-226 &amp; -228)",0.64 pCi/L,0.05 pCi/L,5 pCi/L
Camden Wyoming Sewer and Water Authority,Total trihalomethanes (TTHMs)†,20.1 ppb,0.15 ppb,80 ppb
Camden Wyoming Sewer and Water Authority,Trichloroacetic acid,4.27 ppb,0.1 ppb,
Camden Wyoming Sewer and Water Authority,Barium,0.367 ppb,700 ppb,"2,000 ppb"
Camden Wyoming Sewer and Water Authority,Cyanide,34.0 ppb,,200 ppb
Camden Wyoming Sewer and Water Authority,Dichloromethane (methylene chloride),0.0338 ppb,4 ppb,5 ppb
Camden Wyoming Sewer and Water Authority,Fluoride,0.349 ppm,,4 ppm
Camden Wyoming Sewer and Water Authority,Manganese,33.9 ppb,100 ppb,
Camden Wyoming Sewer and Water Authority,Nitrate,0.0477 ppm,0.14 ppm,10 ppm
Camden Wyoming Sewer and Water Authority,Nitrate and nitrite,0.0483 ppm,0.14 ppm,10 ppm
Camden Wyoming Sewer and Water Authority,Nitrite,0.000541 ppm,,1 ppm
Camden Wyoming Sewer and Water Authority,Xylenes (total),0.0888 ppb,"1,800 ppb","10,000 ppb"
Camden Wyoming Sewer and Water Authority,None,,,
Harrington Water Department,Bromodichloromethane,1.43 ppb,0.06 ppb,
Harrington Water Department,Chloroform,6.70 ppb,0.4 ppb,
Harrington Water Department,Dichloroacetic acid,2.51 ppb,0.2 ppb,
Harrington Water Department,Haloacetic acids (HAA5)†,5.01 ppb,0.1 ppb,60 ppb
Harrington Water Department,Total trihalomethanes (TTHMs)†,10.7 ppb,0.15 ppb,80 ppb
Harrington Water Department,Trichloroacetic acid,2.50 ppb,0.1 ppb,
Harrington Water Department,Bromoform,0.104 ppb,0.5 ppb,
Harrington Water Department,Dibromochloromethane,0.151 ppb,0.1 ppb,
Harrington Water Department,Fluoride,0.404 ppm,,4 ppm
Harrington Water Department,None,,,
Bethany Bay Ocean View,Arsenic,0.314 ppb,0.004 ppb,10 ppb
Bethany Bay Ocean View,Bromochloroacetic acid,1.15 ppb,0.02 ppb,
Bethany Bay Ocean View,Bromodichloromethane,5.30 ppb,0.06 ppb,
Bethany Bay Ocean View,Chloroform,10.4 ppb,0.4 ppb,
Bethany Bay Ocean View,Dibromoacetic acid,1.66 ppb,0.04 ppb,
Bethany Bay Ocean View,Dibromochloromethane,2.72 ppb,0.1 ppb,
Bethany Bay Ocean View,Dichloroacetic acid,8.37 ppb,0.2 ppb,
Bethany Bay Ocean View,Haloacetic acids (HAA5)†,19.4 ppb,0.1 ppb,60 ppb
Bethany Bay Ocean View,Nitrate,2.89 ppm,0.14 ppm,10 ppm
Bethany Bay Ocean View,Nitrate and nitrite,2.89 ppm,0.14 ppm,10 ppm
Bethany Bay Ocean View,"Radium, combined (-226 &amp; -228)",1.07 pCi/L,0.05 pCi/L,5 pCi/L
Bethany Bay Ocean View,Total trihalomethanes (TTHMs)†,23.6 ppb,0.15 ppb,80 ppb
Bethany Bay Ocean View,Trichloroacetic acid,8.30 ppb,0.1 ppb,
Bethany Bay Ocean View,"2,4-D",0.00474 ppb,20 ppb,70 ppb
Bethany Bay Ocean View,Barium,51.0 ppb,700 ppb,"2,000 ppb"
Bethany Bay Ocean View,Bromoform,0.726 ppb,0.5 ppb,
Bethany Bay Ocean View,Chloromethane,0.104 ppb,2.69 ppb,
Bethany Bay Ocean View,Chromium (total),0.821 ppb,,100 ppb
Bethany Bay Ocean View,DCPA mono- and di-acid degradates,0.400 ppb,,
Bethany Bay Ocean View,Fluoride,0.0148 ppm,,4 ppm
Bethany Bay Ocean View,Manganese,2.96 ppb,100 ppb,
Bethany Bay Ocean View,Monobromoacetic acid,0.0265 ppb,25 ppb,
Bethany Bay Ocean View,Monochloroacetic acid,1.07 ppb,53 ppb,
Bethany Bay Ocean View,Pentachlorophenol,0.00168 ppb,0.3 ppb,1 ppb
Bethany Bay Ocean View,Selenium,0.160 ppb,30 ppb,50 ppb
Bethany Bay Ocean View,Xylenes (total),0.00718 ppb,"1,800 ppb","10,000 ppb"
Bethany Bay Ocean View,None,,,
Rehoboth District,Bromodichloromethane,0.666 ppb,0.06 ppb,
Rehoboth District,Chromium (hexavalent),0.707 ppb,0.02 ppb,
Rehoboth District,Dibromochloromethane,1.14 ppb,0.1 ppb,
Rehoboth District,Haloacetic acids (HAA9)†,0.959 ppb,0.06 ppb,
Rehoboth District,Nitrate,2.94 ppm,0.14 ppm,10 ppm
Rehoboth District,Nitrate and nitrite,2.94 ppm,0.14 ppm,10 ppm
Rehoboth District,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
Rehoboth District,Thallium,0.242 ppb,0.1 ppb,2 ppb
Rehoboth District,Total trihalomethanes (TTHMs)†,3.24 ppb,0.15 ppb,80 ppb
Rehoboth District,Barium,75.2 ppb,700 ppb,"2,000 ppb"
Rehoboth District,Beryllium,0.0358 ppb,1 ppb,4 ppb
Rehoboth District,Bromoform,0.563 ppb,0.5 ppb,
Rehoboth District,Cadmium,0.0453 ppb,0.04 ppb,5 ppb
Rehoboth District,Chlorate,114.5 ppb,210 ppb,
Rehoboth District,Chlorodifluoromethane,0.0517 ppb,,
Rehoboth District,Chloroform,0.377 ppb,0.4 ppb,
Rehoboth District,Chromium (total),0.606 ppb,,100 ppb
Rehoboth District,Cobalt,0.488 ppb,70 ppb,
Rehoboth District,DCPA mono- and di-acid degradates,0.0529 ppb,,
Rehoboth District,Di(2-ethylhexyl) adipate,0.00379 ppb,200 ppb,400 ppb
Rehoboth District,Di(2-ethylhexyl) phthalate,0.0338 ppb,3 ppb,6 ppb
Rehoboth District,Dibromoacetic acid,0.0464 ppb,0.04 ppb,
Rehoboth District,Dichloroacetic acid,0.0125 ppb,0.2 ppb,
Rehoboth District,Haloacetic acids (HAA5)†,0.0589 ppb,0.1 ppb,60 ppb
Rehoboth District,Manganese,12.5 ppb,100 ppb,
Rehoboth District,Selenium,0.393 ppb,30 ppb,50 ppb
Rehoboth District,Strontium,0.0748 ppb,"1,500 ppb",
Rehoboth District,Vanadium,0.442 ppb,21 ppb,
Rehoboth District,None,,,
Rehoboth Beach Water Department,Bromodichloromethane,0.591 ppb,0.06 ppb,
Rehoboth Beach Water Department,Bromoform,2.36 ppb,0.5 ppb,
Rehoboth Beach Water Department,Dibromochloromethane,1.78 ppb,0.1 ppb,
Rehoboth Beach Water Department,Haloacetic acids (HAA5)†,0.317 ppb,0.1 ppb,60 ppb
Rehoboth Beach Water Department,Nitrate,5.87 ppm,0.14 ppm,10 ppm
Rehoboth Beach Water Department,Nitrate and nitrite,5.87 ppm,0.14 ppm,10 ppm
Rehoboth Beach Water Department,"Radium, combined (-226 &amp; -228)",0.78 pCi/L,0.05 pCi/L,5 pCi/L
Rehoboth Beach Water Department,Total trihalomethanes (TTHMs)†,10.5 ppb,0.15 ppb,80 ppb
Rehoboth Beach Water Department,Atrazine,0.0300 ppb,0.1 ppb,3 ppb
Rehoboth Beach Water Department,Barium,104.2 ppb,700 ppb,"2,000 ppb"
Rehoboth Beach Water Department,Chloroform,0.0720 ppb,0.4 ppb,
Rehoboth Beach Water Department,Di(2-ethylhexyl) adipate,0.0540 ppb,200 ppb,400 ppb
Rehoboth Beach Water Department,Di(2-ethylhexyl) phthalate,0.1000 ppb,3 ppb,6 ppb
Rehoboth Beach Water Department,Fluoride,0.324 ppm,,4 ppm
Rehoboth Beach Water Department,Metolachlor,0.0420 ppb,,
Rehoboth Beach Water Department,Monochloroacetic acid,0.475 ppb,53 ppb,
Rehoboth Beach Water Department,Selenium,1.22 ppb,30 ppb,50 ppb
Rehoboth Beach Water Department,None,,,
Dewey Beach Water Department,Bromodichloromethane,5.83 ppb,0.06 ppb,
Dewey Beach Water Department,Bromoform,4.96 ppb,0.5 ppb,
Dewey Beach Water Department,Chloroform,11.7 ppb,0.4 ppb,
Dewey Beach Water Department,Dibromoacetic acid,1.90 ppb,0.04 ppb,
Dewey Beach Water Department,Dibromochloromethane,5.62 ppb,0.1 ppb,
Dewey Beach Water Department,Dichloroacetic acid,1.33 ppb,0.2 ppb,
Dewey Beach Water Department,Haloacetic acids (HAA5)†,2.88 ppb,0.1 ppb,60 ppb
Dewey Beach Water Department,Nitrate,5.09 ppm,0.14 ppm,10 ppm
Dewey Beach Water Department,Nitrate and nitrite,5.09 ppm,0.14 ppm,10 ppm
Dewey Beach Water Department,"Radium, combined (-226 &amp; -228)*",0.78 pCi/L,0.05 pCi/L,5 pCi/L
Dewey Beach Water Department,Total trihalomethanes (TTHMs)†,22.1 ppb,0.15 ppb,80 ppb
Dewey Beach Water Department,Trichloroacetic acid,0.798 ppb,0.1 ppb,
Dewey Beach Water Department,Atrazine*,0.0300 ppb,0.1 ppb,3 ppb
Dewey Beach Water Department,Barium*,104.2 ppb,700 ppb,"2,000 ppb"
Dewey Beach Water Department,Di(2-ethylhexyl) adipate*,0.0540 ppb,200 ppb,400 ppb
Dewey Beach Water Department,Di(2-ethylhexyl) phthalate*,0.1000 ppb,3 ppb,6 ppb
Dewey Beach Water Department,Fluoride,0.400 ppm,,4 ppm
Dewey Beach Water Department,Metolachlor*,0.0420 ppb,,
Dewey Beach Water Department,Monochloroacetic acid*,0.475 ppb,53 ppb,
Dewey Beach Water Department,Selenium*,1.22 ppb,30 ppb,50 ppb
Dewey Beach Water Department,None,,,
South Bethany,Arsenic,0.177 ppb,0.004 ppb,10 ppb
South Bethany,Bromodichloromethane,15.4 ppb,0.06 ppb,
South Bethany,Chloroform,30.3 ppb,0.4 ppb,
South Bethany,Chromium (hexavalent),0.0813 ppb,0.02 ppb,
South Bethany,Dibromoacetic acid,0.724 ppb,0.04 ppb,
South Bethany,Dibromochloromethane,5.42 ppb,0.1 ppb,
South Bethany,Dichloroacetic acid,10.2 ppb,0.2 ppb,
South Bethany,Haloacetic acids (HAA5)†,25.7 ppb,0.1 ppb,60 ppb
South Bethany,"Radium, combined (-226 &amp; -228)",1.05 pCi/L,0.05 pCi/L,5 pCi/L
South Bethany,Total trihalomethanes (TTHMs)†,54.2 ppb,0.15 ppb,80 ppb
South Bethany,Trichloroacetic acid,14.8 ppb,0.1 ppb,
South Bethany,"1,2,3-Trichloropropane",0.00135 ppb,0.0007 ppb,
South Bethany,Acetone,1.33 ppb,,
South Bethany,Aluminum,1.77 ppb,600 ppb,
South Bethany,Barium,17.4 ppb,700 ppb,"2,000 ppb"
South Bethany,Bromoform,0.0371 ppb,0.5 ppb,
South Bethany,Carbon tetrachloride,0.0669 ppb,0.1 ppb,5 ppb
South Bethany,Chlorate,33.4 ppb,210 ppb,
South Bethany,Chromium (total),0.0571 ppb,,100 ppb
South Bethany,Di(2-ethylhexyl) phthalate,0.0265 ppb,3 ppb,6 ppb
South Bethany,Di-n-butyl phthalate,0.105 ppb,,
South Bethany,Fluoride,0.582 ppm,,4 ppm
South Bethany,Manganese,17.1 ppb,100 ppb,
South Bethany,Nitrate,0.0247 ppm,0.14 ppm,10 ppm
South Bethany,Nitrate and nitrite,0.0247 ppm,0.14 ppm,10 ppm
South Bethany,Selenium,0.192 ppb,30 ppb,50 ppb
South Bethany,Strontium,0.120 ppb,"1,500 ppb",
South Bethany,None,,,
Sussex Shores Water Company,Bromodichloromethane,2.19 ppb,0.06 ppb,
Sussex Shores Water Company,Bromoform,5.49 ppb,0.5 ppb,
Sussex Shores Water Company,Chloroform,1.65 ppb,0.4 ppb,
Sussex Shores Water Company,Dibromoacetic acid,2.25 ppb,0.04 ppb,
Sussex Shores Water Company,Dibromochloromethane,4.47 ppb,0.1 ppb,
Sussex Shores Water Company,Dichloroacetic acid,0.897 ppb,0.2 ppb,
Sussex Shores Water Company,Haloacetic acids (HAA5)†,3.93 ppb,0.1 ppb,60 ppb
Sussex Shores Water Company,Nitrate,3.73 ppm,0.14 ppm,10 ppm
Sussex Shores Water Company,Nitrate and nitrite,3.73 ppm,0.14 ppm,10 ppm
Sussex Shores Water Company,Total trihalomethanes (TTHMs)†,4.12 ppb,0.15 ppb,80 ppb
Sussex Shores Water Company,Trichloroacetic acid,0.780 ppb,0.1 ppb,
Sussex Shores Water Company,Fluoride,0.0150 ppm,,4 ppm
Sussex Shores Water Company,Xylenes (total),0.120 ppb,"1,800 ppb","10,000 ppb"
Sussex Shores Water Company,None,,,
Bethany Beach Water Department,Bromochloroacetic acid,3.28 ppb,0.02 ppb,
Bethany Beach Water Department,Bromodichloromethane,9.60 ppb,0.06 ppb,
Bethany Beach Water Department,Chloroform,22.6 ppb,0.4 ppb,
Bethany Beach Water Department,Dibromoacetic acid,0.157 ppb,0.04 ppb,
Bethany Beach Water Department,Dibromochloromethane,1.97 ppb,0.1 ppb,
