Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Jefferson County Cons Rural Water District #1,Fluoride,0.238 ppm,,4 ppm
Jefferson County Cons Rural Water District #1,Monobromoacetic acid,0.0821 ppb,25 ppb,
Jefferson County Cons Rural Water District #1,Monochloroacetic acid,0.168 ppb,53 ppb,
Jefferson County Cons Rural Water District #1,None,,,
Franklin County Public Water Supply District 1,Dichloroacetic acid,1.72 ppb,0.2 ppb,
Franklin County Public Water Supply District 1,Haloacetic acids (HAA5)†,2.27 ppb,0.1 ppb,60 ppb
Franklin County Public Water Supply District 1,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Franklin County Public Water Supply District 1,Total trihalomethanes (TTHMs)†,0.433 ppb,0.15 ppb,80 ppb
Franklin County Public Water Supply District 1,Trichloroacetic acid,0.550 ppb,0.1 ppb,
Franklin County Public Water Supply District 1,Barium,375.6 ppb,700 ppb,"2,000 ppb"
Franklin County Public Water Supply District 1,Bromodichloromethane,0.0775 ppb,0.06 ppb,
Franklin County Public Water Supply District 1,Chloroform,0.0667 ppb,0.4 ppb,
Franklin County Public Water Supply District 1,Chromium (total),2.41 ppb,,100 ppb
Franklin County Public Water Supply District 1,Fluoride,0.0300 ppm,,4 ppm
Franklin County Public Water Supply District 1,Nitrate and nitrite,0.175 ppm,0.14 ppm,10 ppm
Franklin County Public Water Supply District 1,Xylenes (total),0.128 ppb,"1,800 ppb","10,000 ppb"
Franklin County Public Water Supply District 1,None,,,
City of Ottawa,Arsenic,0.217 ppb,0.004 ppb,10 ppb
City of Ottawa,Atrazine,1.09 ppb,0.1 ppb,3 ppb
City of Ottawa,Bromodichloromethane,12.7 ppb,0.06 ppb,
City of Ottawa,Chloroform,38.4 ppb,0.4 ppb,
City of Ottawa,Dibromoacetic acid,1.36 ppb,0.04 ppb,
City of Ottawa,Dibromochloromethane,4.06 ppb,0.1 ppb,
City of Ottawa,Dichloroacetic acid,26.3 ppb,0.2 ppb,
City of Ottawa,Haloacetic acids (HAA5)†,42.1 ppb,0.1 ppb,60 ppb
City of Ottawa,Haloacetic acids (HAA9)†,45.2 ppb,0.06 ppb,
City of Ottawa,Total trihalomethanes (TTHMs)†,55.4 ppb,0.15 ppb,80 ppb
City of Ottawa,Trichloroacetic acid,11.7 ppb,0.1 ppb,
City of Ottawa,Aluminum,64.2 ppb,600 ppb,
City of Ottawa,Barium,47.2 ppb,700 ppb,"2,000 ppb"
City of Ottawa,Bromoform,0.166 ppb,0.5 ppb,
City of Ottawa,Chlorate,7.63 ppb,210 ppb,
City of Ottawa,Chromium (hexavalent),0.0238 ppb,0.02 ppb,
City of Ottawa,Chromium (total),0.150 ppb,,100 ppb
City of Ottawa,Desethylatrazine,0.196 ppb,0.1 ppb,
City of Ottawa,Fluoride,0.647 ppm,,4 ppm
City of Ottawa,Manganese,0.741 ppb,100 ppb,
City of Ottawa,Metolachlor,0.893 ppb,,
City of Ottawa,Molybdenum,1.39 ppb,40 ppb,
City of Ottawa,Monobromoacetic acid,0.436 ppb,25 ppb,
City of Ottawa,Monochloroacetic acid,2.34 ppb,53 ppb,
City of Ottawa,Nitrate,0.175 ppm,0.14 ppm,10 ppm
City of Ottawa,Selenium,0.500 ppb,30 ppb,50 ppb
City of Ottawa,Strontium,0.231 ppb,"1,500 ppb",
City of Ottawa,Vanadium,0.938 ppb,21 ppb,
City of Ottawa,None,,,
Jefferson County Cons Rural Water District #1,Bromochloroacetic acid,1.78 ppb,0.02 ppb,
Jefferson County Cons Rural Water District #1,Bromodichloromethane,8.13 ppb,0.06 ppb,
Jefferson County Cons Rural Water District #1,Bromoform,1.16 ppb,0.5 ppb,
Jefferson County Cons Rural Water District #1,Chloroform,10.3 ppb,0.4 ppb,
Jefferson County Cons Rural Water District #1,Dibromoacetic acid,0.493 ppb,0.04 ppb,
Jefferson County Cons Rural Water District #1,Dibromochloromethane,5.64 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Dichloroacetic acid,3.26 ppb,0.2 ppb,
Jefferson County Cons Rural Water District #1,Haloacetic acids (HAA5)†,6.70 ppb,0.1 ppb,60 ppb
Jefferson County Cons Rural Water District #1,Nitrate and nitrite,0.558 ppm,0.14 ppm,10 ppm
Jefferson County Cons Rural Water District #1,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Jefferson County Cons Rural Water District #1,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Jefferson County Cons Rural Water District #1,Trichloroacetic acid,2.85 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Uranium,2.12 pCi/L,0.43 pCi/L,20 pCi/L
Jefferson County Cons Rural Water District #1,Barium,203.8 ppb,700 ppb,"2,000 ppb"
Jefferson County Cons Rural Water District #1,Chromium (total),1.98 ppb,,100 ppb
Jefferson County Cons Rural Water District #1,Fluoride,0.238 ppm,,4 ppm
Jefferson County Cons Rural Water District #1,Monobromoacetic acid,0.0821 ppb,25 ppb,
Jefferson County Cons Rural Water District #1,Monochloroacetic acid,0.168 ppb,53 ppb,
Jefferson County Cons Rural Water District #1,None,,,
Jefferson County Cons Rural Water District #1,Bromochloroacetic acid,1.78 ppb,0.02 ppb,
Jefferson County Cons Rural Water District #1,Bromodichloromethane,8.13 ppb,0.06 ppb,
Jefferson County Cons Rural Water District #1,Bromoform,1.16 ppb,0.5 ppb,
Jefferson County Cons Rural Water District #1,Chloroform,10.3 ppb,0.4 ppb,
Jefferson County Cons Rural Water District #1,Dibromoacetic acid,0.493 ppb,0.04 ppb,
Jefferson County Cons Rural Water District #1,Dibromochloromethane,5.64 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Dichloroacetic acid,3.26 ppb,0.2 ppb,
Jefferson County Cons Rural Water District #1,Haloacetic acids (HAA5)†,6.70 ppb,0.1 ppb,60 ppb
Jefferson County Cons Rural Water District #1,Nitrate and nitrite,0.558 ppm,0.14 ppm,10 ppm
Jefferson County Cons Rural Water District #1,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Jefferson County Cons Rural Water District #1,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Jefferson County Cons Rural Water District #1,Trichloroacetic acid,2.85 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Uranium,2.12 pCi/L,0.43 pCi/L,20 pCi/L
Jefferson County Cons Rural Water District #1,Barium,203.8 ppb,700 ppb,"2,000 ppb"
Jefferson County Cons Rural Water District #1,Chromium (total),1.98 ppb,,100 ppb
Jefferson County Cons Rural Water District #1,Fluoride,0.238 ppm,,4 ppm
Jefferson County Cons Rural Water District #1,Monobromoacetic acid,0.0821 ppb,25 ppb,
Jefferson County Cons Rural Water District #1,Monochloroacetic acid,0.168 ppb,53 ppb,
Jefferson County Cons Rural Water District #1,None,,,
Jefferson County Cons Rural Water District #1,Bromochloroacetic acid,1.78 ppb,0.02 ppb,
Jefferson County Cons Rural Water District #1,Bromodichloromethane,8.13 ppb,0.06 ppb,
Jefferson County Cons Rural Water District #1,Bromoform,1.16 ppb,0.5 ppb,
Jefferson County Cons Rural Water District #1,Chloroform,10.3 ppb,0.4 ppb,
Jefferson County Cons Rural Water District #1,Dibromoacetic acid,0.493 ppb,0.04 ppb,
Jefferson County Cons Rural Water District #1,Dibromochloromethane,5.64 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Dichloroacetic acid,3.26 ppb,0.2 ppb,
Jefferson County Cons Rural Water District #1,Haloacetic acids (HAA5)†,6.70 ppb,0.1 ppb,60 ppb
Jefferson County Cons Rural Water District #1,Nitrate and nitrite,0.558 ppm,0.14 ppm,10 ppm
Jefferson County Cons Rural Water District #1,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Jefferson County Cons Rural Water District #1,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Jefferson County Cons Rural Water District #1,Trichloroacetic acid,2.85 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Uranium,2.12 pCi/L,0.43 pCi/L,20 pCi/L
Jefferson County Cons Rural Water District #1,Barium,203.8 ppb,700 ppb,"2,000 ppb"
Jefferson County Cons Rural Water District #1,Chromium (total),1.98 ppb,,100 ppb
Jefferson County Cons Rural Water District #1,Fluoride,0.238 ppm,,4 ppm
Jefferson County Cons Rural Water District #1,Monobromoacetic acid,0.0821 ppb,25 ppb,
Jefferson County Cons Rural Water District #1,Monochloroacetic acid,0.168 ppb,53 ppb,
Jefferson County Cons Rural Water District #1,None,,,
Jefferson County Cons Rural Water District #1,Bromochloroacetic acid,1.78 ppb,0.02 ppb,
Jefferson County Cons Rural Water District #1,Bromodichloromethane,8.13 ppb,0.06 ppb,
Jefferson County Cons Rural Water District #1,Bromoform,1.16 ppb,0.5 ppb,
Jefferson County Cons Rural Water District #1,Chloroform,10.3 ppb,0.4 ppb,
Jefferson County Cons Rural Water District #1,Dibromoacetic acid,0.493 ppb,0.04 ppb,
Jefferson County Cons Rural Water District #1,Dibromochloromethane,5.64 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Dichloroacetic acid,3.26 ppb,0.2 ppb,
Jefferson County Cons Rural Water District #1,Haloacetic acids (HAA5)†,6.70 ppb,0.1 ppb,60 ppb
Jefferson County Cons Rural Water District #1,Nitrate and nitrite,0.558 ppm,0.14 ppm,10 ppm
Jefferson County Cons Rural Water District #1,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Jefferson County Cons Rural Water District #1,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Jefferson County Cons Rural Water District #1,Trichloroacetic acid,2.85 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Uranium,2.12 pCi/L,0.43 pCi/L,20 pCi/L
Jefferson County Cons Rural Water District #1,Barium,203.8 ppb,700 ppb,"2,000 ppb"
Jefferson County Cons Rural Water District #1,Chromium (total),1.98 ppb,,100 ppb
Jefferson County Cons Rural Water District #1,Fluoride,0.238 ppm,,4 ppm
Jefferson County Cons Rural Water District #1,Monobromoacetic acid,0.0821 ppb,25 ppb,
Jefferson County Cons Rural Water District #1,Monochloroacetic acid,0.168 ppb,53 ppb,
Jefferson County Cons Rural Water District #1,None,,,
"Ozawkie, City of",Arsenic,0.500 ppb,0.004 ppb,10 ppb
"Ozawkie, City of",Bromodichloromethane,6.29 ppb,0.06 ppb,
"Ozawkie, City of",Bromoform,2.04 ppb,0.5 ppb,
"Ozawkie, City of",Chloroform,17.3 ppb,0.4 ppb,
"Ozawkie, City of",Dibromoacetic acid,1.81 ppb,0.04 ppb,
"Ozawkie, City of",Dibromochloromethane,3.94 ppb,0.1 ppb,
"Ozawkie, City of",Dichloroacetic acid,9.24 ppb,0.2 ppb,
"Ozawkie, City of",Haloacetic acids (HAA5)†,25.9 ppb,0.1 ppb,60 ppb
"Ozawkie, City of",Nitrate,1.43 ppm,0.14 ppm,10 ppm
"Ozawkie, City of",Total trihalomethanes (TTHMs)†,29.5 ppb,0.15 ppb,80 ppb
"Ozawkie, City of",Trichloroacetic acid,13.2 ppb,0.1 ppb,
"Ozawkie, City of",Atrazine,0.173 ppb,0.1 ppb,3 ppb
"Ozawkie, City of",Barium,99.5 ppb,700 ppb,"2,000 ppb"
"Ozawkie, City of",Chromium (total),2.20 ppb,,100 ppb
"Ozawkie, City of",Fluoride,0.0900 ppm,,4 ppm
"Ozawkie, City of",Monobromoacetic acid,0.280 ppb,25 ppb,
"Ozawkie, City of",Monochloroacetic acid,0.820 ppb,53 ppb,
"Ozawkie, City of",Selenium,2.50 ppb,30 ppb,50 ppb
"Ozawkie, City of",None,,,
Lakeside Village,Uranium,0.92 pCi/L,0.43 pCi/L,20 pCi/L
Lakeside Village,Fluoride,0.0500 ppm,,4 ppm
Lakeside Village,Nitrate,0.200 ppm,0.14 ppm,10 ppm
Lakeside Village,None,,,
Jefferson County Cons Rural Water District #1,Bromochloroacetic acid,1.78 ppb,0.02 ppb,
Jefferson County Cons Rural Water District #1,Bromodichloromethane,8.13 ppb,0.06 ppb,
Jefferson County Cons Rural Water District #1,Bromoform,1.16 ppb,0.5 ppb,
Jefferson County Cons Rural Water District #1,Chloroform,10.3 ppb,0.4 ppb,
Jefferson County Cons Rural Water District #1,Dibromoacetic acid,0.493 ppb,0.04 ppb,
Jefferson County Cons Rural Water District #1,Dibromochloromethane,5.64 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Dichloroacetic acid,3.26 ppb,0.2 ppb,
Jefferson County Cons Rural Water District #1,Haloacetic acids (HAA5)†,6.70 ppb,0.1 ppb,60 ppb
Jefferson County Cons Rural Water District #1,Nitrate and nitrite,0.558 ppm,0.14 ppm,10 ppm
Jefferson County Cons Rural Water District #1,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Jefferson County Cons Rural Water District #1,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Jefferson County Cons Rural Water District #1,Trichloroacetic acid,2.85 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Uranium,2.12 pCi/L,0.43 pCi/L,20 pCi/L
Jefferson County Cons Rural Water District #1,Barium,203.8 ppb,700 ppb,"2,000 ppb"
Jefferson County Cons Rural Water District #1,Chromium (total),1.98 ppb,,100 ppb
Jefferson County Cons Rural Water District #1,Fluoride,0.238 ppm,,4 ppm
Jefferson County Cons Rural Water District #1,Monobromoacetic acid,0.0821 ppb,25 ppb,
Jefferson County Cons Rural Water District #1,Monochloroacetic acid,0.168 ppb,53 ppb,
Jefferson County Cons Rural Water District #1,None,,,
"Paola, City of",Atrazine*,0.883 ppb,0.1 ppb,3 ppb
"Paola, City of",Bromate*,0.258 ppb,0.1 ppb,10 ppb
"Paola, City of",Bromodichloromethane,11.3 ppb,0.06 ppb,
"Paola, City of",Chloroform,30.0 ppb,0.4 ppb,
"Paola, City of",Dibromoacetic acid,1.52 ppb,0.04 ppb,
"Paola, City of",Dibromochloromethane,4.85 ppb,0.1 ppb,
"Paola, City of",Dichloroacetic acid,16.0 ppb,0.2 ppb,
"Paola, City of",Haloacetic acids (HAA5)†,27.3 ppb,0.1 ppb,60 ppb
"Paola, City of",Nitrate*,0.853 ppm,0.14 ppm,10 ppm
"Paola, City of",Total trihalomethanes (TTHMs)†,46.4 ppb,0.15 ppb,80 ppb
"Paola, City of",Trichloroacetic acid,6.60 ppb,0.1 ppb,
"Paola, City of",Acetochlor*,0.0360 ppb,,
"Paola, City of",Aluminum*,41.8 ppb,600 ppb,
"Paola, City of",Barium*,27.2 ppb,700 ppb,"2,000 ppb"
"Paola, City of",Bromoform,0.480 ppb,0.5 ppb,
"Paola, City of",Chromium (total)*,1.67 ppb,,100 ppb
"Paola, City of",Desisopropylatrazine*,0.0820 ppb,0.1 ppb,
"Paola, City of",Fluoride*,0.599 ppm,,4 ppm
"Paola, City of",Manganese*,2.62 ppb,100 ppb,
"Paola, City of",Metolachlor*,1.05 ppb,,
"Paola, City of",Monobromoacetic acid,0.552 ppb,25 ppb,
"Paola, City of",Monochloroacetic acid,2.64 ppb,53 ppb,
"Paola, City of",Selenium*,0.167 ppb,30 ppb,50 ppb
"Parker, City of",Arsenic,1.000 ppb,0.004 ppb,10 ppb
"Parker, City of",Nitrate,2.50 ppm,0.14 ppm,10 ppm
"Parker, City of",Nitrate and nitrite,2.24 ppm,0.14 ppm,10 ppm
"Parker, City of","Radium, combined (-226 &amp; -228)",1.75 pCi/L,0.05 pCi/L,5 pCi/L
"Parker, City of",Barium,14.0 ppb,700 ppb,"2,000 ppb"
"Parker, City of",Fluoride,1.30 ppm,,4 ppm
"Parker, City of",Uranium,0.18 pCi/L,0.43 pCi/L,20 pCi/L
"Parker, City of",None,,,
Jefferson County Cons Rural Water District #1,Bromochloroacetic acid,1.78 ppb,0.02 ppb,
Jefferson County Cons Rural Water District #1,Bromodichloromethane,8.13 ppb,0.06 ppb,
Jefferson County Cons Rural Water District #1,Bromoform,1.16 ppb,0.5 ppb,
Jefferson County Cons Rural Water District #1,Chloroform,10.3 ppb,0.4 ppb,
Jefferson County Cons Rural Water District #1,Dibromoacetic acid,0.493 ppb,0.04 ppb,
Jefferson County Cons Rural Water District #1,Dibromochloromethane,5.64 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Dichloroacetic acid,3.26 ppb,0.2 ppb,
Jefferson County Cons Rural Water District #1,Haloacetic acids (HAA5)†,6.70 ppb,0.1 ppb,60 ppb
Jefferson County Cons Rural Water District #1,Nitrate and nitrite,0.558 ppm,0.14 ppm,10 ppm
Jefferson County Cons Rural Water District #1,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Jefferson County Cons Rural Water District #1,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Jefferson County Cons Rural Water District #1,Trichloroacetic acid,2.85 ppb,0.1 ppb,
Jefferson County Cons Rural Water District #1,Uranium,2.12 pCi/L,0.43 pCi/L,20 pCi/L
Jefferson County Cons Rural Water District #1,Barium,203.8 ppb,700 ppb,"2,000 ppb"
Jefferson County Cons Rural Water District #1,Chromium (total),1.98 ppb,,100 ppb
Jefferson County Cons Rural Water District #1,Fluoride,0.238 ppm,,4 ppm
Jefferson County Cons Rural Water District #1,Monobromoacetic acid,0.0821 ppb,25 ppb,
Jefferson County Cons Rural Water District #1,Monochloroacetic acid,0.168 ppb,53 ppb,
Jefferson County Cons Rural Water District #1,None,,,
"Perry, City of",Arsenic,1.40 ppb,0.004 ppb,10 ppb
"Perry, City of",Bromodichloromethane,3.32 ppb,0.06 ppb,
"Perry, City of",Bromoform,2.20 ppb,0.5 ppb,
"Perry, City of",Chloroform,1.42 ppb,0.4 ppb,
"Perry, City of",Dibromoacetic acid,2.17 ppb,0.04 ppb,
"Perry, City of",Dibromochloromethane,4.55 ppb,0.1 ppb,
"Perry, City of",Dichloroacetic acid,1.05 ppb,0.2 ppb,
"Perry, City of",Haloacetic acids (HAA5)†,3.78 ppb,0.1 ppb,60 ppb
"Perry, City of",Nitrate,1.38 ppm,0.14 ppm,10 ppm
"Perry, City of","Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
"Perry, City of",Total trihalomethanes (TTHMs)†,11.3 ppb,0.15 ppb,80 ppb
"Perry, City of",Trichloroacetic acid,0.282 ppb,0.1 ppb,
"Perry, City of",Aluminum,6.50 ppb,600 ppb,
"Perry, City of",Barium,200.0 ppb,700 ppb,"2,000 ppb"
"Perry, City of",Chromium (total),0.750 ppb,,100 ppb
"Perry, City of",Fluoride,0.0850 ppm,,4 ppm
"Perry, City of",Manganese,8.65 ppb,100 ppb,
"Perry, City of",Monobromoacetic acid,0.302 ppb,25 ppb,
"Perry, City of",Selenium,3.90 ppb,30 ppb,50 ppb
"Perry, City of",None,,,
"Pleasanton, City of",Bromodichloromethane,11.0 ppb,0.06 ppb,
"Pleasanton, City of",Chloroform,44.7 ppb,0.4 ppb,
"Pleasanton, City of",Dibromoacetic acid,0.350 ppb,0.04 ppb,
"Pleasanton, City of",Dibromochloromethane,2.07 ppb,0.1 ppb,
"Pleasanton, City of",Dichloroacetic acid,15.1 ppb,0.2 ppb,
"Pleasanton, City of",Haloacetic acids (HAA5)†,29.5 ppb,0.1 ppb,60 ppb
"Pleasanton, City of","Radium, combined (-226 &amp; -228)",0.70 pCi/L,0.05 pCi/L,5 pCi/L
"Pleasanton, City of",Total trihalomethanes (TTHMs)†,58.2 ppb,0.15 ppb,80 ppb
"Pleasanton, City of",Trichloroacetic acid,11.6 ppb,0.1 ppb,
"Pleasanton, City of",Aluminum,107.8 ppb,600 ppb,
"Pleasanton, City of",Barium,28.5 ppb,700 ppb,"2,000 ppb"
"Pleasanton, City of",Chromium (total),0.267 ppb,,100 ppb
"Pleasanton, City of",Fluoride,0.0333 ppm,,4 ppm
"Pleasanton, City of",Manganese,3.97 ppb,100 ppb,
"Pleasanton, City of",Monobromoacetic acid,0.190 ppb,25 ppb,
"Pleasanton, City of",Monochloroacetic acid,2.43 ppb,53 ppb,
"Pleasanton, City of",Nitrate,0.232 ppm,0.14 ppm,10 ppm
"Pleasanton, City of",None,,,
"Pomona, City of",Atrazine*,0.582 ppb,0.1 ppb,3 ppb
"Pomona, City of",Bromodichloromethane,13.6 ppb,0.06 ppb,
"Pomona, City of",Chloroform,41.9 ppb,0.4 ppb,
"Pomona, City of",Dibromoacetic acid,1.07 ppb,0.04 ppb,
"Pomona, City of",Dibromochloromethane,3.49 ppb,0.1 ppb,
"Pomona, City of",Dichloroacetic acid,18.8 ppb,0.2 ppb,
"Pomona, City of",Haloacetic acids (HAA5)†,39.6 ppb,0.1 ppb,60 ppb
"Pomona, City of",Total trihalomethanes (TTHMs)†,58.2 ppb,0.15 ppb,80 ppb
"Pomona, City of",Trichloroacetic acid,17.6 ppb,0.1 ppb,
"Pomona, City of",Acetochlor*,0.0560 ppb,,
"Pomona, City of",Aluminum*,15.0 ppb,600 ppb,
"Pomona, City of",Barium*,64.0 ppb,700 ppb,"2,000 ppb"
"Pomona, City of",Bromoform,0.101 ppb,0.5 ppb,
"Pomona, City of",Chromium (total)*,0.500 ppb,,100 ppb
"Pomona, City of",Fluoride*,0.152 ppm,,4 ppm
"Pomona, City of",Metolachlor*,0.275 ppb,,
"Pomona, City of",Monobromoacetic acid,1.02 ppb,25 ppb,
"Pomona, City of",Monochloroacetic acid,1.76 ppb,53 ppb,
"Pomona, City of",Nitrate*,0.195 ppm,0.14 ppm,10 ppm
"Pomona, City of",Selenium*,0.233 ppb,30 ppb,50 ppb
Osage County Rural Water District # 1,Bromochloroacetic acid,5.48 ppb,0.02 ppb,
Osage County Rural Water District # 1,Bromodichloromethane,11.3 ppb,0.06 ppb,
Osage County Rural Water District # 1,Chloroform,20.5 ppb,0.4 ppb,
Osage County Rural Water District # 1,Dibromoacetic acid,0.906 ppb,0.04 ppb,
Osage County Rural Water District # 1,Dibromochloromethane,5.23 ppb,0.1 ppb,
Osage County Rural Water District # 1,Dichloroacetic acid,13.0 ppb,0.2 ppb,
Osage County Rural Water District # 1,Haloacetic acids (HAA5)†,20.4 ppb,0.1 ppb,60 ppb
Osage County Rural Water District # 1,Haloacetic acids (HAA9)*†,34.5 ppb,0.06 ppb,
Osage County Rural Water District # 1,Total trihalomethanes (TTHMs)†,37.6 ppb,0.15 ppb,80 ppb
Osage County Rural Water District # 1,Trichloroacetic acid,6.12 ppb,0.1 ppb,
Osage County Rural Water District # 1,Bromoform,0.540 ppb,0.5 ppb,
Osage County Rural Water District # 1,Chlorate*,31.2 ppb,210 ppb,
Osage County Rural Water District # 1,Chromium (hexavalent)*,0.0265 ppb,0.02 ppb,
Osage County Rural Water District # 1,Chromium (total)*,0.0285 ppb,,100 ppb
Osage County Rural Water District # 1,Dicamba*,0.255 ppb,,
Osage County Rural Water District # 1,Fluoride*,0.741 ppm,,4 ppm
Osage County Rural Water District # 1,Manganese*,4.53 ppb,100 ppb,
Osage County Rural Water District # 1,Monobromoacetic acid,0.0251 ppb,25 ppb,
Osage County Rural Water District # 1,Monochloroacetic acid,0.342 ppb,53 ppb,
Osage County Rural Water District # 1,Nitrate and nitrite*,0.204 ppm,0.14 ppm,10 ppm
Osage County Rural Water District # 1,Strontium*,0.190 ppb,"1,500 ppb",
Osage County Rural Water District # 1,Vanadium*,0.0260 ppb,21 ppb,
Franklin County Public Water Supply District 1,Dichloroacetic acid,1.72 ppb,0.2 ppb,
Franklin County Public Water Supply District 1,Haloacetic acids (HAA5)†,2.27 ppb,0.1 ppb,60 ppb
Franklin County Public Water Supply District 1,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Franklin County Public Water Supply District 1,Total trihalomethanes (TTHMs)†,0.433 ppb,0.15 ppb,80 ppb
Franklin County Public Water Supply District 1,Trichloroacetic acid,0.550 ppb,0.1 ppb,
Franklin County Public Water Supply District 1,Barium,375.6 ppb,700 ppb,"2,000 ppb"
Franklin County Public Water Supply District 1,Bromodichloromethane,0.0775 ppb,0.06 ppb,
Franklin County Public Water Supply District 1,Chloroform,0.0667 ppb,0.4 ppb,
Franklin County Public Water Supply District 1,Chromium (total),2.41 ppb,,100 ppb
Franklin County Public Water Supply District 1,Fluoride,0.0300 ppm,,4 ppm
Franklin County Public Water Supply District 1,Nitrate and nitrite,0.175 ppm,0.14 ppm,10 ppm
Franklin County Public Water Supply District 1,Xylenes (total),0.128 ppb,"1,800 ppb","10,000 ppb"
Franklin County Public Water Supply District 1,None,,,
"Princeton, City of",Arsenic*,0.217 ppb,0.004 ppb,10 ppb
"Princeton, City of",Atrazine*,1.09 ppb,0.1 ppb,3 ppb
"Princeton, City of",Bromodichloromethane,16.2 ppb,0.06 ppb,
"Princeton, City of",Chloroform,49.1 ppb,0.4 ppb,
"Princeton, City of",Dibromoacetic acid,1.78 ppb,0.04 ppb,
"Princeton, City of",Dibromochloromethane,5.23 ppb,0.1 ppb,
"Princeton, City of",Dichloroacetic acid,29.2 ppb,0.2 ppb,
"Princeton, City of",Haloacetic acids (HAA5)†,48.0 ppb,0.1 ppb,60 ppb
"Princeton, City of",Haloacetic acids (HAA9)*†,45.2 ppb,0.06 ppb,
"Princeton, City of",Total trihalomethanes (TTHMs)†,70.6 ppb,0.15 ppb,80 ppb
"Princeton, City of",Trichloroacetic acid,13.7 ppb,0.1 ppb,
"Princeton, City of",Aluminum*,64.2 ppb,600 ppb,
"Princeton, City of",Barium*,47.2 ppb,700 ppb,"2,000 ppb"
"Princeton, City of",Bromoform,0.253 ppb,0.5 ppb,
"Princeton, City of",Chlorate*,7.63 ppb,210 ppb,
"Princeton, City of",Chromium (hexavalent)*,0.0238 ppb,0.02 ppb,
"Princeton, City of",Chromium (total)*,0.150 ppb,,100 ppb
"Princeton, City of",Desethylatrazine*,0.196 ppb,0.1 ppb,
"Princeton, City of",Fluoride*,0.647 ppm,,4 ppm
"Princeton, City of",Manganese*,0.741 ppb,100 ppb,
"Princeton, City of",Metolachlor*,0.893 ppb,,
"Princeton, City of",Molybdenum*,1.39 ppb,40 ppb,
"Princeton, City of",Monobromoacetic acid,0.835 ppb,25 ppb,
"Princeton, City of",Monochloroacetic acid,2.65 ppb,53 ppb,
"Princeton, City of",Nitrate*,0.175 ppm,0.14 ppm,10 ppm
"Princeton, City of",Selenium*,0.500 ppb,30 ppb,50 ppb
"Princeton, City of",Strontium*,0.231 ppb,"1,500 ppb",
"Princeton, City of",Vanadium*,0.938 ppb,21 ppb,
"Rantoul, City of",Bromodichloromethane,1.60 ppb,0.06 ppb,
"Rantoul, City of",Bromoform,1.90 ppb,0.5 ppb,
"Rantoul, City of",Dibromoacetic acid,1.45 ppb,0.04 ppb,
"Rantoul, City of",Dibromochloromethane,2.65 ppb,0.1 ppb,
"Rantoul, City of",Haloacetic acids (HAA5)†,3.65 ppb,0.1 ppb,60 ppb
"Rantoul, City of",Nitrate,2.34 ppm,0.14 ppm,10 ppm
"Rantoul, City of",Total trihalomethanes (TTHMs)†,6.80 ppb,0.15 ppb,80 ppb
"Rantoul, City of",Aluminum,7.50 ppb,600 ppb,
"Rantoul, City of",Barium,63.5 ppb,700 ppb,"2,000 ppb"
"Rantoul, City of",Chloroform,0.655 ppb,0.4 ppb,
"Rantoul, City of",Chromium (total),0.500 ppb,,100 ppb
"Rantoul, City of",Fluoride,0.160 ppm,,4 ppm
"Rantoul, City of",Monobromoacetic acid,2.23 ppb,25 ppb,
"Rantoul, City of",Selenium,1.85 ppb,30 ppb,50 ppb
