Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Douglas Water Department,Fluoride,0.0150 ppm,,4 ppm
Douglas Water Department,Haloacetic acids (HAA5)†,0.167 ppb,0.1 ppb,60 ppb
Douglas Water Department,Perchlorate,0.264 ppb,1 ppb,
Douglas Water Department,None,,,
"Tiverton Water Authority, Town Hall",Bromodichloromethane,8.12 ppb,0.06 ppb,
"Tiverton Water Authority, Town Hall",Chloroform,21.0 ppb,0.4 ppb,
"Tiverton Water Authority, Town Hall",Dibromoacetic acid,0.573 ppb,0.04 ppb,
"Tiverton Water Authority, Town Hall",Dibromochloromethane,2.39 ppb,0.1 ppb,
"Tiverton Water Authority, Town Hall",Dichloroacetic acid,8.52 ppb,0.2 ppb,
"Tiverton Water Authority, Town Hall",Haloacetic acids (HAA5)†,17.9 ppb,0.1 ppb,60 ppb
"Tiverton Water Authority, Town Hall",Total trihalomethanes (TTHMs)†,31.1 ppb,0.15 ppb,80 ppb
"Tiverton Water Authority, Town Hall",Trichloroacetic acid,7.09 ppb,0.1 ppb,
"Tiverton Water Authority, Town Hall",Aldrin*,0.00833 ppb,,
"Tiverton Water Authority, Town Hall",Barium*,10.5 ppb,700 ppb,"2,000 ppb"
"Tiverton Water Authority, Town Hall",Benzo[a]pyrene*,0.00833 ppb,0.007 ppb,0.2 ppb
"Tiverton Water Authority, Town Hall",Benzo[b]fluoranthene*,0.00833 ppb,,
"Tiverton Water Authority, Town Hall",Bromoform,0.0146 ppb,0.5 ppb,
"Tiverton Water Authority, Town Hall",Di(2-ethylhexyl) phthalate*,0.417 ppb,3 ppb,6 ppb
"Tiverton Water Authority, Town Hall",Monobromoacetic acid,0.339 ppb,25 ppb,
"Tiverton Water Authority, Town Hall",Monochloroacetic acid,1.50 ppb,53 ppb,
"Tiverton Water Authority, Town Hall",Nitrate*,0.0300 ppm,0.14 ppm,10 ppm
Town of Westport,Bromodichloromethane*,8.47 ppb,0.06 ppb,
Town of Westport,Chloroform*,38.3 ppb,0.4 ppb,
Town of Westport,Dibromoacetic acid*,0.110 ppb,0.04 ppb,
Town of Westport,Dibromochloromethane*,1.41 ppb,0.1 ppb,
Town of Westport,Dichloroacetic acid*,10.9 ppb,0.2 ppb,
Town of Westport,Haloacetic acids (HAA5)†,24.9 ppb,0.1 ppb,60 ppb
Town of Westport,Haloacetic acids (HAA9)*†,23.7 ppb,0.06 ppb,
Town of Westport,Total trihalomethanes (TTHMs)†,66.7 ppb,0.15 ppb,80 ppb
Town of Westport,Trichloroacetic acid*,7.67 ppb,0.1 ppb,
Town of Westport,Aluminum*,17.8 ppb,600 ppb,
Town of Westport,Barium*,7.20 ppb,700 ppb,"2,000 ppb"
Town of Westport,Chlorate*,20.4 ppb,210 ppb,
Town of Westport,Fluoride*,0.762 ppm,,4 ppm
Town of Westport,Manganese*,8.19 ppb,100 ppb,
Town of Westport,Monobromoacetic acid*,0.0793 ppb,25 ppb,
Town of Westport,Monochloroacetic acid*,0.549 ppb,53 ppb,
Town of Westport,Nitrate*,0.0243 ppm,0.14 ppm,10 ppm
Town of Westport,Perchlorate*,0.0400 ppb,1 ppb,
Town of Westport,Strontium*,0.0191 ppb,"1,500 ppb",
Town of Westport,Vanadium*,0.0290 ppb,21 ppb,
City of Newport,Haloacetic acids (HAA5)†,12.6 ppb,0.1 ppb,60 ppb
City of Newport,Haloacetic acids (HAA9)†,23.3 ppb,0.06 ppb,
City of Newport,Total trihalomethanes (TTHMs)†,45.9 ppb,0.15 ppb,80 ppb
City of Newport,Manganese,0.495 ppb,100 ppb,
City of Newport,None,,,
United States Navy -fort Adams,Arsenic*,0.299 ppb,0.004 ppb,10 ppb
United States Navy -fort Adams,Benzo[a]pyrene*,0.0181 ppb,0.007 ppb,0.2 ppb
United States Navy -fort Adams,Bromodichloromethane,28.0 ppb,0.06 ppb,
United States Navy -fort Adams,Bromoform,4.25 ppb,0.5 ppb,
United States Navy -fort Adams,Chloroform,36.5 ppb,0.4 ppb,
United States Navy -fort Adams,Chromium (hexavalent)*,0.0497 ppb,0.02 ppb,
United States Navy -fort Adams,Dibromoacetic acid,2.85 ppb,0.04 ppb,
United States Navy -fort Adams,Dibromochloromethane,18.5 ppb,0.1 ppb,
United States Navy -fort Adams,Dichloroacetic acid,7.70 ppb,0.2 ppb,
United States Navy -fort Adams,Haloacetic acids (HAA5)†,12.0 ppb,0.1 ppb,60 ppb
United States Navy -fort Adams,Haloacetic acids (HAA9)*†,23.3 ppb,0.06 ppb,
United States Navy -fort Adams,Nitrate*,0.545 ppm,0.14 ppm,10 ppm
United States Navy -fort Adams,Perfluorooctane sulfonate (PFOS)*,2.24 ppt,1 ppt,
United States Navy -fort Adams,Perfluorooctanoic acid (PFOA)*,0.353 ppt,0.007 ppt,
United States Navy -fort Adams,Total PFOS and PFOA*,4.67 ppt,0.007 ppt,
United States Navy -fort Adams,Total trihalomethanes (TTHMs)†,64.9 ppb,0.15 ppb,80 ppb
United States Navy -fort Adams,Trichloroacetic acid,3.00 ppb,0.1 ppb,
United States Navy -fort Adams,Alachlor (Lasso)*,0.000862 ppb,,2 ppb
United States Navy -fort Adams,Anthracene*,0.00259 ppb,,
United States Navy -fort Adams,Barium*,7.77 ppb,700 ppb,"2,000 ppb"
United States Navy -fort Adams,Benzo[a]anthracene*,0.00517 ppb,,
United States Navy -fort Adams,Benzo[b]fluoranthene*,0.0276 ppb,,
United States Navy -fort Adams,"Benzo[g,h,i]perylene*",0.00690 ppb,,
United States Navy -fort Adams,Benzo[k]fluoranthene*,0.0121 ppb,,
United States Navy -fort Adams,Chlorate*,360.5 ppb,210 ppb,
United States Navy -fort Adams,Chlorite*,68.5 ppb,50 ppb,"1,000 ppb"
United States Navy -fort Adams,Chromium (total)*,0.0457 ppb,,100 ppb
United States Navy -fort Adams,Chrysene*,0.00345 ppb,,
United States Navy -fort Adams,Dacthal*,0.0844 ppb,,
United States Navy -fort Adams,Di(2-ethylhexyl) phthalate*,0.664 ppb,3 ppb,6 ppb
United States Navy -fort Adams,Di-n-butyl phthalate*,0.0172 ppb,,
United States Navy -fort Adams,"Dibenz[a,h]anthracene*",0.00517 ppb,,
United States Navy -fort Adams,Diethyl phthalate*,0.0517 ppb,,
United States Navy -fort Adams,Fluorene*,0.00517 ppb,,
United States Navy -fort Adams,Fluoride*,0.0210 ppm,,4 ppm
United States Navy -fort Adams,"Indeno[1,2,3-cd]pyrene*",0.0129 ppb,,
United States Navy -fort Adams,Isophorone*,0.00345 ppb,,
United States Navy -fort Adams,Manganese*,26.0 ppb,100 ppb,
United States Navy -fort Adams,Metolachlor*,0.0302 ppb,,
United States Navy -fort Adams,Monobromoacetic acid,0.305 ppb,25 ppb,
United States Navy -fort Adams,Monochloroacetic acid,0.750 ppb,53 ppb,
United States Navy -fort Adams,Nitrite*,0.000408 ppm,,1 ppm
United States Navy -fort Adams,Perfluorohexanoic Acid (PFHxA)*,1.07 ppt,,
United States Navy -fort Adams,Perfluoropentanoic Acid (PFPeA)*,0.881 ppt,,
United States Navy -fort Adams,Phenanthrene*,0.0216 ppb,,
United States Navy -fort Adams,Pyrene*,0.00948 ppb,,
United States Navy -fort Adams,Selenium*,0.0260 ppb,30 ppb,50 ppb
United States Navy -fort Adams,Simazine*,0.00948 ppb,0.1 ppb,4 ppb
United States Navy -fort Adams,Strontium*,0.0655 ppb,"1,500 ppb",
United States Navy -fort Adams,Vanadium*,0.241 ppb,21 ppb,
United States Navy -fort Adams,Vinyl chloride*,0.00400 ppb,0.05 ppb,2 ppb
Portsmouth Water & Fire District,Arsenic*,0.299 ppb,0.004 ppb,10 ppb
Portsmouth Water & Fire District,Benzo[a]pyrene*,0.0181 ppb,0.007 ppb,0.2 ppb
Portsmouth Water & Fire District,Bromodichloromethane,15.1 ppb,0.06 ppb,
Portsmouth Water & Fire District,Bromoform,2.35 ppb,0.5 ppb,
Portsmouth Water & Fire District,Chloroform,21.8 ppb,0.4 ppb,
Portsmouth Water & Fire District,Chromium (hexavalent),0.0975 ppb,0.02 ppb,
Portsmouth Water & Fire District,Dibromoacetic acid,2.29 ppb,0.04 ppb,
Portsmouth Water & Fire District,Dibromochloromethane,10.7 ppb,0.1 ppb,
Portsmouth Water & Fire District,Dichloroacetic acid,7.55 ppb,0.2 ppb,
Portsmouth Water & Fire District,Haloacetic acids (HAA5)†,14.6 ppb,0.1 ppb,60 ppb
Portsmouth Water & Fire District,Haloacetic acids (HAA9)†,35.6 ppb,0.06 ppb,
Portsmouth Water & Fire District,Nitrate*,0.545 ppm,0.14 ppm,10 ppm
Portsmouth Water & Fire District,Perfluorooctane sulfonate (PFOS)*,2.24 ppt,1 ppt,
Portsmouth Water & Fire District,Perfluorooctanoic acid (PFOA)*,0.353 ppt,0.007 ppt,
Portsmouth Water & Fire District,Total PFOS and PFOA*,4.67 ppt,0.007 ppt,
Portsmouth Water & Fire District,Total trihalomethanes (TTHMs)†,53.4 ppb,0.15 ppb,80 ppb
Portsmouth Water & Fire District,Trichloroacetic acid,2.15 ppb,0.1 ppb,
Portsmouth Water & Fire District,Alachlor (Lasso)*,0.000862 ppb,,2 ppb
Portsmouth Water & Fire District,Anthracene*,0.00259 ppb,,
Portsmouth Water & Fire District,Barium*,7.77 ppb,700 ppb,"2,000 ppb"
Portsmouth Water & Fire District,Benzo[a]anthracene*,0.00517 ppb,,
Portsmouth Water & Fire District,Benzo[b]fluoranthene*,0.0276 ppb,,
Portsmouth Water & Fire District,"Benzo[g,h,i]perylene*",0.00690 ppb,,
Portsmouth Water & Fire District,Benzo[k]fluoranthene*,0.0121 ppb,,
Portsmouth Water & Fire District,Chlorate,196.9 ppb,210 ppb,
Portsmouth Water & Fire District,Chlorite*,68.5 ppb,50 ppb,"1,000 ppb"
Portsmouth Water & Fire District,Chromium (total)*,0.0457 ppb,,100 ppb
Portsmouth Water & Fire District,Chrysene*,0.00345 ppb,,
Portsmouth Water & Fire District,Dacthal*,0.0844 ppb,,
Portsmouth Water & Fire District,Di(2-ethylhexyl) phthalate*,0.664 ppb,3 ppb,6 ppb
Portsmouth Water & Fire District,Di-n-butyl phthalate*,0.0172 ppb,,
Portsmouth Water & Fire District,"Dibenz[a,h]anthracene*",0.00517 ppb,,
Portsmouth Water & Fire District,Diethyl phthalate*,0.0517 ppb,,
Portsmouth Water & Fire District,Fluorene*,0.00517 ppb,,
Portsmouth Water & Fire District,Fluoride*,0.0210 ppm,,4 ppm
Portsmouth Water & Fire District,"Indeno[1,2,3-cd]pyrene*",0.0129 ppb,,
Portsmouth Water & Fire District,Isophorone*,0.00345 ppb,,
Portsmouth Water & Fire District,Manganese,7.89 ppb,100 ppb,
Portsmouth Water & Fire District,Metolachlor*,0.0302 ppb,,
Portsmouth Water & Fire District,Monobromoacetic acid,0.160 ppb,25 ppb,
Portsmouth Water & Fire District,Monochloroacetic acid,4.82 ppb,53 ppb,
Portsmouth Water & Fire District,Nitrite*,0.000408 ppm,,1 ppm
Portsmouth Water & Fire District,Perfluorohexanoic Acid (PFHxA)*,1.07 ppt,,
Portsmouth Water & Fire District,Perfluoropentanoic Acid (PFPeA)*,0.881 ppt,,
Portsmouth Water & Fire District,Phenanthrene*,0.0216 ppb,,
Portsmouth Water & Fire District,Pyrene*,0.00948 ppb,,
Portsmouth Water & Fire District,Selenium*,0.0260 ppb,30 ppb,50 ppb
Portsmouth Water & Fire District,Simazine*,0.00948 ppb,0.1 ppb,4 ppb
Portsmouth Water & Fire District,Strontium,0.0554 ppb,"1,500 ppb",
Portsmouth Water & Fire District,Vanadium,0.325 ppb,21 ppb,
Portsmouth Water & Fire District,Vinyl chloride*,0.00400 ppb,0.05 ppb,2 ppb
Portsmouth Water & Fire District,None,,,
Harrisville Fire District,Haloacetic acids (HAA5)†,7.76 ppb,0.1 ppb,60 ppb
Harrisville Fire District,Nitrate,0.786 ppm,0.14 ppm,10 ppm
Harrisville Fire District,Nitrate and nitrite,0.726 ppm,0.14 ppm,10 ppm
Harrisville Fire District,Perfluorooctanoic acid (PFOA),0.808 ppt,0.007 ppt,
Harrisville Fire District,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
Harrisville Fire District,Total PFOS and PFOA,0.808 ppt,0.007 ppt,
Harrisville Fire District,Total trihalomethanes (TTHMs)†,14.6 ppb,0.15 ppb,80 ppb
Harrisville Fire District,Barium,26.9 ppb,700 ppb,"2,000 ppb"
Harrisville Fire District,Chromium (total),0.500 ppb,,100 ppb
Harrisville Fire District,Manganese,43.0 ppb,100 ppb,
Harrisville Fire District,Perfluorobutanoic Acid (PFBA),1.37 ppt,,
Harrisville Fire District,Perfluoroheptanoic acid (PFHPA),1.48 ppt,1 ppt,
Harrisville Fire District,Perfluorohexanoic Acid (PFHxA),2.78 ppt,,
Harrisville Fire District,Perfluoropentanoic Acid (PFPeA),7.13 ppt,,
Harrisville Fire District,None,,,
Eleanor Slater Hospital Zambarano Unit,Bromodichloromethane,3.42 ppb,0.06 ppb,
Eleanor Slater Hospital Zambarano Unit,Chloroform,23.3 ppb,0.4 ppb,
Eleanor Slater Hospital Zambarano Unit,Dibromochloromethane,0.233 ppb,0.1 ppb,
Eleanor Slater Hospital Zambarano Unit,Dichloroacetic acid,12.3 ppb,0.2 ppb,
Eleanor Slater Hospital Zambarano Unit,Haloacetic acids (HAA5)†,30.1 ppb,0.1 ppb,60 ppb
Eleanor Slater Hospital Zambarano Unit,Total trihalomethanes (TTHMs)†,37.0 ppb,0.15 ppb,80 ppb
Eleanor Slater Hospital Zambarano Unit,Trichloroacetic acid,17.3 ppb,0.1 ppb,
Eleanor Slater Hospital Zambarano Unit,Barium,5.00 ppb,700 ppb,"2,000 ppb"
Eleanor Slater Hospital Zambarano Unit,Dibromoacetic acid,0.0632 ppb,0.04 ppb,
Eleanor Slater Hospital Zambarano Unit,Fluoride,0.0783 ppm,,4 ppm
Eleanor Slater Hospital Zambarano Unit,Monochloroacetic acid,0.779 ppb,53 ppb,
Eleanor Slater Hospital Zambarano Unit,Nitrate,0.0113 ppm,0.14 ppm,10 ppm
Eleanor Slater Hospital Zambarano Unit,None,,,
City of Providence,Haloacetic acids (HAA5)†,18.7 ppb,0.1 ppb,60 ppb
City of Providence,Haloacetic acids (HAA9)†,19.5 ppb,0.06 ppb,
City of Providence,Total trihalomethanes (TTHMs)†,53.2 ppb,0.15 ppb,80 ppb
City of Providence,"4-Androstene-3,17-dione",0.130 ppt,,
City of Providence,Barium,9.00 ppb,700 ppb,"2,000 ppb"
City of Providence,Chromium (hexavalent),0.00388 ppb,0.02 ppb,
City of Providence,Fluoride,0.226 ppm,,4 ppm
City of Providence,Manganese,0.795 ppb,100 ppb,
City of Providence,Nitrate,0.0225 ppm,0.14 ppm,10 ppm
City of Providence,Nitrite,0.00250 ppm,,1 ppm
City of Providence,Strontium,0.0273 ppb,"1,500 ppb",
City of Providence,Vanadium,0.227 ppb,21 ppb,
City of Providence,None,,,
Lincoln Water Commission,Bromodichloromethane,4.27 ppb,0.06 ppb,
Lincoln Water Commission,Bromoform,2.41 ppb,0.5 ppb,
Lincoln Water Commission,Chloroform,57.6 ppb,0.4 ppb,
Lincoln Water Commission,Dibromochloromethane,0.344 ppb,0.1 ppb,
Lincoln Water Commission,Dichloroacetic acid,8.48 ppb,0.2 ppb,
Lincoln Water Commission,Haloacetic acids (HAA5)†,11.5 ppb,0.1 ppb,60 ppb
Lincoln Water Commission,Haloacetic acids (HAA9)†,15.4 ppb,0.06 ppb,
Lincoln Water Commission,Total trihalomethanes (TTHMs)†,63.8 ppb,0.15 ppb,80 ppb
Lincoln Water Commission,Trichloroacetic acid,1.80 ppb,0.1 ppb,
Lincoln Water Commission,"4-Androstene-3,17-dione*",0.130 ppt,,
Lincoln Water Commission,Barium*,9.00 ppb,700 ppb,"2,000 ppb"
Lincoln Water Commission,Chromium (hexavalent),0.0313 ppb,0.02 ppb,
Lincoln Water Commission,Dibromoacetic acid,0.0619 ppb,0.04 ppb,
Lincoln Water Commission,Fluoride*,0.226 ppm,,4 ppm
Lincoln Water Commission,Manganese,1.45 ppb,100 ppb,
Lincoln Water Commission,Monobromoacetic acid,0.249 ppb,25 ppb,
Lincoln Water Commission,Monochloroacetic acid,0.520 ppb,53 ppb,
Lincoln Water Commission,Nitrate*,0.0225 ppm,0.14 ppm,10 ppm
Lincoln Water Commission,Nitrite*,0.00250 ppm,,1 ppm
Lincoln Water Commission,Strontium,0.0314 ppb,"1,500 ppb",
Lincoln Water Commission,Vanadium,0.263 ppb,21 ppb,
Lincoln Water Commission,None,,,
Attleboro Water Department,Bromodichloromethane,14.6 ppb,0.06 ppb,
Attleboro Water Department,Chloroform,31.8 ppb,0.4 ppb,
Attleboro Water Department,Chromium (hexavalent),0.0419 ppb,0.02 ppb,
Attleboro Water Department,Dibromoacetic acid,0.579 ppb,0.04 ppb,
Attleboro Water Department,Dibromochloromethane,5.72 ppb,0.1 ppb,
Attleboro Water Department,Dichloroacetic acid,6.76 ppb,0.2 ppb,
Attleboro Water Department,Haloacetic acids (HAA5)†,23.7 ppb,0.1 ppb,60 ppb
Attleboro Water Department,Haloacetic acids (HAA9)†,29.0 ppb,0.06 ppb,
Attleboro Water Department,"Radium, combined (-226 &amp; -228)",0.71 pCi/L,0.05 pCi/L,5 pCi/L
Attleboro Water Department,Total trihalomethanes (TTHMs)†,56.5 ppb,0.15 ppb,80 ppb
Attleboro Water Department,Trichloroacetic acid,16.7 ppb,0.1 ppb,
Attleboro Water Department,"1,4-Dioxane",0.0483 ppb,0.35 ppb,
Attleboro Water Department,Aluminum,35.2 ppb,600 ppb,
Attleboro Water Department,Barium,31.3 ppb,700 ppb,"2,000 ppb"
Attleboro Water Department,Bromate,0.166 ppb,0.1 ppb,10 ppb
Attleboro Water Department,Bromochloromethane,0.252 ppb,,
Attleboro Water Department,Bromoform,0.856 ppb,0.5 ppb,
Attleboro Water Department,Chlorate,284.6 ppb,210 ppb,
Attleboro Water Department,Chromium (total),0.00681 ppb,,100 ppb
Attleboro Water Department,Fluoride,0.704 ppm,,4 ppm
Attleboro Water Department,Manganese,78.0 ppb,100 ppb,
Attleboro Water Department,Monobromoacetic acid,0.0370 ppb,25 ppb,
Attleboro Water Department,Monochloroacetic acid,0.775 ppb,53 ppb,
Attleboro Water Department,Nitrate,0.256 ppm,0.14 ppm,10 ppm
Attleboro Water Department,Nitrite,0.00225 ppm,,1 ppm
Attleboro Water Department,Perchlorate,0.225 ppb,1 ppb,
Attleboro Water Department,Strontium,0.0788 ppb,"1,500 ppb",
Attleboro Water Department,Vanadium,0.0529 ppb,21 ppb,
Attleboro Water Department,None,,,
Seekonk Water District,Arsenic,0.333 ppb,0.004 ppb,10 ppb
Seekonk Water District,Bromodichloromethane,10.7 ppb,0.06 ppb,
Seekonk Water District,Chloroform,15.5 ppb,0.4 ppb,
Seekonk Water District,Chromium (hexavalent),0.100 ppb,0.02 ppb,
Seekonk Water District,Dibromoacetic acid,1.50 ppb,0.04 ppb,
Seekonk Water District,Dibromochloromethane,7.48 ppb,0.1 ppb,
Seekonk Water District,Dichloroacetic acid,5.73 ppb,0.2 ppb,
Seekonk Water District,Haloacetic acids (HAA5)†,12.2 ppb,0.1 ppb,60 ppb
Seekonk Water District,Haloacetic acids (HAA9)†,18.9 ppb,0.06 ppb,
Seekonk Water District,Nitrate,2.58 ppm,0.14 ppm,10 ppm
Seekonk Water District,Perfluorooctanoic acid (PFOA),1.78 ppt,0.007 ppt,
Seekonk Water District,Total trihalomethanes (TTHMs)†,35.3 ppb,0.15 ppb,80 ppb
Seekonk Water District,Trichloroacetic acid,4.26 ppb,0.1 ppb,
Seekonk Water District,"1,4-Dioxane",0.120 ppb,0.35 ppb,
Seekonk Water District,Bromoform,0.758 ppb,0.5 ppb,
Seekonk Water District,Chlorate,167.5 ppb,210 ppb,
Seekonk Water District,Fluoride,0.0200 ppm,,4 ppm
Seekonk Water District,Manganese,4.78 ppb,100 ppb,
Seekonk Water District,Monobromoacetic acid,0.0285 ppb,25 ppb,
Seekonk Water District,Monochloroacetic acid,1.27 ppb,53 ppb,
Seekonk Water District,N-methyl perfluorooctanesulfonamidoacetic acid (NMeFOSAA),2.06 ppt,,
Seekonk Water District,Perchlorate,0.0506 ppb,1 ppb,
Seekonk Water District,Perfluorobutane sulfonate (PFBS),0.670 ppt,1 ppt,
Seekonk Water District,Perfluorohexane sulfonate (PFHXS),0.637 ppt,1 ppt,
Seekonk Water District,Perfluorohexanoic Acid (PFHxA),2.56 ppt,,
Seekonk Water District,Perfluorooctane sulfonate (PFOS),1.40 ppt,1 ppt,
Seekonk Water District,Strontium,0.138 ppb,"1,500 ppb",
Seekonk Water District,None,,,
Wrentham Water Division,Bromodichloromethane,2.29 ppb,0.06 ppb,
Wrentham Water Division,Chloroform,1.94 ppb,0.4 ppb,
Wrentham Water Division,Dibromochloromethane,2.68 ppb,0.1 ppb,
Wrentham Water Division,Dichloroacetic acid,2.25 ppb,0.2 ppb,
Wrentham Water Division,Haloacetic acids (HAA5)†,4.70 ppb,0.1 ppb,60 ppb
Wrentham Water Division,Nitrate,1.01 ppm,0.14 ppm,10 ppm
Wrentham Water Division,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Wrentham Water Division,Total trihalomethanes (TTHMs)†,17.1 ppb,0.15 ppb,80 ppb
Wrentham Water Division,Trichloroacetic acid,0.668 ppb,0.1 ppb,
Wrentham Water Division,Barium,22.0 ppb,700 ppb,"2,000 ppb"
Wrentham Water Division,Bromoform,0.938 ppb,0.5 ppb,
Wrentham Water Division,Dalapon,0.0769 ppb,,200 ppb
Wrentham Water Division,Manganese,82.2 ppb,100 ppb,
Wrentham Water Division,Monochloroacetic acid,0.208 ppb,53 ppb,
Wrentham Water Division,o-Dichlorobenzene,0.200 ppb,600 ppb,600 ppb
Wrentham Water Division,Pentachlorophenol,0.00769 ppb,0.3 ppb,1 ppb
Wrentham Water Division,Perchlorate,0.121 ppb,1 ppb,
Wrentham Water Division,Tetrachloroethylene (perchloroethylene),0.0667 ppb,0.06 ppb,5 ppb
Wrentham Water Division,None,,,
Woonsocket Water Department,Haloacetic acids (HAA9)†,29.7 ppb,0.06 ppb,
Woonsocket Water Department,Chlorate,13.2 ppb,210 ppb,
Woonsocket Water Department,Chromium (hexavalent),0.0135 ppb,0.02 ppb,
Woonsocket Water Department,Manganese,91.4 ppb,100 ppb,
Woonsocket Water Department,Strontium,0.0508 ppb,"1,500 ppb",
Woonsocket Water Department,Vanadium,0.555 ppb,21 ppb,
Woonsocket Water Department,None,,,
North Attleboro Water Department,Bromodichloromethane,6.31 ppb,0.06 ppb,
North Attleboro Water Department,Bromoform,1.11 ppb,0.5 ppb,
North Attleboro Water Department,Chloroform,7.30 ppb,0.4 ppb,
North Attleboro Water Department,Chromium (hexavalent),0.0724 ppb,0.02 ppb,
North Attleboro Water Department,Dibromoacetic acid,2.18 ppb,0.04 ppb,
North Attleboro Water Department,Dibromochloromethane,4.66 ppb,0.1 ppb,
North Attleboro Water Department,Dichloroacetic acid,4.90 ppb,0.2 ppb,
North Attleboro Water Department,Haloacetic acids (HAA5)†,12.4 ppb,0.1 ppb,60 ppb
North Attleboro Water Department,Haloacetic acids (HAA9)†,11.5 ppb,0.06 ppb,
North Attleboro Water Department,Nitrate,2.46 ppm,0.14 ppm,10 ppm
North Attleboro Water Department,Total trihalomethanes (TTHMs)†,25.2 ppb,0.15 ppb,80 ppb
North Attleboro Water Department,Trichloroacetic acid,4.69 ppb,0.1 ppb,
North Attleboro Water Department,"1,1-Dichloroethane",0.00756 ppb,3 ppb,
North Attleboro Water Department,"1,4-Dioxane",0.0460 ppb,0.35 ppb,
North Attleboro Water Department,Aluminum,2.67 ppb,600 ppb,
North Attleboro Water Department,Barium,39.1 ppb,700 ppb,"2,000 ppb"
North Attleboro Water Department,Bromochloromethane,0.0400 ppb,,
North Attleboro Water Department,Chlorate,81.3 ppb,210 ppb,
North Attleboro Water Department,Chloromethane,0.489 ppb,2.69 ppb,
North Attleboro Water Department,Chromium (total),0.142 ppb,,100 ppb
North Attleboro Water Department,Fluoride,0.300 ppm,,4 ppm
North Attleboro Water Department,Manganese,43.1 ppb,100 ppb,
North Attleboro Water Department,Monobromoacetic acid,0.0695 ppb,25 ppb,
North Attleboro Water Department,Monochloroacetic acid,0.830 ppb,53 ppb,
North Attleboro Water Department,Monochlorobenzene (chlorobenzene),0.641 ppb,70 ppb,100 ppb
North Attleboro Water Department,o-Dichlorobenzene,0.0230 ppb,600 ppb,600 ppb
North Attleboro Water Department,p-Dichlorobenzene,0.0224 ppb,6 ppb,75 ppb
North Attleboro Water Department,Perchlorate,0.210 ppb,1 ppb,
North Attleboro Water Department,Strontium,0.166 ppb,"1,500 ppb",
North Attleboro Water Department,Vanadium,0.369 ppb,21 ppb,
North Attleboro Water Department,None,,,
Pawtucket,Arsenic,0.182 ppb,0.004 ppb,10 ppb
Pawtucket,Bromodichloromethane,9.98 ppb,0.06 ppb,
Pawtucket,Chloroform,20.9 ppb,0.4 ppb,
Pawtucket,Chromium (hexavalent),0.0804 ppb,0.02 ppb,
Pawtucket,Dibromoacetic acid,0.808 ppb,0.04 ppb,
Pawtucket,Dibromochloromethane,3.67 ppb,0.1 ppb,
Pawtucket,Dichloroacetic acid,8.37 ppb,0.2 ppb,
Pawtucket,Haloacetic acids (HAA5)†,20.6 ppb,0.1 ppb,60 ppb
Pawtucket,Haloacetic acids (HAA9)†,16.7 ppb,0.06 ppb,
Pawtucket,Nitrate,1.47 ppm,0.14 ppm,10 ppm
Pawtucket,Nitrate and nitrite,1.59 ppm,0.14 ppm,10 ppm
Pawtucket,Perfluorooctane sulfonate (PFOS),2.96 ppt,1 ppt,
Pawtucket,Perfluorooctanoic acid (PFOA),1.35 ppt,0.007 ppt,
Pawtucket,Total PFOS and PFOA,6.23 ppt,0.007 ppt,
Pawtucket,Total trihalomethanes (TTHMs)†,39.0 ppb,0.15 ppb,80 ppb
Pawtucket,Trichloroacetic acid,10.5 ppb,0.1 ppb,
Pawtucket,Aluminum,267.0 ppb,600 ppb,
Pawtucket,Barium,37.1 ppb,700 ppb,"2,000 ppb"
Pawtucket,Bromoform,0.174 ppb,0.5 ppb,
Pawtucket,Chlorate,161.5 ppb,210 ppb,
Pawtucket,Chromium (total),0.730 ppb,,100 ppb
Pawtucket,Fluoride,0.0458 ppm,,4 ppm
Pawtucket,Manganese,29.7 ppb,100 ppb,
Pawtucket,Monobromoacetic acid,0.0310 ppb,25 ppb,
Pawtucket,Monochloroacetic acid,0.325 ppb,53 ppb,
Pawtucket,Perfluorobutane sulfonate (PFBS),0.442 ppt,1 ppt,
Pawtucket,Perfluoroheptanoic acid (PFHPA),0.368 ppt,1 ppt,
Pawtucket,Perfluorohexanoic Acid (PFHxA),0.732 ppt,,
Pawtucket,Perfluoropentanoic Acid (PFPeA),0.773 ppt,,
Pawtucket,Strontium,0.0726 ppb,"1,500 ppb",
Pawtucket,Vanadium,0.573 ppb,21 ppb,
Pawtucket,None,,,
Bristol County Water Authority,Arsenic,0.0435 ppb,0.004 ppb,10 ppb
Bristol County Water Authority,Bromodichloromethane,3.23 ppb,0.06 ppb,
Bristol County Water Authority,Chloroform,50.5 ppb,0.4 ppb,
Bristol County Water Authority,Dibromochloromethane,0.298 ppb,0.1 ppb,
Bristol County Water Authority,Dichloroacetic acid,16.7 ppb,0.2 ppb,
Bristol County Water Authority,Haloacetic acids (HAA5)†,18.8 ppb,0.1 ppb,60 ppb
Bristol County Water Authority,Haloacetic acids (HAA9)†,18.6 ppb,0.06 ppb,
