Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Parks Township Municipal Authority,Manganese*,2.62 ppb,100 ppb,
Parks Township Municipal Authority,Monobromoacetic acid,0.195 ppb,25 ppb,
Parks Township Municipal Authority,Monochloroacetic acid,0.788 ppb,53 ppb,
Parks Township Municipal Authority,Strontium*,0.0998 ppb,"1,500 ppb",
Parks Township Municipal Authority,None,,,
Buffalo Township Municipal Authority Freeport,Bromodichloromethane,15.5 ppb,0.06 ppb,
Buffalo Township Municipal Authority Freeport,Chloroform,33.8 ppb,0.4 ppb,
Buffalo Township Municipal Authority Freeport,Dibromoacetic acid,1.85 ppb,0.04 ppb,
Buffalo Township Municipal Authority Freeport,Dibromochloromethane,7.49 ppb,0.1 ppb,
Buffalo Township Municipal Authority Freeport,Dichloroacetic acid,12.3 ppb,0.2 ppb,
Buffalo Township Municipal Authority Freeport,Haloacetic acids (HAA5)†,25.5 ppb,0.1 ppb,60 ppb
Buffalo Township Municipal Authority Freeport,Total trihalomethanes (TTHMs)†,57.6 ppb,0.15 ppb,80 ppb
Buffalo Township Municipal Authority Freeport,Trichloroacetic acid,10.2 ppb,0.1 ppb,
Buffalo Township Municipal Authority Freeport,Barium,40.3 ppb,700 ppb,"2,000 ppb"
Buffalo Township Municipal Authority Freeport,Bromoform,0.786 ppb,0.5 ppb,
Buffalo Township Municipal Authority Freeport,Chlorate,122.9 ppb,210 ppb,
Buffalo Township Municipal Authority Freeport,Chromium (hexavalent),0.0355 ppb,0.02 ppb,
Buffalo Township Municipal Authority Freeport,Manganese,41.4 ppb,100 ppb,
Buffalo Township Municipal Authority Freeport,Monobromoacetic acid,0.0575 ppb,25 ppb,
Buffalo Township Municipal Authority Freeport,Monochloroacetic acid,1.57 ppb,53 ppb,
Buffalo Township Municipal Authority Freeport,Nitrate,0.203 ppm,0.14 ppm,10 ppm
Buffalo Township Municipal Authority Freeport,Nitrite,0.00217 ppm,,1 ppm
Buffalo Township Municipal Authority Freeport,Strontium,0.0661 ppb,"1,500 ppb",
Buffalo Township Municipal Authority Freeport,None,,,
Bradys Bend Water & Sew Authority,Bromodichloromethane,3.72 ppb,0.06 ppb,
Bradys Bend Water & Sew Authority,Bromoform,1.02 ppb,0.5 ppb,
Bradys Bend Water & Sew Authority,Chloroform,4.72 ppb,0.4 ppb,
Bradys Bend Water & Sew Authority,Dibromoacetic acid,1.11 ppb,0.04 ppb,
Bradys Bend Water & Sew Authority,Dibromochloromethane,3.14 ppb,0.1 ppb,
Bradys Bend Water & Sew Authority,Dichloroacetic acid,3.18 ppb,0.2 ppb,
Bradys Bend Water & Sew Authority,Haloacetic acids (HAA5)†,3.11 ppb,0.1 ppb,60 ppb
Bradys Bend Water & Sew Authority,Nitrate,0.290 ppm,0.14 ppm,10 ppm
Bradys Bend Water & Sew Authority,Total trihalomethanes (TTHMs)†,12.5 ppb,0.15 ppb,80 ppb
Bradys Bend Water & Sew Authority,Trichloroacetic acid,1.34 ppb,0.1 ppb,
Bradys Bend Water & Sew Authority,Uranium,0.89 pCi/L,0.43 pCi/L,20 pCi/L
Bradys Bend Water & Sew Authority,Barium,3.00 ppb,700 ppb,"2,000 ppb"
Bradys Bend Water & Sew Authority,Chromium (total),1.50 ppb,,100 ppb
Bradys Bend Water & Sew Authority,Mercury (inorganic),0.250 ppb,1.2 ppb,2 ppb
Bradys Bend Water & Sew Authority,Monochloroacetic acid,0.176 ppb,53 ppb,
Bradys Bend Water & Sew Authority,Selenium,2.00 ppb,30 ppb,50 ppb
Bradys Bend Water & Sew Authority,None,,,
Cowanshan Yatesboro Numine System,Bromodichloromethane,1.93 ppb,0.06 ppb,
Cowanshan Yatesboro Numine System,Bromoform,2.30 ppb,0.5 ppb,
Cowanshan Yatesboro Numine System,Chloroform,1.01 ppb,0.4 ppb,
Cowanshan Yatesboro Numine System,Dibromoacetic acid,2.57 ppb,0.04 ppb,
Cowanshan Yatesboro Numine System,Dibromochloromethane,2.59 ppb,0.1 ppb,
Cowanshan Yatesboro Numine System,Dichloroacetic acid,0.620 ppb,0.2 ppb,
Cowanshan Yatesboro Numine System,Haloacetic acids (HAA5)†,3.48 ppb,0.1 ppb,60 ppb
Cowanshan Yatesboro Numine System,Total trihalomethanes (TTHMs)†,7.67 ppb,0.15 ppb,80 ppb
Cowanshan Yatesboro Numine System,Barium,769.0 ppb,700 ppb,"2,000 ppb"
Cowanshan Yatesboro Numine System,Fluoride,0.105 ppm,,4 ppm
Cowanshan Yatesboro Numine System,Nitrate,0.0317 ppm,0.14 ppm,10 ppm
Cowanshan Yatesboro Numine System,None,,,
Cowanshannock M A Sagamore System,Bromodichloromethane,3.43 ppb,0.06 ppb,
Cowanshannock M A Sagamore System,Bromoform,9.08 ppb,0.5 ppb,
Cowanshannock M A Sagamore System,Chloroform,1.47 ppb,0.4 ppb,
Cowanshannock M A Sagamore System,Dibromochloromethane,7.07 ppb,0.1 ppb,
Cowanshannock M A Sagamore System,Haloacetic acids (HAA5)†,7.75 ppb,0.1 ppb,60 ppb
Cowanshannock M A Sagamore System,Total trihalomethanes (TTHMs)†,21.1 ppb,0.15 ppb,80 ppb
Cowanshannock M A Sagamore System,Barium,"1,363.3 ppb",700 ppb,"2,000 ppb"
Cowanshannock M A Sagamore System,Fluoride,0.200 ppm,,4 ppm
Cowanshannock M A Sagamore System,Mercury (inorganic),0.467 ppb,1.2 ppb,2 ppb
Cowanshannock M A Sagamore System,Nitrate,0.0683 ppm,0.14 ppm,10 ppm
Cowanshannock M A Sagamore System,Pentachlorophenol,0.0267 ppb,0.3 ppb,1 ppb
Cowanshannock M A Sagamore System,None,,,
Cowanshannock M A Sagamore System,Bromodichloromethane,3.43 ppb,0.06 ppb,
Cowanshannock M A Sagamore System,Bromoform,9.08 ppb,0.5 ppb,
Cowanshannock M A Sagamore System,Chloroform,1.47 ppb,0.4 ppb,
Cowanshannock M A Sagamore System,Dibromochloromethane,7.07 ppb,0.1 ppb,
Cowanshannock M A Sagamore System,Haloacetic acids (HAA5)†,7.75 ppb,0.1 ppb,60 ppb
Cowanshannock M A Sagamore System,Total trihalomethanes (TTHMs)†,21.1 ppb,0.15 ppb,80 ppb
Cowanshannock M A Sagamore System,Barium,"1,363.3 ppb",700 ppb,"2,000 ppb"
Cowanshannock M A Sagamore System,Fluoride,0.200 ppm,,4 ppm
Cowanshannock M A Sagamore System,Mercury (inorganic),0.467 ppb,1.2 ppb,2 ppb
Cowanshannock M A Sagamore System,Nitrate,0.0683 ppm,0.14 ppm,10 ppm
Cowanshannock M A Sagamore System,Pentachlorophenol,0.0267 ppb,0.3 ppb,1 ppb
Cowanshannock M A Sagamore System,None,,,
Dayton Municipal Water Department,Bromodichloromethane,1.42 ppb,0.06 ppb,
Dayton Municipal Water Department,Chloroform,1.03 ppb,0.4 ppb,
Dayton Municipal Water Department,Dibromoacetic acid,5.85 ppb,0.04 ppb,
Dayton Municipal Water Department,Dibromochloromethane,0.962 ppb,0.1 ppb,
Dayton Municipal Water Department,Dichloroacetic acid,1.03 ppb,0.2 ppb,
Dayton Municipal Water Department,Haloacetic acids (HAA5)†,5.45 ppb,0.1 ppb,60 ppb
Dayton Municipal Water Department,Total trihalomethanes (TTHMs)†,3.20 ppb,0.15 ppb,80 ppb
Dayton Municipal Water Department,Barium,74.0 ppb,700 ppb,"2,000 ppb"
Dayton Municipal Water Department,None,,,
E Armstrong County Municipal Authority,Bromodichloromethane,3.50 ppb,0.06 ppb,
E Armstrong County Municipal Authority,Bromoform,1.50 ppb,0.5 ppb,
E Armstrong County Municipal Authority,Chloroform,2.00 ppb,0.4 ppb,
E Armstrong County Municipal Authority,Dibromoacetic acid,2.80 ppb,0.04 ppb,
E Armstrong County Municipal Authority,Dibromochloromethane,4.33 ppb,0.1 ppb,
E Armstrong County Municipal Authority,Dichloroacetic acid,2.40 ppb,0.2 ppb,
E Armstrong County Municipal Authority,Haloacetic acids (HAA5)†,7.97 ppb,0.1 ppb,60 ppb
E Armstrong County Municipal Authority,Total trihalomethanes (TTHMs)†,11.5 ppb,0.15 ppb,80 ppb
E Armstrong County Municipal Authority,Trichloroacetic acid,1.80 ppb,0.1 ppb,
E Armstrong County Municipal Authority,Barium,718.8 ppb,700 ppb,"2,000 ppb"
E Armstrong County Municipal Authority,Fluoride,0.390 ppm,,4 ppm
E Armstrong County Municipal Authority,Monobromoacetic acid,1.40 ppb,25 ppb,
E Armstrong County Municipal Authority,None,,,
Chelford City Municipal Utility District,Arsenic,2.70 ppb,0.004 ppb,10 ppb
Chelford City Municipal Utility District,Chromium (hexavalent),1.29 ppb,0.02 ppb,
Chelford City Municipal Utility District,"Radium, combined (-226 &amp; -228)",1.48 pCi/L,0.05 pCi/L,5 pCi/L
Chelford City Municipal Utility District,Uranium,1.88 pCi/L,0.43 pCi/L,20 pCi/L
Chelford City Municipal Utility District,Barium,183.0 ppb,700 ppb,"2,000 ppb"
Chelford City Municipal Utility District,Chlorate,5.70 ppb,210 ppb,
Chelford City Municipal Utility District,Chloroform,0.150 ppb,0.4 ppb,
Chelford City Municipal Utility District,Chromium (total),0.747 ppb,,100 ppb
Chelford City Municipal Utility District,Dibromochloromethane,0.1000 ppb,0.1 ppb,
Chelford City Municipal Utility District,Fluoride,0.250 ppm,,4 ppm
Chelford City Municipal Utility District,Manganese,3.35 ppb,100 ppb,
Chelford City Municipal Utility District,Molybdenum,1.06 ppb,40 ppb,
Chelford City Municipal Utility District,Nitrate,0.0791 ppm,0.14 ppm,10 ppm
Chelford City Municipal Utility District,Nitrate and nitrite,0.0700 ppm,0.14 ppm,10 ppm
Chelford City Municipal Utility District,Strontium,0.525 ppb,"1,500 ppb",
Chelford City Municipal Utility District,Total trihalomethanes (TTHMs)†,0.167 ppb,0.15 ppb,80 ppb
Chelford City Municipal Utility District,Vanadium,2.60 ppb,21 ppb,
Chelford City Municipal Utility District,None,,,
Gilpin Township Municipal Authority,Bromodichloromethane,7.35 ppb,0.06 ppb,
Gilpin Township Municipal Authority,Chloroform,23.1 ppb,0.4 ppb,
Gilpin Township Municipal Authority,Dibromochloromethane,1.51 ppb,0.1 ppb,
Gilpin Township Municipal Authority,Dichloroacetic acid,15.1 ppb,0.2 ppb,
Gilpin Township Municipal Authority,Haloacetic acids (HAA5)†,22.7 ppb,0.1 ppb,60 ppb
Gilpin Township Municipal Authority,Haloacetic acids (HAA9)*†,41.8 ppb,0.06 ppb,
Gilpin Township Municipal Authority,Nitrate*,0.514 ppm,0.14 ppm,10 ppm
Gilpin Township Municipal Authority,Total trihalomethanes (TTHMs)†,32.4 ppb,0.15 ppb,80 ppb
Gilpin Township Municipal Authority,Trichloroacetic acid,16.5 ppb,0.1 ppb,
Gilpin Township Municipal Authority,Barium*,16.2 ppb,700 ppb,"2,000 ppb"
Gilpin Township Municipal Authority,Chlorate*,14.0 ppb,210 ppb,
Gilpin Township Municipal Authority,Chromium (hexavalent)*,0.0364 ppb,0.02 ppb,
Gilpin Township Municipal Authority,Chromium (total)*,0.0179 ppb,,100 ppb
Gilpin Township Municipal Authority,Cyanide*,2.10 ppb,,200 ppb
Gilpin Township Municipal Authority,Fluoride*,0.0730 ppm,,4 ppm
Gilpin Township Municipal Authority,Manganese*,2.62 ppb,100 ppb,
Gilpin Township Municipal Authority,Monochloroacetic acid,2.69 ppb,53 ppb,
Gilpin Township Municipal Authority,Strontium*,0.0998 ppb,"1,500 ppb",
Gilpin Township Municipal Authority,None,,,
Kittanning Plumcreek Water Authority,Bromodichloromethane,18.7 ppb,0.06 ppb,
Kittanning Plumcreek Water Authority,Bromoform,7.68 ppb,0.5 ppb,
Kittanning Plumcreek Water Authority,Chloroform,17.2 ppb,0.4 ppb,
Kittanning Plumcreek Water Authority,Dibromoacetic acid,4.10 ppb,0.04 ppb,
Kittanning Plumcreek Water Authority,Dibromochloromethane,17.6 ppb,0.1 ppb,
Kittanning Plumcreek Water Authority,Dichloroacetic acid,4.41 ppb,0.2 ppb,
Kittanning Plumcreek Water Authority,Haloacetic acids (HAA5)†,13.4 ppb,0.1 ppb,60 ppb
Kittanning Plumcreek Water Authority,Nitrate*,1.51 ppm,0.14 ppm,10 ppm
Kittanning Plumcreek Water Authority,Total trihalomethanes (TTHMs)†,61.2 ppb,0.15 ppb,80 ppb
Kittanning Plumcreek Water Authority,Trichloroacetic acid,1.05 ppb,0.1 ppb,
Kittanning Plumcreek Water Authority,Antimony*,0.200 ppb,1 ppb,6 ppb
Kittanning Plumcreek Water Authority,Monochloroacetic acid,0.984 ppb,53 ppb,
Kittanning Plumcreek Water Authority,None,,,
Kittanning Suburb Jt Water Aut,Bromodichloromethane,15.3 ppb,0.06 ppb,
Kittanning Suburb Jt Water Aut,Chloroform,32.4 ppb,0.4 ppb,
Kittanning Suburb Jt Water Aut,Chromium (hexavalent),0.0555 ppb,0.02 ppb,
Kittanning Suburb Jt Water Aut,Dibromoacetic acid,1.56 ppb,0.04 ppb,
Kittanning Suburb Jt Water Aut,Dibromochloromethane,6.52 ppb,0.1 ppb,
Kittanning Suburb Jt Water Aut,Dichloroacetic acid,18.3 ppb,0.2 ppb,
Kittanning Suburb Jt Water Aut,Haloacetic acids (HAA5)†,33.2 ppb,0.1 ppb,60 ppb
Kittanning Suburb Jt Water Aut,Nitrate,0.447 ppm,0.14 ppm,10 ppm
Kittanning Suburb Jt Water Aut,Total trihalomethanes (TTHMs)†,54.7 ppb,0.15 ppb,80 ppb
Kittanning Suburb Jt Water Aut,Trichloroacetic acid,12.8 ppb,0.1 ppb,
Kittanning Suburb Jt Water Aut,Barium,183.5 ppb,700 ppb,"2,000 ppb"
Kittanning Suburb Jt Water Aut,Bromoform,0.603 ppb,0.5 ppb,
Kittanning Suburb Jt Water Aut,Fluoride,0.478 ppm,,4 ppm
Kittanning Suburb Jt Water Aut,Manganese,0.131 ppb,100 ppb,
Kittanning Suburb Jt Water Aut,Monobromoacetic acid,0.102 ppb,25 ppb,
Kittanning Suburb Jt Water Aut,Monochloroacetic acid,0.461 ppb,53 ppb,
Kittanning Suburb Jt Water Aut,Strontium,0.0888 ppb,"1,500 ppb",
Kittanning Suburb Jt Water Aut,Vanadium,0.104 ppb,21 ppb,
Kittanning Suburb Jt Water Aut,None,,,
Mahoning Township,Arsenic*,0.167 ppb,0.004 ppb,10 ppb
Mahoning Township,Bromodichloromethane,8.89 ppb,0.06 ppb,
Mahoning Township,Chloroform,31.7 ppb,0.4 ppb,
Mahoning Township,Chromium (hexavalent)*,0.156 ppb,0.02 ppb,
Mahoning Township,Dibromoacetic acid,0.233 ppb,0.04 ppb,
Mahoning Township,Dibromochloromethane,2.64 ppb,0.1 ppb,
Mahoning Township,Dichloroacetic acid,14.1 ppb,0.2 ppb,
Mahoning Township,Haloacetic acids (HAA5)†,22.0 ppb,0.1 ppb,60 ppb
Mahoning Township,Haloacetic acids (HAA9)*†,25.2 ppb,0.06 ppb,
Mahoning Township,Perfluorooctanoic acid (PFOA)*,6.75 ppt,0.007 ppt,
Mahoning Township,"Radium, combined (-226 &amp; -228)*",1.33 pCi/L,0.05 pCi/L,5 pCi/L
Mahoning Township,Total trihalomethanes (TTHMs)†,45.2 ppb,0.15 ppb,80 ppb
Mahoning Township,Trichloroacetic acid,6.03 ppb,0.1 ppb,
Mahoning Township,Atrazine*,0.132 ppb,0.1 ppb,3 ppb
Mahoning Township,Barium*,16.2 ppb,700 ppb,"2,000 ppb"
Mahoning Township,Chromium (total)*,0.208 ppb,,100 ppb
Mahoning Township,Fluoride*,0.786 ppm,,4 ppm
Mahoning Township,Manganese*,0.151 ppb,100 ppb,
Mahoning Township,Monobromoacetic acid,0.278 ppb,25 ppb,
Mahoning Township,Monochloroacetic acid*,0.774 ppb,53 ppb,
Mahoning Township,Strontium*,0.406 ppb,"1,500 ppb",
Mahoning Township,Vanadium*,0.276 ppb,21 ppb,
Mahoning Township,None,,,
Manor Township Jt Municipal Authority,Bromodichloromethane,12.0 ppb,0.06 ppb,
Manor Township Jt Municipal Authority,Bromoform,8.71 ppb,0.5 ppb,
Manor Township Jt Municipal Authority,Chloroform,7.15 ppb,0.4 ppb,
Manor Township Jt Municipal Authority,Dibromoacetic acid,7.49 ppb,0.04 ppb,
Manor Township Jt Municipal Authority,Dibromochloromethane,15.2 ppb,0.1 ppb,
Manor Township Jt Municipal Authority,Dichloroacetic acid,3.05 ppb,0.2 ppb,
Manor Township Jt Municipal Authority,Haloacetic acids (HAA5)†,12.9 ppb,0.1 ppb,60 ppb
Manor Township Jt Municipal Authority,Nitrate,1.51 ppm,0.14 ppm,10 ppm
Manor Township Jt Municipal Authority,Total trihalomethanes (TTHMs)†,42.7 ppb,0.15 ppb,80 ppb
Manor Township Jt Municipal Authority,Antimony,0.200 ppb,1 ppb,6 ppb
Manor Township Jt Municipal Authority,Monochloroacetic acid,4.53 ppb,53 ppb,
Manor Township Jt Municipal Authority,None,,,
Pa-american Water Co-connellsv,Bromodichloromethane,5.29 ppb,0.06 ppb,
Pa-american Water Co-connellsv,Chloroform,43.4 ppb,0.4 ppb,
Pa-american Water Co-connellsv,Chromium (hexavalent),0.0413 ppb,0.02 ppb,
Pa-american Water Co-connellsv,Dibromochloromethane,0.239 ppb,0.1 ppb,
Pa-american Water Co-connellsv,Dichloroacetic acid,18.6 ppb,0.2 ppb,
Pa-american Water Co-connellsv,Haloacetic acids (HAA5)†,36.3 ppb,0.1 ppb,60 ppb
Pa-american Water Co-connellsv,Haloacetic acids (HAA9)†,44.3 ppb,0.06 ppb,
Pa-american Water Co-connellsv,Total trihalomethanes (TTHMs)†,49.0 ppb,0.15 ppb,80 ppb
Pa-american Water Co-connellsv,Trichloroacetic acid,24.8 ppb,0.1 ppb,
Pa-american Water Co-connellsv,Chlorate,10.3 ppb,210 ppb,
Pa-american Water Co-connellsv,Chromium (total),0.1000 ppb,,100 ppb
Pa-american Water Co-connellsv,Manganese,1.06 ppb,100 ppb,
Pa-american Water Co-connellsv,Strontium,0.0494 ppb,"1,500 ppb",
Pa-american Water Co-connellsv,None,,,
Parker Area Water Authority,Arsenic,0.0667 ppb,0.004 ppb,10 ppb
Parker Area Water Authority,Bromodichloromethane,4.88 ppb,0.06 ppb,
Parker Area Water Authority,Chloroform,18.2 ppb,0.4 ppb,
Parker Area Water Authority,Dibromoacetic acid,0.263 ppb,0.04 ppb,
Parker Area Water Authority,Dibromochloromethane,1.87 ppb,0.1 ppb,
Parker Area Water Authority,Dichloroacetic acid,17.3 ppb,0.2 ppb,
Parker Area Water Authority,Haloacetic acids (HAA5)†,26.5 ppb,0.1 ppb,60 ppb
Parker Area Water Authority,Total trihalomethanes (TTHMs)†,25.0 ppb,0.15 ppb,80 ppb
Parker Area Water Authority,Trichloroacetic acid,15.3 ppb,0.1 ppb,
Parker Area Water Authority,Barium,6.20 ppb,700 ppb,"2,000 ppb"
Parker Area Water Authority,Bromoform,0.0146 ppb,0.5 ppb,
Parker Area Water Authority,Mercury (inorganic),0.01000 ppb,1.2 ppb,2 ppb
Parker Area Water Authority,Monochloroacetic acid,0.330 ppb,53 ppb,
Parker Area Water Authority,Nitrate,0.165 ppm,0.14 ppm,10 ppm
Parker Area Water Authority,Nitrite,0.0317 ppm,,1 ppm
Parker Area Water Authority,None,,,
Rayburn Township Joint Muni Authority,Bromodichloromethane,17.6 ppb,0.06 ppb,
Rayburn Township Joint Muni Authority,Bromoform,7.46 ppb,0.5 ppb,
Rayburn Township Joint Muni Authority,Chloroform,7.95 ppb,0.4 ppb,
Rayburn Township Joint Muni Authority,Dibromoacetic acid,4.51 ppb,0.04 ppb,
Rayburn Township Joint Muni Authority,Dibromochloromethane,17.3 ppb,0.1 ppb,
Rayburn Township Joint Muni Authority,Dichloroacetic acid,2.60 ppb,0.2 ppb,
Rayburn Township Joint Muni Authority,Haloacetic acids (HAA5)†,7.11 ppb,0.1 ppb,60 ppb
Rayburn Township Joint Muni Authority,Nitrate,1.70 ppm,0.14 ppm,10 ppm
Rayburn Township Joint Muni Authority,Total trihalomethanes (TTHMs)†,50.3 ppb,0.15 ppb,80 ppb
Rayburn Township Joint Muni Authority,Antimony*,0.200 ppb,1 ppb,6 ppb
Rayburn Township Joint Muni Authority,Monochloroacetic acid*,4.53 ppb,53 ppb,
Rayburn Township Joint Muni Authority,None,,,
Rural Valley Water Works,Arsenic,1.50 ppb,0.004 ppb,10 ppb
Rural Valley Water Works,Bromodichloromethane,0.162 ppb,0.06 ppb,
Rural Valley Water Works,Bromoform,18.7 ppb,0.5 ppb,
Rural Valley Water Works,Dibromoacetic acid,3.71 ppb,0.04 ppb,
Rural Valley Water Works,Dibromochloromethane,2.43 ppb,0.1 ppb,
Rural Valley Water Works,Haloacetic acids (HAA5)†,3.79 ppb,0.1 ppb,60 ppb
Rural Valley Water Works,"Radium, combined (-226 &amp; -228)",0.57 pCi/L,0.05 pCi/L,5 pCi/L
Rural Valley Water Works,Total trihalomethanes (TTHMs)†,21.3 ppb,0.15 ppb,80 ppb
Rural Valley Water Works,Barium,675.0 ppb,700 ppb,"2,000 ppb"
Rural Valley Water Works,Chromium (total),3.00 ppb,,100 ppb
Rural Valley Water Works,Monochloroacetic acid,1.19 ppb,53 ppb,
Rural Valley Water Works,Selenium,1.000 ppb,30 ppb,50 ppb
Rural Valley Water Works,None,,,
South Buffalo Township Municipal Authority,Bromodichloromethane,15.4 ppb,0.06 ppb,
South Buffalo Township Municipal Authority,Bromoform,1.31 ppb,0.5 ppb,
South Buffalo Township Municipal Authority,Chloroform,30.2 ppb,0.4 ppb,
South Buffalo Township Municipal Authority,Dibromoacetic acid,1.73 ppb,0.04 ppb,
South Buffalo Township Municipal Authority,Dibromochloromethane,8.67 ppb,0.1 ppb,
South Buffalo Township Municipal Authority,Dichloroacetic acid,13.0 ppb,0.2 ppb,
South Buffalo Township Municipal Authority,Haloacetic acids (HAA5)†,23.1 ppb,0.1 ppb,60 ppb
South Buffalo Township Municipal Authority,Total trihalomethanes (TTHMs)†,55.4 ppb,0.15 ppb,80 ppb
South Buffalo Township Municipal Authority,Trichloroacetic acid,7.13 ppb,0.1 ppb,
South Buffalo Township Municipal Authority,Barium*,40.3 ppb,700 ppb,"2,000 ppb"
South Buffalo Township Municipal Authority,Chlorate*,122.9 ppb,210 ppb,
South Buffalo Township Municipal Authority,Chromium (hexavalent)*,0.0355 ppb,0.02 ppb,
South Buffalo Township Municipal Authority,Manganese*,41.4 ppb,100 ppb,
South Buffalo Township Municipal Authority,Monobromoacetic acid,0.0707 ppb,25 ppb,
South Buffalo Township Municipal Authority,Monochloroacetic acid*,1.57 ppb,53 ppb,
South Buffalo Township Municipal Authority,Nitrate*,0.203 ppm,0.14 ppm,10 ppm
South Buffalo Township Municipal Authority,Nitrite*,0.00217 ppm,,1 ppm
South Buffalo Township Municipal Authority,Strontium*,0.0661 ppb,"1,500 ppb",
South Buffalo Township Municipal Authority,None,,,
Sugar Creek Resthome,Bromodichloromethane,2.61 ppb,0.06 ppb,
Sugar Creek Resthome,Chloroform,3.32 ppb,0.4 ppb,
Sugar Creek Resthome,Dibromochloromethane,1.85 ppb,0.1 ppb,
Sugar Creek Resthome,Dichloroacetic acid,2.85 ppb,0.2 ppb,
Sugar Creek Resthome,Haloacetic acids (HAA5)†,7.00 ppb,0.1 ppb,60 ppb
Sugar Creek Resthome,Thallium,0.429 ppb,0.1 ppb,2 ppb
Sugar Creek Resthome,Total trihalomethanes (TTHMs)†,8.18 ppb,0.15 ppb,80 ppb
Sugar Creek Resthome,Bromoform,0.390 ppb,0.5 ppb,
Sugar Creek Resthome,Monochloroacetic acid,12.5 ppb,53 ppb,
Sugar Creek Resthome,Nitrate,0.0833 ppm,0.14 ppm,10 ppm
Sugar Creek Resthome,None,,,
Templeton Water Company,Dibromochloromethane,0.321 ppb,0.1 ppb,
Templeton Water Company,Nitrate,2.56 ppm,0.14 ppm,10 ppm
Templeton Water Company,Total trihalomethanes (TTHMs)†,1.18 ppb,0.15 ppb,80 ppb
Templeton Water Company,Barium,34.0 ppb,700 ppb,"2,000 ppb"
Templeton Water Company,Bromodichloromethane,0.105 ppb,0.06 ppb,
Templeton Water Company,Bromoform,0.540 ppb,0.5 ppb,
Templeton Water Company,Chloroform,0.214 ppb,0.4 ppb,
Templeton Water Company,Fluoride,0.0600 ppm,,4 ppm
Templeton Water Company,None,,,
West Kittanning Municipal Authority,Bromodichloromethane,13.3 ppb,0.06 ppb,
West Kittanning Municipal Authority,Chloroform,23.7 ppb,0.4 ppb,
West Kittanning Municipal Authority,Chromium (hexavalent)*,0.0555 ppb,0.02 ppb,
West Kittanning Municipal Authority,Dibromoacetic acid,1.63 ppb,0.04 ppb,
West Kittanning Municipal Authority,Dibromochloromethane,5.67 ppb,0.1 ppb,
West Kittanning Municipal Authority,Dichloroacetic acid,16.2 ppb,0.2 ppb,
West Kittanning Municipal Authority,Haloacetic acids (HAA5)†,30.8 ppb,0.1 ppb,60 ppb
West Kittanning Municipal Authority,Nitrate*,0.447 ppm,0.14 ppm,10 ppm
West Kittanning Municipal Authority,Total trihalomethanes (TTHMs)†,43.0 ppb,0.15 ppb,80 ppb
West Kittanning Municipal Authority,Trichloroacetic acid,11.3 ppb,0.1 ppb,
West Kittanning Municipal Authority,Barium*,183.5 ppb,700 ppb,"2,000 ppb"
West Kittanning Municipal Authority,Bromoform,0.380 ppb,0.5 ppb,
West Kittanning Municipal Authority,Fluoride*,0.478 ppm,,4 ppm
West Kittanning Municipal Authority,Manganese*,0.131 ppb,100 ppb,
West Kittanning Municipal Authority,Monobromoacetic acid*,0.102 ppb,25 ppb,
West Kittanning Municipal Authority,Monochloroacetic acid*,0.461 ppb,53 ppb,
West Kittanning Municipal Authority,Strontium*,0.0888 ppb,"1,500 ppb",
West Kittanning Municipal Authority,Vanadium*,0.104 ppb,21 ppb,
West Kittanning Municipal Authority,None,,,
Worthington West Franklin Jma,Barium,"1,511.3 ppb",700 ppb,"2,000 ppb"
Worthington West Franklin Jma,Bromodichloromethane,7.52 ppb,0.06 ppb,
Worthington West Franklin Jma,Chloroform,8.46 ppb,0.4 ppb,
Worthington West Franklin Jma,Dibromoacetic acid,1.50 ppb,0.04 ppb,
Worthington West Franklin Jma,Dibromochloromethane,4.95 ppb,0.1 ppb,
Worthington West Franklin Jma,Dichloroacetic acid,1.93 ppb,0.2 ppb,
Worthington West Franklin Jma,Haloacetic acids (HAA5)†,6.70 ppb,0.1 ppb,60 ppb
Worthington West Franklin Jma,Nitrate,0.414 ppm,0.14 ppm,10 ppm
Worthington West Franklin Jma,Total trihalomethanes (TTHMs)†,22.0 ppb,0.15 ppb,80 ppb
Worthington West Franklin Jma,Trichloroacetic acid,0.800 ppb,0.1 ppb,
Worthington West Franklin Jma,Bromoform,0.867 ppb,0.5 ppb,
Worthington West Franklin Jma,Chromium (total),3.83 ppb,,100 ppb
Worthington West Franklin Jma,None,,,
Icmsa Plumville,Bromodichloromethane,8.83 ppb,0.06 ppb,
Icmsa Plumville,Bromoform,6.83 ppb,0.5 ppb,
Icmsa Plumville,Chloroform,3.52 ppb,0.4 ppb,
Icmsa Plumville,Dibromoacetic acid,0.600 ppb,0.04 ppb,
Icmsa Plumville,Dibromochloromethane,12.7 ppb,0.1 ppb,
Icmsa Plumville,Haloacetic acids (HAA5)†,3.90 ppb,0.1 ppb,60 ppb
Icmsa Plumville,Nitrate,0.283 ppm,0.14 ppm,10 ppm
Icmsa Plumville,Total trihalomethanes (TTHMs)†,31.0 ppb,0.15 ppb,80 ppb
Icmsa Plumville,Trichloroacetic acid,0.650 ppb,0.1 ppb,
Icmsa Plumville,Barium,619.5 ppb,700 ppb,"2,000 ppb"
Icmsa Plumville,Dichloroacetic acid,0.130 ppb,0.2 ppb,
