State,Zip,Utility,Population Served,Contaminant_Factor,county_FIPS
MI,49027,General White Apartments,50,1295,26159
MI,49027,Gobles,725,124,26159
MI,49027,Lantern Bay Treatment Center,52,15,26159
MI,49027,Lawton,1900,19,26159
MI,49027,Mattawan,2037,1424,26159
MI,49027,Meadow Woods N/r Center,78,1251,26159
MI,49027,Mitchell Brothers Mobile Home Park,122,25,26159
MI,49027,Port of Call - West,152,1087,26159
MI,49027,Rush Lake Mobile Home Park/campground,50,30,26159
MI,49027,Three Mile Lake Trailer Park,112,4,26159
MI,49027,Viking River Mobile Home Park,55,4,26159
MI,49027,Wolf Lake Mobile Home Park,99,2,26159
MI,49030,Bronson,2421,51,26149
MI,49031,Cassopolis,1815,80,26027
MI,49034,Charleston Township,30,147,26077
MI,49038,Watervliet,2735,1542,26021
MI,49042,Lockport Township,1778,54,26149
MI,49042,White Pigeon,1640,8,26149
MI,49043,Coloma,2980,78,26159
MI,49045,Marcellus,1198,494,26159
MI,49047,Cass County Water System,1350,174,26027
MI,49047,Dowagiac,6350,942,26027
MI,49048,Climax,767,6,26077
MI,49061,Constantine,2075,486,26027
MI,49068,Tekonsha,722,30,26025
MI,49070,Gun Plain Township,1,1855,26005
MI,49072,Park Township (hbpw Service Area),12314,1555,26149
MI,49075,Clearwater Village Mobile Home Park,400,119,26149
MI,49075,Glen Oaks Community College,1233,6,26149
MI,49076,Olivet City of,1758,140,26045
MI,49080,Lake Doster,1287,296,26005
MI,49091,Sturgis,11920,97,26149
MI,49091,Burr Oak,828,279,26149
MI,49093,Mendon,920,374,26149
MI,49101,Baroda,910,1291,26021
MI,49101,Oronoko Township,2310,319,26021
MI,49103,Berrien Springs,3530,87,26021
MI,49103,Niles Township,2270,25,26021
MI,49103,Buchanan,4871,1965,26021
MI,49103,Baraga,2139,705,26021
MI,49106,Bridgman,2291,1178,26021
MI,49112,Edwardsburg,1160,148,26027
MI,49117,Grand Beach,272,421,26021
MI,49117,Michiana,182,449,26021
MI,49117,New Buffalo,1883,1005,26021
MI,49117,Three Oaks,1622,15,26021
MI,49117,Chikaming Township,2825,1298,26021
MI,49128,New Buffalo Township,2845,407,26021
MI,49201,Blackman Township,4357,2025,26075
MI,49201,Summit Township,20012,949,26075
MI,49201,Spring Arbor Township,2833,881,26075
MI,49201,Sherman Oaks,915,79,26075
MI,49202,Leoni Township,2408,175,26075
MI,49220,Adrian,21133,20,26091
MI,49220,Bean Creek Resort,112,124,26091
MI,49220,Blissfield,3340,1248,26091
MI,49220,Britton,611,259,26091
MI,49220,Brookdale Adrian,115,2000,26091
MI,49220,Clinton Estates,68,22,26091
MI,49220,Country Villa Estates,125,20,26091
MI,49220,Lee Villa Mobile Home Park,283,698,26091
MI,49220,Leffingwell Estates,210,16,26091
MI,49220,Madison Township,3480,475,26091
MI,49220,Man Nor Farms Subdivision,193,31,26091
MI,49220,Onsted,907,146,26091
MI,49220,Riga Township,266,2046,26091
MI,49220,Tecumseh,8521,11,26091
MI,49220,Waters Edge Mobile Home Community,80,2962,26091
MI,49224,Albion,9144,422,26025
MI,49224,Parma Village of,768,321,26025
MI,49224,Parma Township-amberton Vill.,378,61,26025
MI,49230,Manchester,2150,684,26075
MI,49233,Spsm,6481,920,26059
MI,49238,Ridgeway,31,750,26091
MI,49240,Sylvan Township,263,741,26075
MI,49241,Arbor Ridge Condominiums,58,379,26075
MI,49241,Arbor Village,670,34,26075
MI,49241,Coachmans Cove,388,85,26075
MI,49241,Coffmans Trailer Park,75,1000,26075
MI,49241,Pleasant Lake Mobile Home Court,145,18,26075
MI,49241,Shady Park,58,1038,26075
MI,49241,Willows On Twin Ponds,147,1268,26075
MI,49258,Country Living Adult Foster Care,56,31,26059
MI,49258,Hillside Acres,105,1544,26059
MI,49258,Jonesville,2258,196,26059
MI,49258,Somerset Center,368,16,26059
MI,49258,Waldron,538,246,26059
MI,49301,Lowell Township,1958,366,26081
MI,49303,Muskegon,37213,1592,26121
MI,49303,Kentwood,36072,1356,26121
MI,49303,Grandville,15378,1333,26121
MI,49303,Muskegon Heights,10856,1983,26121
MI,49303,East Grand Rapids,11637,2763,26121
MI,49303,Fruitport Township,9355,1842,26121
MI,49303,Ada Township,6523,1763,26121
MI,49309,Merrill Village of,695,426,26123
MI,49316,Middleville,3309,191,26081
MI,49323,Georgetown Township,36964,1309,26005
MI,49323,Holland Board of Public Works,27513,1633,26005
MI,49323,Allendale Township,19725,1613,26005
MI,49323,Grand Haven Township,15051,1190,26005
MI,49329,Newaygo,1976,67,26117
MI,49339,Hesperia,954,505,26117
MI,49339,Hess Lake Rv and Mobile Home Park,160,1500,26117
MI,49339,Lake Forest Park,185,2,26117
MI,49339,White Cloud,1408,10,26117
MI,49341,Lake Bella Vista,3584,330,26081
MI,49401,Olive/blendon Townships,544,1223,26139
MI,49403,Polkton Township,135,1525,26139
MI,49404,Coopersville,4519,1630,26139
MI,49404,Crockery Township,1210,675,26139
MI,49408,Fennville,1459,112,26005
MI,49409,Country Village,78,1874,26139
MI,49409,Ferrysburg,3268,591,26139
MI,49409,Grand Haven,10412,1024,26139
MI,49409,Hudsonville,7116,1227,26139
MI,49409,Jamestown Township,3330,1090,26139
MI,49409,Northwest Ottawa County Water System,1,554,26139
MI,49409,Port Sheldon Township,275,1510,26139
MI,49409,Spring Lake,2512,87,26139
MI,49409,Spring Lake Township,9393,795,26139
MI,49409,Tallmadge Meadows,268,1104,26139
MI,49409,West Olive Estates,1850,32,26139
MI,49409,Zeeland Board of Public Works,7921,1734,26139
MI,49420,Pentwater,857,208,26127
MI,49431,Ludington City of,8076,917,26105
MI,49437,Musk County Northside Water System,5612,1814,26121
MI,49441,Roosevelt Park,3831,1686,26121
MI,49441,North Muskegon,3786,1597,26121
MI,49442,Muskegon County Eastside Water System,6693,1792,26121
MI,49442,Arlington Woods,1650,400,26121
MI,49442,Apple Carr Village,1322,84,26121
MI,49442,Egelcraft Mobile Home Park,1120,2961,26121
MI,49443,Butterfield Woods Subdivision,65,2,26121
MI,49443,Crystal Downs Mobile Village,260,40,26121
MI,49443,Maple Island Estates,320,429,26121
MI,49443,Pine Island Lake Rec Park,75,1,26121
MI,49443,Timberline Estates,755,25,26121
MI,49443,White Lake Assisted Living Center,26,31,26121
MI,49445,Cedar Creek Township,124,0,26121
MI,49453,Fillmore Township,25,1453,26005
MI,49454,Scottville City of,1214,1346,26105
MI,49458,Pere Marquette Township - Customer,250,1554,26105
MI,49458,Tall Oaks Condominums,65,4,26105
MI,49458,Tamarac Village,873,176,26105
MI,49601,City of Cadillac,10355,326,26165
MI,49611,Bay Harbor Club,40,2,26009
MI,49611,Bellaire Village of,1086,2,26009
MI,49611,Central Lake Village of,952,144,26009
MI,49611,Cottage Cove On Elk Lake,26,2,26009
MI,49611,Elk Rapids Village of,1642,10,26009
MI,49611,Ellsworth Village of,349,2,26009
MI,49611,Mancelona Area Water and Sewer Authority,3900,618,26009
MI,49611,Meadowbrook Med Care Facility,154,24,26009
MI,49611,Shanty Creek - Watars Association,1250,50,26009
MI,49612,Kalkaska Village of,2020,1083,26009
MI,49613,Bear Lake Village of,318,244,26101
MI,49613,Benzonia Village of,491,278,26101
MI,49613,Beulah Village of,380,94,26101
MI,49613,Buena Vista Estates,79,4,26101
MI,49613,Camp Arcadia / Lca,400,4,26101
MI,49613,Elberta Village of,372,257,26101
MI,49613,Filer Charter Township,940,201,26101
MI,49613,Frankfort City of,1286,973,26101
MI,49613,Kaleva Village of,464,129,26101
MI,49613,Kamp Villa Rv Park,100,8,26101
MI,49613,Manistee City of,6200,189,26101
MI,49613,Pirates Cove Condominiums,38,18,26101
MI,49613,Valleywood Cove Condominium Association,50,0,26101
MI,49615,Torch Lake Township,946,181,26009
MI,49615,Michigan-american Water Company,5535,184,26009
MI,49618,Buckley Village of,529,137,26165
MI,49618,Haring Charter Township,839,1638,26165
MI,49618,Manton City of,1287,49,26165
MI,49618,Mesick Village of,394,0,26165
MI,49623,Duvernay Park Apartments,68,8,26085
MI,49623,Idlewild Garden Housing,27,18,26085
MI,49631,Osceola Township,1391,266,26133
MI,49632,Roscommon Village of,1075,24,26113
MI,49636,Homestead/crystal River Water Company,1365,16,26089
MI,49639,Evart City of,1903,385,26133
MI,49640,Empire Village of,400,8,26019
MI,49649,Kingsley Village of,1657,184,26055
MI,49649,Blair Township,2125,83,26055
MI,49649,East Bay Charter Township,3720,255,26055
MI,49651,Lake City City of,836,207,26113
MI,49653,Suttons Bay Village of,874,13,26089
MI,49654,First Point Mobile Court,110,4,26089
MI,49654,Leelanau County Law Enforcement Center,75,117,26089
MI,49654,Maple Valley Nursing Home,25,28,26089
MI,49654,Northport Cottage Owners,240,448,26089
MI,49654,Northport Village of,526,974,26089
MI,49654,The Leelanau School,82,6,26089
MI,49654,Thorn Creek Condominiums,50,5,26089
MI,49654,York Condominiums,88,6,26089
MI,49657,Mcbain City of,640,286,26113
MI,49677,Reed City City of,2425,856,26133
MI,49684,City of Traverse City,14532,625,26089
MI,49684,Centreville,1579,126,26089
MI,49685,Peninsula Township,1790,983,26055
MI,49686,Kings Court Mobile Home Park,1200,5,26055
MI,49696,Black Bear Farms,110,12,26055
MI,49696,Cherryland Mobile Home Park,40,19,26055
MI,49696,Country Eden LLC,60,25,26055
MI,49696,Deepwater Pointe Association,65,95,26055
MI,49696,Grand Traverse Condominiums,60,77,26055
MI,49696,Interlochen Center For The Arts,750,64,26055
MI,49696,Juniper Hills Condominiums,50,16,26055
MI,49696,Meadowlane Mobile Home Park,650,20,26055
MI,49696,Silver Lake View Mobile Home Park,98,45,26055
MI,49696,Silver Shores Mobile Home Park,360,133,26055
MI,49696,The Lighthouse-traverse City LLC,55,23,26055
MI,49705,Cheboygan City of,4867,51,26031
MI,49705,Mackinaw City Village of,897,121,26031
MI,49705,Point Nipigon Resort,173,22,26031
MI,49705,South Pointe I Apartments,32,1030,26031
MI,49705,South Pointe II Apartments,48,8,26031
MI,49705,Sunset Beach Association,29,6,26031
MI,49706,Burt Township,676,18,26047
MI,49707,Alpena Township,5197,1402,26007
MI,49707,Maple Ridge Township,250,1109,26007
MI,49709,Hillman Village of,697,39,26119
MI,49715,Kinross Township,7341,317,26033
MI,49720,Charlevoix Township,1700,29,26029
MI,49720,Charlevoix City of,3124,898,26029
MI,49733,Beaver Creek Resort,76,67,26039
MI,49733,Gaylord City of,3645,3529,26039
MI,49733,Glen Meadows Condominiums,142,37,26039
MI,49733,Grayling City of,1884,140,26039
MI,49733,Horsell Manor,25,4,26039
MI,49733,Lakeview Apartments,64,222,26039
MI,49733,Nottingham Forest Mobile Home Park,185,13,26039
MI,49733,Timberly Village Mobile Home Park,58,6,26039
MI,49733,Treetops Resort (treetops North),90,29,26039
MI,49740,West Traverse Township,414,95,26047
MI,49740,Birchwood Farms,1227,39,26047
MI,49740,Harbor Springs City of,1194,43,26047
MI,49744,City of Alpena,10483,804,26007
MI,49745,St. Ignace,2900,654,26097
MI,49748,Pentland Township,450,0,26033
MI,49751,Briley Township,435,358,26137
MI,49751,Oak Leaf Manor,36,14,26137
MI,49752,Rudyard Township,250,4,26033
MI,49755,Petoskey City of,8725,105,26047
MI,49755,Boyne Highlands Resort,450,123,26047
MI,49759,Rogers City City of,2827,926,26141
MI,49764,Little Traverse Township,1102,41,26047
MI,49775,Mackinac County Housing-curtis,50,8,26097
MI,49775,Mackinac Island,469,932,26097
MI,49780,Marquette Township,2700,451,26033
MI,49782,Boyne City City of,3735,27,26029
MI,49782,Boyne Falls Village of,370,8,26029
MI,49782,Boyne Mountain Resort,950,7,26029
MI,49782,East Jordan City of,2215,40,26029
MI,49782,Hemingway Pointe Club Owners Association,250,77,26029
MI,49782,Islandview Home Owners Association,54,28,26029
MI,49782,Lake Michigan Heights,270,6,26029
MI,49782,Sommerset Water Works Inc.,75,27,26029
MI,49782,Villa Nouva Association,72,6,26029
MI,49782,Walloon Lake Water System,399,54,26029
MI,49783,Sault Ste Marie,14689,1144,26033
MI,49784,Detour,325,1009,26033
MI,49784,Drummond Island Apartments,50,14,26033
MI,49795,Livingston Community Water Authority,2400,126,26137
MI,49801,Quinnesec,1200,20,26043
MI,49801,Iron Mountain,9200,192,26043
MI,49802,Breitung Township -east Kingsford,1200,17,26043
MI,49805,Calumet,726,197,26083
MI,49805,Calumet Township,50,112,26083
MI,49806,Chatham,300,1443,26003
MI,49806,Mathias Township,175,30,26003
MI,49806,Munising,2783,4,26003
MI,49806,Munising Industrial Park,465,7,26003
MI,49807,Ford River Township,385,85,26041
MI,49807,Escanaba,13659,2137,26041
MI,49808,Ishpeming Township - East,305,108,26103
MI,49812,Harrison Township,24500,1107,26109
MI,49814,Ely Township-greenwood,266,46,26103
MI,49814,Republic Township,700,403,26103
MI,49815,Ely Township-diorite,168,286,26043
MI,49822,M553 Mobile Estates,50,4,26003
MI,49822,Chocolay Shores Apartments,50,435,26003
MI,49822,Forsyth Township,2479,21,26003
MI,49822,Ishpeming,6470,1121,26003
MI,49822,K I Sawyer,3000,15,26003
MI,49822,Negaunee,4568,1039,26003
MI,49822,Negaunee Township,982,7,26003
MI,49822,Negaunee-ishpeming Authority,0,759,26003
MI,49822,Pine Acres Mobile Home Park,50,20,26003
MI,49822,Powell Township,300,24,26003
MI,49822,Skandia-west Branch Water Department,275,0,26003
MI,49827,Portage Township,1214,577,26097
MI,49834,Riversbend Mobile Home Park,180,40,26043
MI,49839,Mcmillan Township,391,7,26003
MI,49847,Carney-nadeau Water & Sewer Authority,200,94,26109
MI,49847,Hermansville Housing Commission,36,12,26109
MI,49847,Menominee,9999,1360,26109
MI,49847,Powers-spalding Water Authority,459,96,26109
MI,49854,Seney Township,100,16,26153
MI,49861,Crystal Falls Township - Lind,990,70,26013
MI,49868,Newberry Water & Light,2000,54,26095
MI,49878,Nahma Township,95,874,26041
MI,49883,Manistique,3197,537,26153
MI,49901,Ahmeek,148,184,26083
MI,49901,Eagle Harbor Township,300,49,26083
MI,49901,Houghton Township,138,18,26083
MI,49903,Bates Township,921,6,26071
MI,49910,Ontonagon,2607,1173,26131
MI,49910,Marenisco Township,430,18,26131
MI,49911,Ironwood Township,474,354,26053
MI,49911,Bessemer,1553,85,26053
MI,49912,Interior Township,200,1,26131
MI,49912,Watersmeet Township,575,18,26131
MI,49915,Gaastra,376,0,26071
MI,49916,Chassell Township,800,115,26061
MI,49917,Copper City,210,256,26061
MI,49920,Alpha,198,315,26071
MI,49920,Hematite Township,350,16,26071
MI,49920,Crystal Falls,1922,92,26071
MI,49938,Bessemer Township,551,361,26053
MI,49945,Lake Linden,1203,34,26061
MI,49952,Franklin Quincy Water Authority,260,981,26061
MI,49952,Houghton County Memorial Airport,50,942,26061
MI,49952,Laurium,1947,578,26061
MI,49952,South Range,745,930,26061
CA,90001,Los Angeles Department of Water and Power,3935257,960,6037
CA,90001,Walnut Park Mutual Water Company,16180,91,6037
CA,90002,Central Basin Municipal Water District,0,1168,6037
CA,90002,Lynwood Water Department,71297,1005,6037
CA,90002,South Gate Water Department,96057,956,6037
CA,90008,Cal/am Water Company - Baldwin Hills,18397,1154,6037
CA,90022,Commerce-city Water Department,3828,3394,6037
CA,90022,Monterey Park Water Department,62183,1084,6037
CA,90025,Santa Monica,92185,569,6037
CA,90027,Burbank Water Department,105543,514,6037
CA,90031,Young-nak Presbyterian Church,2015,0,6037
CA,90032,City of Alhambra,84679,1118,6037
CA,90032,City of South Pasadena,25899,492,6037
CA,90040,Montebello-city Water Department,6962,2775,6037
CA,90040,Downey Water Department,111930,1544,6037
CA,90040,South Montebello Irrigation District,9574,1839,6037
CA,90043,City of Inglewood,82500,1328,6037
CA,90045,El Segundo Water Department,16654,1000,6037
CA,90047,Hawthorne Water Department,43545,1311,6037
CA,90052,Long Beach Water Department,470292,1858,6037
CA,90052,Pomona Water Department,151713,968,6037
CA,90059,Park WC - Compton,24698,175,6037
CA,90059,Compton Water Department,81963,957,6037
CA,90201,Tract 180 Mutual Water Company,14000,322,6037
CA,90201,Tract 349 Mutual Water Co.,7500,725,6037
CA,90221,Park WC - Lynwood,24791,1167,6037
CA,90221,Paramount Water Department,55051,1374,6037
CA,90221,Lynwood Park Mutual Water Company,2300,468,6037
CA,90222,Sativa-L.A. County Water District,6837,486,6037
CA,90241,Santa Fe Springs Water Department,18199,966,6037
CA,90241,Norwalk Water Department,18372,1220,6037
CA,90242,Bellflower Municipal Water System,5967,1075,6037
CA,90242,Gswc - Hollydale,7661,121,6037
CA,90245,Manhattan Beach Water Department,35726,969,6037
CA,90247,City of Torrance Water Department,145438,1007,6037
CA,90255,Maywood Mutual Water Company #1,5500,1507,6037
CA,90265,Calleguas Municipal Water District,0,1233,6037
CA,90265,Yerba Buena Water Company,690,150,6037
CA,90265,Cal American Water Company,61206,2802,6037
CA,90265,Naval Base Ventura County Point Mugu,5700,1435,6037
CA,90265,Oxnard Water Department,200855,774,6037
CA,90265,Port Hueneme Water Agency,0,650,6037
CA,90274,Lomita Water Department,20256,942,6037
CA,90290,Las Virgenes Municipal Water District,75384,1162,6037
CA,90601,Whittier Water Department,49954,861,6037
CA,90601,City Of Industry Waterworks Systems,7000,1176,6037
CA,90601,Pico Rivera Water Department,39000,1858,6037
CA,90603,California Domestic Water Company,1200,530,6037
CA,90603,La Habra Heights County Water District,5379,2963,6037
CA,90603,City of La Habra,60239,580,6037
CA,90604,Orchard Dale Water District,22492,1596,6037
CA,90606,Pico WD,24100,1313,6037
CA,90620,City of Anaheim,450000,2615,6059
CA,90620,Cerritos - City Water Department,49041,1725,6059
CA,90621,City of Fullerton,138251,1311,6059
CA,90623,City of Buena Park,82450,843,6059
CA,90623,City of La Palma,16500,2237,6059
CA,90630,Golden State Water Company (GSWC) - Artesia,47978,38656,6059
CA,90631,Rowland Water District,62106,968,6059
CA,90631,Three Valleys Municipal Water District,0,1136,6059
CA,90631,City Of Brea,41394,497,6059
CA,90640,Montebello Land & Water Company,32219,1988,6037
CA,90680,Hynes Estates Mutual Water Company,120,187,6059
CA,90703,Lakewood Water Department,59081,1769,6037
CA,90703,Bellflower - Somerset MWC,46000,871,6037
CA,90706,Bellflower Home Gardens Water Company,1129,880,6037
CA,90720,City of Seal Beach,24157,649,6059
CA,90740,City of Westminster,91169,406,6059
CA,90804,Signal Hill - City Water Department,11411,1346,6037
CA,91001,Lincoln Avenue Water Company,16000,1291,6037
CA,91001,Rubio Canon Land & Water Association,9600,277,6037
CA,91001,Las Flores Water Company,4500,659,6037
CA,91006,Sierra Madre Water Department,11094,209,6037
CA,91006,Hemlock Mutual Water Company,864,53,6037
CA,91007,East Pasadena Water Company,10978,634,6037
CA,91007,Sunny Slope Water Company,32427,556,6037
CA,91010,Azusa Light and Water,110000,1555,6037
CA,91011,La Canada Irrigation District,9300,1153,6037
CA,91011,Mesa Crest Water Company,2500,850,6037
CA,91011,Crescenta Valley CWD,32000,1680,6037
CA,91016,Cal-am Water Company - Duarte,21589,574,6037
CA,91016,City of Arcadia,57639,776,6037
CA,91024,Foothill Municipal Water District,0,1073,6037
CA,91042,Valhalla Water Association,48,7,6037
CA,91107,Kinneloa Irrigation District,1931,661,6037
CA,91108,San Gabriel County WD,45000,710,6037
CA,91301,Oak Park Water Service,12200,1384,6037
CA,91304,Ventura Waterworks District No. 8 - Simi Valley,86000,875,6037
CA,91304,Ventura County Waterworks District No. 17 - Bell Canyon,2049,2197,6037
CA,91311,Castaic Lake Water Agency,0,878,6037
CA,91320,Thousand Oaks Water Department,50000,1450,6111
CA,91320,Camrosa Water District,30000,1772,6111
CA,91321,Newhall CWD-Newhall,12487,587,6037
CA,91321,Santa Clarita Water Division,120900,2996,6037
CA,91321,Valencia Water Company,117251,2436,6037
CA,91340,San Fernando Water Department,23839,544,6037
CA,91342,Los Angeles County Waterworks District 21-kagel Canyon,550,10389,6037
CA,91350,Newhall Cwd-tesoro Del Valle,3825,1406,6037
CA,91361,Lake Sherwood Community Services District,1527,1168,6111
CA,91384,Newhall Cwd-castaic,6376,518,6037
CA,91384,Antelope Valley - East Kern Water Agency,0,3207,6037
CA,91384,Peter Pitchess Honor Rancho Detention Center,7000,199,6037
CA,91384,Paradise Ranch Mobile Home Park,290,333,6037
CA,91387,Newhall Cwd-pinetree,9148,2430,6037
CA,91390,Green Valley County Water District,1000,515,6037
CA,91390,Spv Water Company,211,108,6037
CA,91390,North Trails Mutual Water Company,200,2863,6037
CA,91390,Los Angeles City Of - Power Plant #1,37,1821,6037
CA,91390,Sleepy Valley Water Company,100,132,6037
CA,91390,Lily Of The Valley Mobile Village,600,1614,6037
CA,91390,White Rock Lake Rv Park,38,4,6037
CA,91390,L.a. Residential Community Foundation,154,1001,6037
CA,91390,Casa Dulce Estates,32,1648,6037
CA,91390,Rivers End Trailer Park,25,0,6037
CA,91701,City of Upland,78791,1127,6071
CA,91702,Glendora Water Department,45300,891,6037
CA,91702,Fire Suppression Camp 19,132,557,6037
CA,91702,The River Community,63,0,6037
CA,91706,La Puente Valley County Water District,9852,273,6037
CA,91708,California Institution For Men,3000,845,6071
CA,91708,City of Chino Hills,75655,1185,6071
CA,91708,Ontario Municipal Utilities Company,167382,1038,6071
CA,91708,Jurupa Community Services District,106907,805,6071
CA,91708,Western Municipal Water District,50823,1639,6071
CA,91709,City of Chino,18907,1485,6071
CA,91711,La Verne WD,32230,1437,6037
CA,91722,Covina Water Department,33300,1968,6037
CA,91724,Valencia Heights Water Company,5500,931,6037
CA,91724,Walnut Valley Water District,115475,1170,6037
CA,91730,San Gabriel Valley Water Company - Fontana,213209,2634,6071
CA,91732,Sterling Mutual Water Company,776,765,6037
CA,91732,El Monte Water Department,22968,261,6037
CA,91752,Santa Ana River Water Company,8080,81,6065
CA,91759,Mount Baldy Homeowners Association,350,147,6037
CA,91759,San Antonio Canyon Msc,120,2,6037
CA,91759,San Antonio Water Company,3371,356,6037
CA,91761,Cucamonga Valley Water District,190308,1119,6071
CA,91768,Calif State Polytechnical Univ - Pomona,24880,1543,6037
CA,91770,Amarillo Mutual Water Company,3134,480,6037
CA,91901,Alpine Oaks Estates LLC,125,55,6073
CA,91901,Willowside Terrace Water Association,100,178,6073
CA,91902,Otay Water District,213000,978,6073
CA,91902,San Diego County Water Authority,0,1326,6073
CA,91902,City of San Diego,1326200,1128,6073
CA,91905,Live Oak Springs Water Company,300,33,6073
CA,91906,Rancho Del Campo Water System,290,48,6073
CA,91906,Lake Morena Oak Shores Mw Company,700,769,6073
CA,91906,Lake Morena Views Mw Company,360,263,6073
CA,91931,Pine Valley Trailer Park,200,35,6073
CA,91931,Pine Valley Bible Conference Center,350,21,6073
CA,91931,Pine Valley Mutual Water Company,1500,246,6073
CA,91962,Guatay Mutual Benefit Corporation,100,100,6073
CA,91977,Sweetwater Authority,186685,1542,6073
CA,91978,Helix Water District,267922,562,6073
CA,91980,City of Oceanside,171183,1378,6073
CA,91980,City of Escondido,145901,1615,6073
CA,91980,Vista Irrigation District,124293,1320,6073
CA,91980,City of Poway,96973,1715,6073
CA,91980,Padre Dam Municipal Water District,96589,777,6073
CA,92003,Valley Center MWD,25450,1492,6073
CA,92004,Coachella Vwd: I.d. No. 11,5442,171,6073
CA,92004,Ocotillo Oasis Mobile Home Park,100,23,6073
CA,92007,Olivenhain Municipal Water District,63000,2335,6073
CA,92007,Santa Fe ID,21081,2118,6073
CA,92008,Vallecitos Water District,94871,1600,6073
CA,92009,City of Carlsbad,84838,1508,6073
CA,92009,San Dieguito WD,36750,2132,6073
CA,92014,Del Mar City Of,4199,882,6073
CA,92025,Ramona Municipal WD,40000,1562,6073
CA,92025,Rincon Del Diablo Municipal Water District (id-a),3435,3307,6073
CA,92025,San Pasqual Academy,350,311,6073
CA,92026,Rainbow Municipal WD,19611,1612,6073
CA,92027,Lake Wohlford Resort,235,1007,6073
CA,92027,Oakvale Park,100,108,6073
CA,92028,Fallbrook PUD,34096,884,6073
CA,92028,Camp Pendleton (North),15600,1691,6073
CA,92028,Rancho California Water District,120000,1195,6073
CA,92029,Del Dios Mutual Water Company,330,561,6073
CA,92036,Pine Hills Mutual Water Company,230,429,6073
CA,92036,Cuyamaca Water District,200,2,6073
CA,92036,Julian Community Services District,1105,79,6073
CA,92036,North Peak Mutual Water Company,25,1,6073
CA,92036,Richardson Beardsley Park Inc.,28,3,6073
CA,92036,Butterfield Ranch,350,33,6073
CA,92036,H & J Water Company,50,129,6073
CA,92036,La Cima Fire Center,96,78,6073
CA,92055,Santa Margarita Water District,154231,883,6073
CA,92055,City of San Clemente,50960,1160,6073
CA,92059,Pauma Valley Mutual Water Company,120,159,6073
CA,92059,Yuima Municipal Water District,260,1158,6073
CA,92060,Palomar Observatory,50,2,6073
CA,92061,Rancho Pauma Mutual Water Company,897,204,6073
CA,92061,Rancho Estates Mutual Water Company,200,582,6073
CA,92061,Lazy H Mutual Water Company,70,34,6073
CA,92061,Rancho Corrido Rv Resort,350,132,6073
CA,92065,Rancho Santa Teresa Mw Company,74,261,6073
CA,92070,Lake Henshaw Resort Inc.,300,1,6073
CA,92086,Palomar Mountain Mutual Water Company,70,0,6073
CA,92086,Los Tules Mutual Water Company,140,78,6073
CA,92086,Puerta La Cruz Cc #14,125,41,6073
CA,92086,Quiet Oaks Mobile Home Park,120,235,6073
CA,92118,Nas North Island & Nab Coronado,4500,917,6073
CA,92201,Indio Water Authority,77780,417,6065
CA,92201,Chiriaco Summit Water District,35,1165,6065
CA,92201,Carver Tract Mutual Water Company,300,776,6065
CA,92201,Coachella Water Authority,41904,1147,6065
CA,92203,Myoma Dunes Mutual Water Company,6159,644,6065
CA,92203,Galindo Housing Facility,50,868,6065
CA,92220,Desert Water Agency,83710,227,6065
CA,92220,High Valleys Water District,499,479,6065
CA,92220,Cabazon Water District,2535,159,6065
CA,92220,Banning Hts. Mutual Water Company,545,729,6065
CA,92220,Twin Pines Boys Ranch,70,16,6065
CA,92220,Cdf - Oak Glen Conservation Camp,179,7,6065
CA,92220,Eastern Municipal Water District,512711,1325,6065
CA,92222,Calipatria State Prison,4800,1181,6025
CA,92222,Centinela State Prison,3253,1430,6025
CA,92222,City of Brawley,51793,2306,6025
CA,92222,City of Calexico,38572,2641,6025
CA,92222,City of El Centro,42595,2193,6025
CA,92222,City of Imperial,16145,2428,6025
CA,92222,Country Life Mobile Home & Rv Park,600,0,6025
CA,92222,Coyote Valley Mutual Water Company,125,16,6025
CA,92222,Gswc - Calipatria,4537,1438,6025
CA,92222,Heber Public Utility District,6180,1890,6025
CA,92222,Holtville City Of,6032,1863,6025
CA,92222,Iid Drop Four,28,125,6025
CA,92222,Iid Village,30,2013,6025
CA,92222,Jackson Hide-a-way,29,19,6025
CA,92222,Mitchells Camp Family Association,175,1129,6025
CA,92222,Naf El Centro,526,985,6025
CA,92222,Ocotillo Mutual Water Co.,150,802,6025
CA,92222,Palo Verde County Water District,410,1970,6025
CA,92222,Seeley County Water District,1730,2499,6025
CA,92222,Sportsmans Paradise,60,1264,6025
CA,92222,Westmorland City Of,2444,1898,6025
CA,92222,Winterhaven County Water District,660,228,6025
CA,92223,City of Banning,29965,479,6065
CA,92223,Yucaipa Valley Water District,44629,1578,6065
CA,92223,Village Of Child Help,256,355,6065
CA,92225,Chuckawalla Valley/ironwood State Prison,6151,333,6065
CA,92225,Riverside Csa #122-mesa Verde,1000,2321,6065
CA,92225,Csa 62,700,679,6065
CA,92225,Blythe - Mesa Ranch,200,1057,6065
CA,92225,Blythe - Hidden Beaches,300,753,6065
CA,92225,Blythe Mobile Home Estates,24,57,6065
CA,92230,Palm Springs Crest,473,265,6065
CA,92233,Coachella Valley Water District: Cove Community,198544,2299,6025
CA,92236,Castro Trailer Park,180,630,6065
CA,92242,San Bernardino City,188931,1951,6071
CA,92242,Victorville Water District,111649,2135,6071
