Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Winesburg Area Development Corporation,Haloacetic acids (HAA5)†,4.14 ppb,0.1 ppb,60 ppb
Winesburg Area Development Corporation,Total trihalomethanes (TTHMs)†,9.89 ppb,0.15 ppb,80 ppb
Winesburg Area Development Corporation,Barium,40.5 ppb,700 ppb,"2,000 ppb"
Winesburg Area Development Corporation,Bromoform,0.813 ppb,0.5 ppb,
Winesburg Area Development Corporation,Chromium (total),2.24 ppb,,100 ppb
Winesburg Area Development Corporation,Dichloroacetic acid,0.351 ppb,0.2 ppb,
Winesburg Area Development Corporation,Monobromoacetic acid,0.842 ppb,25 ppb,
Winesburg Area Development Corporation,Monochloroacetic acid,2.23 ppb,53 ppb,
Winesburg Area Development Corporation,Trichloroacetic acid,0.0942 ppb,0.1 ppb,
Winesburg Area Development Corporation,None,,,
Hillcrest Mobile Estates,Chromium (hexavalent),4.90 ppb,0.02 ppb,
Hillcrest Mobile Estates,Nitrate,13.9 ppm,0.14 ppm,10 ppm
Hillcrest Mobile Estates,Nitrate and nitrite,9.27 ppm,0.14 ppm,10 ppm
Hillcrest Mobile Estates,Total trihalomethanes (TTHMs)†,1.80 ppb,0.15 ppb,80 ppb
Hillcrest Mobile Estates,Aluminum,43.0 ppb,600 ppb,
Hillcrest Mobile Estates,Chloroform,0.600 ppb,0.4 ppb,
Hillcrest Mobile Estates,Fluoride,0.835 ppm,,4 ppm
Hillcrest Mobile Estates,Manganese,109.0 ppb,100 ppb,
Hillcrest Mobile Estates,Vanadium,8.25 ppb,21 ppb,
Hillcrest Mobile Estates,None,,,
Marysville City PWS,Bromodichloromethane,15.9 ppb,0.06 ppb,
Marysville City PWS,Bromoform,2.26 ppb,0.5 ppb,
Marysville City PWS,Chloroform,20.4 ppb,0.4 ppb,
Marysville City PWS,Chromium (hexavalent),0.247 ppb,0.02 ppb,
Marysville City PWS,Dibromoacetic acid,2.38 ppb,0.04 ppb,
Marysville City PWS,Dibromochloromethane,10.7 ppb,0.1 ppb,
Marysville City PWS,Dichloroacetic acid,7.63 ppb,0.2 ppb,
Marysville City PWS,Haloacetic acids (HAA5)†,13.2 ppb,0.1 ppb,60 ppb
Marysville City PWS,Haloacetic acids (HAA9)†,19.3 ppb,0.06 ppb,
Marysville City PWS,Total trihalomethanes (TTHMs)†,49.3 ppb,0.15 ppb,80 ppb
Marysville City PWS,Trichloroacetic acid,3.33 ppb,0.1 ppb,
Marysville City PWS,Chromium (total),0.187 ppb,,100 ppb
Marysville City PWS,Fluoride,0.960 ppm,,4 ppm
Marysville City PWS,Manganese,0.169 ppb,100 ppb,
Marysville City PWS,Molybdenum,10.3 ppb,40 ppb,
Marysville City PWS,Monobromoacetic acid,0.0323 ppb,25 ppb,
Marysville City PWS,Nitrate,0.257 ppm,0.14 ppm,10 ppm
Marysville City PWS,Nitrate and nitrite,0.254 ppm,0.14 ppm,10 ppm
Marysville City PWS,Nitrite,0.000192 ppm,,1 ppm
Marysville City PWS,Strontium,3.54 ppb,"1,500 ppb",
Marysville City PWS,Vanadium,0.454 ppb,21 ppb,
Marysville City PWS,None,,,
Milford Center Village Public Water System,Bromodichloromethane,2.53 ppb,0.06 ppb,
Milford Center Village Public Water System,Bromoform,4.98 ppb,0.5 ppb,
Milford Center Village Public Water System,Dibromoacetic acid,1.02 ppb,0.04 ppb,
Milford Center Village Public Water System,Dibromochloromethane,5.63 ppb,0.1 ppb,
Milford Center Village Public Water System,Dichloroacetic acid,1.24 ppb,0.2 ppb,
Milford Center Village Public Water System,Haloacetic acids (HAA5)†,2.52 ppb,0.1 ppb,60 ppb
Milford Center Village Public Water System,Nitrate,0.804 ppm,0.14 ppm,10 ppm
Milford Center Village Public Water System,Nitrate and nitrite,0.815 ppm,0.14 ppm,10 ppm
Milford Center Village Public Water System,Total trihalomethanes (TTHMs)†,13.8 ppb,0.15 ppb,80 ppb
Milford Center Village Public Water System,Trichloroacetic acid,1.17 ppb,0.1 ppb,
Milford Center Village Public Water System,Barium,48.6 ppb,700 ppb,"2,000 ppb"
Milford Center Village Public Water System,Chloroform,0.615 ppb,0.4 ppb,
Milford Center Village Public Water System,Fluoride,1.41 ppm,,4 ppm
Milford Center Village Public Water System,None,,,
Richwood Village Public Water System,Bromodichloromethane,8.57 ppb,0.06 ppb,
Richwood Village Public Water System,Chloroform,8.52 ppb,0.4 ppb,
Richwood Village Public Water System,Dibromoacetic acid,1.08 ppb,0.04 ppb,
Richwood Village Public Water System,Dibromochloromethane,6.05 ppb,0.1 ppb,
Richwood Village Public Water System,Dichloroacetic acid,3.41 ppb,0.2 ppb,
Richwood Village Public Water System,Haloacetic acids (HAA5)†,6.01 ppb,0.1 ppb,60 ppb
Richwood Village Public Water System,Total trihalomethanes (TTHMs)†,24.0 ppb,0.15 ppb,80 ppb
Richwood Village Public Water System,Trichloroacetic acid,2.08 ppb,0.1 ppb,
Richwood Village Public Water System,Barium,66.9 ppb,700 ppb,"2,000 ppb"
Richwood Village Public Water System,Bromoform,0.910 ppb,0.5 ppb,
Richwood Village Public Water System,Fluoride,1.31 ppm,,4 ppm
Richwood Village Public Water System,Monochloroacetic acid,0.171 ppb,53 ppb,
Richwood Village Public Water System,None,,,
Grandview Heights Civic Association Public Water System,Arsenic,2.75 ppb,0.004 ppb,10 ppb
Grandview Heights Civic Association Public Water System,Dichloroacetic acid,0.514 ppb,0.2 ppb,
Grandview Heights Civic Association Public Water System,Barium,38.4 ppb,700 ppb,"2,000 ppb"
Grandview Heights Civic Association Public Water System,Chloroform,0.0775 ppb,0.4 ppb,
Grandview Heights Civic Association Public Water System,Fluoride,0.705 ppm,,4 ppm
Grandview Heights Civic Association Public Water System,None,,,
Mechanicsburg Village Public Water System,Bromodichloromethane,3.73 ppb,0.06 ppb,
Mechanicsburg Village Public Water System,Chloroform,5.69 ppb,0.4 ppb,
Mechanicsburg Village Public Water System,Dibromochloromethane,2.14 ppb,0.1 ppb,
Mechanicsburg Village Public Water System,Dichloroacetic acid,2.28 ppb,0.2 ppb,
Mechanicsburg Village Public Water System,Haloacetic acids (HAA5)†,1.28 ppb,0.1 ppb,60 ppb
Mechanicsburg Village Public Water System,Total trihalomethanes (TTHMs)†,11.7 ppb,0.15 ppb,80 ppb
Mechanicsburg Village Public Water System,Trichloroacetic acid,0.885 ppb,0.1 ppb,
Mechanicsburg Village Public Water System,Barium,67.2 ppb,700 ppb,"2,000 ppb"
Mechanicsburg Village Public Water System,Bromoform,0.135 ppb,0.5 ppb,
Mechanicsburg Village Public Water System,Fluoride,0.395 ppm,,4 ppm
Mechanicsburg Village Public Water System,None,,,
North Lewisburg Village Public Water System,Arsenic,2.65 ppb,0.004 ppb,10 ppb
North Lewisburg Village Public Water System,Bromodichloromethane,4.26 ppb,0.06 ppb,
North Lewisburg Village Public Water System,Chloroform,7.90 ppb,0.4 ppb,
North Lewisburg Village Public Water System,Dibromoacetic acid,0.218 ppb,0.04 ppb,
North Lewisburg Village Public Water System,Dibromochloromethane,2.01 ppb,0.1 ppb,
North Lewisburg Village Public Water System,Dichloroacetic acid,3.28 ppb,0.2 ppb,
North Lewisburg Village Public Water System,Haloacetic acids (HAA5)†,3.80 ppb,0.1 ppb,60 ppb
North Lewisburg Village Public Water System,Total trihalomethanes (TTHMs)†,14.2 ppb,0.15 ppb,80 ppb
North Lewisburg Village Public Water System,Trichloroacetic acid,2.43 ppb,0.1 ppb,
North Lewisburg Village Public Water System,Barium,114.5 ppb,700 ppb,"2,000 ppb"
North Lewisburg Village Public Water System,Bromoform,0.0925 ppb,0.5 ppb,
North Lewisburg Village Public Water System,Fluoride,1.27 ppm,,4 ppm
North Lewisburg Village Public Water System,None,,,
Saint Paris Village Public Water System,Arsenic,2.10 ppb,0.004 ppb,10 ppb
Saint Paris Village Public Water System,Bromodichloromethane,1.35 ppb,0.06 ppb,
Saint Paris Village Public Water System,Chloroform,5.81 ppb,0.4 ppb,
Saint Paris Village Public Water System,Dibromochloromethane,0.292 ppb,0.1 ppb,
Saint Paris Village Public Water System,Dichloroacetic acid,2.16 ppb,0.2 ppb,
Saint Paris Village Public Water System,Haloacetic acids (HAA5)†,2.74 ppb,0.1 ppb,60 ppb
Saint Paris Village Public Water System,Total trihalomethanes (TTHMs)†,6.86 ppb,0.15 ppb,80 ppb
Saint Paris Village Public Water System,Trichloroacetic acid,1.20 ppb,0.1 ppb,
Saint Paris Village Public Water System,Barium,305.0 ppb,700 ppb,"2,000 ppb"
Saint Paris Village Public Water System,Fluoride,1.56 ppm,,4 ppm
Saint Paris Village Public Water System,Nitrate,0.0175 ppm,0.14 ppm,10 ppm
Saint Paris Village Public Water System,Nitrate and nitrite,0.0175 ppm,0.14 ppm,10 ppm
Saint Paris Village Public Water System,None,,,
Sunset Terrace Estates,Bromodichloromethane,3.48 ppb,0.06 ppb,
Sunset Terrace Estates,Chloroform,6.38 ppb,0.4 ppb,
Sunset Terrace Estates,Dibromochloromethane,1.03 ppb,0.1 ppb,
Sunset Terrace Estates,Dichloroacetic acid,2.70 ppb,0.2 ppb,
Sunset Terrace Estates,Haloacetic acids (HAA5)†,1.70 ppb,0.1 ppb,60 ppb
Sunset Terrace Estates,Nitrate,1.07 ppm,0.14 ppm,10 ppm
Sunset Terrace Estates,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Sunset Terrace Estates,Total trihalomethanes (TTHMs)†,7.70 ppb,0.15 ppb,80 ppb
Sunset Terrace Estates,Trichloroacetic acid,1.000 ppb,0.1 ppb,
Sunset Terrace Estates,Barium,30.0 ppb,700 ppb,"2,000 ppb"
Sunset Terrace Estates,None,,,
Urbana City PWS,Bromodichloromethane,2.55 ppb,0.06 ppb,
Urbana City PWS,Chloroform,5.74 ppb,0.4 ppb,
Urbana City PWS,Dibromoacetic acid,0.373 ppb,0.04 ppb,
Urbana City PWS,Dibromochloromethane,1.92 ppb,0.1 ppb,
Urbana City PWS,Dichloroacetic acid,1.40 ppb,0.2 ppb,
Urbana City PWS,Haloacetic acids (HAA5)†,0.386 ppb,0.1 ppb,60 ppb
Urbana City PWS,Haloacetic acids (HAA9)†,5.28 ppb,0.06 ppb,
Urbana City PWS,Nitrate,2.48 ppm,0.14 ppm,10 ppm
Urbana City PWS,Nitrate and nitrite,2.48 ppm,0.14 ppm,10 ppm
Urbana City PWS,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Urbana City PWS,Tetrachloroethylene (perchloroethylene),0.449 ppb,0.06 ppb,5 ppb
Urbana City PWS,Total trihalomethanes (TTHMs)†,10.6 ppb,0.15 ppb,80 ppb
Urbana City PWS,2-propen-1-ol ,0.220 ppb,,
Urbana City PWS,Barium,130.3 ppb,700 ppb,"2,000 ppb"
Urbana City PWS,Bromoform,0.421 ppb,0.5 ppb,
Urbana City PWS,Chlorate,183.4 ppb,210 ppb,
Urbana City PWS,Chromium (hexavalent),0.0165 ppb,0.02 ppb,
Urbana City PWS,Fluoride,0.235 ppm,,4 ppm
Urbana City PWS,Manganese,11.5 ppb,100 ppb,
Urbana City PWS,Molybdenum,3.79 ppb,40 ppb,
Urbana City PWS,Strontium,0.215 ppb,"1,500 ppb",
Urbana City PWS,Trichloroacetic acid,0.177 ppb,0.1 ppb,
Urbana City PWS,Trichloroethylene,0.00680 ppb,0.4 ppb,5 ppb
Urbana City PWS,Vanadium,0.0914 ppb,21 ppb,
Urbana City PWS,None,,,
T & J Valley View Mobile Home Park,Bromodichloromethane,0.500 ppb,0.06 ppb,
T & J Valley View Mobile Home Park,Dibromochloromethane,0.550 ppb,0.1 ppb,
T & J Valley View Mobile Home Park,Total trihalomethanes (TTHMs)†,1.65 ppb,0.15 ppb,80 ppb
T & J Valley View Mobile Home Park,Barium,190.0 ppb,700 ppb,"2,000 ppb"
T & J Valley View Mobile Home Park,Bromoform,0.155 ppb,0.5 ppb,
T & J Valley View Mobile Home Park,Chloroform,0.566 ppb,0.4 ppb,
T & J Valley View Mobile Home Park,Fluoride,0.195 ppm,,4 ppm
T & J Valley View Mobile Home Park,Nitrate,0.0367 ppm,0.14 ppm,10 ppm
T & J Valley View Mobile Home Park,None,,,
Brookwood Mobile Home Park,Arsenic,0.383 ppb,0.004 ppb,10 ppb
Brookwood Mobile Home Park,Chromium (hexavalent),2.13 ppb,0.02 ppb,
Brookwood Mobile Home Park,Dibromochloromethane,0.220 ppb,0.1 ppb,
Brookwood Mobile Home Park,Nitrate,2.39 ppm,0.14 ppm,10 ppm
Brookwood Mobile Home Park,Manganese,70.0 ppb,100 ppb,
Brookwood Mobile Home Park,Total trihalomethanes (TTHMs)†,0.220 ppb,0.15 ppb,80 ppb
Brookwood Mobile Home Park,None,,,
Catawba Village Public Water System,Arsenic,1.96 ppb,0.004 ppb,10 ppb
Catawba Village Public Water System,Bromodichloromethane,3.14 ppb,0.06 ppb,
Catawba Village Public Water System,Chloroform,3.61 ppb,0.4 ppb,
Catawba Village Public Water System,Dibromochloromethane,2.16 ppb,0.1 ppb,
Catawba Village Public Water System,Dichloroacetic acid,1.17 ppb,0.2 ppb,
Catawba Village Public Water System,Total trihalomethanes (TTHMs)†,9.05 ppb,0.15 ppb,80 ppb
Catawba Village Public Water System,Barium,94.3 ppb,700 ppb,"2,000 ppb"
Catawba Village Public Water System,Bromoform,0.117 ppb,0.5 ppb,
Catawba Village Public Water System,Fluoride,1.04 ppm,,4 ppm
Catawba Village Public Water System,Trichloroacetic acid,0.200 ppb,0.1 ppb,
Catawba Village Public Water System,None,,,
City of Springfield,Chromium (hexavalent),0.0800 ppb,0.02 ppb,
City of Springfield,Haloacetic acids (HAA5)†,22.0 ppb,0.1 ppb,60 ppb
City of Springfield,Haloacetic acids (HAA9)*†,31.3 ppb,0.06 ppb,
City of Springfield,"Radium, combined (-226 &amp; -228)*",1.54 pCi/L,0.05 pCi/L,5 pCi/L
City of Springfield,Total trihalomethanes (TTHMs)†,25.3 ppb,0.15 ppb,80 ppb
City of Springfield,Barium*,7.40 ppb,700 ppb,"2,000 ppb"
City of Springfield,Chlorate,133.5 ppb,210 ppb,
City of Springfield,Fluoride*,0.476 ppm,,4 ppm
City of Springfield,Manganese*,151.2 ppb,100 ppb,
City of Springfield,Nitrate*,0.109 ppm,0.14 ppm,10 ppm
City of Springfield,Strontium,0.0541 ppb,"1,500 ppb",
City of Springfield,Vanadium*,0.0264 ppb,21 ppb,
City of Springfield,None,,,
Clark County Green Meadows 2 Public Water System,Bromochloroacetic acid*,0.895 ppb,0.02 ppb,
Clark County Green Meadows 2 Public Water System,Bromodichloromethane,4.77 ppb,0.06 ppb,
Clark County Green Meadows 2 Public Water System,Bromoform,1.53 ppb,0.5 ppb,
Clark County Green Meadows 2 Public Water System,Chloroform,6.18 ppb,0.4 ppb,
Clark County Green Meadows 2 Public Water System,Dibromoacetic acid,1.05 ppb,0.04 ppb,
Clark County Green Meadows 2 Public Water System,Dibromochloromethane,4.31 ppb,0.1 ppb,
Clark County Green Meadows 2 Public Water System,Dichloroacetic acid,1.35 ppb,0.2 ppb,
Clark County Green Meadows 2 Public Water System,Haloacetic acids (HAA5)†,0.225 ppb,0.1 ppb,60 ppb
Clark County Green Meadows 2 Public Water System,Nitrate*,1.22 ppm,0.14 ppm,10 ppm
Clark County Green Meadows 2 Public Water System,Nitrate and nitrite*,0.746 ppm,0.14 ppm,10 ppm
Clark County Green Meadows 2 Public Water System,"Radium, combined (-226 &amp; -228)*",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Clark County Green Meadows 2 Public Water System,Tetrachloroethylene (perchloroethylene)*,0.724 ppb,0.06 ppb,5 ppb
Clark County Green Meadows 2 Public Water System,Total trihalomethanes (TTHMs)†,16.8 ppb,0.15 ppb,80 ppb
Clark County Green Meadows 2 Public Water System,Trichloroacetic acid,0.700 ppb,0.1 ppb,
Clark County Green Meadows 2 Public Water System,Barium*,62.2 ppb,700 ppb,"2,000 ppb"
Clark County Green Meadows 2 Public Water System,"cis-1,2-Dichloroethylene*",0.250 ppb,,70 ppb
Clark County Green Meadows 2 Public Water System,Fluoride*,1.01 ppm,,4 ppm
Clark County Green Meadows 2 Public Water System,Trichloroethylene*,0.258 ppb,0.4 ppb,5 ppb
Clark County Green Meadows 2 Public Water System,None,,,
Clark County Limecrest Public Water System,Bromochloroacetic acid*,3.00 ppb,0.02 ppb,
Clark County Limecrest Public Water System,Bromodichloromethane,10.1 ppb,0.06 ppb,
Clark County Limecrest Public Water System,Bromoform,2.13 ppb,0.5 ppb,
Clark County Limecrest Public Water System,Chloroform,18.8 ppb,0.4 ppb,
Clark County Limecrest Public Water System,Chromium (hexavalent)*,0.282 ppb,0.02 ppb,
Clark County Limecrest Public Water System,Dibromoacetic acid,2.55 ppb,0.04 ppb,
Clark County Limecrest Public Water System,Dibromochloromethane,7.23 ppb,0.1 ppb,
Clark County Limecrest Public Water System,Dichloroacetic acid,4.51 ppb,0.2 ppb,
Clark County Limecrest Public Water System,Haloacetic acids (HAA5)†,6.73 ppb,0.1 ppb,60 ppb
Clark County Limecrest Public Water System,Haloacetic acids (HAA9)*†,10.6 ppb,0.06 ppb,
Clark County Limecrest Public Water System,Nitrate*,1.46 ppm,0.14 ppm,10 ppm
Clark County Limecrest Public Water System,"Radium, combined (-226 &amp; -228)*",0.96 pCi/L,0.05 pCi/L,5 pCi/L
Clark County Limecrest Public Water System,Total trihalomethanes (TTHMs)†,38.3 ppb,0.15 ppb,80 ppb
Clark County Limecrest Public Water System,Trichloroacetic acid,0.267 ppb,0.1 ppb,
Clark County Limecrest Public Water System,"1,1-Dichloroethane*",0.00850 ppb,3 ppb,
Clark County Limecrest Public Water System,Barium*,17.3 ppb,700 ppb,"2,000 ppb"
Clark County Limecrest Public Water System,Chromium (total)*,0.264 ppb,,100 ppb
Clark County Limecrest Public Water System,Molybdenum*,3.82 ppb,40 ppb,
Clark County Limecrest Public Water System,Monochloroacetic acid,0.250 ppb,53 ppb,
Clark County Limecrest Public Water System,Strontium*,0.160 ppb,"1,500 ppb",
Clark County Limecrest Public Water System,Vanadium*,0.122 ppb,21 ppb,
Clark County Limecrest Public Water System,None,,,
Clark County Maplewood Public Water System,Bromochloroacetic acid*,3.00 ppb,0.02 ppb,
Clark County Maplewood Public Water System,Bromodichloromethane,7.22 ppb,0.06 ppb,
Clark County Maplewood Public Water System,Bromoform,1.75 ppb,0.5 ppb,
Clark County Maplewood Public Water System,Chloroform,8.47 ppb,0.4 ppb,
Clark County Maplewood Public Water System,Chromium (hexavalent)*,0.282 ppb,0.02 ppb,
Clark County Maplewood Public Water System,Dibromoacetic acid,2.15 ppb,0.04 ppb,
Clark County Maplewood Public Water System,Dibromochloromethane,5.57 ppb,0.1 ppb,
Clark County Maplewood Public Water System,Dichloroacetic acid,2.80 ppb,0.2 ppb,
Clark County Maplewood Public Water System,Haloacetic acids (HAA5)†,1.92 ppb,0.1 ppb,60 ppb
Clark County Maplewood Public Water System,Haloacetic acids (HAA9)*†,10.6 ppb,0.06 ppb,
Clark County Maplewood Public Water System,Nitrate*,1.46 ppm,0.14 ppm,10 ppm
Clark County Maplewood Public Water System,"Radium, combined (-226 &amp; -228)*",0.96 pCi/L,0.05 pCi/L,5 pCi/L
Clark County Maplewood Public Water System,Total trihalomethanes (TTHMs)†,23.0 ppb,0.15 ppb,80 ppb
Clark County Maplewood Public Water System,"1,1-Dichloroethane*",0.00850 ppb,3 ppb,
Clark County Maplewood Public Water System,Barium*,17.3 ppb,700 ppb,"2,000 ppb"
Clark County Maplewood Public Water System,Chromium (total)*,0.264 ppb,,100 ppb
Clark County Maplewood Public Water System,Molybdenum*,3.82 ppb,40 ppb,
Clark County Maplewood Public Water System,Strontium*,0.160 ppb,"1,500 ppb",
Clark County Maplewood Public Water System,Trichloroacetic acid*,0.0209 ppb,0.1 ppb,
Clark County Maplewood Public Water System,Vanadium*,0.122 ppb,21 ppb,
Clark County Maplewood Public Water System,None,,,
Clark County Northridge 1 Public Water System,Bromochloroacetic acid*,3.00 ppb,0.02 ppb,
Clark County Northridge 1 Public Water System,Bromodichloromethane,8.72 ppb,0.06 ppb,
Clark County Northridge 1 Public Water System,Bromoform,1.81 ppb,0.5 ppb,
Clark County Northridge 1 Public Water System,Chloroform,14.1 ppb,0.4 ppb,
Clark County Northridge 1 Public Water System,Chromium (hexavalent)*,0.282 ppb,0.02 ppb,
Clark County Northridge 1 Public Water System,Dibromoacetic acid,2.43 ppb,0.04 ppb,
Clark County Northridge 1 Public Water System,Dibromochloromethane,6.29 ppb,0.1 ppb,
Clark County Northridge 1 Public Water System,Dichloroacetic acid,3.89 ppb,0.2 ppb,
Clark County Northridge 1 Public Water System,Haloacetic acids (HAA5)†,5.18 ppb,0.1 ppb,60 ppb
Clark County Northridge 1 Public Water System,Haloacetic acids (HAA9)*†,10.6 ppb,0.06 ppb,
Clark County Northridge 1 Public Water System,Nitrate*,1.46 ppm,0.14 ppm,10 ppm
Clark County Northridge 1 Public Water System,"Radium, combined (-226 &amp; -228)*",0.96 pCi/L,0.05 pCi/L,5 pCi/L
Clark County Northridge 1 Public Water System,Total trihalomethanes (TTHMs)†,30.9 ppb,0.15 ppb,80 ppb
Clark County Northridge 1 Public Water System,"1,1-Dichloroethane*",0.00850 ppb,3 ppb,
Clark County Northridge 1 Public Water System,Barium*,17.3 ppb,700 ppb,"2,000 ppb"
Clark County Northridge 1 Public Water System,Chromium (total)*,0.264 ppb,,100 ppb
Clark County Northridge 1 Public Water System,Molybdenum*,3.82 ppb,40 ppb,
Clark County Northridge 1 Public Water System,Strontium*,0.160 ppb,"1,500 ppb",
Clark County Northridge 1 Public Water System,Trichloroacetic acid,0.183 ppb,0.1 ppb,
Clark County Northridge 1 Public Water System,Vanadium*,0.122 ppb,21 ppb,
Clark County Northridge 1 Public Water System,None,,,
Clark County Park Layne Public Water System,Bromodichloromethane,2.80 ppb,0.06 ppb,
Clark County Park Layne Public Water System,Chloroform,3.61 ppb,0.4 ppb,
Clark County Park Layne Public Water System,Dibromoacetic acid,0.392 ppb,0.04 ppb,
Clark County Park Layne Public Water System,Dibromochloromethane,2.28 ppb,0.1 ppb,
Clark County Park Layne Public Water System,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Clark County Park Layne Public Water System,Haloacetic acids (HAA5)†,0.683 ppb,0.1 ppb,60 ppb
Clark County Park Layne Public Water System,Nitrate,0.757 ppm,0.14 ppm,10 ppm
Clark County Park Layne Public Water System,Nitrate and nitrite,0.757 ppm,0.14 ppm,10 ppm
Clark County Park Layne Public Water System,Total trihalomethanes (TTHMs)†,9.24 ppb,0.15 ppb,80 ppb
Clark County Park Layne Public Water System,Barium,66.0 ppb,700 ppb,"2,000 ppb"
Clark County Park Layne Public Water System,Bromoform,0.558 ppb,0.5 ppb,
Clark County Park Layne Public Water System,Fluoride,1.12 ppm,,4 ppm
Clark County Park Layne Public Water System,Trichloroacetic acid,0.200 ppb,0.1 ppb,
Clark County Park Layne Public Water System,None,,,
Clark County Rockway Public Water System,Bromochloroacetic acid*,3.00 ppb,0.02 ppb,
Clark County Rockway Public Water System,Bromodichloromethane,7.60 ppb,0.06 ppb,
Clark County Rockway Public Water System,Bromoform,1.75 ppb,0.5 ppb,
Clark County Rockway Public Water System,Chloroform,9.03 ppb,0.4 ppb,
Clark County Rockway Public Water System,Chromium (hexavalent)*,0.282 ppb,0.02 ppb,
Clark County Rockway Public Water System,Dibromoacetic acid,2.15 ppb,0.04 ppb,
Clark County Rockway Public Water System,Dibromochloromethane,5.90 ppb,0.1 ppb,
Clark County Rockway Public Water System,Dichloroacetic acid,3.55 ppb,0.2 ppb,
Clark County Rockway Public Water System,Haloacetic acids (HAA5)†,4.18 ppb,0.1 ppb,60 ppb
Clark County Rockway Public Water System,Haloacetic acids (HAA9)*†,10.6 ppb,0.06 ppb,
Clark County Rockway Public Water System,Nitrate*,1.46 ppm,0.14 ppm,10 ppm
Clark County Rockway Public Water System,"Radium, combined (-226 &amp; -228)*",0.96 pCi/L,0.05 pCi/L,5 pCi/L
Clark County Rockway Public Water System,Total trihalomethanes (TTHMs)†,24.3 ppb,0.15 ppb,80 ppb
Clark County Rockway Public Water System,Trichloroacetic acid,0.983 ppb,0.1 ppb,
Clark County Rockway Public Water System,"1,1-Dichloroethane*",0.00850 ppb,3 ppb,
Clark County Rockway Public Water System,Barium*,17.3 ppb,700 ppb,"2,000 ppb"
Clark County Rockway Public Water System,Chromium (total)*,0.264 ppb,,100 ppb
Clark County Rockway Public Water System,Molybdenum*,3.82 ppb,40 ppb,
Clark County Rockway Public Water System,Strontium*,0.160 ppb,"1,500 ppb",
Clark County Rockway Public Water System,Vanadium*,0.122 ppb,21 ppb,
Clark County Rockway Public Water System,None,,,
Edgewood Mobile Home Court (mhc),Arsenic*,0.410 ppb,0.004 ppb,10 ppb
Edgewood Mobile Home Court (mhc),Bromodichloromethane,11.1 ppb,0.06 ppb,
Edgewood Mobile Home Court (mhc),Chloroform,34.5 ppb,0.4 ppb,
Edgewood Mobile Home Court (mhc),Chromium (hexavalent)*,1.40 ppb,0.02 ppb,
Edgewood Mobile Home Court (mhc),Dibromoacetic acid,0.254 ppb,0.04 ppb,
Edgewood Mobile Home Court (mhc),Dibromochloromethane,3.20 ppb,0.1 ppb,
Edgewood Mobile Home Court (mhc),Dichloroacetic acid,16.2 ppb,0.2 ppb,
Edgewood Mobile Home Court (mhc),Haloacetic acids (HAA5)†,22.9 ppb,0.1 ppb,60 ppb
Edgewood Mobile Home Court (mhc),Haloacetic acids (HAA9)*†,26.3 ppb,0.06 ppb,
Edgewood Mobile Home Court (mhc),Nitrate*,0.889 ppm,0.14 ppm,10 ppm
Edgewood Mobile Home Court (mhc),Total trihalomethanes (TTHMs)†,48.7 ppb,0.15 ppb,80 ppb
Edgewood Mobile Home Court (mhc),Trichloroacetic acid,4.40 ppb,0.1 ppb,
Edgewood Mobile Home Court (mhc),"4-Androstene-3,17-dione*",0.125 ppt,,
Edgewood Mobile Home Court (mhc),Atrazine*,0.158 ppb,0.1 ppb,3 ppb
Edgewood Mobile Home Court (mhc),Barium*,19.0 ppb,700 ppb,"2,000 ppb"
Edgewood Mobile Home Court (mhc),Bromoform*,0.0401 ppb,0.5 ppb,
Edgewood Mobile Home Court (mhc),Chromium (total)*,0.850 ppb,,100 ppb
Edgewood Mobile Home Court (mhc),Fluoride*,0.718 ppm,,4 ppm
Edgewood Mobile Home Court (mhc),Manganese*,0.967 ppb,100 ppb,
Edgewood Mobile Home Court (mhc),Molybdenum*,0.925 ppb,40 ppb,
Edgewood Mobile Home Court (mhc),Monobromoacetic acid,1.41 ppb,25 ppb,
Edgewood Mobile Home Court (mhc),Monochloroacetic acid,0.573 ppb,53 ppb,
Edgewood Mobile Home Court (mhc),Nitrate and nitrite*,0.229 ppm,0.14 ppm,10 ppm
Edgewood Mobile Home Court (mhc),Simazine*,0.136 ppb,0.1 ppb,4 ppb
Edgewood Mobile Home Court (mhc),Strontium*,0.0783 ppb,"1,500 ppb",
Edgewood Mobile Home Court (mhc),Vanadium*,4.31 ppb,21 ppb,
Edgewood Mobile Home Court (mhc),None,,,
Enon Heights Mobile Home,Bromodichloromethane,0.183 ppb,0.06 ppb,
Enon Heights Mobile Home,Dibromochloromethane,0.243 ppb,0.1 ppb,
Enon Heights Mobile Home,Nitrate,1.47 ppm,0.14 ppm,10 ppm
Enon Heights Mobile Home,Nitrate and nitrite,1.47 ppm,0.14 ppm,10 ppm
Enon Heights Mobile Home,Total trihalomethanes (TTHMs)†,0.333 ppb,0.15 ppb,80 ppb
Enon Heights Mobile Home,Barium,234.0 ppb,700 ppb,"2,000 ppb"
