Utility name,City,People served,Zip
Pioneer Village,Pioneer,"Population served: 1,380",43501
Stryker Village,Stryker,"Population served: 1,335",43501
West Unity Village,West Unity,"Population served: 1,671",43501
Williams Co/hillside Country Living,Bryan,Population served: 256,43501
Napoleon City,"Napoleon, OH","Population served:8,749",43502
Bryan Municipal Utilities,"Bryan, OH","Population served:8,545",43502
Wauseon City,"Wauseon, OH","Population served:7,303",43502
Archbold Village,"Archbold, OH","Population served:5,724",43502
Montpelier Village,"Montpelier, OH","Population served:4,374",43502
Archbold Village,Archbold,"Population served: 5,724",43504
City of Toledo,Toledo,"Population served: 360,000",43504
Delta Village,Delta,"Population served: 3,518",43504
Fayette Village,Fayette,"Population served: 1,340",43504
Lyons Village,Lyons,Population served: 600,43504
Maumee City,Maumee,"Population served: 14,227",43504
Northeast Water System,Wauseon,"Population served: 1,223",43504
Oregon City,Oregon,"Population served: 20,291",43504
Swancreek Water District 1,Delta,Population served: 112,43504
Swancreek Water District 2,Delta,Population served: 972,43504
Swanton Village,Swanton,"Population served: 3,690",43504
Sylvania City,Sylvania,"Population served: 21,444",43504
Waterville City,Waterville,"Population served: 5,520",43504
Wauseon City,Wauseon,"Population served: 7,303",43504
Whispering Winds Mobile Home Community,Toledo,Population served: 90,43504
Whitehouse Village,Whitehouse,"Population served: 4,149",43504
Aqua Ohio - Norlick,Mentor,Population served: 345,43505
Aqua Ohio - Seneca,Mentor,Population served: 750,43505
Bryan Municipal Utilities,Bryan,"Population served: 8,545",43505
Edgerton Village,Edgerton,"Population served: 2,012",43505
Edon Village,Edon,Population served: 980,43505
Montpelier Village,Montpelier,"Population served: 4,374",43505
North Pine Estates,Toledo,Population served: 50,43505
Pioneer Village,Pioneer,"Population served: 1,380",43505
Stryker Village,Stryker,"Population served: 1,335",43505
West Unity Village,West Unity,"Population served: 1,671",43505
Williams Co/hillside Country Living,Bryan,Population served: 256,43505
Aqua Ohio - Norlick,Mentor,Population served: 345,43506
Aqua Ohio - Seneca,Mentor,Population served: 750,43506
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43506
Brunersburg Water District - Airport,Defiance,Population served: 40,43506
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43506
Brunersburg Water District - Evansport,Defiance,Population served: 268,43506
Brunersburg Water District - Tinora,Defiance,Population served: 850,43506
Bryan Municipal Utilities,Bryan,"Population served: 8,545",43506
Christi Water System Inc.,Defiance,Population served: 483,43506
Defiance City,Defiance,"Population served: 16,494",43506
Edgerton Village,Edgerton,"Population served: 2,012",43506
Edon Village,Edon,Population served: 980,43506
Hicksville Village,Hicksville,"Population served: 3,581",43506
Montpelier Village,Montpelier,"Population served: 4,374",43506
Ney Village Water,Ney,Population served: 354,43506
North Pine Estates,Toledo,Population served: 50,43506
Pioneer Village,Pioneer,"Population served: 1,380",43506
Sherwood Village Water,Sherwood,Population served: 827,43506
Stryker Village,Stryker,"Population served: 1,335",43506
West Unity Village,West Unity,"Population served: 1,671",43506
Williams Co/hillside Country Living,Bryan,Population served: 256,43506
Deshler Village,Deshler,"Population served: 1,899",43510
Florida Village,Napoleon,Population served: 350,43510
Hamler Village,Hamler,Population served: 575,43510
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43510
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43510
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43510
Holgate Village,Holgate,"Population served: 1,150",43510
Lhs Maumee Youth Center,Toledo,Population served: 56,43510
Liberty Center Village,Liberty Center,"Population served: 1,180",43510
Malinta Village,Malinta,Population served: 325,43510
Napoleon City,Napoleon,"Population served: 8,749",43510
Bowling Green City,"Bowling Green, OH","Population served:31,216",43511
Perrysburg City Water,"Perrysburg, OH","Population served:27,000",43511
Northwestern W and SD - Toledo Svce Area,"Bowling Green, OH","Population served:15,600",43511
Napoleon City,"Napoleon, OH","Population served:8,749",43511
Northwestern W and Sd-wtln 200,"Bowling Green, OH","Population served:8,445",43511
Defiance City,"Defiance, OH","Population served:16,494",43512
Napoleon City,"Napoleon, OH","Population served:8,749",43512
Bryan Municipal Utilities,"Bryan, OH","Population served:8,545",43512
Ottawa Village,"Ottawa, OH","Population served:4,803",43512
Montpelier Village,"Montpelier, OH","Population served:4,374",43512
Archbold Village,Archbold,"Population served: 5,724",43515
Delta Village,Delta,"Population served: 3,518",43515
Deshler Village,Deshler,"Population served: 1,899",43515
Fayette Village,Fayette,"Population served: 1,340",43515
Florida Village,Napoleon,Population served: 350,43515
Hamler Village,Hamler,Population served: 575,43515
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43515
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43515
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43515
Holgate Village,Holgate,"Population served: 1,150",43515
Lhs Maumee Youth Center,Toledo,Population served: 56,43515
Liberty Center Village,Liberty Center,"Population served: 1,180",43515
Lyons Village,Lyons,Population served: 600,43515
Malinta Village,Malinta,Population served: 325,43515
Napoleon City,Napoleon,"Population served: 8,749",43515
Northeast Water System,Wauseon,"Population served: 1,223",43515
Swancreek Water District 1,Delta,Population served: 112,43515
Swancreek Water District 2,Delta,Population served: 972,43515
Swanton Village,Swanton,"Population served: 3,690",43515
Wauseon City,Wauseon,"Population served: 7,303",43515
Findlay City,"Findlay, OH","Population served:41,202",43516
Bowling Green City,"Bowling Green, OH","Population served:31,216",43516
Perrysburg City Water,"Perrysburg, OH","Population served:27,000",43516
Northwestern W and SD - Toledo Svce Area,"Bowling Green, OH","Population served:15,600",43516
Napoleon City,"Napoleon, OH","Population served:8,749",43516
Northwestern W and Sd-wtln 200,"Bowling Green, OH","Population served:8,445",43516
Ottawa Village,"Ottawa, OH","Population served:4,803",43516
Northwestern W and Sd- Portage,"Bowling Green, OH","Population served:3,395",43516
North Baltimore Village,"North Baltimore, OH","Population served:3,361",43516
Columbus Grove Village,"Columbus Grove, OH","Population served:2,137",43516
Aqua Ohio - Norlick,Mentor,Population served: 345,43517
Aqua Ohio - Seneca,Mentor,Population served: 750,43517
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43517
Brunersburg Water District - Airport,Defiance,Population served: 40,43517
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43517
Brunersburg Water District - Evansport,Defiance,Population served: 268,43517
Brunersburg Water District - Tinora,Defiance,Population served: 850,43517
Bryan Municipal Utilities,Bryan,"Population served: 8,545",43517
Christi Water System Inc.,Defiance,Population served: 483,43517
Defiance City,Defiance,"Population served: 16,494",43517
Edgerton Village,Edgerton,"Population served: 2,012",43517
Edon Village,Edon,Population served: 980,43517
Hicksville Village,Hicksville,"Population served: 3,581",43517
Montpelier Village,Montpelier,"Population served: 4,374",43517
Ney Village Water,Ney,Population served: 354,43517
North Pine Estates,Toledo,Population served: 50,43517
Pioneer Village,Pioneer,"Population served: 1,380",43517
Sherwood Village Water,Sherwood,Population served: 827,43517
Stryker Village,Stryker,"Population served: 1,335",43517
West Unity Village,West Unity,"Population served: 1,671",43517
Williams Co/hillside Country Living,Bryan,Population served: 256,43517
Aqua Ohio - Norlick,Mentor,Population served: 345,43518
Aqua Ohio - Seneca,Mentor,Population served: 750,43518
Bryan Municipal Utilities,Bryan,"Population served: 8,545",43518
Edgerton Village,Edgerton,"Population served: 2,012",43518
Edon Village,Edon,Population served: 980,43518
Montpelier Village,Montpelier,"Population served: 4,374",43518
North Pine Estates,Toledo,Population served: 50,43518
Pioneer Village,Pioneer,"Population served: 1,380",43518
Stryker Village,Stryker,"Population served: 1,335",43518
West Unity Village,West Unity,"Population served: 1,671",43518
Williams Co/hillside Country Living,Bryan,Population served: 256,43518
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43519
Brunersburg Water District - Airport,Defiance,Population served: 40,43519
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43519
Brunersburg Water District - Evansport,Defiance,Population served: 268,43519
Brunersburg Water District - Tinora,Defiance,Population served: 850,43519
Christi Water System Inc.,Defiance,Population served: 483,43519
Defiance City,Defiance,"Population served: 16,494",43519
Hicksville Village,Hicksville,"Population served: 3,581",43519
Ney Village Water,Ney,Population served: 354,43519
Sherwood Village Water,Sherwood,Population served: 827,43519
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43520
Brunersburg Water District - Airport,Defiance,Population served: 40,43520
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43520
Brunersburg Water District - Evansport,Defiance,Population served: 268,43520
Brunersburg Water District - Tinora,Defiance,Population served: 850,43520
Christi Water System Inc.,Defiance,Population served: 483,43520
Defiance City,Defiance,"Population served: 16,494",43520
Hicksville Village,Hicksville,"Population served: 3,581",43520
Ney Village Water,Ney,Population served: 354,43520
Sherwood Village Water,Sherwood,Population served: 827,43520
Aqua Ohio - Norlick,Mentor,Population served: 345,43521
Aqua Ohio - Seneca,Mentor,Population served: 750,43521
Archbold Village,Archbold,"Population served: 5,724",43521
Bryan Municipal Utilities,Bryan,"Population served: 8,545",43521
Delta Village,Delta,"Population served: 3,518",43521
Edgerton Village,Edgerton,"Population served: 2,012",43521
Edon Village,Edon,Population served: 980,43521
Fayette Village,Fayette,"Population served: 1,340",43521
Lyons Village,Lyons,Population served: 600,43521
Montpelier Village,Montpelier,"Population served: 4,374",43521
North Pine Estates,Toledo,Population served: 50,43521
Northeast Water System,Wauseon,"Population served: 1,223",43521
Pioneer Village,Pioneer,"Population served: 1,380",43521
Stryker Village,Stryker,"Population served: 1,335",43521
Swancreek Water District 1,Delta,Population served: 112,43521
Swancreek Water District 2,Delta,Population served: 972,43521
Swanton Village,Swanton,"Population served: 3,690",43521
Wauseon City,Wauseon,"Population served: 7,303",43521
West Unity Village,West Unity,"Population served: 1,671",43521
Williams Co/hillside Country Living,Bryan,Population served: 256,43521
City of Toledo,"Toledo, OH","Population served:360,000",43522
Bowling Green City,"Bowling Green, OH","Population served:31,216",43522
Perrysburg City Water,"Perrysburg, OH","Population served:27,000",43522
Sylvania City,"Sylvania, OH","Population served:21,444",43522
Oregon City,"Oregon, OH","Population served:20,291",43522
Deshler Village,Deshler,"Population served: 1,899",43523
Florida Village,Napoleon,Population served: 350,43523
Hamler Village,Hamler,Population served: 575,43523
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43523
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43523
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43523
Holgate Village,Holgate,"Population served: 1,150",43523
Lhs Maumee Youth Center,Toledo,Population served: 56,43523
Liberty Center Village,Liberty Center,"Population served: 1,180",43523
Malinta Village,Malinta,Population served: 325,43523
Napoleon City,Napoleon,"Population served: 8,749",43523
Deshler Village,Deshler,"Population served: 1,899",43524
Florida Village,Napoleon,Population served: 350,43524
Hamler Village,Hamler,Population served: 575,43524
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43524
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43524
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43524
Holgate Village,Holgate,"Population served: 1,150",43524
Lhs Maumee Youth Center,Toledo,Population served: 56,43524
Liberty Center Village,Liberty Center,"Population served: 1,180",43524
Malinta Village,Malinta,Population served: 325,43524
Napoleon City,Napoleon,"Population served: 8,749",43524
Bowling Green City,Bowling Green,"Population served: 31,216",43525
Bradner Village Water,Bradner,Population served: 985,43525
Five Point Mobile Home Park,Maumee,Population served: 50,43525
Grand Rapids Village,Grand Rapids,"Population served: 1,500",43525
Lafferty Leisure Village,Perrysburg,Population served: 40,43525
Maurers Mobile Home Park,Bowling Green,Population served: 190,43525
North Baltimore Village,North Baltimore,"Population served: 3,361",43525
Northwestern W and SD - Toledo Svce Area,Bowling Green,"Population served: 15,600",43525
Northwestern W and SD -weston,Bowling Green,"Population served: 1,539",43525
Northwestern W and Sd- Portage,Bowling Green,"Population served: 3,395",43525
Northwestern W and Sd-middleton Township,Bowling Green,"Population served: 1,989",43525
Northwestern W and Sd-wtln 200,Bowling Green,"Population served: 8,445",43525
Otterbein-portage Vly Retirement Center,Pemberville,Population served: 414,43525
Pemberville Village Water,Pemberville,"Population served: 1,360",43525
Perrysburg City Water,Perrysburg,"Population served: 27,000",43525
Tontogany Village Water,Tontogany,Population served: 552,43525
Twin Maples Mobile Home Park,Gibsonburg,Population served: 45,43525
Village Green Mobile Home Park,Perrysburg,Population served: 318,43525
Wagoner Home Rentals Public Water System,Millbury,Population served: 76,43525
Wayne Village Water,Wayne,Population served: 864,43525
Antwerp Village Water,Antwerp,"Population served: 1,736",43526
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43526
Brunersburg Water District - Airport,Defiance,Population served: 40,43526
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43526
Brunersburg Water District - Evansport,Defiance,Population served: 268,43526
Brunersburg Water District - Tinora,Defiance,Population served: 850,43526
Christi Water System Inc.,Defiance,Population served: 483,43526
Country Inn Enhanced Living Center,Paulding,Population served: 34,43526
Defiance City,Defiance,"Population served: 16,494",43526
Hicksville Village,Hicksville,"Population served: 3,581",43526
Ney Village Water,Ney,Population served: 354,43526
Oakwood Village Water,Oakwood,Population served: 608,43526
Paulding Village,Paulding,"Population served: 3,605",43526
Payne Village,Payne,"Population served: 1,150",43526
Sherwood Village Water,Sherwood,Population served: 827,43526
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43527
Brunersburg Water District - Airport,Defiance,Population served: 40,43527
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43527
Brunersburg Water District - Evansport,Defiance,Population served: 268,43527
Brunersburg Water District - Tinora,Defiance,Population served: 850,43527
Christi Water System Inc.,Defiance,Population served: 483,43527
Defiance City,Defiance,"Population served: 16,494",43527
Deshler Village,Deshler,"Population served: 1,899",43527
Florida Village,Napoleon,Population served: 350,43527
Hamler Village,Hamler,Population served: 575,43527
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43527
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43527
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43527
Hicksville Village,Hicksville,"Population served: 3,581",43527
Holgate Village,Holgate,"Population served: 1,150",43527
Lhs Maumee Youth Center,Toledo,Population served: 56,43527
Liberty Center Village,Liberty Center,"Population served: 1,180",43527
Malinta Village,Malinta,Population served: 325,43527
Napoleon City,Napoleon,"Population served: 8,749",43527
Ney Village Water,Ney,Population served: 354,43527
Sherwood Village Water,Sherwood,Population served: 827,43527
City of Toledo,Toledo,"Population served: 360,000",43528
Maumee City,Maumee,"Population served: 14,227",43528
Oregon City,Oregon,"Population served: 20,291",43528
Sylvania City,Sylvania,"Population served: 21,444",43528
Waterville City,Waterville,"Population served: 5,520",43528
Whispering Winds Mobile Home Community,Toledo,Population served: 90,43528
Whitehouse Village,Whitehouse,"Population served: 4,149",43528
Bowling Green City,Bowling Green,"Population served: 31,216",43529
Bradner Village Water,Bradner,Population served: 985,43529
Five Point Mobile Home Park,Maumee,Population served: 50,43529
Grand Rapids Village,Grand Rapids,"Population served: 1,500",43529
Lafferty Leisure Village,Perrysburg,Population served: 40,43529
Maurers Mobile Home Park,Bowling Green,Population served: 190,43529
North Baltimore Village,North Baltimore,"Population served: 3,361",43529
Northwestern W and SD - Toledo Svce Area,Bowling Green,"Population served: 15,600",43529
Northwestern W and SD -weston,Bowling Green,"Population served: 1,539",43529
Northwestern W and Sd- Portage,Bowling Green,"Population served: 3,395",43529
Northwestern W and Sd-middleton Township,Bowling Green,"Population served: 1,989",43529
Northwestern W and Sd-wtln 200,Bowling Green,"Population served: 8,445",43529
Otterbein-portage Vly Retirement Center,Pemberville,Population served: 414,43529
Pemberville Village Water,Pemberville,"Population served: 1,360",43529
Perrysburg City Water,Perrysburg,"Population served: 27,000",43529
Tontogany Village Water,Tontogany,Population served: 552,43529
Twin Maples Mobile Home Park,Gibsonburg,Population served: 45,43529
Village Green Mobile Home Park,Perrysburg,Population served: 318,43529
Wagoner Home Rentals Public Water System,Millbury,Population served: 76,43529
Wayne Village Water,Wayne,Population served: 864,43529
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43530
Brunersburg Water District - Airport,Defiance,Population served: 40,43530
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43530
Brunersburg Water District - Evansport,Defiance,Population served: 268,43530
Brunersburg Water District - Tinora,Defiance,Population served: 850,43530
Christi Water System Inc.,Defiance,Population served: 483,43530
Defiance City,Defiance,"Population served: 16,494",43530
Hicksville Village,Hicksville,"Population served: 3,581",43530
Ney Village Water,Ney,Population served: 354,43530
Sherwood Village Water,Sherwood,Population served: 827,43530
Aqua Ohio - Norlick,Mentor,Population served: 345,43531
Aqua Ohio - Seneca,Mentor,Population served: 750,43531
Bryan Municipal Utilities,Bryan,"Population served: 8,545",43531
Edgerton Village,Edgerton,"Population served: 2,012",43531
Edon Village,Edon,Population served: 980,43531
Montpelier Village,Montpelier,"Population served: 4,374",43531
North Pine Estates,Toledo,Population served: 50,43531
Pioneer Village,Pioneer,"Population served: 1,380",43531
Stryker Village,Stryker,"Population served: 1,335",43531
West Unity Village,West Unity,"Population served: 1,671",43531
Williams Co/hillside Country Living,Bryan,Population served: 256,43531
Archbold Village,Archbold,"Population served: 5,724",43532
City of Toledo,Toledo,"Population served: 360,000",43532
Delta Village,Delta,"Population served: 3,518",43532
Deshler Village,Deshler,"Population served: 1,899",43532
Fayette Village,Fayette,"Population served: 1,340",43532
Florida Village,Napoleon,Population served: 350,43532
Hamler Village,Hamler,Population served: 575,43532
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43532
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43532
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43532
Holgate Village,Holgate,"Population served: 1,150",43532
Lhs Maumee Youth Center,Toledo,Population served: 56,43532
Liberty Center Village,Liberty Center,"Population served: 1,180",43532
Lyons Village,Lyons,Population served: 600,43532
Malinta Village,Malinta,Population served: 325,43532
Maumee City,Maumee,"Population served: 14,227",43532
Napoleon City,Napoleon,"Population served: 8,749",43532
Northeast Water System,Wauseon,"Population served: 1,223",43532
Oregon City,Oregon,"Population served: 20,291",43532
Swancreek Water District 1,Delta,Population served: 112,43532
Swancreek Water District 2,Delta,Population served: 972,43532
Swanton Village,Swanton,"Population served: 3,690",43532
Sylvania City,Sylvania,"Population served: 21,444",43532
Waterville City,Waterville,"Population served: 5,520",43532
Wauseon City,Wauseon,"Population served: 7,303",43532
Whispering Winds Mobile Home Community,Toledo,Population served: 90,43532
Whitehouse Village,Whitehouse,"Population served: 4,149",43532
Archbold Village,Archbold,"Population served: 5,724",43533
Delta Village,Delta,"Population served: 3,518",43533
Fayette Village,Fayette,"Population served: 1,340",43533
Lyons Village,Lyons,Population served: 600,43533
Northeast Water System,Wauseon,"Population served: 1,223",43533
Swancreek Water District 1,Delta,Population served: 112,43533
Swancreek Water District 2,Delta,Population served: 972,43533
Swanton Village,Swanton,"Population served: 3,690",43533
Wauseon City,Wauseon,"Population served: 7,303",43533
Bowling Green City,"Bowling Green, OH","Population served:31,216",43534
Perrysburg City Water,"Perrysburg, OH","Population served:27,000",43534
Northwestern W and SD - Toledo Svce Area,"Bowling Green, OH","Population served:15,600",43534
Napoleon City,"Napoleon, OH","Population served:8,749",43534
Northwestern W and Sd-wtln 200,"Bowling Green, OH","Population served:8,445",43534
Deshler Village,Deshler,"Population served: 1,899",43535
Florida Village,Napoleon,Population served: 350,43535
Hamler Village,Hamler,Population served: 575,43535
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43535
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43535
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43535
Holgate Village,Holgate,"Population served: 1,150",43535
Lhs Maumee Youth Center,Toledo,Population served: 56,43535
Liberty Center Village,Liberty Center,"Population served: 1,180",43535
Malinta Village,Malinta,Population served: 325,43535
Napoleon City,Napoleon,"Population served: 8,749",43535
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43536
Brunersburg Water District - Airport,Defiance,Population served: 40,43536
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43536
Brunersburg Water District - Evansport,Defiance,Population served: 268,43536
Brunersburg Water District - Tinora,Defiance,Population served: 850,43536
Christi Water System Inc.,Defiance,Population served: 483,43536
Defiance City,Defiance,"Population served: 16,494",43536
Hicksville Village,Hicksville,"Population served: 3,581",43536
Ney Village Water,Ney,Population served: 354,43536
Sherwood Village Water,Sherwood,Population served: 827,43536
City of Toledo,Toledo,"Population served: 360,000",43537
Maumee City,Maumee,"Population served: 14,227",43537
Oregon City,Oregon,"Population served: 20,291",43537
Sylvania City,Sylvania,"Population served: 21,444",43537
Waterville City,Waterville,"Population served: 5,520",43537
Whispering Winds Mobile Home Community,Toledo,Population served: 90,43537
Whitehouse Village,Whitehouse,"Population served: 4,149",43537
Archbold Village,Archbold,"Population served: 5,724",43540
Delta Village,Delta,"Population served: 3,518",43540
Fayette Village,Fayette,"Population served: 1,340",43540
Lyons Village,Lyons,Population served: 600,43540
Northeast Water System,Wauseon,"Population served: 1,223",43540
Swancreek Water District 1,Delta,Population served: 112,43540
Swancreek Water District 2,Delta,Population served: 972,43540
Swanton Village,Swanton,"Population served: 3,690",43540
Wauseon City,Wauseon,"Population served: 7,303",43540
Bowling Green City,Bowling Green,"Population served: 31,216",43541
Bradner Village Water,Bradner,Population served: 985,43541
Five Point Mobile Home Park,Maumee,Population served: 50,43541
Grand Rapids Village,Grand Rapids,"Population served: 1,500",43541
Lafferty Leisure Village,Perrysburg,Population served: 40,43541
Maurers Mobile Home Park,Bowling Green,Population served: 190,43541
North Baltimore Village,North Baltimore,"Population served: 3,361",43541
Northwestern W and SD - Toledo Svce Area,Bowling Green,"Population served: 15,600",43541
Northwestern W and SD -weston,Bowling Green,"Population served: 1,539",43541
Northwestern W and Sd- Portage,Bowling Green,"Population served: 3,395",43541
Northwestern W and Sd-middleton Township,Bowling Green,"Population served: 1,989",43541
Northwestern W and Sd-wtln 200,Bowling Green,"Population served: 8,445",43541
Otterbein-portage Vly Retirement Center,Pemberville,Population served: 414,43541
Pemberville Village Water,Pemberville,"Population served: 1,360",43541
Perrysburg City Water,Perrysburg,"Population served: 27,000",43541
Tontogany Village Water,Tontogany,Population served: 552,43541
Twin Maples Mobile Home Park,Gibsonburg,Population served: 45,43541
Village Green Mobile Home Park,Perrysburg,Population served: 318,43541
Wagoner Home Rentals Public Water System,Millbury,Population served: 76,43541
Wayne Village Water,Wayne,Population served: 864,43541
City of Toledo,Toledo,"Population served: 360,000",43542
Maumee City,Maumee,"Population served: 14,227",43542
Oregon City,Oregon,"Population served: 20,291",43542
Sylvania City,Sylvania,"Population served: 21,444",43542
Waterville City,Waterville,"Population served: 5,520",43542
Whispering Winds Mobile Home Community,Toledo,Population served: 90,43542
Whitehouse Village,Whitehouse,"Population served: 4,149",43542
Aqua Ohio - Norlick,Mentor,Population served: 345,43543
Aqua Ohio - Seneca,Mentor,Population served: 750,43543
Bryan Municipal Utilities,Bryan,"Population served: 8,545",43543
Edgerton Village,Edgerton,"Population served: 2,012",43543
Edon Village,Edon,Population served: 980,43543
Montpelier Village,Montpelier,"Population served: 4,374",43543
North Pine Estates,Toledo,Population served: 50,43543
Pioneer Village,Pioneer,"Population served: 1,380",43543
Stryker Village,Stryker,"Population served: 1,335",43543
West Unity Village,West Unity,"Population served: 1,671",43543
Williams Co/hillside Country Living,Bryan,Population served: 256,43543
Archbold Village,Archbold,"Population served: 5,724",43545
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43545
Brunersburg Water District - Airport,Defiance,Population served: 40,43545
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43545
Brunersburg Water District - Evansport,Defiance,Population served: 268,43545
Brunersburg Water District - Tinora,Defiance,Population served: 850,43545
Christi Water System Inc.,Defiance,Population served: 483,43545
Defiance City,Defiance,"Population served: 16,494",43545
Delta Village,Delta,"Population served: 3,518",43545
Deshler Village,Deshler,"Population served: 1,899",43545
Fayette Village,Fayette,"Population served: 1,340",43545
Florida Village,Napoleon,Population served: 350,43545
Hamler Village,Hamler,Population served: 575,43545
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43545
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43545
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43545
Hicksville Village,Hicksville,"Population served: 3,581",43545
Holgate Village,Holgate,"Population served: 1,150",43545
Lhs Maumee Youth Center,Toledo,Population served: 56,43545
Liberty Center Village,Liberty Center,"Population served: 1,180",43545
Lyons Village,Lyons,Population served: 600,43545
Malinta Village,Malinta,Population served: 325,43545
Napoleon City,Napoleon,"Population served: 8,749",43545
Ney Village Water,Ney,Population served: 354,43545
Northeast Water System,Wauseon,"Population served: 1,223",43545
Sherwood Village Water,Sherwood,Population served: 827,43545
Swancreek Water District 1,Delta,Population served: 112,43545
Swancreek Water District 2,Delta,Population served: 972,43545
Swanton Village,Swanton,"Population served: 3,690",43545
Wauseon City,Wauseon,"Population served: 7,303",43545
City of Toledo,Toledo,"Population served: 360,000",43547
Maumee City,Maumee,"Population served: 14,227",43547
Oregon City,Oregon,"Population served: 20,291",43547
Sylvania City,Sylvania,"Population served: 21,444",43547
Waterville City,Waterville,"Population served: 5,520",43547
Whispering Winds Mobile Home Community,Toledo,Population served: 90,43547
Whitehouse Village,Whitehouse,"Population served: 4,149",43547
Defiance City,"Defiance, OH","Population served:16,494",43548
Napoleon City,"Napoleon, OH","Population served:8,749",43548
Ottawa Village,"Ottawa, OH","Population served:4,803",43548
Hicksville Village,"Hicksville, OH","Population served:3,581",43548
Columbus Grove Village,"Columbus Grove, OH","Population served:2,137",43548
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43549
Brunersburg Water District - Airport,Defiance,Population served: 40,43549
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43549
Brunersburg Water District - Evansport,Defiance,Population served: 268,43549
Brunersburg Water District - Tinora,Defiance,Population served: 850,43549
Christi Water System Inc.,Defiance,Population served: 483,43549
Defiance City,Defiance,"Population served: 16,494",43549
Hicksville Village,Hicksville,"Population served: 3,581",43549
Ney Village Water,Ney,Population served: 354,43549
Sherwood Village Water,Sherwood,Population served: 827,43549
Bowling Green City,Bowling Green,"Population served: 31,216",43551
Bradner Village Water,Bradner,Population served: 985,43551
Five Point Mobile Home Park,Maumee,Population served: 50,43551
Grand Rapids Village,Grand Rapids,"Population served: 1,500",43551
Lafferty Leisure Village,Perrysburg,Population served: 40,43551
Maurers Mobile Home Park,Bowling Green,Population served: 190,43551
North Baltimore Village,North Baltimore,"Population served: 3,361",43551
Northwestern W and SD - Toledo Svce Area,Bowling Green,"Population served: 15,600",43551
Northwestern W and SD -weston,Bowling Green,"Population served: 1,539",43551
Northwestern W and Sd- Portage,Bowling Green,"Population served: 3,395",43551
Northwestern W and Sd-middleton Township,Bowling Green,"Population served: 1,989",43551
Northwestern W and Sd-wtln 200,Bowling Green,"Population served: 8,445",43551
Otterbein-portage Vly Retirement Center,Pemberville,Population served: 414,43551
Pemberville Village Water,Pemberville,"Population served: 1,360",43551
Perrysburg City Water,Perrysburg,"Population served: 27,000",43551
Tontogany Village Water,Tontogany,Population served: 552,43551
Twin Maples Mobile Home Park,Gibsonburg,Population served: 45,43551
Village Green Mobile Home Park,Perrysburg,Population served: 318,43551
Wagoner Home Rentals Public Water System,Millbury,Population served: 76,43551
Wayne Village Water,Wayne,Population served: 864,43551
Archbold Village,Archbold,"Population served: 5,724",43553
