Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
East Mountain Mobile Home Park,"Radium, combined (-226 &amp; -228)*",0.36 pCi/L,0.05 pCi/L,5 pCi/L
East Mountain Mobile Home Park,Total trihalomethanes (TTHMs)†,50.3 ppb,0.15 ppb,80 ppb
East Mountain Mobile Home Park,Trichloroacetic acid,12.1 ppb,0.1 ppb,
East Mountain Mobile Home Park,"1,1-Dichloroethane*",0.0106 ppb,3 ppb,
East Mountain Mobile Home Park,"1,4-Dioxane*",0.0184 ppb,0.35 ppb,
East Mountain Mobile Home Park,Barium*,13.3 ppb,700 ppb,"2,000 ppb"
East Mountain Mobile Home Park,Chlorate*,82.0 ppb,210 ppb,
East Mountain Mobile Home Park,Chromium (total)*,0.0117 ppb,,100 ppb
East Mountain Mobile Home Park,Dibromochloromethane,0.167 ppb,0.1 ppb,
East Mountain Mobile Home Park,Manganese*,1.38 ppb,100 ppb,
East Mountain Mobile Home Park,Nitrate*,0.242 ppm,0.14 ppm,10 ppm
East Mountain Mobile Home Park,Strontium*,0.0237 ppb,"1,500 ppb",
East Mountain Mobile Home Park,Vanadium*,1.08 ppb,21 ppb,
East Mountain Mobile Home Park,None,,,
East Evergreen Mobile Manor,"Radium, combined (-226 &amp; -228)*",1.35 pCi/L,0.05 pCi/L,5 pCi/L
East Evergreen Mobile Manor,Barium*,130.0 ppb,700 ppb,"2,000 ppb"
East Evergreen Mobile Manor,Di(2-ethylhexyl) phthalate*,0.244 ppb,3 ppb,6 ppb
East Evergreen Mobile Manor,Fluoride*,0.0788 ppm,,4 ppm
East Evergreen Mobile Manor,Manganese*,0.638 ppb,100 ppb,
East Evergreen Mobile Manor,Nitrate*,0.235 ppm,0.14 ppm,10 ppm
East Evergreen Mobile Manor,Nitrate and nitrite*,0.238 ppm,0.14 ppm,10 ppm
East Evergreen Mobile Manor,Uranium*,0.50 pCi/L,0.43 pCi/L,20 pCi/L
Intervale At Stratton,Barium,120.0 ppb,700 ppb,"2,000 ppb"
Intervale At Stratton,Nitrate,0.200 ppm,0.14 ppm,10 ppm
Intervale At Stratton,None,,,
Leisure Lodge Corporation,Barium,53.0 ppb,700 ppb,"2,000 ppb"
Leisure Lodge Corporation,Nitrate,0.0667 ppm,0.14 ppm,10 ppm
Leisure Lodge Corporation,None,,,
Mountain View Colony,"Radium, combined (-226 &amp; -228)",1.40 pCi/L,0.05 pCi/L,5 pCi/L
Mountain View Colony,Fluoride,3.20 ppm,,4 ppm
Mountain View Colony,Nitrate and nitrite,0.261 ppm,0.14 ppm,10 ppm
Mountain View Colony,Selenium,1.50 ppb,30 ppb,50 ppb
Mountain View Colony,Uranium,0.30 pCi/L,0.43 pCi/L,20 pCi/L
Mountain View Colony,None,,,
Ormsby Hill Water System,Nitrate,0.352 ppm,0.14 ppm,10 ppm
Ormsby Hill Water System,"Radium, combined (-226 &amp; -228)",1.27 pCi/L,0.05 pCi/L,5 pCi/L
Ormsby Hill Water System,None,,,
Pownal Fire District 2,Bromodichloromethane,0.417 ppb,0.06 ppb,
Pownal Fire District 2,Chloroform,2.52 ppb,0.4 ppb,
Pownal Fire District 2,Dibromochloromethane,0.217 ppb,0.1 ppb,
Pownal Fire District 2,Nitrate,0.580 ppm,0.14 ppm,10 ppm
Pownal Fire District 2,"Radium, combined (-226 &amp; -228)",0.64 pCi/L,0.05 pCi/L,5 pCi/L
Pownal Fire District 2,Total trihalomethanes (TTHMs)†,3.83 ppb,0.15 ppb,80 ppb
Pownal Fire District 2,Manganese,36.4 ppb,100 ppb,
Pownal Fire District 2,None,,,
Pownal Fire District 2,Bromodichloromethane,0.417 ppb,0.06 ppb,
Pownal Fire District 2,Chloroform,2.52 ppb,0.4 ppb,
Pownal Fire District 2,Dibromochloromethane,0.217 ppb,0.1 ppb,
Pownal Fire District 2,Nitrate,0.580 ppm,0.14 ppm,10 ppm
Pownal Fire District 2,"Radium, combined (-226 &amp; -228)",0.64 pCi/L,0.05 pCi/L,5 pCi/L
Pownal Fire District 2,Total trihalomethanes (TTHMs)†,3.83 ppb,0.15 ppb,80 ppb
Pownal Fire District 2,Manganese,36.4 ppb,100 ppb,
Pownal Fire District 2,None,,,
Royal Pine Villa,Nitrate,0.298 ppm,0.14 ppm,10 ppm
Royal Pine Villa,"Radium, combined (-226 &amp; -228)",0.64 pCi/L,0.05 pCi/L,5 pCi/L
Royal Pine Villa,Barium,10.00 ppb,700 ppb,"2,000 ppb"
Royal Pine Villa,Uranium,0.22 pCi/L,0.43 pCi/L,20 pCi/L
Royal Pine Villa,None,,,
Village At Eagle Gardens,Haloacetic acids (HAA5)†,3.67 ppb,0.1 ppb,60 ppb
Village At Eagle Gardens,"Radium, combined (-226 &amp; -228)",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Village At Eagle Gardens,Total trihalomethanes (TTHMs)†,9.10 ppb,0.15 ppb,80 ppb
Village At Eagle Gardens,None,,,
Champlain Water District,Bromodichloromethane,3.00 ppb,0.06 ppb,
Champlain Water District,Chloroform,23.7 ppb,0.4 ppb,
Champlain Water District,Dichloroacetic acid,11.9 ppb,0.2 ppb,
Champlain Water District,Haloacetic acids (HAA5)†,23.3 ppb,0.1 ppb,60 ppb
Champlain Water District,"Radium, combined (-226 &amp; -228)",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Champlain Water District,Total trihalomethanes (TTHMs)†,26.7 ppb,0.15 ppb,80 ppb
Champlain Water District,Trichloroacetic acid,11.2 ppb,0.1 ppb,
Champlain Water District,Fluoride,0.683 ppm,,4 ppm
Champlain Water District,Manganese,6.38 ppb,100 ppb,
Champlain Water District,Monobromoacetic acid,0.0107 ppb,25 ppb,
Champlain Water District,Monochloroacetic acid,0.163 ppb,53 ppb,
Champlain Water District,None,,,
Burlington Department Public Works Water Div,Bromodichloromethane,4.57 ppb,0.06 ppb,
Burlington Department Public Works Water Div,Chloroform,43.8 ppb,0.4 ppb,
Burlington Department Public Works Water Div,Dichloroacetic acid,11.9 ppb,0.2 ppb,
Burlington Department Public Works Water Div,Haloacetic acids (HAA5)†,34.1 ppb,0.1 ppb,60 ppb
Burlington Department Public Works Water Div,Haloacetic acids (HAA9)†,39.0 ppb,0.06 ppb,
Burlington Department Public Works Water Div,Total trihalomethanes (TTHMs)†,50.8 ppb,0.15 ppb,80 ppb
Burlington Department Public Works Water Div,Trichloroacetic acid,21.6 ppb,0.1 ppb,
Burlington Department Public Works Water Div,Chlorate,214.9 ppb,210 ppb,
Burlington Department Public Works Water Div,Chromium (hexavalent),0.0141 ppb,0.02 ppb,
Burlington Department Public Works Water Div,Dibromochloromethane,0.0255 ppb,0.1 ppb,
Burlington Department Public Works Water Div,Fluoride,0.540 ppm,,4 ppm
Burlington Department Public Works Water Div,Manganese,8.10 ppb,100 ppb,
Burlington Department Public Works Water Div,Monochloroacetic acid,0.598 ppb,53 ppb,
Burlington Department Public Works Water Div,Nitrate,0.242 ppm,0.14 ppm,10 ppm
Burlington Department Public Works Water Div,Strontium,0.0825 ppb,"1,500 ppb",
Burlington Department Public Works Water Div,None,,,
South Burlington City Water System,Bromodichloromethane*,3.00 ppb,0.06 ppb,
South Burlington City Water System,Chloroform*,23.7 ppb,0.4 ppb,
South Burlington City Water System,Chromium (hexavalent),0.0475 ppb,0.02 ppb,
South Burlington City Water System,Dichloroacetic acid*,11.9 ppb,0.2 ppb,
South Burlington City Water System,Haloacetic acids (HAA5)*†,23.3 ppb,0.1 ppb,60 ppb
South Burlington City Water System,Haloacetic acids (HAA9)†,24.3 ppb,0.06 ppb,
South Burlington City Water System,"Radium, combined (-226 &amp; -228)*",1.10 pCi/L,0.05 pCi/L,5 pCi/L
South Burlington City Water System,Total trihalomethanes (TTHMs)*†,26.7 ppb,0.15 ppb,80 ppb
South Burlington City Water System,Trichloroacetic acid*,11.2 ppb,0.1 ppb,
South Burlington City Water System,Chlorate,86.4 ppb,210 ppb,
South Burlington City Water System,Fluoride*,0.683 ppm,,4 ppm
South Burlington City Water System,Manganese,7.99 ppb,100 ppb,
South Burlington City Water System,Monobromoacetic acid*,0.0107 ppb,25 ppb,
South Burlington City Water System,Monochloroacetic acid*,0.163 ppb,53 ppb,
South Burlington City Water System,Strontium,0.0783 ppb,"1,500 ppb",
South Burlington City Water System,None,,,
Essex Jct Water Department,Bromodichloromethane*,3.00 ppb,0.06 ppb,
Essex Jct Water Department,Chloroform*,23.7 ppb,0.4 ppb,
Essex Jct Water Department,Dichloroacetic acid*,11.9 ppb,0.2 ppb,
Essex Jct Water Department,Haloacetic acids (HAA5)*†,23.3 ppb,0.1 ppb,60 ppb
Essex Jct Water Department,"Radium, combined (-226 &amp; -228)*",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Essex Jct Water Department,Total trihalomethanes (TTHMs)*†,26.7 ppb,0.15 ppb,80 ppb
Essex Jct Water Department,Trichloroacetic acid*,11.2 ppb,0.1 ppb,
Essex Jct Water Department,Fluoride*,0.683 ppm,,4 ppm
Essex Jct Water Department,Manganese*,6.38 ppb,100 ppb,
Essex Jct Water Department,Monobromoacetic acid*,0.0107 ppb,25 ppb,
Essex Jct Water Department,Monochloroacetic acid*,0.163 ppb,53 ppb,
Alburgh Fire District 1,Bromodichloromethane,6.00 ppb,0.06 ppb,
Alburgh Fire District 1,Chloroform,46.6 ppb,0.4 ppb,
Alburgh Fire District 1,Dibromochloromethane,0.550 ppb,0.1 ppb,
Alburgh Fire District 1,Dichloroacetic acid,22.6 ppb,0.2 ppb,
Alburgh Fire District 1,Haloacetic acids (HAA5)†,53.1 ppb,0.1 ppb,60 ppb
Alburgh Fire District 1,Total trihalomethanes (TTHMs)†,50.5 ppb,0.15 ppb,80 ppb
Alburgh Fire District 1,Trichloroacetic acid,27.2 ppb,0.1 ppb,
Alburgh Fire District 1,Barium,36.7 ppb,700 ppb,"2,000 ppb"
Alburgh Fire District 1,Manganese,47.1 ppb,100 ppb,
Alburgh Fire District 1,Mercury (inorganic),0.1000 ppb,1.2 ppb,2 ppb
Alburgh Fire District 1,Monochloroacetic acid,3.27 ppb,53 ppb,
Alburgh Fire District 1,None,,,
South Alburgh Fire District 2,Bromodichloromethane,4.73 ppb,0.06 ppb,
South Alburgh Fire District 2,Chloroform,50.1 ppb,0.4 ppb,
South Alburgh Fire District 2,Dichloroacetic acid,3.45 ppb,0.2 ppb,
South Alburgh Fire District 2,Haloacetic acids (HAA5)†,16.6 ppb,0.1 ppb,60 ppb
South Alburgh Fire District 2,"Radium, combined (-226 &amp; -228)*",0.32 pCi/L,0.05 pCi/L,5 pCi/L
South Alburgh Fire District 2,Total trihalomethanes (TTHMs)†,54.9 ppb,0.15 ppb,80 ppb
South Alburgh Fire District 2,Trichloroacetic acid,13.1 ppb,0.1 ppb,
South Alburgh Fire District 2,Fluoride*,0.407 ppm,,4 ppm
South Alburgh Fire District 2,Nitrate*,0.187 ppm,0.14 ppm,10 ppm
South Alburgh Fire District 2,None,,,
Alburgh Village Water System,Bromodichloromethane,3.03 ppb,0.06 ppb,
Alburgh Village Water System,Chloroform,23.4 ppb,0.4 ppb,
Alburgh Village Water System,Dichloroacetic acid,9.50 ppb,0.2 ppb,
Alburgh Village Water System,Haloacetic acids (HAA5)†,21.9 ppb,0.1 ppb,60 ppb
Alburgh Village Water System,"Radium, combined (-226 &amp; -228)",0.32 pCi/L,0.05 pCi/L,5 pCi/L
Alburgh Village Water System,Total trihalomethanes (TTHMs)†,31.4 ppb,0.15 ppb,80 ppb
Alburgh Village Water System,Trichloroacetic acid,12.4 ppb,0.1 ppb,
Alburgh Village Water System,Fluoride,0.407 ppm,,4 ppm
Alburgh Village Water System,Nitrate,0.187 ppm,0.14 ppm,10 ppm
Alburgh Village Water System,None,,,
Grand Isle Consolidated Water District,Bromodichloromethane,4.97 ppb,0.06 ppb,
Grand Isle Consolidated Water District,Chloroform,33.8 ppb,0.4 ppb,
Grand Isle Consolidated Water District,Dibromochloromethane,0.217 ppb,0.1 ppb,
Grand Isle Consolidated Water District,Dichloroacetic acid,11.0 ppb,0.2 ppb,
Grand Isle Consolidated Water District,Haloacetic acids (HAA5)†,28.9 ppb,0.1 ppb,60 ppb
Grand Isle Consolidated Water District,"Radium, combined (-226 &amp; -228)",0.61 pCi/L,0.05 pCi/L,5 pCi/L
Grand Isle Consolidated Water District,Total trihalomethanes (TTHMs)†,42.5 ppb,0.15 ppb,80 ppb
Grand Isle Consolidated Water District,Trichloroacetic acid,18.4 ppb,0.1 ppb,
Grand Isle Consolidated Water District,Nitrate,0.260 ppm,0.14 ppm,10 ppm
Grand Isle Consolidated Water District,None,,,
Grand Isle Fire District 4,Bromodichloromethane,3.74 ppb,0.06 ppb,
Grand Isle Fire District 4,Chloroform,37.3 ppb,0.4 ppb,
Grand Isle Fire District 4,Dichloroacetic acid,16.8 ppb,0.2 ppb,
Grand Isle Fire District 4,Haloacetic acids (HAA5)†,39.8 ppb,0.1 ppb,60 ppb
Grand Isle Fire District 4,"Radium, combined (-226 &amp; -228)",0.72 pCi/L,0.05 pCi/L,5 pCi/L
Grand Isle Fire District 4,Total trihalomethanes (TTHMs)†,45.8 ppb,0.15 ppb,80 ppb
Grand Isle Fire District 4,Trichloroacetic acid,22.3 ppb,0.1 ppb,
Grand Isle Fire District 4,Monochloroacetic acid,0.638 ppb,53 ppb,
Grand Isle Fire District 4,Nitrate,0.246 ppm,0.14 ppm,10 ppm
Grand Isle Fire District 4,None,,,
Bakersfield Fire District 1,None,,,
Dairy Center,Bromodichloromethane,1.14 ppb,0.06 ppb,
Dairy Center,Chloroform,3.02 ppb,0.4 ppb,
Dairy Center,Total trihalomethanes (TTHMs)†,2.50 ppb,0.15 ppb,80 ppb
Dairy Center,Uranium,2.35 pCi/L,0.43 pCi/L,20 pCi/L
Dairy Center,Barium,5.00 ppb,700 ppb,"2,000 ppb"
Dairy Center,Dibromochloromethane,0.120 ppb,0.1 ppb,
Dairy Center,Fluoride,0.0650 ppm,,4 ppm
Dairy Center,Manganese,50.7 ppb,100 ppb,
Dairy Center,None,,,
East Berkshire Fire District 1,Bromodichloromethane,1.55 ppb,0.06 ppb,
East Berkshire Fire District 1,Chloroform,3.69 ppb,0.4 ppb,
East Berkshire Fire District 1,Dibromochloromethane,0.825 ppb,0.1 ppb,
East Berkshire Fire District 1,Dichloroacetic acid,3.27 ppb,0.2 ppb,
East Berkshire Fire District 1,Haloacetic acids (HAA5)†,4.87 ppb,0.1 ppb,60 ppb
East Berkshire Fire District 1,Nitrate,0.450 ppm,0.14 ppm,10 ppm
East Berkshire Fire District 1,"Radium, combined (-226 &amp; -228)",2.36 pCi/L,0.05 pCi/L,5 pCi/L
East Berkshire Fire District 1,Total trihalomethanes (TTHMs)†,7.77 ppb,0.15 ppb,80 ppb
East Berkshire Fire District 1,Trichloroacetic acid,1.93 ppb,0.1 ppb,
East Berkshire Fire District 1,None,,,
East Fairfield Fire District 1,Arsenic,3.00 ppb,0.004 ppb,10 ppb
East Fairfield Fire District 1,Bromodichloromethane,0.975 ppb,0.06 ppb,
East Fairfield Fire District 1,Chloroform,1.53 ppb,0.4 ppb,
East Fairfield Fire District 1,Dibromochloromethane,0.675 ppb,0.1 ppb,
East Fairfield Fire District 1,Dichloroacetic acid,0.500 ppb,0.2 ppb,
East Fairfield Fire District 1,Nitrate,1.88 ppm,0.14 ppm,10 ppm
East Fairfield Fire District 1,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
East Fairfield Fire District 1,Total trihalomethanes (TTHMs)†,3.50 ppb,0.15 ppb,80 ppb
East Fairfield Fire District 1,None,,,
Eastfield Condominium Association Inc.,Bromodichloromethane,0.575 ppb,0.06 ppb,
Eastfield Condominium Association Inc.,Total trihalomethanes (TTHMs)†,1.50 ppb,0.15 ppb,80 ppb
Eastfield Condominium Association Inc.,Chloroform,0.800 ppb,0.4 ppb,
Eastfield Condominium Association Inc.,Fluoride,0.0600 ppm,,4 ppm
Eastfield Condominium Association Inc.,None,,,
Enosburg Falls Water System,Bromodichloromethane,0.275 ppb,0.06 ppb,
Enosburg Falls Water System,Chloroform,0.900 ppb,0.4 ppb,
Enosburg Falls Water System,Haloacetic acids (HAA9)†,0.194 ppb,0.06 ppb,
Enosburg Falls Water System,Nitrate,1.01 ppm,0.14 ppm,10 ppm
Enosburg Falls Water System,Total trihalomethanes (TTHMs)†,1.02 ppb,0.15 ppb,80 ppb
Enosburg Falls Water System,Fluoride,0.585 ppm,,4 ppm
Enosburg Falls Water System,Manganese,184.3 ppb,100 ppb,
Enosburg Falls Water System,None,,,
Fairfax Fire District 1,Bromodichloromethane,1.06 ppb,0.06 ppb,
Fairfax Fire District 1,Chloroform,1.34 ppb,0.4 ppb,
Fairfax Fire District 1,Dibromochloromethane,0.720 ppb,0.1 ppb,
Fairfax Fire District 1,"Radium, combined (-226 &amp; -228)",0.76 pCi/L,0.05 pCi/L,5 pCi/L
Fairfax Fire District 1,Total trihalomethanes (TTHMs)†,4.50 ppb,0.15 ppb,80 ppb
Fairfax Fire District 1,Manganese,13.3 ppb,100 ppb,
Fairfax Fire District 1,Nitrate,0.00933 ppm,0.14 ppm,10 ppm
Fairfax Fire District 1,Toluene,0.200 ppb,150 ppb,"1,000 ppb"
Fairfax Fire District 1,None,,,
Fairfax Heights Water Cooperative,Nitrate,1.06 ppm,0.14 ppm,10 ppm
Fairfax Heights Water Cooperative,Nitrate and nitrite,1.10 ppm,0.14 ppm,10 ppm
Fairfax Heights Water Cooperative,Uranium,0.67 pCi/L,0.43 pCi/L,20 pCi/L
Fairfax Heights Water Cooperative,None,,,
Fairfax Water Department,Arsenic,2.20 ppb,0.004 ppb,10 ppb
Fairfax Water Department,Bromodichloromethane,2.60 ppb,0.06 ppb,
Fairfax Water Department,Chloroform,5.24 ppb,0.4 ppb,
Fairfax Water Department,Dibromochloromethane,1.42 ppb,0.1 ppb,
Fairfax Water Department,"Radium, combined (-226 &amp; -228)",0.21 pCi/L,0.05 pCi/L,5 pCi/L
Fairfax Water Department,Total trihalomethanes (TTHMs)†,10.0 ppb,0.15 ppb,80 ppb
Fairfax Water Department,None,,,
East Fairfield Fire District 1,Arsenic,3.00 ppb,0.004 ppb,10 ppb
East Fairfield Fire District 1,Bromodichloromethane,0.975 ppb,0.06 ppb,
East Fairfield Fire District 1,Chloroform,1.53 ppb,0.4 ppb,
East Fairfield Fire District 1,Dibromochloromethane,0.675 ppb,0.1 ppb,
East Fairfield Fire District 1,Dichloroacetic acid,0.500 ppb,0.2 ppb,
East Fairfield Fire District 1,Nitrate,1.88 ppm,0.14 ppm,10 ppm
East Fairfield Fire District 1,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
East Fairfield Fire District 1,Total trihalomethanes (TTHMs)†,3.50 ppb,0.15 ppb,80 ppb
East Fairfield Fire District 1,None,,,
Ben Franklin Water Supply Corporation,Bromochloroacetic acid,2.40 ppb,0.02 ppb,
Ben Franklin Water Supply Corporation,Haloacetic acids (HAA5)†,1.25 ppb,0.1 ppb,60 ppb
Ben Franklin Water Supply Corporation,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
Ben Franklin Water Supply Corporation,Trichloroacetic acid,1.25 ppb,0.1 ppb,
Ben Franklin Water Supply Corporation,Acetone,2.76 ppb,,
Ben Franklin Water Supply Corporation,Aluminum,6.40 ppb,600 ppb,
Ben Franklin Water Supply Corporation,Barium,39.5 ppb,700 ppb,"2,000 ppb"
Ben Franklin Water Supply Corporation,Bromoform,0.506 ppb,0.5 ppb,
Ben Franklin Water Supply Corporation,Chromium (total),4.35 ppb,,100 ppb
Ben Franklin Water Supply Corporation,Cyanide,27.9 ppb,,200 ppb
Ben Franklin Water Supply Corporation,Fluoride,3.16 ppm,,4 ppm
Ben Franklin Water Supply Corporation,Manganese,1.55 ppb,100 ppb,
Ben Franklin Water Supply Corporation,Methyl ethyl ketone,0.162 ppb,,
Ben Franklin Water Supply Corporation,Nitrate,0.0241 ppm,0.14 ppm,10 ppm
Ben Franklin Water Supply Corporation,Nitrate and nitrite,0.0283 ppm,0.14 ppm,10 ppm
Ben Franklin Water Supply Corporation,None,,,
Georgia Station,Manganese,12.0 ppb,100 ppb,
Georgia Station,Nitrate,0.0367 ppm,0.14 ppm,10 ppm
Georgia Station,None,,,
Homestead Acres,Nitrate,1.51 ppm,0.14 ppm,10 ppm
Homestead Acres,Nitrate and nitrite,1.45 ppm,0.14 ppm,10 ppm
Homestead Acres,"Radium, combined (-226 &amp; -228)",0.67 pCi/L,0.05 pCi/L,5 pCi/L
Homestead Acres,Barium,1.50 ppb,700 ppb,"2,000 ppb"
Homestead Acres,Chromium (total),1.000 ppb,,100 ppb
Homestead Acres,None,,,
Rhodeside Acres,Bromodichloromethane,0.525 ppb,0.06 ppb,
Rhodeside Acres,Bromoform,7.58 ppb,0.5 ppb,
Rhodeside Acres,Dibromoacetic acid,1.50 ppb,0.04 ppb,
Rhodeside Acres,Dibromochloromethane,2.15 ppb,0.1 ppb,
Rhodeside Acres,Total trihalomethanes (TTHMs)†,12.0 ppb,0.15 ppb,80 ppb
Rhodeside Acres,Barium,30.0 ppb,700 ppb,"2,000 ppb"
Rhodeside Acres,Manganese,7.33 ppb,100 ppb,
Rhodeside Acres,None,,,
Sheldon Water System,Bromodichloromethane,0.700 ppb,0.06 ppb,
Sheldon Water System,Dibromochloromethane,0.900 ppb,0.1 ppb,
Sheldon Water System,Nitrate,2.87 ppm,0.14 ppm,10 ppm
Sheldon Water System,Nitrate and nitrite,2.86 ppm,0.14 ppm,10 ppm
Sheldon Water System,Total trihalomethanes (TTHMs)†,4.50 ppb,0.15 ppb,80 ppb
Sheldon Water System,Bromoform,0.200 ppb,0.5 ppb,
Sheldon Water System,Chloroform,0.400 ppb,0.4 ppb,
Sheldon Water System,None,,,
South Georgia Fire District,"Radium, combined (-226 &amp; -228)",1.98 pCi/L,0.05 pCi/L,5 pCi/L
South Georgia Fire District,Uranium,2.29 pCi/L,0.43 pCi/L,20 pCi/L
South Georgia Fire District,None,,,
Sunset Terrace Estates,Bromodichloromethane,3.48 ppb,0.06 ppb,
Sunset Terrace Estates,Chloroform,6.38 ppb,0.4 ppb,
Sunset Terrace Estates,Dibromochloromethane,1.03 ppb,0.1 ppb,
Sunset Terrace Estates,Dichloroacetic acid,2.70 ppb,0.2 ppb,
Sunset Terrace Estates,Haloacetic acids (HAA5)†,1.70 ppb,0.1 ppb,60 ppb
Sunset Terrace Estates,Nitrate,1.07 ppm,0.14 ppm,10 ppm
Sunset Terrace Estates,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Sunset Terrace Estates,Total trihalomethanes (TTHMs)†,7.70 ppb,0.15 ppb,80 ppb
Sunset Terrace Estates,Trichloroacetic acid,1.000 ppb,0.1 ppb,
Sunset Terrace Estates,Barium,30.0 ppb,700 ppb,"2,000 ppb"
Sunset Terrace Estates,None,,,
Covered Bridge Apartments,Arsenic,4.34 ppb,0.004 ppb,10 ppb
Covered Bridge Apartments,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Covered Bridge Apartments,Barium,31.5 ppb,700 ppb,"2,000 ppb"
Covered Bridge Apartments,Chromium (total),0.900 ppb,,100 ppb
Covered Bridge Apartments,Fluoride,0.0500 ppm,,4 ppm
Covered Bridge Apartments,Manganese,22.1 ppb,100 ppb,
Covered Bridge Apartments,Total trihalomethanes (TTHMs)†,0.233 ppb,0.15 ppb,80 ppb
Covered Bridge Apartments,None,,,
Hyde Park Fire District 1,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Hyde Park Fire District 1,None,,,
Jeffersonville (geff),Bromodichloromethane,1.60 ppb,0.06 ppb,
Jeffersonville (geff),Bromoform,5.60 ppb,0.5 ppb,
Jeffersonville (geff),Dibromoacetic acid,0.800 ppb,0.04 ppb,
Jeffersonville (geff),Dibromochloromethane,3.00 ppb,0.1 ppb,
Jeffersonville (geff),Haloacetic acids (HAA5)†,0.800 ppb,0.1 ppb,60 ppb
Jeffersonville (geff),"Radium, combined (-226 &amp; -228)",1.85 pCi/L,0.05 pCi/L,5 pCi/L
Jeffersonville (geff),Total trihalomethanes (TTHMs)†,11.0 ppb,0.15 ppb,80 ppb
Jeffersonville (geff),Barium,79.2 ppb,700 ppb,"2,000 ppb"
Jeffersonville (geff),Chloroform,0.800 ppb,0.4 ppb,
Jeffersonville (geff),Fluoride,0.701 ppm,,4 ppm
Jeffersonville (geff),Nitrate and nitrite,0.0300 ppm,0.14 ppm,10 ppm
Jeffersonville (geff),Nitrite,0.0267 ppm,,1 ppm
Jeffersonville (geff),None,,,
Johnson Village Water Department,Bromodichloromethane,0.711 ppb,0.06 ppb,
Johnson Village Water Department,Dibromochloromethane,0.722 ppb,0.1 ppb,
Johnson Village Water Department,Nitrate,0.792 ppm,0.14 ppm,10 ppm
Johnson Village Water Department,"Radium, combined (-226 &amp; -228)",0.72 pCi/L,0.05 pCi/L,5 pCi/L
Johnson Village Water Department,Total trihalomethanes (TTHMs)†,3.70 ppb,0.15 ppb,80 ppb
Johnson Village Water Department,Barium,11.5 ppb,700 ppb,"2,000 ppb"
Johnson Village Water Department,Bromoform,0.0889 ppb,0.5 ppb,
Johnson Village Water Department,Chloroform,0.533 ppb,0.4 ppb,
Johnson Village Water Department,None,,,
Mansfield View Water Corporation,Nitrate,0.450 ppm,0.14 ppm,10 ppm
Mansfield View Water Corporation,Bromoform,0.350 ppb,0.5 ppb,
Mansfield View Water Corporation,None,,,
Morristown Corner Water Corporation,Arsenic,2.60 ppb,0.004 ppb,10 ppb
Morristown Corner Water Corporation,Bromodichloromethane,0.625 ppb,0.06 ppb,
Morristown Corner Water Corporation,Dibromochloromethane,0.250 ppb,0.1 ppb,
Morristown Corner Water Corporation,"Radium, combined (-226 &amp; -228)",0.22 pCi/L,0.05 pCi/L,5 pCi/L
Morristown Corner Water Corporation,Total trihalomethanes (TTHMs)†,2.50 ppb,0.15 ppb,80 ppb
Morristown Corner Water Corporation,Chloroform,0.675 ppb,0.4 ppb,
Morristown Corner Water Corporation,Fluoride,0.390 ppm,,4 ppm
Morristown Corner Water Corporation,Molybdenum,8.50 ppb,40 ppb,
Morristown Corner Water Corporation,Uranium,0.67 pCi/L,0.43 pCi/L,20 pCi/L
Morristown Corner Water Corporation,None,,,
Morrisville Water and Light,Bromodichloromethane,1.22 ppb,0.06 ppb,
Morrisville Water and Light,Chloroform,1.62 ppb,0.4 ppb,
Morrisville Water and Light,Dibromochloromethane,0.750 ppb,0.1 ppb,
Morrisville Water and Light,Nitrate,1.67 ppm,0.14 ppm,10 ppm
Morrisville Water and Light,Total trihalomethanes (TTHMs)†,5.50 ppb,0.15 ppb,80 ppb
Morrisville Water and Light,Fluoride,0.465 ppm,,4 ppm
Morrisville Water and Light,None,,,
Mountain View Manor,Bromodichloromethane,1.36 ppb,0.06 ppb,
Mountain View Manor,Chloroform,1.36 ppb,0.4 ppb,
Mountain View Manor,Dibromochloromethane,1.29 ppb,0.1 ppb,
Mountain View Manor,Dichloroacetic acid,1.61 ppb,0.2 ppb,
Mountain View Manor,Haloacetic acids (HAA5)†,2.43 ppb,0.1 ppb,60 ppb
Mountain View Manor,"Radium, combined (-226 &amp; -228)",0.34 pCi/L,0.05 pCi/L,5 pCi/L
Mountain View Manor,Total trihalomethanes (TTHMs)†,3.99 ppb,0.15 ppb,80 ppb
Mountain View Manor,Trichloroacetic acid,0.820 ppb,0.1 ppb,
Mountain View Manor,Barium,102.0 ppb,700 ppb,"2,000 ppb"
Mountain View Manor,Nitrate,0.112 ppm,0.14 ppm,10 ppm
