Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Humboldt,Vanadium*,1.64 ppb,21 ppb,
Humboldt,None,,,
Pine Lake Hills,Haloacetic acids (HAA5)†,2.97 ppb,0.1 ppb,60 ppb
Pine Lake Hills,"Radium, combined (-226 &amp; -228)",0.40 pCi/L,0.05 pCi/L,5 pCi/L
Pine Lake Hills,Total trihalomethanes (TTHMs)†,10.2 ppb,0.15 ppb,80 ppb
Pine Lake Hills,None,,,
Sioux Falls,Arsenic,1.20 ppb,0.004 ppb,10 ppb
Sioux Falls,Chromium (hexavalent),0.190 ppb,0.02 ppb,
Sioux Falls,Haloacetic acids (HAA5)†,11.5 ppb,0.1 ppb,60 ppb
Sioux Falls,Haloacetic acids (HAA9)†,24.6 ppb,0.06 ppb,
Sioux Falls,Nitrate,0.450 ppm,0.14 ppm,10 ppm
Sioux Falls,Total trihalomethanes (TTHMs)†,34.1 ppb,0.15 ppb,80 ppb
Sioux Falls,Barium,30.0 ppb,700 ppb,"2,000 ppb"
Sioux Falls,Chlorate,154.0 ppb,210 ppb,
Sioux Falls,Chromium (total),0.231 ppb,,100 ppb
Sioux Falls,Fluoride,0.740 ppm,,4 ppm
Sioux Falls,Manganese,0.0500 ppb,100 ppb,
Sioux Falls,Mercury (inorganic),0.200 ppb,1.2 ppb,2 ppb
Sioux Falls,Molybdenum,6.58 ppb,40 ppb,
Sioux Falls,Selenium,1.000 ppb,30 ppb,50 ppb
Sioux Falls,Strontium,0.278 ppb,"1,500 ppb",
Sioux Falls,Vanadium,1.33 ppb,21 ppb,
Sioux Falls,None,,,
Skyline Heights,Arsenic*,1.20 ppb,0.004 ppb,10 ppb
Skyline Heights,Chromium (hexavalent)*,0.190 ppb,0.02 ppb,
Skyline Heights,Haloacetic acids (HAA5)†,10.1 ppb,0.1 ppb,60 ppb
Skyline Heights,Haloacetic acids (HAA9)*†,24.6 ppb,0.06 ppb,
Skyline Heights,Nitrate*,0.450 ppm,0.14 ppm,10 ppm
Skyline Heights,Total trihalomethanes (TTHMs)†,30.1 ppb,0.15 ppb,80 ppb
Skyline Heights,Barium*,30.0 ppb,700 ppb,"2,000 ppb"
Skyline Heights,Chlorate*,154.0 ppb,210 ppb,
Skyline Heights,Chromium (total)*,0.231 ppb,,100 ppb
Skyline Heights,Fluoride*,0.740 ppm,,4 ppm
Skyline Heights,Manganese*,0.0500 ppb,100 ppb,
Skyline Heights,Mercury (inorganic)*,0.200 ppb,1.2 ppb,2 ppb
Skyline Heights,Molybdenum*,6.58 ppb,40 ppb,
Skyline Heights,Selenium*,1.000 ppb,30 ppb,50 ppb
Skyline Heights,Strontium*,0.278 ppb,"1,500 ppb",
Skyline Heights,Vanadium*,1.33 ppb,21 ppb,
Valley Springs,Bromodichloromethane,6.46 ppb,0.06 ppb,
Valley Springs,Chloroform,20.4 ppb,0.4 ppb,
Valley Springs,Dibromochloromethane,1.30 ppb,0.1 ppb,
Valley Springs,Dichloroacetic acid,9.08 ppb,0.2 ppb,
Valley Springs,Haloacetic acids (HAA5)†,20.8 ppb,0.1 ppb,60 ppb
Valley Springs,Nitrate*,0.362 ppm,0.14 ppm,10 ppm
Valley Springs,Nitrate and nitrite*,0.306 ppm,0.14 ppm,10 ppm
Valley Springs,"Radium, combined (-226 &amp; -228)*",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Valley Springs,Total trihalomethanes (TTHMs)†,28.1 ppb,0.15 ppb,80 ppb
Valley Springs,Trichloroacetic acid,8.92 ppb,0.1 ppb,
Valley Springs,Aluminum*,16.7 ppb,600 ppb,
Valley Springs,Dibromoacetic acid*,0.0415 ppb,0.04 ppb,
Valley Springs,Manganese*,0.267 ppb,100 ppb,
Valley Springs,Monobromoacetic acid,3.49 ppb,25 ppb,
Valley Springs,Monochloroacetic acid,1.50 ppb,53 ppb,
Valley Springs,None,,,
Valley View Estates,Arsenic,4.00 ppb,0.004 ppb,10 ppb
Valley View Estates,Nitrate,0.413 ppm,0.14 ppm,10 ppm
Valley View Estates,"Radium, combined (-226 &amp; -228)",0.97 pCi/L,0.05 pCi/L,5 pCi/L
Valley View Estates,Barium,180.0 ppb,700 ppb,"2,000 ppb"
Valley View Estates,Fluoride,0.200 ppm,,4 ppm
Valley View Estates,Selenium,1.000 ppb,30 ppb,50 ppb
Valley View Estates,None,,,
Vermillion,Bromodichloromethane,0.160 ppb,0.06 ppb,
Vermillion,Chloroform,2.40 ppb,0.4 ppb,
Vermillion,Dibromochloromethane,0.240 ppb,0.1 ppb,
Vermillion,Dichloroacetic acid,6.50 ppb,0.2 ppb,
Vermillion,Haloacetic acids (HAA5)†,9.55 ppb,0.1 ppb,60 ppb
Vermillion,Nitrate,3.62 ppm,0.14 ppm,10 ppm
Vermillion,Total trihalomethanes (TTHMs)†,2.80 ppb,0.15 ppb,80 ppb
Vermillion,Trichloroacetic acid,1.50 ppb,0.1 ppb,
Vermillion,Di(2-ethylhexyl) phthalate,0.117 ppb,3 ppb,6 ppb
Vermillion,Fluoride,0.816 ppm,,4 ppm
Vermillion,Monochloroacetic acid,1.55 ppb,53 ppb,
Vermillion,None,,,
Wakonda,Haloacetic acids (HAA5)†,6.60 ppb,0.1 ppb,60 ppb
Wakonda,Total trihalomethanes (TTHMs)†,30.1 ppb,0.15 ppb,80 ppb
Alvord Municipal Water Supply,Bromodichloromethane,7.05 ppb,0.06 ppb,
Alvord Municipal Water Supply,Chloroform,11.8 ppb,0.4 ppb,
Alvord Municipal Water Supply,Dibromoacetic acid,2.50 ppb,0.04 ppb,
Alvord Municipal Water Supply,Dibromochloromethane,4.60 ppb,0.1 ppb,
Alvord Municipal Water Supply,Dichloroacetic acid,8.50 ppb,0.2 ppb,
Alvord Municipal Water Supply,Haloacetic acids (HAA5)†,14.5 ppb,0.1 ppb,60 ppb
Alvord Municipal Water Supply,Nitrate*,5.95 ppm,0.14 ppm,10 ppm
Alvord Municipal Water Supply,"Radium, combined (-226 &amp; -228)*",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Alvord Municipal Water Supply,Total trihalomethanes (TTHMs)†,24.5 ppb,0.15 ppb,80 ppb
Alvord Municipal Water Supply,Trichloroacetic acid,3.00 ppb,0.1 ppb,
Alvord Municipal Water Supply,Bromoform,0.800 ppb,0.5 ppb,
Alvord Municipal Water Supply,Monobromoacetic acid*,0.101 ppb,25 ppb,
Alvord Municipal Water Supply,Monochloroacetic acid*,8.36 ppb,53 ppb,
Alvord Municipal Water Supply,Xylenes (total),1.10 ppb,"1,800 ppb","10,000 ppb"
Alvord Municipal Water Supply,None,,,
Doon Water Supply,Bromodichloromethane,10.4 ppb,0.06 ppb,
Doon Water Supply,Bromoform,1.10 ppb,0.5 ppb,
Doon Water Supply,Chloroform,14.4 ppb,0.4 ppb,
Doon Water Supply,Dibromoacetic acid,2.33 ppb,0.04 ppb,
Doon Water Supply,Dibromochloromethane,6.33 ppb,0.1 ppb,
Doon Water Supply,Dichloroacetic acid,8.00 ppb,0.2 ppb,
Doon Water Supply,Haloacetic acids (HAA5)†,13.8 ppb,0.1 ppb,60 ppb
Doon Water Supply,Nitrate*,5.95 ppm,0.14 ppm,10 ppm
Doon Water Supply,"Radium, combined (-226 &amp; -228)*",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Doon Water Supply,Total trihalomethanes (TTHMs)†,32.3 ppb,0.15 ppb,80 ppb
Doon Water Supply,Trichloroacetic acid,3.33 ppb,0.1 ppb,
Doon Water Supply,Monobromoacetic acid*,0.101 ppb,25 ppb,
Doon Water Supply,Monochloroacetic acid,0.500 ppb,53 ppb,
Doon Water Supply,None,,,
George Water Supply,Bromodichloromethane,3.80 ppb,0.06 ppb,
George Water Supply,Chloroform,18.2 ppb,0.4 ppb,
George Water Supply,Dibromoacetic acid,1.17 ppb,0.04 ppb,
George Water Supply,Dibromochloromethane,3.03 ppb,0.1 ppb,
George Water Supply,Dichloroacetic acid,2.17 ppb,0.2 ppb,
George Water Supply,Nitrate,7.04 ppm,0.14 ppm,10 ppm
George Water Supply,Total trihalomethanes (TTHMs)†,25.8 ppb,0.15 ppb,80 ppb
George Water Supply,Barium,100.0 ppb,700 ppb,"2,000 ppb"
George Water Supply,Bromoform,0.967 ppb,0.5 ppb,
George Water Supply,Fluoride,0.420 ppm,,4 ppm
George Water Supply,None,,,
Inwood Water Supply,Bromodichloromethane,9.07 ppb,0.06 ppb,
Inwood Water Supply,Chloroform,27.2 ppb,0.4 ppb,
Inwood Water Supply,Dibromoacetic acid,2.47 ppb,0.04 ppb,
Inwood Water Supply,Dibromochloromethane,5.46 ppb,0.1 ppb,
Inwood Water Supply,Dichloroacetic acid,8.72 ppb,0.2 ppb,
Inwood Water Supply,Haloacetic acids (HAA5)†,18.9 ppb,0.1 ppb,60 ppb
Inwood Water Supply,Nitrate*,5.95 ppm,0.14 ppm,10 ppm
Inwood Water Supply,"Radium, combined (-226 &amp; -228)*",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Inwood Water Supply,Total trihalomethanes (TTHMs)†,42.6 ppb,0.15 ppb,80 ppb
Inwood Water Supply,Trichloroacetic acid,4.46 ppb,0.1 ppb,
Inwood Water Supply,Bromoform,0.938 ppb,0.5 ppb,
Inwood Water Supply,Monobromoacetic acid*,0.101 ppb,25 ppb,
Inwood Water Supply,Monochloroacetic acid,3.33 ppb,53 ppb,
Inwood Water Supply,None,,,
Larchwood Water Supply,Arsenic*,0.500 ppb,0.004 ppb,10 ppb
Larchwood Water Supply,Bromodichloromethane,1.45 ppb,0.06 ppb,
Larchwood Water Supply,Bromoform,5.51 ppb,0.5 ppb,
Larchwood Water Supply,Dibromoacetic acid,2.82 ppb,0.04 ppb,
Larchwood Water Supply,Dibromochloromethane,4.56 ppb,0.1 ppb,
Larchwood Water Supply,Dichloroacetic acid,0.403 ppb,0.2 ppb,
Larchwood Water Supply,Haloacetic acids (HAA5)†,7.66 ppb,0.1 ppb,60 ppb
Larchwood Water Supply,Nitrate*,2.00 ppm,0.14 ppm,10 ppm
Larchwood Water Supply,"Radium, combined (-226 &amp; -228)*",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Larchwood Water Supply,Total trihalomethanes (TTHMs)†,11.7 ppb,0.15 ppb,80 ppb
Larchwood Water Supply,Trichloroacetic acid,0.562 ppb,0.1 ppb,
Larchwood Water Supply,Antimony*,0.600 ppb,1 ppb,6 ppb
Larchwood Water Supply,Barium*,32.7 ppb,700 ppb,"2,000 ppb"
Larchwood Water Supply,Chloroform,0.270 ppb,0.4 ppb,
Larchwood Water Supply,Fluoride*,0.550 ppm,,4 ppm
Larchwood Water Supply,Monobromoacetic acid,0.197 ppb,25 ppb,
Larchwood Water Supply,Monochloroacetic acid,2.84 ppb,53 ppb,
Larchwood Water Supply,Selenium*,1.15 ppb,30 ppb,50 ppb
Larchwood Water Supply,None,,,
Lester Water Supply,Arsenic*,0.500 ppb,0.004 ppb,10 ppb
Lester Water Supply,Bromodichloromethane,8.65 ppb,0.06 ppb,
Lester Water Supply,Bromoform*,1.04 ppb,0.5 ppb,
Lester Water Supply,Chloroform,17.0 ppb,0.4 ppb,
Lester Water Supply,Dibromoacetic acid,1.000 ppb,0.04 ppb,
Lester Water Supply,Dibromochloromethane,4.05 ppb,0.1 ppb,
Lester Water Supply,Dichloroacetic acid,8.50 ppb,0.2 ppb,
Lester Water Supply,Haloacetic acids (HAA5)†,14.0 ppb,0.1 ppb,60 ppb
Lester Water Supply,Nitrate*,2.00 ppm,0.14 ppm,10 ppm
Lester Water Supply,"Radium, combined (-226 &amp; -228)*",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Lester Water Supply,Total trihalomethanes (TTHMs)†,30.0 ppb,0.15 ppb,80 ppb
Lester Water Supply,Trichloroacetic acid,4.00 ppb,0.1 ppb,
Lester Water Supply,Antimony*,0.600 ppb,1 ppb,6 ppb
Lester Water Supply,Barium*,32.7 ppb,700 ppb,"2,000 ppb"
Lester Water Supply,Fluoride*,0.550 ppm,,4 ppm
Lester Water Supply,Monochloroacetic acid*,5.27 ppb,53 ppb,
Lester Water Supply,Selenium*,1.15 ppb,30 ppb,50 ppb
Lester Water Supply,None,,,
Little Rock Water Supply,Arsenic*,1.90 ppb,0.004 ppb,10 ppb
Little Rock Water Supply,Bromodichloromethane,8.57 ppb,0.06 ppb,
Little Rock Water Supply,Chloroform,14.9 ppb,0.4 ppb,
Little Rock Water Supply,Dibromoacetic acid,1.05 ppb,0.04 ppb,
Little Rock Water Supply,Dibromochloromethane,4.79 ppb,0.1 ppb,
Little Rock Water Supply,Dichloroacetic acid,5.56 ppb,0.2 ppb,
Little Rock Water Supply,Haloacetic acids (HAA5)†,26.9 ppb,0.1 ppb,60 ppb
Little Rock Water Supply,"Radium, combined (-226 &amp; -228)*",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Little Rock Water Supply,Total trihalomethanes (TTHMs)†,28.7 ppb,0.15 ppb,80 ppb
Little Rock Water Supply,Trichloroacetic acid,5.65 ppb,0.1 ppb,
Little Rock Water Supply,Uranium*,3.42 pCi/L,0.43 pCi/L,20 pCi/L
Little Rock Water Supply,"1,2,4-Trimethylbenzene*",0.750 ppb,,
Little Rock Water Supply,Barium*,87.4 ppb,700 ppb,"2,000 ppb"
Little Rock Water Supply,Bromoform,0.425 ppb,0.5 ppb,
Little Rock Water Supply,Chromium (hexavalent)*,0.0251 ppb,0.02 ppb,
Little Rock Water Supply,Chromium (total)*,0.420 ppb,,100 ppb
Little Rock Water Supply,Di(2-ethylhexyl) adipate*,0.0300 ppb,200 ppb,400 ppb
Little Rock Water Supply,Ethylbenzene*,1.55 ppb,300 ppb,700 ppb
Little Rock Water Supply,Glyphosate*,3.13 ppb,5 ppb,700 ppb
Little Rock Water Supply,Manganese*,67.0 ppb,100 ppb,
Little Rock Water Supply,Molybdenum*,3.29 ppb,40 ppb,
Little Rock Water Supply,Monochloroacetic acid,14.7 ppb,53 ppb,
Little Rock Water Supply,n-Propylbenzene*,0.167 ppb,,
Little Rock Water Supply,Nitrate*,0.0538 ppm,0.14 ppm,10 ppm
Little Rock Water Supply,Strontium*,0.284 ppb,"1,500 ppb",
Little Rock Water Supply,Xylenes (total)*,6.98 ppb,"1,800 ppb","10,000 ppb"
Little Rock Water Supply,None,,,
Lyon-sioux Rural Water System-big Sioux,Arsenic,0.500 ppb,0.004 ppb,10 ppb
Lyon-sioux Rural Water System-big Sioux,Bromodichloromethane,8.64 ppb,0.06 ppb,
Lyon-sioux Rural Water System-big Sioux,Bromoform,1.04 ppb,0.5 ppb,
Lyon-sioux Rural Water System-big Sioux,Chloroform,17.1 ppb,0.4 ppb,
Lyon-sioux Rural Water System-big Sioux,Dibromoacetic acid,1.54 ppb,0.04 ppb,
Lyon-sioux Rural Water System-big Sioux,Dibromochloromethane,4.67 ppb,0.1 ppb,
Lyon-sioux Rural Water System-big Sioux,Dichloroacetic acid,8.00 ppb,0.2 ppb,
Lyon-sioux Rural Water System-big Sioux,Haloacetic acids (HAA5)†,18.9 ppb,0.1 ppb,60 ppb
Lyon-sioux Rural Water System-big Sioux,Nitrate,2.00 ppm,0.14 ppm,10 ppm
Lyon-sioux Rural Water System-big Sioux,"Radium, combined (-226 &amp; -228)",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Lyon-sioux Rural Water System-big Sioux,Total trihalomethanes (TTHMs)†,31.4 ppb,0.15 ppb,80 ppb
Lyon-sioux Rural Water System-big Sioux,Trichloroacetic acid,4.03 ppb,0.1 ppb,
Lyon-sioux Rural Water System-big Sioux,Antimony,0.600 ppb,1 ppb,6 ppb
Lyon-sioux Rural Water System-big Sioux,Barium,32.7 ppb,700 ppb,"2,000 ppb"
Lyon-sioux Rural Water System-big Sioux,Fluoride,0.550 ppm,,4 ppm
Lyon-sioux Rural Water System-big Sioux,Monochloroacetic acid,5.27 ppb,53 ppb,
Lyon-sioux Rural Water System-big Sioux,Selenium,1.15 ppb,30 ppb,50 ppb
Lyon-sioux Rural Water System-big Sioux,None,,,
Lyon-sioux Rural Water System-big Sioux,Arsenic,0.500 ppb,0.004 ppb,10 ppb
Lyon-sioux Rural Water System-big Sioux,Bromodichloromethane,8.64 ppb,0.06 ppb,
Lyon-sioux Rural Water System-big Sioux,Bromoform,1.04 ppb,0.5 ppb,
Lyon-sioux Rural Water System-big Sioux,Chloroform,17.1 ppb,0.4 ppb,
Lyon-sioux Rural Water System-big Sioux,Dibromoacetic acid,1.54 ppb,0.04 ppb,
Lyon-sioux Rural Water System-big Sioux,Dibromochloromethane,4.67 ppb,0.1 ppb,
Lyon-sioux Rural Water System-big Sioux,Dichloroacetic acid,8.00 ppb,0.2 ppb,
Lyon-sioux Rural Water System-big Sioux,Haloacetic acids (HAA5)†,18.9 ppb,0.1 ppb,60 ppb
Lyon-sioux Rural Water System-big Sioux,Nitrate,2.00 ppm,0.14 ppm,10 ppm
Lyon-sioux Rural Water System-big Sioux,"Radium, combined (-226 &amp; -228)",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Lyon-sioux Rural Water System-big Sioux,Total trihalomethanes (TTHMs)†,31.4 ppb,0.15 ppb,80 ppb
Lyon-sioux Rural Water System-big Sioux,Trichloroacetic acid,4.03 ppb,0.1 ppb,
Lyon-sioux Rural Water System-big Sioux,Antimony,0.600 ppb,1 ppb,6 ppb
Lyon-sioux Rural Water System-big Sioux,Barium,32.7 ppb,700 ppb,"2,000 ppb"
Lyon-sioux Rural Water System-big Sioux,Fluoride,0.550 ppm,,4 ppm
Lyon-sioux Rural Water System-big Sioux,Monochloroacetic acid,5.27 ppb,53 ppb,
Lyon-sioux Rural Water System-big Sioux,Selenium,1.15 ppb,30 ppb,50 ppb
Lyon-sioux Rural Water System-big Sioux,None,,,
Lyon-sioux Rural Water System-big Sioux,Arsenic,0.500 ppb,0.004 ppb,10 ppb
Lyon-sioux Rural Water System-big Sioux,Bromodichloromethane,8.64 ppb,0.06 ppb,
Lyon-sioux Rural Water System-big Sioux,Bromoform,1.04 ppb,0.5 ppb,
Lyon-sioux Rural Water System-big Sioux,Chloroform,17.1 ppb,0.4 ppb,
Lyon-sioux Rural Water System-big Sioux,Dibromoacetic acid,1.54 ppb,0.04 ppb,
Lyon-sioux Rural Water System-big Sioux,Dibromochloromethane,4.67 ppb,0.1 ppb,
Lyon-sioux Rural Water System-big Sioux,Dichloroacetic acid,8.00 ppb,0.2 ppb,
Lyon-sioux Rural Water System-big Sioux,Haloacetic acids (HAA5)†,18.9 ppb,0.1 ppb,60 ppb
Lyon-sioux Rural Water System-big Sioux,Nitrate,2.00 ppm,0.14 ppm,10 ppm
Lyon-sioux Rural Water System-big Sioux,"Radium, combined (-226 &amp; -228)",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Lyon-sioux Rural Water System-big Sioux,Total trihalomethanes (TTHMs)†,31.4 ppb,0.15 ppb,80 ppb
Lyon-sioux Rural Water System-big Sioux,Trichloroacetic acid,4.03 ppb,0.1 ppb,
Lyon-sioux Rural Water System-big Sioux,Antimony,0.600 ppb,1 ppb,6 ppb
Lyon-sioux Rural Water System-big Sioux,Barium,32.7 ppb,700 ppb,"2,000 ppb"
Lyon-sioux Rural Water System-big Sioux,Fluoride,0.550 ppm,,4 ppm
Lyon-sioux Rural Water System-big Sioux,Monochloroacetic acid,5.27 ppb,53 ppb,
Lyon-sioux Rural Water System-big Sioux,Selenium,1.15 ppb,30 ppb,50 ppb
Lyon-sioux Rural Water System-big Sioux,None,,,
Lyon-sioux Rural Water System-big Sioux,Arsenic,0.500 ppb,0.004 ppb,10 ppb
Lyon-sioux Rural Water System-big Sioux,Bromodichloromethane,8.64 ppb,0.06 ppb,
Lyon-sioux Rural Water System-big Sioux,Bromoform,1.04 ppb,0.5 ppb,
Lyon-sioux Rural Water System-big Sioux,Chloroform,17.1 ppb,0.4 ppb,
Lyon-sioux Rural Water System-big Sioux,Dibromoacetic acid,1.54 ppb,0.04 ppb,
Lyon-sioux Rural Water System-big Sioux,Dibromochloromethane,4.67 ppb,0.1 ppb,
Lyon-sioux Rural Water System-big Sioux,Dichloroacetic acid,8.00 ppb,0.2 ppb,
Lyon-sioux Rural Water System-big Sioux,Haloacetic acids (HAA5)†,18.9 ppb,0.1 ppb,60 ppb
Lyon-sioux Rural Water System-big Sioux,Nitrate,2.00 ppm,0.14 ppm,10 ppm
Lyon-sioux Rural Water System-big Sioux,"Radium, combined (-226 &amp; -228)",1.30 pCi/L,0.05 pCi/L,5 pCi/L
Lyon-sioux Rural Water System-big Sioux,Total trihalomethanes (TTHMs)†,31.4 ppb,0.15 ppb,80 ppb
Lyon-sioux Rural Water System-big Sioux,Trichloroacetic acid,4.03 ppb,0.1 ppb,
Lyon-sioux Rural Water System-big Sioux,Antimony,0.600 ppb,1 ppb,6 ppb
Lyon-sioux Rural Water System-big Sioux,Barium,32.7 ppb,700 ppb,"2,000 ppb"
Lyon-sioux Rural Water System-big Sioux,Fluoride,0.550 ppm,,4 ppm
Lyon-sioux Rural Water System-big Sioux,Monochloroacetic acid,5.27 ppb,53 ppb,
Lyon-sioux Rural Water System-big Sioux,Selenium,1.15 ppb,30 ppb,50 ppb
Lyon-sioux Rural Water System-big Sioux,None,,,
Rock Rapids Municipal Water Works,Bromodichloromethane,7.09 ppb,0.06 ppb,
Rock Rapids Municipal Water Works,Bromoform,1.93 ppb,0.5 ppb,
Rock Rapids Municipal Water Works,Chloroform,6.35 ppb,0.4 ppb,
Rock Rapids Municipal Water Works,Dibromoacetic acid,2.77 ppb,0.04 ppb,
Rock Rapids Municipal Water Works,Dibromochloromethane,6.86 ppb,0.1 ppb,
Rock Rapids Municipal Water Works,Dichloroacetic acid,3.60 ppb,0.2 ppb,
Rock Rapids Municipal Water Works,Haloacetic acids (HAA5)†,11.4 ppb,0.1 ppb,60 ppb
Rock Rapids Municipal Water Works,Nitrate,4.69 ppm,0.14 ppm,10 ppm
Rock Rapids Municipal Water Works,"Radium, combined (-226 &amp; -228)",0.51 pCi/L,0.05 pCi/L,5 pCi/L
Rock Rapids Municipal Water Works,Total trihalomethanes (TTHMs)†,22.2 ppb,0.15 ppb,80 ppb
Rock Rapids Municipal Water Works,Trichloroacetic acid,2.51 ppb,0.1 ppb,
Rock Rapids Municipal Water Works,Fluoride,0.396 ppm,,4 ppm
Rock Rapids Municipal Water Works,Manganese,7.96 ppb,100 ppb,
Rock Rapids Municipal Water Works,Monochloroacetic acid,2.27 ppb,53 ppb,
Rock Rapids Municipal Water Works,None,,,
Bgwc Bridgewater,Bromodichloromethane,5.43 ppb,0.06 ppb,
Bgwc Bridgewater,Chloroform,25.2 ppb,0.4 ppb,
Bgwc Bridgewater,Dibromoacetic acid*,0.353 ppb,0.04 ppb,
Bgwc Bridgewater,Dibromochloromethane,1.64 ppb,0.1 ppb,
Bgwc Bridgewater,Dichloroacetic acid,10.5 ppb,0.2 ppb,
Bgwc Bridgewater,Haloacetic acids (HAA5)†,16.3 ppb,0.1 ppb,60 ppb
Bgwc Bridgewater,Haloacetic acids (HAA9)*†,20.4 ppb,0.06 ppb,
Bgwc Bridgewater,Nitrate,1.41 ppm,0.14 ppm,10 ppm
Bgwc Bridgewater,Nitrate and nitrite,1.90 ppm,0.14 ppm,10 ppm
Bgwc Bridgewater,"Radium, combined (-226 &amp; -228)",0.56 pCi/L,0.05 pCi/L,5 pCi/L
Bgwc Bridgewater,Total trihalomethanes (TTHMs)†,32.3 ppb,0.15 ppb,80 ppb
Bgwc Bridgewater,Trichloroacetic acid,5.85 ppb,0.1 ppb,
Bgwc Bridgewater,Barium,39.0 ppb,700 ppb,"2,000 ppb"
Bgwc Bridgewater,Chlorate*,396.3 ppb,210 ppb,
Bgwc Bridgewater,Chromium (hexavalent)*,0.0266 ppb,0.02 ppb,
Bgwc Bridgewater,Chromium (total)*,0.0588 ppb,,100 ppb
Bgwc Bridgewater,Manganese*,3.22 ppb,100 ppb,
Bgwc Bridgewater,Monochloroacetic acid*,0.0196 ppb,53 ppb,
Bgwc Bridgewater,Strontium*,0.0221 ppb,"1,500 ppb",
Bgwc Bridgewater,None,,,
Canistota,Arsenic*,2.00 ppb,0.004 ppb,10 ppb
Canistota,Haloacetic acids (HAA5)†,7.72 ppb,0.1 ppb,60 ppb
Canistota,Total trihalomethanes (TTHMs)†,17.2 ppb,0.15 ppb,80 ppb
Canistota,Barium*,14.5 ppb,700 ppb,"2,000 ppb"
Canistota,Chromium (total)*,1.10 ppb,,100 ppb
Canistota,Nitrite*,0.0150 ppm,,1 ppm
Canistota,Selenium*,1.60 ppb,30 ppb,50 ppb
City of Montrose,Bromodichloromethane,3.22 ppb,0.06 ppb,
City of Montrose,Chloroform,24.7 ppb,0.4 ppb,
City of Montrose,Dibromoacetic acid,0.228 ppb,0.04 ppb,
City of Montrose,Dichloroacetic acid,10.3 ppb,0.2 ppb,
City of Montrose,Haloacetic acids (HAA5)†,21.9 ppb,0.1 ppb,60 ppb
City of Montrose,Haloacetic acids (HAA9)†,22.3 ppb,0.06 ppb,
City of Montrose,"Radium, combined (-226 &amp; -228)*",0.50 pCi/L,0.05 pCi/L,5 pCi/L
City of Montrose,Total trihalomethanes (TTHMs)†,25.4 ppb,0.15 ppb,80 ppb
City of Montrose,Trichloroacetic acid,9.50 ppb,0.1 ppb,
City of Montrose,Barium*,4.17 ppb,700 ppb,"2,000 ppb"
City of Montrose,Fluoride*,0.218 ppm,,4 ppm
City of Montrose,Hexachlorocyclopentadiene*,0.0309 ppb,2 ppb,50 ppb
City of Montrose,Manganese,2.35 ppb,100 ppb,
City of Montrose,Molybdenum,1.19 ppb,40 ppb,
City of Montrose,Monochloroacetic acid,0.781 ppb,53 ppb,
City of Montrose,Nitrate*,0.0217 ppm,0.14 ppm,10 ppm
City of Montrose,Strontium,0.253 ppb,"1,500 ppb",
City of Montrose,Uranium*,0.31 pCi/L,0.43 pCi/L,20 pCi/L
City of Montrose,Vanadium,0.600 ppb,21 ppb,
City of Montrose,None,,,
Aqua Pa Bensalem,Bromodichloromethane,8.93 ppb,0.06 ppb,
Aqua Pa Bensalem,Chloroform,21.7 ppb,0.4 ppb,
Aqua Pa Bensalem,Chromium (hexavalent),0.126 ppb,0.02 ppb,
Aqua Pa Bensalem,Dibromoacetic acid,0.375 ppb,0.04 ppb,
Aqua Pa Bensalem,Dibromochloromethane,2.54 ppb,0.1 ppb,
Aqua Pa Bensalem,Dichloroacetic acid,13.0 ppb,0.2 ppb,
Aqua Pa Bensalem,Haloacetic acids (HAA5)†,28.0 ppb,0.1 ppb,60 ppb
Aqua Pa Bensalem,Haloacetic acids (HAA9)†,42.9 ppb,0.06 ppb,
Aqua Pa Bensalem,Total trihalomethanes (TTHMs)†,34.1 ppb,0.15 ppb,80 ppb
Aqua Pa Bensalem,Trichloroacetic acid,13.6 ppb,0.1 ppb,
Aqua Pa Bensalem,"1,4-Dioxane",0.216 ppb,0.35 ppb,
Aqua Pa Bensalem,Bromoform,0.0552 ppb,0.5 ppb,
Aqua Pa Bensalem,Chlorate,61.1 ppb,210 ppb,
Aqua Pa Bensalem,Chromium (total),0.343 ppb,,100 ppb
Aqua Pa Bensalem,Manganese,0.788 ppb,100 ppb,
Aqua Pa Bensalem,Molybdenum,2.08 ppb,40 ppb,
Aqua Pa Bensalem,Monobromoacetic acid,0.221 ppb,25 ppb,
Aqua Pa Bensalem,Monochloroacetic acid,0.361 ppb,53 ppb,
Aqua Pa Bensalem,Strontium,0.178 ppb,"1,500 ppb",
Aqua Pa Bensalem,Vanadium,0.771 ppb,21 ppb,
Aqua Pa Bensalem,None,,,
"East Spencer, Town of",Bromodichloromethane,10.1 ppb,0.06 ppb,
"East Spencer, Town of",Chloroform,44.2 ppb,0.4 ppb,
