Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Orangeburg County,Monobromoacetic acid*,0.220 ppb,25 ppb,
Orangeburg County,Trichloroacetic acid*,0.169 ppb,0.1 ppb,
Orangeburg County,None,,,
Orangeburg DPU,Bromodichloromethane,1.78 ppb,0.06 ppb,
Orangeburg DPU,Chloroform,22.2 ppb,0.4 ppb,
Orangeburg DPU,Chromium (hexavalent),0.155 ppb,0.02 ppb,
Orangeburg DPU,Dichloroacetic acid,34.8 ppb,0.2 ppb,
Orangeburg DPU,Haloacetic acids (HAA5)†,45.1 ppb,0.1 ppb,60 ppb
Orangeburg DPU,Haloacetic acids (HAA9)†,59.4 ppb,0.06 ppb,
Orangeburg DPU,Nitrate,0.325 ppm,0.14 ppm,10 ppm
Orangeburg DPU,"Radium, combined (-226 &amp; -228)",0.31 pCi/L,0.05 pCi/L,5 pCi/L
Orangeburg DPU,Total trihalomethanes (TTHMs)†,23.9 ppb,0.15 ppb,80 ppb
Orangeburg DPU,Trichloroacetic acid,8.35 ppb,0.1 ppb,
Orangeburg DPU,Chlorate,27.5 ppb,210 ppb,
Orangeburg DPU,Chromium (total),0.0821 ppb,,100 ppb
Orangeburg DPU,Dibromoacetic acid,0.0703 ppb,0.04 ppb,
Orangeburg DPU,Fluoride,0.580 ppm,,4 ppm
Orangeburg DPU,Manganese,11.5 ppb,100 ppb,
Orangeburg DPU,Monobromoacetic acid,0.0903 ppb,25 ppb,
Orangeburg DPU,Monochloroacetic acid,1.75 ppb,53 ppb,
Orangeburg DPU,Strontium,0.0204 ppb,"1,500 ppb",
Orangeburg DPU,Vanadium,0.299 ppb,21 ppb,
Orangeburg DPU,None,,,
"Ridgeville, Town of",Bromodichloromethane,4.61 ppb,0.06 ppb,
"Ridgeville, Town of",Chloroform,11.2 ppb,0.4 ppb,
"Ridgeville, Town of",Dibromochloromethane,1.44 ppb,0.1 ppb,
"Ridgeville, Town of",Dichloroacetic acid,4.86 ppb,0.2 ppb,
"Ridgeville, Town of",Haloacetic acids (HAA5)†,12.4 ppb,0.1 ppb,60 ppb
"Ridgeville, Town of",Total trihalomethanes (TTHMs)†,17.3 ppb,0.15 ppb,80 ppb
"Ridgeville, Town of",Trichloroacetic acid,4.28 ppb,0.1 ppb,
"Ridgeville, Town of",Fluoride,0.310 ppm,,4 ppm
"Ridgeville, Town of",Monobromoacetic acid,3.29 ppb,25 ppb,
"Ridgeville, Town of",None,,,
"Santee, Town of",Bromodichloromethane,0.544 ppb,0.06 ppb,
"Santee, Town of",Chloroform,1.61 ppb,0.4 ppb,
"Santee, Town of",Dibromoacetic acid,0.277 ppb,0.04 ppb,
"Santee, Town of",Dichloroacetic acid,2.37 ppb,0.2 ppb,
"Santee, Town of",Haloacetic acids (HAA5)†,3.04 ppb,0.1 ppb,60 ppb
"Santee, Town of",Haloacetic acids (HAA9)†,12.2 ppb,0.06 ppb,
"Santee, Town of",Nitrate*,0.405 ppm,0.14 ppm,10 ppm
"Santee, Town of",Total trihalomethanes (TTHMs)†,2.27 ppb,0.15 ppb,80 ppb
"Santee, Town of",Dibromochloromethane,0.119 ppb,0.1 ppb,
"Santee, Town of",Fluoride*,0.0200 ppm,,4 ppm
"Santee, Town of",Manganese,24.0 ppb,100 ppb,
"Santee, Town of",Monobromoacetic acid,0.220 ppb,25 ppb,
"Santee, Town of",Trichloroacetic acid,0.169 ppb,0.1 ppb,
"Santee, Town of",None,,,
"Springfield, Town of",Arsenic,0.153 ppb,0.004 ppb,10 ppb
"Springfield, Town of",Dibromoacetic acid,0.260 ppb,0.04 ppb,
"Springfield, Town of",Dichloroacetic acid,2.92 ppb,0.2 ppb,
"Springfield, Town of",Haloacetic acids (HAA5)†,4.87 ppb,0.1 ppb,60 ppb
"Springfield, Town of",Nitrate,4.63 ppm,0.14 ppm,10 ppm
"Springfield, Town of","Radium, combined (-226 &amp; -228)",4.35 pCi/L,0.05 pCi/L,5 pCi/L
"Springfield, Town of",Total trihalomethanes (TTHMs)†,1.25 ppb,0.15 ppb,80 ppb
"Springfield, Town of",Trichloroacetic acid,1.10 ppb,0.1 ppb,
"Springfield, Town of",Uranium,16.52 pCi/L,0.43 pCi/L,20 pCi/L
"Springfield, Town of",Barium,37.2 ppb,700 ppb,"2,000 ppb"
"Springfield, Town of",Bromoform,0.454 ppb,0.5 ppb,
"Springfield, Town of",Chromium (total),0.200 ppb,,100 ppb
"Springfield, Town of",Dibromochloromethane,0.0395 ppb,0.1 ppb,
"Springfield, Town of",Fluoride,0.965 ppm,,4 ppm
"Springfield, Town of",Monochloroacetic acid,0.640 ppb,53 ppb,
"Springfield, Town of",Picloram,0.0426 ppb,166 ppb,500 ppb
"Springfield, Town of",Selenium,6.58 ppb,30 ppb,50 ppb
"Springfield, Town of",None,,,
"St. George, Town of",Bromodichloromethane,0.442 ppb,0.06 ppb,
"St. George, Town of",Dibromochloromethane,0.418 ppb,0.1 ppb,
"St. George, Town of",Haloacetic acids (HAA9)†,0.246 ppb,0.06 ppb,
"St. George, Town of",Total trihalomethanes (TTHMs)†,1.36 ppb,0.15 ppb,80 ppb
"St. George, Town of",Chloroform,0.500 ppb,0.4 ppb,
"St. George, Town of",Fluoride,0.316 ppm,,4 ppm
"St. George, Town of",Manganese,0.398 ppb,100 ppb,
"St. George, Town of",None,,,
Summerville,Bromodichloromethane,3.95 ppb,0.06 ppb,
Summerville,Chloroform,23.6 ppb,0.4 ppb,
Summerville,Chromium (hexavalent),0.176 ppb,0.02 ppb,
Summerville,Dibromochloromethane,0.221 ppb,0.1 ppb,
Summerville,Dichloroacetic acid,11.6 ppb,0.2 ppb,
Summerville,Haloacetic acids (HAA5)†,30.5 ppb,0.1 ppb,60 ppb
Summerville,Haloacetic acids (HAA9)†,29.3 ppb,0.06 ppb,
Summerville,Nitrate and nitrite,0.493 ppm,0.14 ppm,10 ppm
Summerville,Perfluorooctanoic acid (PFOA),5.00 ppt,0.007 ppt,
Summerville,Total trihalomethanes (TTHMs)†,29.0 ppb,0.15 ppb,80 ppb
Summerville,Trichloroacetic acid,18.9 ppb,0.1 ppb,
Summerville,Aluminum,13.4 ppb,600 ppb,
Summerville,Chromium (total),0.0731 ppb,,100 ppb
Summerville,Fluoride,0.548 ppm,,4 ppm
Summerville,Manganese,0.322 ppb,100 ppb,
Summerville,Perfluoroheptanoic acid (PFHPA),1.67 ppt,1 ppt,
Summerville,Strontium,0.0349 ppb,"1,500 ppb",
Summerville,Vanadium,0.286 ppb,21 ppb,
Summerville,None,,,
"St. Matthews, Town of",Dibromoacetic acid,0.179 ppb,0.04 ppb,
"St. Matthews, Town of",Nitrate,2.76 ppm,0.14 ppm,10 ppm
"St. Matthews, Town of",Nitrate and nitrite,2.65 ppm,0.14 ppm,10 ppm
"St. Matthews, Town of",Haloacetic acids (HAA5)†,0.179 ppb,0.1 ppb,60 ppb
"St. Matthews, Town of",MTBE,0.590 ppb,13 ppb,
"St. Matthews, Town of","Radium, combined (-226 &amp; -228)",0.06 pCi/L,0.05 pCi/L,5 pCi/L
"St. Matthews, Town of",Toluene,0.252 ppb,150 ppb,"1,000 ppb"
"St. Matthews, Town of",Trichloroethylene,0.0300 ppb,0.4 ppb,5 ppb
"St. Matthews, Town of",None,,,
Upper Calhoun/belleville,Bromodichloromethane,0.302 ppb,0.06 ppb,
Upper Calhoun/belleville,Dibromochloromethane,0.320 ppb,0.1 ppb,
Upper Calhoun/belleville,Haloacetic acids (HAA5)†,0.864 ppb,0.1 ppb,60 ppb
Upper Calhoun/belleville,"Radium, combined (-226 &amp; -228)",2.90 pCi/L,0.05 pCi/L,5 pCi/L
Upper Calhoun/belleville,Total trihalomethanes (TTHMs)†,1.30 ppb,0.15 ppb,80 ppb
Upper Calhoun/belleville,Chloroform,0.683 ppb,0.4 ppb,
Upper Calhoun/belleville,Dichloroacetic acid,0.219 ppb,0.2 ppb,
Upper Calhoun/belleville,Monobromoacetic acid,0.644 ppb,25 ppb,
Upper Calhoun/belleville,Nitrate,0.00533 ppm,0.14 ppm,10 ppm
Upper Calhoun/belleville,None,,,
Upper Calhoun/sandy Run,Bromodichloromethane,0.183 ppb,0.06 ppb,
Upper Calhoun/sandy Run,Haloacetic acids (HAA5)†,0.350 ppb,0.1 ppb,60 ppb
Upper Calhoun/sandy Run,"Radium, combined (-226 &amp; -228)",1.81 pCi/L,0.05 pCi/L,5 pCi/L
Upper Calhoun/sandy Run,Total trihalomethanes (TTHMs)†,0.433 ppb,0.15 ppb,80 ppb
Upper Calhoun/sandy Run,Chloroform,0.250 ppb,0.4 ppb,
Upper Calhoun/sandy Run,Dichloroacetic acid,0.350 ppb,0.2 ppb,
Upper Calhoun/sandy Run,Nitrate,0.00994 ppm,0.14 ppm,10 ppm
Upper Calhoun/sandy Run,None,,,
Browns Creek Water District,Bromodichloromethane,14.8 ppb,0.06 ppb,
Browns Creek Water District,Chloroform,32.1 ppb,0.4 ppb,
Browns Creek Water District,Chromium (hexavalent)*,0.0565 ppb,0.02 ppb,
Browns Creek Water District,Dibromoacetic acid,1.12 ppb,0.04 ppb,
Browns Creek Water District,Dibromochloromethane,5.80 ppb,0.1 ppb,
Browns Creek Water District,Dichloroacetic acid,11.3 ppb,0.2 ppb,
Browns Creek Water District,Haloacetic acids (HAA5)†,21.0 ppb,0.1 ppb,60 ppb
Browns Creek Water District,Haloacetic acids (HAA9)*†,24.0 ppb,0.06 ppb,
Browns Creek Water District,Nitrate*,0.362 ppm,0.14 ppm,10 ppm
Browns Creek Water District,Total trihalomethanes (TTHMs)†,53.3 ppb,0.15 ppb,80 ppb
Browns Creek Water District,Trichloroacetic acid,8.51 ppb,0.1 ppb,
Browns Creek Water District,"1,4-Dioxane*",0.218 ppb,0.35 ppb,
Browns Creek Water District,Bromoform,0.603 ppb,0.5 ppb,
Browns Creek Water District,Chlorate*,141.6 ppb,210 ppb,
Browns Creek Water District,Chromium (total)*,0.0843 ppb,,100 ppb
Browns Creek Water District,Fluoride*,0.263 ppm,,4 ppm
Browns Creek Water District,Molybdenum*,4.94 ppb,40 ppb,
Browns Creek Water District,Monobromoacetic acid,0.0450 ppb,25 ppb,
Browns Creek Water District,Strontium*,0.0354 ppb,"1,500 ppb",
Browns Creek Water District,Vanadium*,0.480 ppb,21 ppb,
Browns Creek Water District,None,,,
"Carlisle, Town of",Bromodichloromethane,15.6 ppb,0.06 ppb,
"Carlisle, Town of",Chloroform,34.1 ppb,0.4 ppb,
"Carlisle, Town of",Chromium (hexavalent)*,0.0619 ppb,0.02 ppb,
"Carlisle, Town of",Dibromoacetic acid,0.918 ppb,0.04 ppb,
"Carlisle, Town of",Dibromochloromethane,7.04 ppb,0.1 ppb,
"Carlisle, Town of",Dichloroacetic acid,10.0 ppb,0.2 ppb,
"Carlisle, Town of",Haloacetic acids (HAA5)†,20.0 ppb,0.1 ppb,60 ppb
"Carlisle, Town of",Total trihalomethanes (TTHMs)†,57.7 ppb,0.15 ppb,80 ppb
"Carlisle, Town of",Trichloroacetic acid,9.01 ppb,0.1 ppb,
"Carlisle, Town of","1,4-Dioxane*",0.397 ppb,0.35 ppb,
"Carlisle, Town of",Bromoform,0.843 ppb,0.5 ppb,
"Carlisle, Town of",Chlorate*,122.8 ppb,210 ppb,
"Carlisle, Town of",Molybdenum*,4.06 ppb,40 ppb,
"Carlisle, Town of",Strontium*,0.0312 ppb,"1,500 ppb",
"Carlisle, Town of",Vanadium*,0.442 ppb,21 ppb,
"Carlisle, Town of",None,,,
City of Union,Bromodichloromethane,3.91 ppb,0.06 ppb,
City of Union,Chloroform,4.96 ppb,0.4 ppb,
City of Union,Dibromochloromethane,2.77 ppb,0.1 ppb,
City of Union,Dichloroacetic acid,2.50 ppb,0.2 ppb,
City of Union,Haloacetic acids (HAA5)†,4.50 ppb,0.1 ppb,60 ppb
City of Union,Total trihalomethanes (TTHMs)†,11.6 ppb,0.15 ppb,80 ppb
City of Union,Trichloroacetic acid,2.00 ppb,0.1 ppb,
City of Union,Barium,21.7 ppb,700 ppb,"2,000 ppb"
City of Union,Chromium (total),0.350 ppb,,100 ppb
City of Union,Fluoride,0.553 ppm,,4 ppm
City of Union,None,,,
"Jonesville, Town of",Bromodichloromethane,5.17 ppb,0.06 ppb,
"Jonesville, Town of",Chloroform,54.5 ppb,0.4 ppb,
"Jonesville, Town of",Dichloroacetic acid,19.6 ppb,0.2 ppb,
"Jonesville, Town of",Haloacetic acids (HAA5)†,36.0 ppb,0.1 ppb,60 ppb
"Jonesville, Town of",Total trihalomethanes (TTHMs)†,59.5 ppb,0.15 ppb,80 ppb
"Jonesville, Town of",Trichloroacetic acid,15.3 ppb,0.1 ppb,
"Jonesville, Town of",Barium,2.50 ppb,700 ppb,"2,000 ppb"
"Jonesville, Town of",Dalapon,0.613 ppb,,200 ppb
"Jonesville, Town of",Fluoride,0.695 ppm,,4 ppm
"Jonesville, Town of",Manganese,9.17 ppb,100 ppb,
"Jonesville, Town of",Monochloroacetic acid,1.05 ppb,53 ppb,
"Jonesville, Town of",Nitrate,0.233 ppm,0.14 ppm,10 ppm
"Jonesville, Town of",None,,,
"Lockhart, Town of",Bromodichloromethane,15.7 ppb,0.06 ppb,
"Lockhart, Town of",Chloroform,34.2 ppb,0.4 ppb,
"Lockhart, Town of",Dibromoacetic acid,0.964 ppb,0.04 ppb,
"Lockhart, Town of",Dibromochloromethane,6.82 ppb,0.1 ppb,
"Lockhart, Town of",Dichloroacetic acid,8.15 ppb,0.2 ppb,
"Lockhart, Town of",Haloacetic acids (HAA5)†,16.9 ppb,0.1 ppb,60 ppb
"Lockhart, Town of",Total trihalomethanes (TTHMs)†,57.4 ppb,0.15 ppb,80 ppb
"Lockhart, Town of",Trichloroacetic acid,7.76 ppb,0.1 ppb,
"Lockhart, Town of",Bromoform,0.731 ppb,0.5 ppb,
"Lockhart, Town of",Monobromoacetic acid,0.0400 ppb,25 ppb,
"Lockhart, Town of",None,,,
Meansville Riley Water District,Bromodichloromethane,11.9 ppb,0.06 ppb,
Meansville Riley Water District,Chloroform,38.7 ppb,0.4 ppb,
Meansville Riley Water District,Dibromoacetic acid,0.823 ppb,0.04 ppb,
Meansville Riley Water District,Dibromochloromethane,4.24 ppb,0.1 ppb,
Meansville Riley Water District,Dichloroacetic acid,15.7 ppb,0.2 ppb,
Meansville Riley Water District,Haloacetic acids (HAA5)†,29.9 ppb,0.1 ppb,60 ppb
Meansville Riley Water District,Total trihalomethanes (TTHMs)†,55.0 ppb,0.15 ppb,80 ppb
Meansville Riley Water District,Trichloroacetic acid,13.3 ppb,0.1 ppb,
Meansville Riley Water District,Bromoform,0.238 ppb,0.5 ppb,
Meansville Riley Water District,Monochloroacetic acid,0.0938 ppb,53 ppb,
Meansville Riley Water District,None,,,
Rocky Creek Water District,Bromodichloromethane,13.2 ppb,0.06 ppb,
Rocky Creek Water District,Chloroform,32.1 ppb,0.4 ppb,
Rocky Creek Water District,Chromium (hexavalent)*,0.0565 ppb,0.02 ppb,
Rocky Creek Water District,Dibromoacetic acid,1.23 ppb,0.04 ppb,
Rocky Creek Water District,Dibromochloromethane,5.14 ppb,0.1 ppb,
Rocky Creek Water District,Dichloroacetic acid,12.9 ppb,0.2 ppb,
Rocky Creek Water District,Haloacetic acids (HAA5)†,23.0 ppb,0.1 ppb,60 ppb
Rocky Creek Water District,Haloacetic acids (HAA9)*†,24.0 ppb,0.06 ppb,
Rocky Creek Water District,Nitrate*,0.362 ppm,0.14 ppm,10 ppm
Rocky Creek Water District,Total trihalomethanes (TTHMs)†,50.9 ppb,0.15 ppb,80 ppb
Rocky Creek Water District,Trichloroacetic acid,8.67 ppb,0.1 ppb,
Rocky Creek Water District,"1,4-Dioxane*",0.218 ppb,0.35 ppb,
Rocky Creek Water District,Bromoform,0.356 ppb,0.5 ppb,
Rocky Creek Water District,Chlorate*,141.6 ppb,210 ppb,
Rocky Creek Water District,Chromium (total)*,0.0843 ppb,,100 ppb
Rocky Creek Water District,Fluoride*,0.263 ppm,,4 ppm
Rocky Creek Water District,Molybdenum*,4.94 ppb,40 ppb,
Rocky Creek Water District,Monobromoacetic acid,0.0317 ppb,25 ppb,
Rocky Creek Water District,Monochloroacetic acid,0.102 ppb,53 ppb,
Rocky Creek Water District,Strontium*,0.0354 ppb,"1,500 ppb",
Rocky Creek Water District,Vanadium*,0.480 ppb,21 ppb,
Santuck Hebron Water Company,Bromodichloromethane,17.1 ppb,0.06 ppb,
Santuck Hebron Water Company,Chloroform,38.2 ppb,0.4 ppb,
Santuck Hebron Water Company,Chromium (hexavalent),0.0619 ppb,0.02 ppb,
Santuck Hebron Water Company,Dibromoacetic acid,1.00 ppb,0.04 ppb,
Santuck Hebron Water Company,Dibromochloromethane,7.12 ppb,0.1 ppb,
Santuck Hebron Water Company,Dichloroacetic acid,9.87 ppb,0.2 ppb,
Santuck Hebron Water Company,Haloacetic acids (HAA5)†,20.0 ppb,0.1 ppb,60 ppb
Santuck Hebron Water Company,Haloacetic acids (HAA9)*†,24.0 ppb,0.06 ppb,
Santuck Hebron Water Company,Nitrate*,0.362 ppm,0.14 ppm,10 ppm
Santuck Hebron Water Company,Total trihalomethanes (TTHMs)†,63.3 ppb,0.15 ppb,80 ppb
Santuck Hebron Water Company,Trichloroacetic acid,9.10 ppb,0.1 ppb,
Santuck Hebron Water Company,"1,4-Dioxane",0.397 ppb,0.35 ppb,
Santuck Hebron Water Company,Bromoform,0.814 ppb,0.5 ppb,
Santuck Hebron Water Company,Chlorate,122.8 ppb,210 ppb,
Santuck Hebron Water Company,Chromium (total)*,0.0843 ppb,,100 ppb
Santuck Hebron Water Company,Fluoride*,0.263 ppm,,4 ppm
Santuck Hebron Water Company,Molybdenum,4.06 ppb,40 ppb,
Santuck Hebron Water Company,Monobromoacetic acid*,0.0594 ppb,25 ppb,
Santuck Hebron Water Company,Strontium,0.0312 ppb,"1,500 ppb",
Santuck Hebron Water Company,Vanadium,0.442 ppb,21 ppb,
Santuck Hebron Water Company,None,,,
Gilbert-summit Water District,Bromodichloromethane,0.450 ppb,0.06 ppb,
Gilbert-summit Water District,Dibromoacetic acid,0.192 ppb,0.04 ppb,
Gilbert-summit Water District,Dibromochloromethane,0.528 ppb,0.1 ppb,
Gilbert-summit Water District,Dichloroacetic acid,0.689 ppb,0.2 ppb,
Gilbert-summit Water District,Haloacetic acids (HAA5)†,0.964 ppb,0.1 ppb,60 ppb
Gilbert-summit Water District,Nitrate,2.33 ppm,0.14 ppm,10 ppm
Gilbert-summit Water District,Nitrate and nitrite,1.73 ppm,0.14 ppm,10 ppm
Gilbert-summit Water District,"Radium, combined (-226 &amp; -228)",2.86 pCi/L,0.05 pCi/L,5 pCi/L
Gilbert-summit Water District,Total trihalomethanes (TTHMs)†,1.68 ppb,0.15 ppb,80 ppb
Gilbert-summit Water District,Uranium,2.39 pCi/L,0.43 pCi/L,20 pCi/L
Gilbert-summit Water District,Barium,12.2 ppb,700 ppb,"2,000 ppb"
Gilbert-summit Water District,Bromoform,0.238 ppb,0.5 ppb,
Gilbert-summit Water District,Chloroform,0.467 ppb,0.4 ppb,
Gilbert-summit Water District,Fluoride,0.279 ppm,,4 ppm
Gilbert-summit Water District,Trichloroacetic acid,0.0833 ppb,0.1 ppb,
Gilbert-summit Water District,None,,,
Batesburg Leesville DPW,Bromodichloromethane,6.73 ppb,0.06 ppb,
Batesburg Leesville DPW,Chloroform,35.6 ppb,0.4 ppb,
Batesburg Leesville DPW,Dibromochloromethane,0.235 ppb,0.1 ppb,
Batesburg Leesville DPW,Dichloroacetic acid,14.5 ppb,0.2 ppb,
Batesburg Leesville DPW,Haloacetic acids (HAA5)†,25.4 ppb,0.1 ppb,60 ppb
Batesburg Leesville DPW,Nitrate,0.820 ppm,0.14 ppm,10 ppm
Batesburg Leesville DPW,"Radium, combined (-226 &amp; -228)",0.26 pCi/L,0.05 pCi/L,5 pCi/L
Batesburg Leesville DPW,Total trihalomethanes (TTHMs)†,42.6 ppb,0.15 ppb,80 ppb
Batesburg Leesville DPW,Trichloroacetic acid,10.0 ppb,0.1 ppb,
Batesburg Leesville DPW,Fluoride,0.515 ppm,,4 ppm
Batesburg Leesville DPW,Monobromoacetic acid,0.795 ppb,25 ppb,
Batesburg Leesville DPW,None,,,
Bgwc I-20,Bromodichloromethane,6.60 ppb,0.06 ppb,
Bgwc I-20,Chloroform,21.0 ppb,0.4 ppb,
Bgwc I-20,Chromium (hexavalent)*,0.119 ppb,0.02 ppb,
Bgwc I-20,Dibromoacetic acid,0.146 ppb,0.04 ppb,
Bgwc I-20,Dibromochloromethane,0.651 ppb,0.1 ppb,
Bgwc I-20,Dichloroacetic acid,16.8 ppb,0.2 ppb,
Bgwc I-20,Haloacetic acids (HAA5)†,30.7 ppb,0.1 ppb,60 ppb
Bgwc I-20,Haloacetic acids (HAA9)*†,21.2 ppb,0.06 ppb,
Bgwc I-20,Total trihalomethanes (TTHMs)†,28.3 ppb,0.15 ppb,80 ppb
Bgwc I-20,Trichloroacetic acid,12.2 ppb,0.1 ppb,
Bgwc I-20,"1,4-Dioxane*",0.105 ppb,0.35 ppb,
Bgwc I-20,Chlorate*,233.1 ppb,210 ppb,
Bgwc I-20,Chromium (total)*,0.0207 ppb,,100 ppb
Bgwc I-20,Fluoride*,0.623 ppm,,4 ppm
Bgwc I-20,Manganese*,5.60 ppb,100 ppb,
Bgwc I-20,Molybdenum*,0.225 ppb,40 ppb,
Bgwc I-20,Monobromoacetic acid,1.53 ppb,25 ppb,
Bgwc I-20,Monochloroacetic acid,0.106 ppb,53 ppb,
Bgwc I-20,Nitrate*,0.203 ppm,0.14 ppm,10 ppm
Bgwc I-20,Strontium*,0.0660 ppb,"1,500 ppb",
Bgwc I-20,Vanadium*,1.06 ppb,21 ppb,
Bgwc I-20,None,,,
Amicks Ferry Water System,Bromodichloromethane,7.89 ppb,0.06 ppb,
Amicks Ferry Water System,Chloroform,22.6 ppb,0.4 ppb,
Amicks Ferry Water System,Dibromoacetic acid,0.107 ppb,0.04 ppb,
Amicks Ferry Water System,Dibromochloromethane,1.40 ppb,0.1 ppb,
Amicks Ferry Water System,Dichloroacetic acid,19.2 ppb,0.2 ppb,
Amicks Ferry Water System,Haloacetic acids (HAA5)†,34.5 ppb,0.1 ppb,60 ppb
Amicks Ferry Water System,Nitrate,0.582 ppm,0.14 ppm,10 ppm
Amicks Ferry Water System,"Radium, combined (-226 &amp; -228)",0.81 pCi/L,0.05 pCi/L,5 pCi/L
Amicks Ferry Water System,Tetrachloroethylene (perchloroethylene),0.613 ppb,0.06 ppb,5 ppb
Amicks Ferry Water System,Total trihalomethanes (TTHMs)†,31.9 ppb,0.15 ppb,80 ppb
Amicks Ferry Water System,Trichloroacetic acid,13.1 ppb,0.1 ppb,
Amicks Ferry Water System,Barium,38.0 ppb,700 ppb,"2,000 ppb"
Amicks Ferry Water System,Cadmium,0.0300 ppb,0.04 ppb,5 ppb
Amicks Ferry Water System,Fluoride,0.0200 ppm,,4 ppm
Amicks Ferry Water System,Monobromoacetic acid,2.10 ppb,25 ppb,
Amicks Ferry Water System,Uranium,0.80 pCi/L,0.43 pCi/L,20 pCi/L
Amicks Ferry Water System,None,,,
"Swansea, Town of",Bromodichloromethane,5.56 ppb,0.06 ppb,
"Swansea, Town of",Chloroform,20.5 ppb,0.4 ppb,
"Swansea, Town of",Chromium (hexavalent)*,0.151 ppb,0.02 ppb,
"Swansea, Town of",Dibromoacetic acid,0.145 ppb,0.04 ppb,
"Swansea, Town of",Dibromochloromethane,0.586 ppb,0.1 ppb,
"Swansea, Town of",Dichloroacetic acid,17.7 ppb,0.2 ppb,
"Swansea, Town of",Haloacetic acids (HAA5)†,29.2 ppb,0.1 ppb,60 ppb
"Swansea, Town of",Haloacetic acids (HAA9)*†,22.8 ppb,0.06 ppb,
"Swansea, Town of",Total trihalomethanes (TTHMs)†,26.7 ppb,0.15 ppb,80 ppb
"Swansea, Town of",Trichloroacetic acid,10.6 ppb,0.1 ppb,
"Swansea, Town of","1,4-Dioxane*",0.0458 ppb,0.35 ppb,
"Swansea, Town of",Bromoform*,0.0539 ppb,0.5 ppb,
"Swansea, Town of",Chlorate*,306.3 ppb,210 ppb,
"Swansea, Town of",Chromium (total)*,0.195 ppb,,100 ppb
"Swansea, Town of",Manganese*,3.20 ppb,100 ppb,
"Swansea, Town of",Monobromoacetic acid,0.686 ppb,25 ppb,
"Swansea, Town of",Monochloroacetic acid,0.0920 ppb,53 ppb,
"Swansea, Town of",Strontium*,0.0433 ppb,"1,500 ppb",
"Swansea, Town of",Vanadium*,0.825 ppb,21 ppb,
"Swansea, Town of",None,,,
City of Newberry,Bromodichloromethane,11.7 ppb,0.06 ppb,
City of Newberry,Chloroform,36.4 ppb,0.4 ppb,
City of Newberry,Chromium (hexavalent),0.0573 ppb,0.02 ppb,
City of Newberry,Dibromoacetic acid,0.194 ppb,0.04 ppb,
City of Newberry,Dibromochloromethane,2.36 ppb,0.1 ppb,
City of Newberry,Dichloroacetic acid,20.2 ppb,0.2 ppb,
City of Newberry,Haloacetic acids (HAA5)†,40.4 ppb,0.1 ppb,60 ppb
City of Newberry,Haloacetic acids (HAA9)†,40.5 ppb,0.06 ppb,
City of Newberry,Nitrate,0.295 ppm,0.14 ppm,10 ppm
City of Newberry,Total trihalomethanes (TTHMs)†,50.5 ppb,0.15 ppb,80 ppb
City of Newberry,Trichloroacetic acid,16.0 ppb,0.1 ppb,
City of Newberry,"1,4-Dioxane",0.318 ppb,0.35 ppb,
City of Newberry,Chlorate,9.63 ppb,210 ppb,
City of Newberry,Fluoride,0.627 ppm,,4 ppm
City of Newberry,Manganese,0.243 ppb,100 ppb,
City of Newberry,Monobromoacetic acid,4.00 ppb,25 ppb,
City of Newberry,Strontium,0.0455 ppb,"1,500 ppb",
City of Newberry,Vanadium,0.166 ppb,21 ppb,
City of Newberry,None,,,
Newberry County Water & Sewer Authority,Bromodichloromethane,11.8 ppb,0.06 ppb,
Newberry County Water & Sewer Authority,Chloroform,43.3 ppb,0.4 ppb,
Newberry County Water & Sewer Authority,Dibromoacetic acid,0.120 ppb,0.04 ppb,
Newberry County Water & Sewer Authority,Dibromochloromethane,2.15 ppb,0.1 ppb,
Newberry County Water & Sewer Authority,Dichloroacetic acid,12.3 ppb,0.2 ppb,
Newberry County Water & Sewer Authority,Haloacetic acids (HAA5)†,31.4 ppb,0.1 ppb,60 ppb
Newberry County Water & Sewer Authority,Total trihalomethanes (TTHMs)†,57.3 ppb,0.15 ppb,80 ppb
Newberry County Water & Sewer Authority,Trichloroacetic acid,16.8 ppb,0.1 ppb,
Newberry County Water & Sewer Authority,Fluoride,0.738 ppm,,4 ppm
Newberry County Water & Sewer Authority,Monobromoacetic acid,1.80 ppb,25 ppb,
Newberry County Water & Sewer Authority,Monochloroacetic acid,0.425 ppb,53 ppb,
Newberry County Water & Sewer Authority,Nitrate,0.186 ppm,0.14 ppm,10 ppm
Newberry County Water & Sewer Authority,None,,,
Aaa Perry Water System,Dibromoacetic acid,0.325 ppb,0.04 ppb,
Aaa Perry Water System,Haloacetic acids (HAA5)†,0.325 ppb,0.1 ppb,60 ppb
Aaa Perry Water System,Nitrate,1.53 ppm,0.14 ppm,10 ppm
Aaa Perry Water System,Nitrate and nitrite,1.65 ppm,0.14 ppm,10 ppm
Aaa Perry Water System,Bromoform,0.250 ppb,0.5 ppb,
Aaa Perry Water System,Fluoride,0.0550 ppm,,4 ppm
Aaa Perry Water System,Total trihalomethanes (TTHMs)†,0.250 ppb,0.15 ppb,80 ppb
Aaa Perry Water System,None,,,
Boys Farm Inc.,Nitrate,0.515 ppm,0.14 ppm,10 ppm
