Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Mutton Hollow Improvement District,Trichloroacetic acid,5.00 ppb,0.1 ppb,
Mutton Hollow Improvement District,Antimony*,0.200 ppb,1 ppb,6 ppb
Mutton Hollow Improvement District,Barium*,127.2 ppb,700 ppb,"2,000 ppb"
Mutton Hollow Improvement District,Bromoform*,0.105 ppb,0.5 ppb,
Mutton Hollow Improvement District,Cyanide*,0.500 ppb,,200 ppb
Mutton Hollow Improvement District,Fluoride*,0.130 ppm,,4 ppm
Mutton Hollow Improvement District,Selenium*,0.750 ppb,30 ppb,50 ppb
Mutton Hollow Improvement District,None,,,
Sunset City Water System,Arsenic*,0.500 ppb,0.004 ppb,10 ppb
Sunset City Water System,Bromate*,0.333 ppb,0.1 ppb,10 ppb
Sunset City Water System,Bromodichloromethane,6.32 ppb,0.06 ppb,
Sunset City Water System,Chloroform,15.0 ppb,0.4 ppb,
Sunset City Water System,Dibromochloromethane,2.61 ppb,0.1 ppb,
Sunset City Water System,Dichloroacetic acid,3.47 ppb,0.2 ppb,
Sunset City Water System,Haloacetic acids (HAA5)†,8.47 ppb,0.1 ppb,60 ppb
Sunset City Water System,Nitrate*,0.689 ppm,0.14 ppm,10 ppm
Sunset City Water System,"Radium, combined (-226 &amp; -228)*",0.87 pCi/L,0.05 pCi/L,5 pCi/L
Sunset City Water System,Total trihalomethanes (TTHMs)†,23.9 ppb,0.15 ppb,80 ppb
Sunset City Water System,Trichloroacetic acid,4.52 ppb,0.1 ppb,
Sunset City Water System,Antimony*,0.200 ppb,1 ppb,6 ppb
Sunset City Water System,Barium*,127.2 ppb,700 ppb,"2,000 ppb"
Sunset City Water System,Bromoform,0.0192 ppb,0.5 ppb,
Sunset City Water System,Cyanide*,0.500 ppb,,200 ppb
Sunset City Water System,Dibromoacetic acid,0.0615 ppb,0.04 ppb,
Sunset City Water System,Fluoride*,0.130 ppm,,4 ppm
Sunset City Water System,Monobromoacetic acid,0.496 ppb,25 ppb,
Sunset City Water System,Selenium*,0.750 ppb,30 ppb,50 ppb
Sunset City Water System,None,,,
Weber Basin Job Corps,Bromodichloromethane,5.82 ppb,0.06 ppb,
Weber Basin Job Corps,Chloroform,9.27 ppb,0.4 ppb,
Weber Basin Job Corps,Dibromoacetic acid,0.533 ppb,0.04 ppb,
Weber Basin Job Corps,Dibromochloromethane,4.27 ppb,0.1 ppb,
Weber Basin Job Corps,Dichloroacetic acid,0.583 ppb,0.2 ppb,
Weber Basin Job Corps,Haloacetic acids (HAA5)†,3.50 ppb,0.1 ppb,60 ppb
Weber Basin Job Corps,Total trihalomethanes (TTHMs)†,18.9 ppb,0.15 ppb,80 ppb
Weber Basin Job Corps,Trichloroacetic acid,0.217 ppb,0.1 ppb,
Weber Basin Job Corps,Bromoform,0.950 ppb,0.5 ppb,
Weber Basin Job Corps,Monochloroacetic acid,1.000 ppb,53 ppb,
Weber Basin Job Corps,None,,,
Echo Mutual Water System,Arsenic,0.900 ppb,0.004 ppb,10 ppb
Echo Mutual Water System,Bromodichloromethane,4.48 ppb,0.06 ppb,
Echo Mutual Water System,Bromoform,3.04 ppb,0.5 ppb,
Echo Mutual Water System,Chloroform,2.66 ppb,0.4 ppb,
Echo Mutual Water System,Dibromoacetic acid,3.23 ppb,0.04 ppb,
Echo Mutual Water System,Dibromochloromethane,5.92 ppb,0.1 ppb,
Echo Mutual Water System,Dichloroacetic acid,0.700 ppb,0.2 ppb,
Echo Mutual Water System,Haloacetic acids (HAA5)†,3.93 ppb,0.1 ppb,60 ppb
Echo Mutual Water System,Nitrate,0.461 ppm,0.14 ppm,10 ppm
Echo Mutual Water System,"Radium, combined (-226 &amp; -228)",0.66 pCi/L,0.05 pCi/L,5 pCi/L
Echo Mutual Water System,Total trihalomethanes (TTHMs)†,16.4 ppb,0.15 ppb,80 ppb
Echo Mutual Water System,Barium,245.6 ppb,700 ppb,"2,000 ppb"
Echo Mutual Water System,Fluoride,0.280 ppm,,4 ppm
Echo Mutual Water System,Selenium,1.75 ppb,30 ppb,50 ppb
Echo Mutual Water System,None,,,
Hoytsville Pipe Water Company,Arsenic,0.700 ppb,0.004 ppb,10 ppb
Hoytsville Pipe Water Company,Nitrate,0.986 ppm,0.14 ppm,10 ppm
Hoytsville Pipe Water Company,"Radium, combined (-226 &amp; -228)",0.39 pCi/L,0.05 pCi/L,5 pCi/L
Hoytsville Pipe Water Company,Total trihalomethanes (TTHMs)†,0.450 ppb,0.15 ppb,80 ppb
Hoytsville Pipe Water Company,Barium,230.3 ppb,700 ppb,"2,000 ppb"
Hoytsville Pipe Water Company,Bromoform,0.450 ppb,0.5 ppb,
Hoytsville Pipe Water Company,Fluoride,0.210 ppm,,4 ppm
Hoytsville Pipe Water Company,Selenium,1.50 ppb,30 ppb,50 ppb
Hoytsville Pipe Water Company,None,,,
Ananda Village,Arsenic,0.337 ppb,0.004 ppb,10 ppb
Ananda Village,Cadmium,0.320 ppb,0.04 ppb,5 ppb
Ananda Village,Chloroform,10.6 ppb,0.4 ppb,
Ananda Village,Nitrate,0.703 ppm,0.14 ppm,10 ppm
Ananda Village,Nitrate and nitrite,0.885 ppm,0.14 ppm,10 ppm
Ananda Village,"Radium, combined (-226 &amp; -228)",1.56 pCi/L,0.05 pCi/L,5 pCi/L
Ananda Village,Uranium,0.97 pCi/L,0.43 pCi/L,20 pCi/L
Ananda Village,Aluminum,20.4 ppb,600 ppb,
Ananda Village,Barium,23.4 ppb,700 ppb,"2,000 ppb"
Ananda Village,Carbon tetrachloride,0.124 ppb,0.1 ppb,5 ppb
Ananda Village,Chromium (total),0.155 ppb,,100 ppb
Ananda Village,Manganese,6.12 ppb,100 ppb,
Ananda Village,Mercury (inorganic),0.102 ppb,1.2 ppb,2 ppb
Ananda Village,Selenium,0.255 ppb,30 ppb,50 ppb
Ananda Village,Silver,0.609 ppb,,
Ananda Village,None,,,
Hidden Hollow Water Company,Arsenic,4.55 ppb,0.004 ppb,10 ppb
Hidden Hollow Water Company,Nitrate,0.521 ppm,0.14 ppm,10 ppm
Hidden Hollow Water Company,Nitrate and nitrite,0.400 ppm,0.14 ppm,10 ppm
Hidden Hollow Water Company,"Radium, combined (-226 &amp; -228)",0.80 pCi/L,0.05 pCi/L,5 pCi/L
Hidden Hollow Water Company,Barium,163.0 ppb,700 ppb,"2,000 ppb"
Hidden Hollow Water Company,Fluoride,0.206 ppm,,4 ppm
Hidden Hollow Water Company,Selenium,0.750 ppb,30 ppb,50 ppb
Hidden Hollow Water Company,None,,,
South Robinson Springs Water Users,Arsenic*,0.600 ppb,0.004 ppb,10 ppb
South Robinson Springs Water Users,Bromodichloromethane*,0.500 ppb,0.06 ppb,
South Robinson Springs Water Users,Dibromoacetic acid*,0.433 ppb,0.04 ppb,
South Robinson Springs Water Users,Dibromochloromethane*,0.911 ppb,0.1 ppb,
South Robinson Springs Water Users,Dichloroacetic acid*,1.78 ppb,0.2 ppb,
South Robinson Springs Water Users,Haloacetic acids (HAA5)*†,4.28 ppb,0.1 ppb,60 ppb
South Robinson Springs Water Users,Nitrate*,1.42 ppm,0.14 ppm,10 ppm
South Robinson Springs Water Users,"Radium, combined (-226 &amp; -228)*",0.85 pCi/L,0.05 pCi/L,5 pCi/L
South Robinson Springs Water Users,Total trihalomethanes (TTHMs)*†,2.46 ppb,0.15 ppb,80 ppb
South Robinson Springs Water Users,Trichloroacetic acid*,2.50 ppb,0.1 ppb,
South Robinson Springs Water Users,Barium*,145.5 ppb,700 ppb,"2,000 ppb"
South Robinson Springs Water Users,Bromoform*,0.739 ppb,0.5 ppb,
South Robinson Springs Water Users,Chloroform*,0.172 ppb,0.4 ppb,
South Robinson Springs Water Users,Cyanide*,1.29 ppb,,200 ppb
South Robinson Springs Water Users,Fluoride*,0.276 ppm,,4 ppm
South Robinson Springs Water Users,Selenium*,1.03 ppb,30 ppb,50 ppb
Erda Acres Water Company,Arsenic,1.55 ppb,0.004 ppb,10 ppb
Erda Acres Water Company,Nitrate,3.15 ppm,0.14 ppm,10 ppm
Erda Acres Water Company,"Radium, combined (-226 &amp; -228)",0.36 pCi/L,0.05 pCi/L,5 pCi/L
Erda Acres Water Company,Barium,97.4 ppb,700 ppb,"2,000 ppb"
Erda Acres Water Company,Cyanide,1.000 ppb,,200 ppb
Erda Acres Water Company,Fluoride,0.0621 ppm,,4 ppm
Erda Acres Water Company,Selenium,2.05 ppb,30 ppb,50 ppb
Erda Acres Water Company,None,,,
Ophir Canyon Water Assocation,Arsenic,0.800 ppb,0.004 ppb,10 ppb
Ophir Canyon Water Assocation,Nitrate,0.618 ppm,0.14 ppm,10 ppm
Ophir Canyon Water Assocation,"Radium, combined (-226 &amp; -228)",0.13 pCi/L,0.05 pCi/L,5 pCi/L
Ophir Canyon Water Assocation,Barium,49.9 ppb,700 ppb,"2,000 ppb"
Ophir Canyon Water Assocation,Fluoride,0.171 ppm,,4 ppm
Ophir Canyon Water Assocation,Selenium,3.80 ppb,30 ppb,50 ppb
Ophir Canyon Water Assocation,None,,,
Oquirrh Mountain Water Company,Arsenic,1.80 ppb,0.004 ppb,10 ppb
Oquirrh Mountain Water Company,Bromodichloromethane,0.425 ppb,0.06 ppb,
Oquirrh Mountain Water Company,Dibromochloromethane,0.600 ppb,0.1 ppb,
Oquirrh Mountain Water Company,Nitrate,0.623 ppm,0.14 ppm,10 ppm
Oquirrh Mountain Water Company,"Radium, combined (-226 &amp; -228)",0.38 pCi/L,0.05 pCi/L,5 pCi/L
Oquirrh Mountain Water Company,Total trihalomethanes (TTHMs)†,1.87 ppb,0.15 ppb,80 ppb
Oquirrh Mountain Water Company,Barium,112.3 ppb,700 ppb,"2,000 ppb"
Oquirrh Mountain Water Company,Bromoform,0.375 ppb,0.5 ppb,
Oquirrh Mountain Water Company,Fluoride,0.170 ppm,,4 ppm
Oquirrh Mountain Water Company,Selenium,1.55 ppb,30 ppb,50 ppb
Oquirrh Mountain Water Company,None,,,
Wendover City Water System,Bromodichloromethane,2.59 ppb,0.06 ppb,
Wendover City Water System,Chloroform,2.06 ppb,0.4 ppb,
Wendover City Water System,Dibromoacetic acid,0.667 ppb,0.04 ppb,
Wendover City Water System,Dibromochloromethane,2.61 ppb,0.1 ppb,
Wendover City Water System,Dichloroacetic acid,0.517 ppb,0.2 ppb,
Wendover City Water System,Haloacetic acids (HAA5)†,0.600 ppb,0.1 ppb,60 ppb
Wendover City Water System,Nitrate,0.393 ppm,0.14 ppm,10 ppm
Wendover City Water System,"Radium, combined (-226 &amp; -228)",0.27 pCi/L,0.05 pCi/L,5 pCi/L
Wendover City Water System,Total trihalomethanes (TTHMs)†,9.60 ppb,0.15 ppb,80 ppb
Wendover City Water System,Barium,20.3 ppb,700 ppb,"2,000 ppb"
Wendover City Water System,Bromoform,0.971 ppb,0.5 ppb,
Wendover City Water System,None,,,
Greendale Water Company,Arsenic,0.0833 ppb,0.004 ppb,10 ppb
Greendale Water Company,Bromodichloromethane,4.63 ppb,0.06 ppb,
Greendale Water Company,Chloroform,22.3 ppb,0.4 ppb,
Greendale Water Company,Dibromochloromethane,0.988 ppb,0.1 ppb,
Greendale Water Company,Dichloroacetic acid,12.9 ppb,0.2 ppb,
Greendale Water Company,Haloacetic acids (HAA5)†,25.9 ppb,0.1 ppb,60 ppb
Greendale Water Company,"Radium, combined (-226 &amp; -228)",0.69 pCi/L,0.05 pCi/L,5 pCi/L
Greendale Water Company,Total trihalomethanes (TTHMs)†,27.9 ppb,0.15 ppb,80 ppb
Greendale Water Company,Trichloroacetic acid,13.0 ppb,0.1 ppb,
Greendale Water Company,Barium,205.0 ppb,700 ppb,"2,000 ppb"
Greendale Water Company,Cadmium,0.0333 ppb,0.04 ppb,5 ppb
Greendale Water Company,Cyanide,0.667 ppb,,200 ppb
Greendale Water Company,Nitrate,0.226 ppm,0.14 ppm,10 ppm
Greendale Water Company,Selenium,0.350 ppb,30 ppb,50 ppb
Greendale Water Company,None,,,
Center Creek Water System,Arsenic,1.60 ppb,0.004 ppb,10 ppb
Center Creek Water System,Bromodichloromethane,0.125 ppb,0.06 ppb,
Center Creek Water System,Dibromochloromethane,0.225 ppb,0.1 ppb,
Center Creek Water System,Nitrate,0.432 ppm,0.14 ppm,10 ppm
Center Creek Water System,Nitrate and nitrite,0.513 ppm,0.14 ppm,10 ppm
Center Creek Water System,Total trihalomethanes (TTHMs)†,1.05 ppb,0.15 ppb,80 ppb
Center Creek Water System,Barium,110.1 ppb,700 ppb,"2,000 ppb"
Center Creek Water System,Bromoform,0.175 ppb,0.5 ppb,
Center Creek Water System,Cyanide,1.000 ppb,,200 ppb
Center Creek Water System,Selenium,1.50 ppb,30 ppb,50 ppb
Center Creek Water System,None,,,
A&h Country Estates,Barium,143.0 ppb,700 ppb,"2,000 ppb"
A&h Country Estates,Chloroform,0.410 ppb,0.4 ppb,
A&h Country Estates,Fluoride,0.165 ppm,,4 ppm
A&h Country Estates,Manganese,7.57 ppb,100 ppb,
A&h Country Estates,Nitrate and nitrite,0.118 ppm,0.14 ppm,10 ppm
A&h Country Estates,None,,,
Hideout Town Water System,Antimony*,3.75 ppb,1 ppb,6 ppb
Hideout Town Water System,Arsenic*,2.53 ppb,0.004 ppb,10 ppb
Hideout Town Water System,Bromodichloromethane,1.60 ppb,0.06 ppb,
Hideout Town Water System,Chloroform,12.4 ppb,0.4 ppb,
Hideout Town Water System,Dibromochloromethane,1.15 ppb,0.1 ppb,
Hideout Town Water System,Dichloroacetic acid,0.875 ppb,0.2 ppb,
Hideout Town Water System,Haloacetic acids (HAA5)†,0.875 ppb,0.1 ppb,60 ppb
Hideout Town Water System,"Radium, combined (-226 &amp; -228)*",0.21 pCi/L,0.05 pCi/L,5 pCi/L
Hideout Town Water System,Thallium*,0.282 ppb,0.1 ppb,2 ppb
Hideout Town Water System,Total trihalomethanes (TTHMs)†,15.2 ppb,0.15 ppb,80 ppb
Hideout Town Water System,Trichloroacetic acid*,0.218 ppb,0.1 ppb,
Hideout Town Water System,Barium*,85.5 ppb,700 ppb,"2,000 ppb"
Hideout Town Water System,Ethylbenzene*,0.217 ppb,300 ppb,700 ppb
Hideout Town Water System,Fluoride*,0.242 ppm,,4 ppm
Hideout Town Water System,Nitrate*,0.237 ppm,0.14 ppm,10 ppm
Hideout Town Water System,Selenium*,1.94 ppb,30 ppb,50 ppb
Hideout Town Water System,Xylenes (total)*,2.10 ppb,"1,800 ppb","10,000 ppb"
Hideout Town Water System,None,,,
North Village Special Service District,Antimony*,3.75 ppb,1 ppb,6 ppb
North Village Special Service District,Arsenic*,2.53 ppb,0.004 ppb,10 ppb
North Village Special Service District,Bromodichloromethane,1.92 ppb,0.06 ppb,
North Village Special Service District,Chloroform,3.28 ppb,0.4 ppb,
North Village Special Service District,Dibromochloromethane,1.49 ppb,0.1 ppb,
North Village Special Service District,Dichloroacetic acid,0.625 ppb,0.2 ppb,
North Village Special Service District,Haloacetic acids (HAA5)†,0.790 ppb,0.1 ppb,60 ppb
North Village Special Service District,"Radium, combined (-226 &amp; -228)*",0.21 pCi/L,0.05 pCi/L,5 pCi/L
North Village Special Service District,Thallium*,0.282 ppb,0.1 ppb,2 ppb
North Village Special Service District,Total trihalomethanes (TTHMs)†,6.40 ppb,0.15 ppb,80 ppb
North Village Special Service District,Trichloroacetic acid*,0.218 ppb,0.1 ppb,
North Village Special Service District,Barium*,85.5 ppb,700 ppb,"2,000 ppb"
North Village Special Service District,Bromoform,0.0650 ppb,0.5 ppb,
North Village Special Service District,Ethylbenzene*,0.217 ppb,300 ppb,700 ppb
North Village Special Service District,Fluoride*,0.242 ppm,,4 ppm
North Village Special Service District,Nitrate*,0.237 ppm,0.14 ppm,10 ppm
North Village Special Service District,Selenium*,1.94 ppb,30 ppb,50 ppb
North Village Special Service District,Xylenes (total)*,2.10 ppb,"1,800 ppb","10,000 ppb"
North Village Special Service District,None,,,
North Salt Lake City Water System,Arsenic,0.780 ppb,0.004 ppb,10 ppb
North Salt Lake City Water System,Bromodichloromethane,1.92 ppb,0.06 ppb,
North Salt Lake City Water System,Chloroform,4.63 ppb,0.4 ppb,
North Salt Lake City Water System,Chromium (hexavalent),0.730 ppb,0.02 ppb,
North Salt Lake City Water System,Dibromoacetic acid,0.710 ppb,0.04 ppb,
North Salt Lake City Water System,Dibromochloromethane,1.09 ppb,0.1 ppb,
North Salt Lake City Water System,Dichloroacetic acid,4.32 ppb,0.2 ppb,
North Salt Lake City Water System,Haloacetic acids (HAA5)†,10.3 ppb,0.1 ppb,60 ppb
North Salt Lake City Water System,Haloacetic acids (HAA9)†,16.7 ppb,0.06 ppb,
North Salt Lake City Water System,Nitrate,3.94 ppm,0.14 ppm,10 ppm
North Salt Lake City Water System,"Radium, combined (-226 &amp; -228)",0.63 pCi/L,0.05 pCi/L,5 pCi/L
North Salt Lake City Water System,Tetrachloroethylene (perchloroethylene),0.867 ppb,0.06 ppb,5 ppb
North Salt Lake City Water System,Total trihalomethanes (TTHMs)†,14.7 ppb,0.15 ppb,80 ppb
North Salt Lake City Water System,Trichloroacetic acid,5.00 ppb,0.1 ppb,
North Salt Lake City Water System,Barium,56.0 ppb,700 ppb,"2,000 ppb"
North Salt Lake City Water System,Bromoform,0.908 ppb,0.5 ppb,
North Salt Lake City Water System,Chlorate,27.2 ppb,210 ppb,
North Salt Lake City Water System,Chromium (total),0.803 ppb,,100 ppb
North Salt Lake City Water System,Cyanide,0.400 ppb,,200 ppb
North Salt Lake City Water System,Fluoride,0.0462 ppm,,4 ppm
North Salt Lake City Water System,Manganese,0.339 ppb,100 ppb,
North Salt Lake City Water System,Molybdenum,0.592 ppb,40 ppb,
North Salt Lake City Water System,Monochloroacetic acid,0.381 ppb,53 ppb,
North Salt Lake City Water System,Selenium,1.84 ppb,30 ppb,50 ppb
North Salt Lake City Water System,Strontium,0.309 ppb,"1,500 ppb",
North Salt Lake City Water System,Vanadium,1.15 ppb,21 ppb,
North Salt Lake City Water System,None,,,
Granger - Hunter Improvement District,Arsenic,3.49 ppb,0.004 ppb,10 ppb
Granger - Hunter Improvement District,Bromodichloromethane,9.33 ppb,0.06 ppb,
Granger - Hunter Improvement District,Chloroform,26.7 ppb,0.4 ppb,
Granger - Hunter Improvement District,Chromium (hexavalent),0.138 ppb,0.02 ppb,
Granger - Hunter Improvement District,Dibromoacetic acid,0.464 ppb,0.04 ppb,
Granger - Hunter Improvement District,Dibromochloromethane,3.02 ppb,0.1 ppb,
Granger - Hunter Improvement District,Dichloroacetic acid,10.8 ppb,0.2 ppb,
Granger - Hunter Improvement District,Haloacetic acids (HAA5)†,24.9 ppb,0.1 ppb,60 ppb
Granger - Hunter Improvement District,Haloacetic acids (HAA9)†,26.7 ppb,0.06 ppb,
Granger - Hunter Improvement District,"Radium, combined (-226 &amp; -228)",0.38 pCi/L,0.05 pCi/L,5 pCi/L
Granger - Hunter Improvement District,Total trihalomethanes (TTHMs)†,43.3 ppb,0.15 ppb,80 ppb
Granger - Hunter Improvement District,Trichloroacetic acid,13.4 ppb,0.1 ppb,
Granger - Hunter Improvement District,Barium,46.6 ppb,700 ppb,"2,000 ppb"
Granger - Hunter Improvement District,Bromoform,0.607 ppb,0.5 ppb,
Granger - Hunter Improvement District,Chlorate,99.3 ppb,210 ppb,
Granger - Hunter Improvement District,Chlorodifluoromethane,0.194 ppb,,
Granger - Hunter Improvement District,Chromium (total),0.180 ppb,,100 ppb
Granger - Hunter Improvement District,Cyanide,0.287 ppb,,200 ppb
Granger - Hunter Improvement District,Fluoride,0.689 ppm,,4 ppm
Granger - Hunter Improvement District,Germanium,0.0394 ppb,,
Granger - Hunter Improvement District,Manganese,27.6 ppb,100 ppb,
Granger - Hunter Improvement District,Mercury (inorganic),0.1000 ppb,1.2 ppb,2 ppb
Granger - Hunter Improvement District,Molybdenum,2.62 ppb,40 ppb,
Granger - Hunter Improvement District,Nitrate,0.144 ppm,0.14 ppm,10 ppm
Granger - Hunter Improvement District,Nitrate and nitrite,0.0700 ppm,0.14 ppm,10 ppm
Granger - Hunter Improvement District,o-toluidine ,0.00163 ppb,,
Granger - Hunter Improvement District,Selenium,0.778 ppb,30 ppb,50 ppb
Granger - Hunter Improvement District,Strontium,0.688 ppb,"1,500 ppb",
Granger - Hunter Improvement District,Vanadium,1.58 ppb,21 ppb,
Granger - Hunter Improvement District,None,,,
Jordan Valley Water Conservancy District,Arsenic,2.07 ppb,0.004 ppb,10 ppb
Jordan Valley Water Conservancy District,Bromodichloromethane,7.98 ppb,0.06 ppb,
Jordan Valley Water Conservancy District,Chloroform,26.4 ppb,0.4 ppb,
Jordan Valley Water Conservancy District,Chromium (hexavalent),0.666 ppb,0.02 ppb,
Jordan Valley Water Conservancy District,Dibromochloromethane,1.98 ppb,0.1 ppb,
Jordan Valley Water Conservancy District,Dichloroacetic acid,11.1 ppb,0.2 ppb,
Jordan Valley Water Conservancy District,Haloacetic acids (HAA5)†,23.6 ppb,0.1 ppb,60 ppb
Jordan Valley Water Conservancy District,Haloacetic acids (HAA9)†,29.5 ppb,0.06 ppb,
Jordan Valley Water Conservancy District,Nitrate,1.40 ppm,0.14 ppm,10 ppm
Jordan Valley Water Conservancy District,Nitrate and nitrite,1.26 ppm,0.14 ppm,10 ppm
Jordan Valley Water Conservancy District,"Radium, combined (-226 &amp; -228)",0.53 pCi/L,0.05 pCi/L,5 pCi/L
Jordan Valley Water Conservancy District,Total trihalomethanes (TTHMs)†,38.6 ppb,0.15 ppb,80 ppb
Jordan Valley Water Conservancy District,Trichloroacetic acid,11.9 ppb,0.1 ppb,
Jordan Valley Water Conservancy District,Uranium,3.32 pCi/L,0.43 pCi/L,20 pCi/L
Jordan Valley Water Conservancy District,Barium,42.8 ppb,700 ppb,"2,000 ppb"
Jordan Valley Water Conservancy District,Bromoform,0.0811 ppb,0.5 ppb,
Jordan Valley Water Conservancy District,Chlorate,46.3 ppb,210 ppb,
Jordan Valley Water Conservancy District,Chromium (total),0.491 ppb,,100 ppb
Jordan Valley Water Conservancy District,Cyanide,0.444 ppb,,200 ppb
Jordan Valley Water Conservancy District,Dibromoacetic acid,0.0713 ppb,0.04 ppb,
Jordan Valley Water Conservancy District,Fluoride,0.431 ppm,,4 ppm
Jordan Valley Water Conservancy District,Manganese,0.595 ppb,100 ppb,
Jordan Valley Water Conservancy District,Mercury (inorganic),0 ppb,1.2 ppb,2 ppb
Jordan Valley Water Conservancy District,Molybdenum,1.76 ppb,40 ppb,
Jordan Valley Water Conservancy District,Monochloroacetic acid,0.215 ppb,53 ppb,
Jordan Valley Water Conservancy District,Selenium,2.61 ppb,30 ppb,50 ppb
Jordan Valley Water Conservancy District,Strontium,0.354 ppb,"1,500 ppb",
Jordan Valley Water Conservancy District,Vanadium,0.793 ppb,21 ppb,
Jordan Valley Water Conservancy District,None,,,
Sandy City Water System,Arsenic,0.188 ppb,0.004 ppb,10 ppb
Sandy City Water System,Bromochloroacetic acid,2.66 ppb,0.02 ppb,
Sandy City Water System,Bromodichloromethane,4.57 ppb,0.06 ppb,
Sandy City Water System,Chloroform,12.2 ppb,0.4 ppb,
Sandy City Water System,Chromium (hexavalent),0.435 ppb,0.02 ppb,
Sandy City Water System,Dibromochloromethane,1.74 ppb,0.1 ppb,
Sandy City Water System,Dichloroacetic acid,10.9 ppb,0.2 ppb,
Sandy City Water System,Haloacetic acids (HAA5)†,18.0 ppb,0.1 ppb,60 ppb
Sandy City Water System,Haloacetic acids (HAA9)†,24.5 ppb,0.06 ppb,
Sandy City Water System,Nitrate,1.78 ppm,0.14 ppm,10 ppm
Sandy City Water System,"Radium, combined (-226 &amp; -228)",0.43 pCi/L,0.05 pCi/L,5 pCi/L
Sandy City Water System,Total trihalomethanes (TTHMs)†,21.2 ppb,0.15 ppb,80 ppb
Sandy City Water System,Trichloroacetic acid,6.75 ppb,0.1 ppb,
Sandy City Water System,Uranium,2.48 pCi/L,0.43 pCi/L,20 pCi/L
Sandy City Water System,Antimony,0.0156 ppb,1 ppb,6 ppb
Sandy City Water System,Barium,81.8 ppb,700 ppb,"2,000 ppb"
Sandy City Water System,Bromoform,0.0277 ppb,0.5 ppb,
Sandy City Water System,Chromium (total),0.104 ppb,,100 ppb
Sandy City Water System,Cyanide,0.154 ppb,,200 ppb
Sandy City Water System,Fluoride,0.635 ppm,,4 ppm
Sandy City Water System,Lithium,15.4 ppb,,
Sandy City Water System,Manganese,5.60 ppb,100 ppb,
Sandy City Water System,Molybdenum,1.91 ppb,40 ppb,
Sandy City Water System,Monochloroacetic acid,0.332 ppb,53 ppb,
Sandy City Water System,Selenium,0.556 ppb,30 ppb,50 ppb
Sandy City Water System,Silver,0.0667 ppb,,
Sandy City Water System,Strontium,150.0 ppb,"1,500 ppb",
Sandy City Water System,Tetrachloroethylene (perchloroethylene),0.0903 ppb,0.06 ppb,5 ppb
Sandy City Water System,Vanadium,0.379 ppb,21 ppb,
Sandy City Water System,None,,,
Murray City Water System,Arsenic,1.43 ppb,0.004 ppb,10 ppb
Murray City Water System,Chromium (hexavalent),0.573 ppb,0.02 ppb,
Murray City Water System,Haloacetic acids (HAA9)†,0.783 ppb,0.06 ppb,
Murray City Water System,Nitrate,1.64 ppm,0.14 ppm,10 ppm
Murray City Water System,"Radium, combined (-226 &amp; -228)",0.32 pCi/L,0.05 pCi/L,5 pCi/L
Murray City Water System,Total trihalomethanes (TTHMs)†,1.36 ppb,0.15 ppb,80 ppb
Murray City Water System,Uranium,11.26 pCi/L,0.43 pCi/L,20 pCi/L
Murray City Water System,Barium,114.8 ppb,700 ppb,"2,000 ppb"
Murray City Water System,Bromodichloromethane,0.109 ppb,0.06 ppb,
Murray City Water System,Bromoform,0.193 ppb,0.5 ppb,
Murray City Water System,Chlorate,6.66 ppb,210 ppb,
Murray City Water System,Chlorodifluoromethane,0.106 ppb,,
Murray City Water System,Chloroform,0.723 ppb,0.4 ppb,
Murray City Water System,Chromium (total),0.598 ppb,,100 ppb
Murray City Water System,Cyanide,0.1000 ppb,,200 ppb
Murray City Water System,Dibromoacetic acid,0.0130 ppb,0.04 ppb,
Murray City Water System,Dibromochloromethane,0.185 ppb,0.1 ppb,
Murray City Water System,Fluoride,0.387 ppm,,4 ppm
Murray City Water System,Manganese,5.21 ppb,100 ppb,
Murray City Water System,Molybdenum,2.71 ppb,40 ppb,
Murray City Water System,Selenium,1.45 ppb,30 ppb,50 ppb
Murray City Water System,Strontium,0.519 ppb,"1,500 ppb",
Murray City Water System,Vanadium,0.917 ppb,21 ppb,
Murray City Water System,None,,,
West Jordan City Water System,Arsenic,5.31 ppb,0.004 ppb,10 ppb
West Jordan City Water System,Bromodichloromethane,7.79 ppb,0.06 ppb,
West Jordan City Water System,Chloroform,22.8 ppb,0.4 ppb,
West Jordan City Water System,Chromium (hexavalent),1.86 ppb,0.02 ppb,
West Jordan City Water System,Dibromoacetic acid,0.160 ppb,0.04 ppb,
West Jordan City Water System,Dibromochloromethane,2.20 ppb,0.1 ppb,
West Jordan City Water System,Dichloroacetic acid,8.76 ppb,0.2 ppb,
West Jordan City Water System,Haloacetic acids (HAA5)†,19.4 ppb,0.1 ppb,60 ppb
West Jordan City Water System,Haloacetic acids (HAA9)†,34.9 ppb,0.06 ppb,
West Jordan City Water System,Nitrate,3.04 ppm,0.14 ppm,10 ppm
West Jordan City Water System,Nitrate and nitrite,2.98 ppm,0.14 ppm,10 ppm
West Jordan City Water System,"Radium, combined (-226 &amp; -228)",0.87 pCi/L,0.05 pCi/L,5 pCi/L
West Jordan City Water System,Total trihalomethanes (TTHMs)†,33.9 ppb,0.15 ppb,80 ppb
West Jordan City Water System,Trichloroacetic acid,10.3 ppb,0.1 ppb,
