Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Cucamonga Valley Water District,Chromium (total),0.364 ppb,,100 ppb
Cucamonga Valley Water District,Dichloromethane (methylene chloride),0.0113 ppb,4 ppb,5 ppb
Cucamonga Valley Water District,Fluoride,0.210 ppm,,4 ppm
Cucamonga Valley Water District,Manganese,0.559 ppb,100 ppb,
Cucamonga Valley Water District,Molybdenum,3.27 ppb,40 ppb,
Cucamonga Valley Water District,Monobromoacetic acid,0.0979 ppb,25 ppb,
Cucamonga Valley Water District,Perchlorate,0.0235 ppb,1 ppb,
Cucamonga Valley Water District,Picloram,0.0824 ppb,166 ppb,500 ppb
Cucamonga Valley Water District,Quinoline,0.00165 ppb,,
Cucamonga Valley Water District,Strontium,0.249 ppb,"1,500 ppb",
Cucamonga Valley Water District,Vanadium,13.1 ppb,21 ppb,
Cucamonga Valley Water District,None,,,
Calif State Polytechnical Univ - Pomona,Bromodichloromethane,14.8 ppb,0.06 ppb,
Calif State Polytechnical Univ - Pomona,Bromoform,6.11 ppb,0.5 ppb,
Calif State Polytechnical Univ - Pomona,Chloroform,10.2 ppb,0.4 ppb,
Calif State Polytechnical Univ - Pomona,Chromium (hexavalent),0.866 ppb,0.02 ppb,
Calif State Polytechnical Univ - Pomona,Dibromoacetic acid,4.19 ppb,0.04 ppb,
Calif State Polytechnical Univ - Pomona,Dibromochloromethane,16.4 ppb,0.1 ppb,
Calif State Polytechnical Univ - Pomona,Dichloroacetic acid,6.06 ppb,0.2 ppb,
Calif State Polytechnical Univ - Pomona,Haloacetic acids (HAA5)†,15.8 ppb,0.1 ppb,60 ppb
Calif State Polytechnical Univ - Pomona,Haloacetic acids (HAA9)†,17.8 ppb,0.06 ppb,
Calif State Polytechnical Univ - Pomona,Nitrate,4.87 ppm,0.14 ppm,10 ppm
Calif State Polytechnical Univ - Pomona,Perchlorate,2.32 ppb,1 ppb,
Calif State Polytechnical Univ - Pomona,"Radium, combined (-226 &amp; -228)",2.00 pCi/L,0.05 pCi/L,5 pCi/L
Calif State Polytechnical Univ - Pomona,Total trihalomethanes (TTHMs)†,50.6 ppb,0.15 ppb,80 ppb
Calif State Polytechnical Univ - Pomona,Trichloroacetic acid,2.69 ppb,0.1 ppb,
Calif State Polytechnical Univ - Pomona,Uranium,6.75 pCi/L,0.43 pCi/L,20 pCi/L
Calif State Polytechnical Univ - Pomona,Barium,120.0 ppb,700 ppb,"2,000 ppb"
Calif State Polytechnical Univ - Pomona,Bromate,0.189 ppb,0.1 ppb,10 ppb
Calif State Polytechnical Univ - Pomona,Chlorate,396.7 ppb,210 ppb,
Calif State Polytechnical Univ - Pomona,Chromium (total),0.848 ppb,,100 ppb
Calif State Polytechnical Univ - Pomona,Fluoride,0.280 ppm,,4 ppm
Calif State Polytechnical Univ - Pomona,Molybdenum,3.68 ppb,40 ppb,
Calif State Polytechnical Univ - Pomona,Monobromoacetic acid,1.41 ppb,25 ppb,
Calif State Polytechnical Univ - Pomona,Monochloroacetic acid,1.99 ppb,53 ppb,
Calif State Polytechnical Univ - Pomona,Strontium,1.01 ppb,"1,500 ppb",
Calif State Polytechnical Univ - Pomona,Vanadium,2.64 ppb,21 ppb,
Calif State Polytechnical Univ - Pomona,None,,,
Amarillo Mutual Water Company,Chromium (hexavalent),7.18 ppb,0.02 ppb,
Amarillo Mutual Water Company,Nitrate,4.00 ppm,0.14 ppm,10 ppm
Amarillo Mutual Water Company,Tetrachloroethylene (perchloroethylene),3.58 ppb,0.06 ppb,5 ppb
Amarillo Mutual Water Company,Total trihalomethanes (TTHMs)†,0.707 ppb,0.15 ppb,80 ppb
Amarillo Mutual Water Company,Trichloroethylene,1.32 ppb,0.4 ppb,5 ppb
Amarillo Mutual Water Company,Uranium,10.25 pCi/L,0.43 pCi/L,20 pCi/L
Amarillo Mutual Water Company,Aluminum,38.3 ppb,600 ppb,
Amarillo Mutual Water Company,Bromoform,0.0846 ppb,0.5 ppb,
Amarillo Mutual Water Company,Chromium (total),2.75 ppb,,100 ppb
Amarillo Mutual Water Company,Fluoride,0.705 ppm,,4 ppm
Amarillo Mutual Water Company,Perfluorohexane sulfonate (PFHXS),0.667 ppt,1 ppt,
Amarillo Mutual Water Company,None,,,
Alpine Oaks Estates LLC,Nitrate,3.47 ppm,0.14 ppm,10 ppm
Alpine Oaks Estates LLC,Nitrate and nitrite,4.00 ppm,0.14 ppm,10 ppm
Alpine Oaks Estates LLC,Manganese,92.5 ppb,100 ppb,
Alpine Oaks Estates LLC,Vanadium,18.0 ppb,21 ppb,
Alpine Oaks Estates LLC,None,,,
Willowside Terrace Water Association,Bromoform,4.10 ppb,0.5 ppb,
Willowside Terrace Water Association,Dibromoacetic acid,2.00 ppb,0.04 ppb,
Willowside Terrace Water Association,Dibromochloromethane,1.10 ppb,0.1 ppb,
Willowside Terrace Water Association,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Willowside Terrace Water Association,Nitrate,7.32 ppm,0.14 ppm,10 ppm
Willowside Terrace Water Association,Total trihalomethanes (TTHMs)†,5.20 ppb,0.15 ppb,80 ppb
Willowside Terrace Water Association,Uranium,0.93 pCi/L,0.43 pCi/L,20 pCi/L
Willowside Terrace Water Association,None,,,
Otay Water District,Bromochloroacetic acid,2.91 ppb,0.02 ppb,
Otay Water District,Bromodichloromethane,8.18 ppb,0.06 ppb,
Otay Water District,Bromoform,3.63 ppb,0.5 ppb,
Otay Water District,Chloroform,7.22 ppb,0.4 ppb,
Otay Water District,Chromium (hexavalent),0.0499 ppb,0.02 ppb,
Otay Water District,Dibromoacetic acid,2.04 ppb,0.04 ppb,
Otay Water District,Dibromochloromethane,8.17 ppb,0.1 ppb,
Otay Water District,Dichloroacetic acid,3.96 ppb,0.2 ppb,
Otay Water District,Haloacetic acids (HAA5)†,7.56 ppb,0.1 ppb,60 ppb
Otay Water District,Haloacetic acids (HAA9)†,14.4 ppb,0.06 ppb,
Otay Water District,Total trihalomethanes (TTHMs)†,27.7 ppb,0.15 ppb,80 ppb
Otay Water District,Trichloroacetic acid,1.32 ppb,0.1 ppb,
Otay Water District,Bromochloromethane,0.0537 ppb,,
Otay Water District,Chlorate,178.4 ppb,210 ppb,
Otay Water District,Fluoride,0.652 ppm,,4 ppm
Otay Water District,Manganese,1.81 ppb,100 ppb,
Otay Water District,Molybdenum,3.76 ppb,40 ppb,
Otay Water District,Monobromoacetic acid,0.0112 ppb,25 ppb,
Otay Water District,Monochloroacetic acid,0.202 ppb,53 ppb,
Otay Water District,Strontium,0.842 ppb,"1,500 ppb",
Otay Water District,Uranium,0.53 pCi/L,0.43 pCi/L,20 pCi/L
Otay Water District,Vanadium,1.68 ppb,21 ppb,
Otay Water District,None,,,
San Diego County Water Authority,Arsenic,2.80 ppb,0.004 ppb,10 ppb
San Diego County Water Authority,Bromate,4.28 ppb,0.1 ppb,10 ppb
San Diego County Water Authority,Bromochloroacetic acid,1.86 ppb,0.02 ppb,
San Diego County Water Authority,Bromodichloromethane,9.52 ppb,0.06 ppb,
San Diego County Water Authority,Bromoform,2.92 ppb,0.5 ppb,
San Diego County Water Authority,Chloroform,8.82 ppb,0.4 ppb,
San Diego County Water Authority,Dibromoacetic acid,1.38 ppb,0.04 ppb,
San Diego County Water Authority,Dibromochloromethane,8.18 ppb,0.1 ppb,
San Diego County Water Authority,Dichloroacetic acid,1.85 ppb,0.2 ppb,
San Diego County Water Authority,Haloacetic acids (HAA5)†,1.05 ppb,0.1 ppb,60 ppb
San Diego County Water Authority,Total trihalomethanes (TTHMs)†,22.9 ppb,0.15 ppb,80 ppb
San Diego County Water Authority,Trichloroacetic acid,0.701 ppb,0.1 ppb,
San Diego County Water Authority,Uranium,1.98 pCi/L,0.43 pCi/L,20 pCi/L
San Diego County Water Authority,Barium,56.7 ppb,700 ppb,"2,000 ppb"
San Diego County Water Authority,Bromochloromethane,0.0588 ppb,,
San Diego County Water Authority,Caffeine,0.00367 ppb,,
San Diego County Water Authority,Chlorate,241.6 ppb,210 ppb,
San Diego County Water Authority,DCPA mono- and di-acid degradates,0.0104 ppb,,
San Diego County Water Authority,Dichloromethane (methylene chloride),0.0471 ppb,4 ppb,5 ppb
San Diego County Water Authority,Fluoride,0.634 ppm,,4 ppm
San Diego County Water Authority,Molybdenum,4.40 ppb,40 ppb,
San Diego County Water Authority,Monobromoacetic acid,0.0274 ppb,25 ppb,
San Diego County Water Authority,Monochloroacetic acid,0.0387 ppb,53 ppb,
San Diego County Water Authority,N-Nitrosodimethylamine (NDMA),0.358 ppt,3 ppt,
San Diego County Water Authority,Nitrate,0.112 ppm,0.14 ppm,10 ppm
San Diego County Water Authority,Nitrate and nitrite,0.139 ppm,0.14 ppm,10 ppm
San Diego County Water Authority,tert-Butyl alcohol,1.08 ppb,,
San Diego County Water Authority,Tritium,41.29 pCi/L,400 pCi/L,
San Diego County Water Authority,Vanadium,0.640 ppb,21 ppb,
San Diego County Water Authority,None,,,
City of San Diego,Arsenic,0.0901 ppb,0.004 ppb,10 ppb
City of San Diego,Bromate,0.586 ppb,0.1 ppb,10 ppb
City of San Diego,Bromodichloromethane,9.66 ppb,0.06 ppb,
City of San Diego,Bromoform,6.71 ppb,0.5 ppb,
City of San Diego,Chlorite,274.4 ppb,50 ppb,"1,000 ppb"
City of San Diego,Chloroform,6.51 ppb,0.4 ppb,
City of San Diego,Chromium (hexavalent),0.0421 ppb,0.02 ppb,
City of San Diego,Dibromoacetic acid,3.55 ppb,0.04 ppb,
City of San Diego,Dibromochloromethane,12.5 ppb,0.1 ppb,
City of San Diego,Dichloroacetic acid,4.35 ppb,0.2 ppb,
City of San Diego,Haloacetic acids (HAA5)†,9.57 ppb,0.1 ppb,60 ppb
City of San Diego,Haloacetic acids (HAA9)†,18.1 ppb,0.06 ppb,
City of San Diego,"Radium, combined (-226 &amp; -228)",0.40 pCi/L,0.05 pCi/L,5 pCi/L
City of San Diego,Total trihalomethanes (TTHMs)†,36.1 ppb,0.15 ppb,80 ppb
City of San Diego,Trichloroacetic acid,1.44 ppb,0.1 ppb,
City of San Diego,Uranium,1.81 pCi/L,0.43 pCi/L,20 pCi/L
City of San Diego,Barium,44.6 ppb,700 ppb,"2,000 ppb"
City of San Diego,Bromide,24.4 ppb,,
City of San Diego,Bromochloromethane,0.000973 ppb,,
City of San Diego,Chlorate,142.3 ppb,210 ppb,
City of San Diego,Chlorodifluoromethane,0.0209 ppb,,
City of San Diego,Chromium (total),0.00542 ppb,,100 ppb
City of San Diego,Fluoride,0.547 ppm,,4 ppm
City of San Diego,Manganese,0.837 ppb,100 ppb,
City of San Diego,Molybdenum,3.60 ppb,40 ppb,
City of San Diego,Monobromoacetic acid,0.0903 ppb,25 ppb,
City of San Diego,Monochloroacetic acid,0.0104 ppb,53 ppb,
City of San Diego,Nitrate,0.0118 ppm,0.14 ppm,10 ppm
City of San Diego,Strontium,0.711 ppb,"1,500 ppb",
City of San Diego,Vanadium,0.327 ppb,21 ppb,
City of San Diego,None,,,
Live Oak Springs Water Company,Nitrate,2.20 ppm,0.14 ppm,10 ppm
Live Oak Springs Water Company,Nitrate and nitrite,2.30 ppm,0.14 ppm,10 ppm
Live Oak Springs Water Company,Barium,300.0 ppb,700 ppb,"2,000 ppb"
Live Oak Springs Water Company,Fluoride,0.395 ppm,,4 ppm
Live Oak Springs Water Company,Vanadium,4.30 ppb,21 ppb,
Live Oak Springs Water Company,None,,,
Rancho Del Campo Water System,Nitrate,2.39 ppm,0.14 ppm,10 ppm
Rancho Del Campo Water System,Nitrate and nitrite,2.38 ppm,0.14 ppm,10 ppm
Rancho Del Campo Water System,Uranium,5.89 pCi/L,0.43 pCi/L,20 pCi/L
Rancho Del Campo Water System,Barium,16.7 ppb,700 ppb,"2,000 ppb"
Rancho Del Campo Water System,Fluoride,0.469 ppm,,4 ppm
Rancho Del Campo Water System,None,,,
Lake Morena Oak Shores Mw Company,Arsenic,1.17 ppb,0.004 ppb,10 ppb
Lake Morena Oak Shores Mw Company,Bromodichloromethane,1.05 ppb,0.06 ppb,
Lake Morena Oak Shores Mw Company,Bromoform,2.55 ppb,0.5 ppb,
Lake Morena Oak Shores Mw Company,Dibromoacetic acid,4.86 ppb,0.04 ppb,
Lake Morena Oak Shores Mw Company,Dibromochloromethane,2.48 ppb,0.1 ppb,
Lake Morena Oak Shores Mw Company,Dichloroacetic acid,1.13 ppb,0.2 ppb,
Lake Morena Oak Shores Mw Company,Haloacetic acids (HAA5)†,6.02 ppb,0.1 ppb,60 ppb
Lake Morena Oak Shores Mw Company,Nitrate,10.8 ppm,0.14 ppm,10 ppm
Lake Morena Oak Shores Mw Company,Nitrate and nitrite,12.7 ppm,0.14 ppm,10 ppm
Lake Morena Oak Shores Mw Company,Total trihalomethanes (TTHMs)†,6.19 ppb,0.15 ppb,80 ppb
Lake Morena Oak Shores Mw Company,Uranium,13.73 pCi/L,0.43 pCi/L,20 pCi/L
Lake Morena Oak Shores Mw Company,Barium,200.2 ppb,700 ppb,"2,000 ppb"
Lake Morena Oak Shores Mw Company,Cyanide,8.75 ppb,,200 ppb
Lake Morena Oak Shores Mw Company,Fluoride,0.186 ppm,,4 ppm
Lake Morena Oak Shores Mw Company,Monobromoacetic acid,0.157 ppb,25 ppb,
Lake Morena Oak Shores Mw Company,Selenium,2.67 ppb,30 ppb,50 ppb
Lake Morena Oak Shores Mw Company,None,,,
Lake Morena Views Mw Company,Bromodichloromethane,1.64 ppb,0.06 ppb,
Lake Morena Views Mw Company,Bromoform,1.60 ppb,0.5 ppb,
Lake Morena Views Mw Company,Dibromoacetic acid,1.25 ppb,0.04 ppb,
Lake Morena Views Mw Company,Dibromochloromethane,2.20 ppb,0.1 ppb,
Lake Morena Views Mw Company,Haloacetic acids (HAA5)†,0.967 ppb,0.1 ppb,60 ppb
Lake Morena Views Mw Company,Nitrate,16.4 ppm,0.14 ppm,10 ppm
Lake Morena Views Mw Company,Uranium,20.12 pCi/L,0.43 pCi/L,20 pCi/L
Lake Morena Views Mw Company,Aluminum,36.7 ppb,600 ppb,
Lake Morena Views Mw Company,Barium,320.0 ppb,700 ppb,"2,000 ppb"
Lake Morena Views Mw Company,Chloroform,0.770 ppb,0.4 ppb,
Lake Morena Views Mw Company,Chromium (total),1.10 ppb,,100 ppb
Lake Morena Views Mw Company,Dichloroacetic acid,0.375 ppb,0.2 ppb,
Lake Morena Views Mw Company,Fluoride,0.167 ppm,,4 ppm
Lake Morena Views Mw Company,Monochloroacetic acid,0.725 ppb,53 ppb,
Lake Morena Views Mw Company,Toluene,3.67 ppb,150 ppb,"1,000 ppb"
Lake Morena Views Mw Company,Total trihalomethanes (TTHMs)†,0.217 ppb,0.15 ppb,80 ppb
Lake Morena Views Mw Company,None,,,
California American Water Company - Antelope,Arsenic,1.79 ppb,0.004 ppb,10 ppb
California American Water Company - Antelope,Chromium (hexavalent),5.95 ppb,0.02 ppb,
California American Water Company - Antelope,Haloacetic acids (HAA5)†,4.75 ppb,0.1 ppb,60 ppb
California American Water Company - Antelope,Haloacetic acids (HAA9)†,6.11 ppb,0.06 ppb,
California American Water Company - Antelope,Nitrate,1.52 ppm,0.14 ppm,10 ppm
California American Water Company - Antelope,Nitrate and nitrite,1.32 ppm,0.14 ppm,10 ppm
California American Water Company - Antelope,Total trihalomethanes (TTHMs)†,5.00 ppb,0.15 ppb,80 ppb
California American Water Company - Antelope,Aluminum,8.68 ppb,600 ppb,
California American Water Company - Antelope,Barium,11.2 ppb,700 ppb,"2,000 ppb"
California American Water Company - Antelope,Bromoform,0.0306 ppb,0.5 ppb,
California American Water Company - Antelope,Chlorate,229.8 ppb,210 ppb,
California American Water Company - Antelope,Chromium (total),4.92 ppb,,100 ppb
California American Water Company - Antelope,DCPA mono- and di-acid degradates,0.0141 ppb,,
California American Water Company - Antelope,Fluoride,0.166 ppm,,4 ppm
California American Water Company - Antelope,Germanium,0.173 ppb,,
California American Water Company - Antelope,Manganese,11.7 ppb,100 ppb,
California American Water Company - Antelope,o-toluidine ,0.00176 ppb,,
California American Water Company - Antelope,Strontium,0.214 ppb,"1,500 ppb",
California American Water Company - Antelope,Vanadium,21.7 ppb,21 ppb,
California American Water Company - Antelope,None,,,
Pine Valley Trailer Park,Bromodichloromethane,0.650 ppb,0.06 ppb,
Pine Valley Trailer Park,Bromoform,1.25 ppb,0.5 ppb,
Pine Valley Trailer Park,Dibromochloromethane,1.55 ppb,0.1 ppb,
Pine Valley Trailer Park,Uranium,1.36 pCi/L,0.43 pCi/L,20 pCi/L
Pine Valley Trailer Park,Manganese,120.5 ppb,100 ppb,
Pine Valley Trailer Park,Nitrate,0.214 ppm,0.14 ppm,10 ppm
Pine Valley Trailer Park,Vanadium,2.45 ppb,21 ppb,
Pine Valley Trailer Park,None,,,
Pine Valley Bible Conference Center,Nitrate,1.85 ppm,0.14 ppm,10 ppm
Pine Valley Bible Conference Center,Uranium,3.28 pCi/L,0.43 pCi/L,20 pCi/L
Pine Valley Bible Conference Center,Fluoride,0.300 ppm,,4 ppm
Pine Valley Bible Conference Center,None,,,
Pine Valley Mutual Water Company,Bromodichloromethane,0.129 ppb,0.06 ppb,
Pine Valley Mutual Water Company,Bromoform,2.59 ppb,0.5 ppb,
Pine Valley Mutual Water Company,Dibromoacetic acid,2.36 ppb,0.04 ppb,
Pine Valley Mutual Water Company,Dibromochloromethane,0.738 ppb,0.1 ppb,
Pine Valley Mutual Water Company,Dichloroacetic acid,1.02 ppb,0.2 ppb,
Pine Valley Mutual Water Company,Haloacetic acids (HAA5)†,3.56 ppb,0.1 ppb,60 ppb
Pine Valley Mutual Water Company,Nitrate,4.05 ppm,0.14 ppm,10 ppm
Pine Valley Mutual Water Company,"Radium, combined (-226 &amp; -228)",0.40 pCi/L,0.05 pCi/L,5 pCi/L
Pine Valley Mutual Water Company,Total trihalomethanes (TTHMs)†,10.7 ppb,0.15 ppb,80 ppb
Pine Valley Mutual Water Company,Trichloroacetic acid,0.320 ppb,0.1 ppb,
Pine Valley Mutual Water Company,Uranium,8.38 pCi/L,0.43 pCi/L,20 pCi/L
Pine Valley Mutual Water Company,Barium,5.38 ppb,700 ppb,"2,000 ppb"
Pine Valley Mutual Water Company,Chloroform,0.0625 ppb,0.4 ppb,
Pine Valley Mutual Water Company,Fluoride,1.72 ppm,,4 ppm
Pine Valley Mutual Water Company,Manganese,61.7 ppb,100 ppb,
Pine Valley Mutual Water Company,Monobromoacetic acid,0.400 ppb,25 ppb,
Pine Valley Mutual Water Company,Selenium,0.313 ppb,30 ppb,50 ppb
Pine Valley Mutual Water Company,None,,,
Fairgrounds/sunrise Estates,Arsenic,13.2 ppb,0.004 ppb,10 ppb
Fairgrounds/sunrise Estates,Bromodichloromethane,0.235 ppb,0.06 ppb,
Fairgrounds/sunrise Estates,Bromoform,1.97 ppb,0.5 ppb,
Fairgrounds/sunrise Estates,Dibromochloromethane,1.28 ppb,0.1 ppb,
Fairgrounds/sunrise Estates,Nitrate,2.15 ppm,0.14 ppm,10 ppm
Fairgrounds/sunrise Estates,Nitrate and nitrite,2.30 ppm,0.14 ppm,10 ppm
Fairgrounds/sunrise Estates,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
Fairgrounds/sunrise Estates,Total trihalomethanes (TTHMs)†,3.48 ppb,0.15 ppb,80 ppb
Fairgrounds/sunrise Estates,Uranium,1.68 pCi/L,0.43 pCi/L,20 pCi/L
Fairgrounds/sunrise Estates,Barium,81.0 ppb,700 ppb,"2,000 ppb"
Fairgrounds/sunrise Estates,Chromium (total),4.00 ppb,,100 ppb
Fairgrounds/sunrise Estates,Fluoride,0.120 ppm,,4 ppm
Fairgrounds/sunrise Estates,Manganese,3.00 ppb,100 ppb,
Fairgrounds/sunrise Estates,None,,,
Guatay Mutual Benefit Corporation,Nitrate,0.424 ppm,0.14 ppm,10 ppm
Guatay Mutual Benefit Corporation,Nitrate and nitrite,0.980 ppm,0.14 ppm,10 ppm
Guatay Mutual Benefit Corporation,Uranium,37.98 pCi/L,0.43 pCi/L,20 pCi/L
Guatay Mutual Benefit Corporation,Chromium (total),4.20 ppb,,100 ppb
Guatay Mutual Benefit Corporation,Fluoride,0.125 ppm,,4 ppm
Guatay Mutual Benefit Corporation,Isopropylbenzene,0.420 ppb,,
Guatay Mutual Benefit Corporation,Manganese,106.0 ppb,100 ppb,
Guatay Mutual Benefit Corporation,Selenium,2.00 ppb,30 ppb,50 ppb
Guatay Mutual Benefit Corporation,Toluene,4.20 ppb,150 ppb,"1,000 ppb"
Guatay Mutual Benefit Corporation,Vanadium,4.00 ppb,21 ppb,
Guatay Mutual Benefit Corporation,None,,,
Sweetwater Authority,Arsenic,0.101 ppb,0.004 ppb,10 ppb
Sweetwater Authority,Bromochloroacetic acid,6.36 ppb,0.02 ppb,
Sweetwater Authority,Bromodichloromethane,8.03 ppb,0.06 ppb,
Sweetwater Authority,Bromoform,3.89 ppb,0.5 ppb,
Sweetwater Authority,Chloroform,6.15 ppb,0.4 ppb,
Sweetwater Authority,Dibromoacetic acid,3.58 ppb,0.04 ppb,
Sweetwater Authority,Dibromochloromethane,8.93 ppb,0.1 ppb,
Sweetwater Authority,Dichloroacetic acid,5.77 ppb,0.2 ppb,
Sweetwater Authority,Haloacetic acids (HAA5)†,12.8 ppb,0.1 ppb,60 ppb
Sweetwater Authority,Haloacetic acids (HAA9)†,30.0 ppb,0.06 ppb,
Sweetwater Authority,Total trihalomethanes (TTHMs)†,27.1 ppb,0.15 ppb,80 ppb
Sweetwater Authority,Trichloroacetic acid,2.20 ppb,0.1 ppb,
Sweetwater Authority,Barium,16.2 ppb,700 ppb,"2,000 ppb"
Sweetwater Authority,Bromide,160.8 ppb,,
Sweetwater Authority,Bromochloromethane,0.0168 ppb,,
Sweetwater Authority,Chlorate,275.1 ppb,210 ppb,
Sweetwater Authority,Chromium (hexavalent),0.0250 ppb,0.02 ppb,
Sweetwater Authority,Chromium (total),0.0408 ppb,,100 ppb
Sweetwater Authority,Fluoride,0.396 ppm,,4 ppm
Sweetwater Authority,Manganese,1.37 ppb,100 ppb,
Sweetwater Authority,Molybdenum,4.76 ppb,40 ppb,
Sweetwater Authority,Monobromoacetic acid,0.458 ppb,25 ppb,
Sweetwater Authority,Monochloroacetic acid,0.789 ppb,53 ppb,
Sweetwater Authority,Nitrate and nitrite,0.00606 ppm,0.14 ppm,10 ppm
Sweetwater Authority,Strontium,0.684 ppb,"1,500 ppb",
Sweetwater Authority,Vanadium,3.42 ppb,21 ppb,
Sweetwater Authority,None,,,
Helix Water District,Haloacetic acids (HAA5)†,7.70 ppb,0.1 ppb,60 ppb
Helix Water District,Haloacetic acids (HAA9)†,17.0 ppb,0.06 ppb,
Helix Water District,Total trihalomethanes (TTHMs)†,30.0 ppb,0.15 ppb,80 ppb
Helix Water District,Bromochloromethane,0.0363 ppb,,
Helix Water District,Chlorate,16.4 ppb,210 ppb,
Helix Water District,Chromium (hexavalent),0.0341 ppb,0.02 ppb,
Helix Water District,Chromium (total),0.0925 ppb,,100 ppb
Helix Water District,Manganese,4.06 ppb,100 ppb,
Helix Water District,Molybdenum,3.83 ppb,40 ppb,
Helix Water District,Strontium,0.859 ppb,"1,500 ppb",
Helix Water District,Vanadium,2.20 ppb,21 ppb,
Helix Water District,None,,,
City of Oceanside,Bromodichloromethane,9.66 ppb,0.06 ppb,
City of Oceanside,Bromoform,3.05 ppb,0.5 ppb,
City of Oceanside,Chloroform,8.43 ppb,0.4 ppb,
City of Oceanside,Dibromoacetic acid,4.02 ppb,0.04 ppb,
City of Oceanside,Dibromochloromethane,8.87 ppb,0.1 ppb,
City of Oceanside,Dichloroacetic acid,7.12 ppb,0.2 ppb,
City of Oceanside,Haloacetic acids (HAA5)†,16.1 ppb,0.1 ppb,60 ppb
City of Oceanside,Haloacetic acids (HAA9)†,29.6 ppb,0.06 ppb,
City of Oceanside,Nitrate,0.328 ppm,0.14 ppm,10 ppm
City of Oceanside,"Radium, combined (-226 &amp; -228)",2.00 pCi/L,0.05 pCi/L,5 pCi/L
City of Oceanside,Total trihalomethanes (TTHMs)†,33.3 ppb,0.15 ppb,80 ppb
City of Oceanside,Trichloroacetic acid,3.34 ppb,0.1 ppb,
City of Oceanside,Uranium,3.96 pCi/L,0.43 pCi/L,20 pCi/L
City of Oceanside,"1,4-Dioxane",0.0143 ppb,0.35 ppb,
City of Oceanside,Aluminum,117.7 ppb,600 ppb,
City of Oceanside,Barium,36.7 ppb,700 ppb,"2,000 ppb"
City of Oceanside,Chlorate,89.2 ppb,210 ppb,
City of Oceanside,Chromium (hexavalent),0.00621 ppb,0.02 ppb,
City of Oceanside,Fluoride,0.104 ppm,,4 ppm
City of Oceanside,Manganese,0.142 ppb,100 ppb,
City of Oceanside,Molybdenum,3.84 ppb,40 ppb,
City of Oceanside,Monobromoacetic acid,0.0358 ppb,25 ppb,
City of Oceanside,Monochloroacetic acid,1.55 ppb,53 ppb,
City of Oceanside,Nitrate and nitrite,0.260 ppm,0.14 ppm,10 ppm
City of Oceanside,Nitrite,0.000171 ppm,,1 ppm
City of Oceanside,Strontium,0.779 ppb,"1,500 ppb",
City of Oceanside,Trichloroethylene,0.117 ppb,0.4 ppb,5 ppb
City of Oceanside,Vanadium,1.53 ppb,21 ppb,
City of Oceanside,None,,,
City of Escondido,Bromodichloromethane,14.1 ppb,0.06 ppb,
City of Escondido,Bromoform,3.67 ppb,0.5 ppb,
City of Escondido,Chlorite,221.6 ppb,50 ppb,"1,000 ppb"
City of Escondido,Chloroform,12.3 ppb,0.4 ppb,
City of Escondido,Dibromoacetic acid,3.53 ppb,0.04 ppb,
City of Escondido,Dibromochloromethane,14.1 ppb,0.1 ppb,
City of Escondido,Dichloroacetic acid,7.18 ppb,0.2 ppb,
City of Escondido,Haloacetic acids (HAA5)†,18.5 ppb,0.1 ppb,60 ppb
City of Escondido,Haloacetic acids (HAA9)†,31.3 ppb,0.06 ppb,
City of Escondido,Total trihalomethanes (TTHMs)†,45.1 ppb,0.15 ppb,80 ppb
City of Escondido,Trichloroacetic acid,5.70 ppb,0.1 ppb,
City of Escondido,Uranium,2.02 pCi/L,0.43 pCi/L,20 pCi/L
City of Escondido,Barium,57.0 ppb,700 ppb,"2,000 ppb"
City of Escondido,Bromochloromethane,0.0202 ppb,,
City of Escondido,Chlorate,349.2 ppb,210 ppb,
City of Escondido,Chromium (hexavalent),0.0145 ppb,0.02 ppb,
City of Escondido,Fluoride,0.628 ppm,,4 ppm
City of Escondido,Manganese,0.507 ppb,100 ppb,
City of Escondido,Molybdenum,3.46 ppb,40 ppb,
City of Escondido,Monobromoacetic acid,0.986 ppb,25 ppb,
City of Escondido,Monochloroacetic acid,0.615 ppb,53 ppb,
City of Escondido,Nitrate,0.0107 ppm,0.14 ppm,10 ppm
City of Escondido,Strontium,0.694 ppb,"1,500 ppb",
City of Escondido,Strontium-90,0.22 pCi/L,0.35 pCi/L,
City of Escondido,Vanadium,0.134 ppb,21 ppb,
City of Escondido,Xylenes (total),0.0169 ppb,"1,800 ppb","10,000 ppb"
City of Escondido,None,,,
Vista Irrigation District,Bromodichloromethane,12.2 ppb,0.06 ppb,
Vista Irrigation District,Bromoform,3.21 ppb,0.5 ppb,
Vista Irrigation District,Chloroform,11.0 ppb,0.4 ppb,
Vista Irrigation District,Dibromoacetic acid,3.31 ppb,0.04 ppb,
Vista Irrigation District,Dibromochloromethane,11.6 ppb,0.1 ppb,
Vista Irrigation District,Dichloroacetic acid,6.80 ppb,0.2 ppb,
Vista Irrigation District,Haloacetic acids (HAA5)†,14.5 ppb,0.1 ppb,60 ppb
Vista Irrigation District,Haloacetic acids (HAA9)†,24.6 ppb,0.06 ppb,
