Utility name,City,People served,Zip
Badger Hill Estates,"Exeter, CA",Population served:300,93221
Yokohl Mutual Water Company,"Exeter, CA",Population served:75,93221
Tooleville Mutual Non Profit Water Association,"Exeter, CA",Population served:340,93221
City of Farmersville,"Farmersville, CA","Population served:10,908",93221
Aera Energy LLC,"Mckittrick, CA",Population served:70,93224
Frazier Park Public Utility District,"Frazier Park, CA","Population served:2,691",93225
Lake of The Woods Mutual Water Company,"Frazier Park, CA",Population served:945,93225
Mil Potrero Mutual Water Company,"Pine Mountain Club, CA","Population served:1,800",93225
Lake Of The Woods Mobile Village,"Lake Of The Woods, CA",Population served:81,93225
Golden Valley Municipal Water District,"Gorman, CA","Population served:1,030",93225
Son Shine Properties,"Edison, CA",Population served:438,93226
California Water Service (CWS) - Visalia,"San Jose, CA","Population served:135,923",93227
City of Tulare,"Tulare, CA","Population served:60,823",93227
City of Porterville,"Porterville, CA","Population served:55,107",93227
City of Dinuba,"Dinuba, CA","Population served:23,666",93227
City of Lindsay,"Lindsay, CA","Population served:13,445",93227
City of Exeter,"Exeter, CA","Population served:10,539",93227
Orosi Public Utility District,"Orosi, CA","Population served:8,770",93227
Earlimart Public Utility District,"Earlimart, CA","Population served:8,300",93227
"Woodlake, City Of","Woodlake, CA","Population served:7,702",93227
Armona Community Services District,"Armona, CA","Population served:4,143",93230
Home Garden Community Services District,"Hanford, CA","Population served:1,750",93230
Hardwick Water Group,"Hanford, CA",Population served:40,93230
Laton Community Services District,"Laton, CA","Population served:1,518",93230
Azcal Management Company,"Lemoore, CA",Population served:75,93234
Cal Water Service Co-kernville System,"San Jose, CA","Population served:5,286",93238
Frontier Trail Homeowners Association Inc.,"Kernville, CA",Population served:32,93238
Camp Owen Water System,"Kernville, CA",Population served:225,93238
Burlando Heights Mutual Water Company,"Kernville, CA",Population served:45,93238
Sierra Meadows,"San Diego, CA",Population served:68,93238
Cws Southlake Squirrel Valley System,"San Jose, CA","Population served:2,957",93240
Mountain Mesa Water Company,"Bakersfield, CA","Population served:1,131",93240
Cws - Lakeland,"San Jose, CA",Population served:686,93240
Clark Street Community Well,"Lake Isabella, CA",Population served:66,93240
Zonneveld Dairy,"Laton, CA",Population served:139,93242
Lebec County Water District,"Lebec, CA","Population served:1,500",93243
Krista Mutual Water Company,"Frazier Park, CA",Population served:462,93243
City of Lemoore,"Lemoore, CA","Population served:24,945",93245
Stratford Public Utility District,"Stratford, CA","Population served:1,301",93245
Chardells,"Armona, CA",Population served:50,93245
City of Avenal,Avenal,"Population served: 16,236",93246
City of Corcoran,Corcoran,"Population served: 24,813",93246
City of Hanford,Hanford,"Population served: 55,880",93246
El Dorado Mobile Park,Richmond,Population served: 400,93246
Kettleman City Community Services District,Kettleman City,"Population served: 1,450",93246
Lemoore Naval Air Station,Nas Lemoore,"Population served: 11,500",93246
Lost Hills Utility District,"Lost Hills, CA","Population served:2,772",93247
Lsid - Tonyville,"Lindsay, CA",Population served:500,93247
City of Delano,"Delano, CA","Population served:49,800",93250
Cuyama Mutual Water Company,"Cuyama, CA",Population served:65,93254
Rainbird Valley Mutual Water Company,"Weldon, CA",Population served:188,93255
Terra Bella Irrigation District - Tbt,"Terra Bella, CA","Population served:2,340",93257
Porterville Developmental Center,"Porterville, CA",Population served:405,93257
Poplar Community Service District,"Porterville, CA","Population served:2,200",93257
Woodville Farm Labor Center,"Visalia, CA",Population served:725,93257
Woodville Public Utility District,"Woodville, CA","Population served:1,673",93257
Williams Mutual Water Company,"Porterville, CA",Population served:180,93257
Porterville-jones Corner,"Porterville, CA",Population served:339,93257
Cws - Mullen Water Company,"San Jose, CA",Population served:135,93257
Sierra Mutual Water Company,"Porterville, CA",Population served:39,93257
Del Oro Grandview Gardens District,"Chico, CA",Population served:389,93257
Central Mutual Water Company,"Porterville, CA",Population served:115,93257
Akin Water Company,"Porterville, CA",Population served:50,93257
Beverly Grand Mutual Water,"Arroyo Grande, CA",Population served:108,93257
Mountain View Duplexes,"Springville, CA",Population served:108,93257
Lake Success Mobile Lodge,"Porterville, CA",Population served:40,93257
Dixon Water Company,"Three Rivers, CA",Population served:28,93257
Eagle's Nest Resort,"Porterville, CA",Population served:50,93257
A & A Mobile Home Park,"Rancho Santa Fe, CA",Population served:200,93257
Del Oro East Plano District,"Chico, CA",Population served:50,93257
Del Oro River Island Serv Terr #1,"Chico, CA","Population served:1,442",93257
Shady Grove Mobile Home Park,"Ventura, CA",Population served:137,93257
Foothill Apartments,"Porterville, CA",Population served:122,93257
Rodriguez Labor Camp,"Delano, CA",Population served:110,93261
Oildale MWC,"Oildale, CA","Population served:26,000",93263
Llanas Camp Four Water System,"Shafter, CA",Population served:71,93263
Triple R Mutual Water Company,"Springville, CA",Population served:400,93265
Springville Public Utility District,"Springville, CA","Population served:1,500",93265
Ponderosa Community Services District,"Springville, CA",Population served:200,93265
Del Oro River Island Serv Terr #2,"Chico, CA",Population served:99,93265
Sequoia Crest Water Company,"Springville, CA",Population served:70,93265
Cal Fire - Mountain Home Cnsrvtn Camp,"Springville, CA",Population served:93,93265
Lsid-strathmore System,"Lindsay, CA",Population served:500,93267
Plainview Mutual Water Company,"Strathmore, CA",Population served:617,93267
Plainview Mutual Water Company - Central Water,"Strathmore, CA",Population served:138,93267
South Kaweah Mutual Water Company,"Three Rivers, CA",Population served:384,93271
Improvement District #1,"Three Rivers, CA",Population served:200,93271
No Kaweah Mutual Water Company,"Three Rivers, CA",Population served:75,93271
South Fork Estates Mutual Water Company,"Three Rivers, CA",Population served:76,93271
Sierra King Homeowners Association,"Three Rivers, CA",Population served:120,93271
Nps-grant Grove,"Three Rivers, CA",Population served:20,93271
East Three Rivers Mutual,"Three Rivers, CA",Population served:28,93271
Deer Meadow Mutual,"Three Rivers, CA",Population served:75,93271
River Retreat Mutual,"Three Rivers, CA",Population served:100,93271
Cws - Tulco Water Company,"San Jose, CA",Population served:716,93274
Soults Mutual Water Company,"Tulare, CA",Population served:120,93274
Ali Mutual Water Company,"Tulare, CA",Population served:25,93274
Wasco St. Prison Reception Center,"Wasco, CA","Population served:5,155",93280
Pond Mutual Water Company,"Wasco, CA",Population served:48,93280
Lakeview Ranchos Mutual Water Company,"Weldon, CA",Population served:120,93283
Alta Sierra Mutual Water Company,"Wofford Heights, CA",Population served:98,93285
Hungry Gulch Water System,"Lake Isabella, CA",Population served:33,93285
Oak Knolls Mutual Water Company,"Lake Isabella, CA",Population served:135,93285
Lemon Cove Water Company,"Lemon Cove, CA",Population served:200,93286
California Water Service (CWS) - Bakersfield,"San Jose, CA","Population served:246,371",93287
City of Bakersfield,"Bakersfield, CA","Population served:138,309",93287
Vaughn WC Inc,"Bakersfield, CA","Population served:29,825",93287
Indian Wells Valley WD,"Ridgecrest, CA","Population served:29,000",93287
East Niles CSD,"Bakersfield, CA","Population served:26,000",93287
California Water Service (CWS) - North Garden,"San Jose, CA","Population served:24,167",93287
City of Wasco,"Wasco, CA","Population served:21,170",93287
Patterson Tract Community Services District,"Visalia, CA",Population served:550,93291
The Lakes Association,"Visalia, CA",Population served:600,93291
Sunrise Mutual Water Company,"Visalia, CA",Population served:140,93291
Yettem Water System,"Visalia, CA",Population served:350,93292
Seville Water Company,"Visalia, CA",Population served:400,93292
Ivanhoe Public Utility District,"Ivanhoe, CA","Population served:4,495",93292
Tract 92 Community Services District,"Farmersville, CA",Population served:500,93292
Linnell Farm Labor Center,"Visalia, CA",Population served:896,93292
Bedel Mutual Water Company,"Visalia, CA",Population served:155,93292
Mountain View Mobile Home Park,"Visalia, CA",Population served:44,93292
The Anne Sippi Clinic-riverside Ranch,"Bakersfield, CA",Population served:35,93306
Greenfield County Water District,"Bakersfield, CA","Population served:8,500",93307
Casa Loma Water Co Inc.,"Bakersfield, CA",Population served:900,93307
El Adobe Property Owners Association Inc.,"Bakersfield, CA",Population served:200,93307
Oasis Property Owners Association,"Bakersfield, CA",Population served:100,93307
San Joaquin Estates Mutual Water Company,"Bakersfield, CA",Population served:165,93307
East Wilson Road Water Company,"Bakersfield, CA",Population served:35,93307
Fuller Acres Mutual Water Company,"Lamont, CA",Population served:640,93307
Del Oro Water Company - Country Estates District,"Chico, CA",Population served:297,93307
Victory Mutual Water Company,"Bakersfield, CA",Population served:740,93307
Wilson Road Water Community,"Bakersfield, CA",Population served:72,93307
Panama Road Property Owners Assoc,"Bakerfield, CA",Population served:50,93307
Wini Mutual Water Company,"Bakersfield, CA",Population served:29,93307
Athal Mutual Water System,"Bakersfield, CA",Population served:150,93307
Riverview Homeowners Association,"Bakersfield, CA",Population served:40,93308
Lerdo Sheriff S Facility,"Bakersfield, CA","Population served:2,800",93308
Ranchos Del Rio,"Bakersfield, CA",Population served:62,93308
City of Shafter,"Shafter, CA","Population served:16,928",93308
Choctaw Valley Mutual Water Company,"Bakersfield, CA",Population served:44,93308
Meadows Of The Kern Mutual Water Company,"Bakersfield, CA",Population served:32,93308
Uplands Of The Kern Mutual Water Company,"Bakersfield,, CA",Population served:80,93308
Round Mountain Water Company,"Bakersfield, CA",Population served:50,93308
Riverdale Village,"Bakersfield, CA",Population served:750,93308
Kimberlina Housing Unit,"Wasco, CA",Population served:30,93308
Stockdale Annex Mutual Water,"Bakersfield, CA",Population served:433,93309
Stockdale Mutual Water Company,"Bakersfield, CA",Population served:200,93309
Old River Mutual Water Company,"Bakersfield, CA",Population served:60,93311
South Kern Mutual Water Company,"Bakersfield, CA",Population served:32,93311
Maher Mutual Water Company,"Bakersfield, CA",Population served:150,93312
Brock Mutual Water Company,"Bakersfield, CA",Population served:511,93312
Allen Road Mutual Water System,"Bakersfield, CA",Population served:207,93312
Opal Fry and Son,"Bakersfield, CA",Population served:40,93313
Gosford Road Water Company,"Bakersfield, CA",Population served:50,93313
De Rancho Y Mobile Villa Water,"Bakersfield, CA",Population served:200,93313
Western Acres Mutual Water Company,"Hanford, CA",Population served:310,93314
Harvest Moon Mutual Water Company,"Bakersfield, CA",Population served:138,93314
Enos Lane Public Utility District,"Bakersfield, CA",Population served:270,93314
Stockdale Ranchos Mutual Water Company,"Bakersfield, CA",Population served:313,93314
Town & Country Water Company,"Bakersfield, CA",Population served:85,93314
St. Clair Ranchos Mutual Water Company,"Bakersfield, CA",Population served:128,93314
Gooselake Water Company,"Bakersfield, CA",Population served:105,93314
Manon Manor Mutual Water Company,"Bakersfield, CA",Population served:200,93314
Wegis Mutual Water Company,"Bakersfield, CA",Population served:90,93314
Mustang Mutual Water System,"Bakersfield, CA",Population served:200,93314
Nord Road Water Association,"Bakersfield, CA",Population served:32,93314
Heath Brimhall P.o.a.,"Bakersfield, CA",Population served:47,93314
Agape Mutual Water System,"Bakersfield, CA",Population served:42,93314
Kranenburg Water System,"Bakersfield, CA",Population served:46,93314
North Kranenburg Ws,"Bakersfield, CA",Population served:33,93314
Schweikart Water System,"Bakersfield, CA",Population served:37,93314
Golden State Water Company - Edna,"Los Osos, CA","Population served:1,957",93401
Edna Ranch Mutual Water Company-east,"Grover Beach, CA",Population served:60,93401
Baron Canyon Mutual Water Company,"San Luis Obispo, CA",Population served:25,93401
Afuera De Chorro Water Company,"San Luis Obispo, CA",Population served:75,93401
Higuera Apartments,"San Luis Obispo, CA",Population served:30,93401
Varian Ranch Mutual Water,"Arroyo Grande, CA",Population served:120,93401
Los Osos Community Services District,"Los Osos, CA","Population served:7,086",93402
Morro Bay PW Department - Water Division,"Morro Bay, CA","Population served:10,327",93402
S & T Mutual Water Company,"Los Osos, CA",Population served:575,93402
Avila Valley Mutual Water Company,"Avila Beach, CA",Population served:65,93405
Irish Hills Mutual Water Co.,"San Luis Obispo, CA",Population served:10,93405
California Mens Colony,"San Luis Obispo, CA","Population served:4,000",93405
Bassi Ranch Mutual Water Company,"San Luis Obispo, CA",Population served:85,93405
Bear Valley Water Company,"San Luis Obispo, CA",Population served:45,93405
San Miguelito Mutual Water Company,"Avila Beach, CA","Population served:1,395",93405
Pismo Beach Water Department,"Pismo Beach, CA","Population served:7,785",93405
Avila Beach Community Services District,"Avila Beach, CA",Population served:400,93405
San Luis Obispo Water Department,"San Luis Obispo, CA","Population served:45,119",93407
Paso Robles Water Department,"Paso Robles, CA","Population served:30,500",93407
Atascadero Mutual Water Company,"Atascadero, CA","Population served:30,332",93407
"Arroyo Grande,Water Department","Arroyo Grande, CA","Population served:17,064",93407
Grover Beach Water Department,"Grover Beach, CA","Population served:13,156",93407
Nipomo Comm. Services District,"Nipomo, CA","Population served:10,867",93407
Golden State Water Company - Los Osos,"Los Osos, CA","Population served:8,844",93407
Oceano Community Services District,"Oceano, CA","Population served:7,289",93407
Rural Water Company,"Pismo Beach, CA","Population served:2,010",93420
Woodland Park Mutual Water Company,"Arroyo Grande, CA",Population served:500,93420
H2o Inc.,"Arroyo Grande, CA",Population served:60,93420
Las Ventanas Ranch,"San Luis Obispo, CA",Population served:100,93420
Monte Sereno Mutual Benefit Water,"San Luis Obispo, CA",Population served:60,93420
Laguna Negra Mutual Water Company,"Nipomo, CA",Population served:80,93420
Country Hills Estates,"Arroyo Grande, CA",Population served:60,93420
Canyon Crest Mutual Benefit Water Company,"Arroyo Grande, CA",Population served:125,93420
Callender Grove Mutual Water,"Nipomo, CA",Population served:30,93420
Mesa Dunes Mobile Home Estates,"Ontario, CA",Population served:800,93420
Terra De Oro Water Company,"Arroyo Grande, CA",Population served:35,93420
Halcyon Water System,"Halcyon, CA",Population served:105,93420
Ken Mar Gardens,"Arroyo Grande, CA",Population served:84,93420
Garden Farms C.w.d.,"Atascadero, CA",Population served:240,93422
Atascadero State Hospital,"Atascadero, CA","Population served:2,500",93422
Templeton Community Services District,"Templeton, CA","Population served:6,800",93422
Bradley-lockwood Rd. Ws,"Lockwood, CA",Population served:39,93426
Nacimiento Water Company,"Bradley, CA",Population served:290,93426
North Shore Estates Ws,"Santa Cruz, CA",Population served:60,93426
San Antonio Mobile Home Estates Ws,"Camerillo, CA",Population served:65,93426
Paso Robles Beach Water Association,"Cayucos, CA","Population served:2,185",93430
Slocsa #10a - Cayucos,"San Luis Obispo, CA",Population served:857,93430
Morro Rock Mutual Water Company,"Cayucos, CA","Population served:2,115",93430
Vandenberg Village Community Services District,"Lompoc, CA","Population served:6,497",93436
Mission Hills Community Services District,"Lompoc, CA","Population served:3,300",93436
Vista Hills Mutual Water Company,"Lompoc, CA",Population served:75,93436
Santa Rita Water Company,"Lompoc, CA",Population served:66,93436
Midland School Corporation,"Los Olivos, CA",Population served:150,93441
Rancho Ynecita Mutual Water Company,"Buellton, CA",Population served:126,93441
Rancho Colina Mobile Home Park,"Morro Bay, CA",Population served:250,93442
Golden State Water Company - Nipomo,"Los Osos, CA","Population served:4,904",93444
Woodlands Development,"Arroyo Grande, CA","Population served:1,000",93444
Rancho Nipomo Water Company,"Nipomo, CA",Population served:65,93444
Rim Rock Water Company,"Grover Beach, CA",Population served:55,93444
Heritage Ranch Community Services District,"Paso Robles, CA","Population served:3,100",93446
Green River Mutual Water Company,"Paso Robles, CA",Population served:350,93446
Santa Ysabel Ranch Mutual Water Company,"Paso Robles, CA",Population served:25,93446
Almira Water Association,"Templeton, CA",Population served:40,93446
Rancho Salinas Mbwc,"Paso Robles, CA",Population served:50,93446
Walnut Hills Mutual Water Company,"Templeton, CA",Population served:486,93446
Spanish Lakes Mutual Water Company,"Templeton, CA",Population served:40,93446
San Miguel Community Services District,"San Miguel, CA","Population served:2,336",93446
Los Robles Mobile Home Estates,"Paso Robles, CA",Population served:420,93446
Mustang Springs Mutual Water,"Paso Robles, CA",Population served:30,93446
Resthaven Mobile Home Park,"Paso Robles, CA",Population served:75,93446
San Ardo Water District,"San Ardo, CA",Population served:550,93450
Camp Roberts - California National Guard,"Camp Roberts, CA","Population served:1,528",93451
Slo County Waterworks District No. 23 - Santa Margarita,"San Luis Obispo, CA","Population served:1,259",93453
East Valley Farms Mutual Water,"Santa Maria, CA",Population served:125,93454
Golden State Water Company - Lake Marie,"Los Osos, CA",Population served:677,93454
Sisquoc #1,"San Luis Obispo, CA",Population served:200,93454
Golden State Water Company - Tanglewood,"Los Osos, CA","Population served:1,505",93455
Rolling Hills Water Association,"Santa Maria, CA",Population served:66,93455
Foster Road Mutual Water Company,"Santa Maria, CA",Population served:150,93455
Casmalia Community Service District,"Casmalia, CA",Population served:234,93455
Saint Marie Mobile Home Park,"Newport Beach, CA",Population served:250,93458
Oak Trail Ranch Mutual Water,"Buellton, CA",Population served:105,93460
Oak Trail Estates Mutual Water Company,"Buellton, CA",Population served:210,93460
Santa Ynez Rancho Estates Mutual Water Company,"Santa Ynez, CA",Population served:294,93460
Meadowlark Ranches Mutual Water Company,"Santa Ynez, CA",Population served:150,93460
Skyline Park & Service Company,"Buellton, CA",Population served:300,93460
Santa Ynez Roblar Mobile Home Park,"La Canada, CA",Population served:45,93460
Solvang Water Division,"Solvang, CA","Population served:5,292",93460
Walking M Ranches Association,"Solvang, CA",Population served:54,93463
Rancho Marcelino Water & Serv.,"Buellton, CA",Population served:240,93463
Mesa Hills Mutual Water Company,"Buellton, CA",Population served:54,93463
City of California City,"California City, CA","Population served:14,212",93501
Rosamond CSD,"Rosamond, CA","Population served:16,618",93501
Cws - Fremont Valley,"San Jose, CA",Population served:244,93501
Wonder Acres Water System,"California City, CA",Population served:86,93501
William Fisher Memorial Water Company,"Rosamond, CA",Population served:56,93501
Rancho Seco Inc. Water System,"Cantil, CA",Population served:58,93501
Palmdale Water District,"Palmdale, CA","Population served:116,183",93510
Birchim Community Service District,Sunny Slopes,Population served: 130,93512
Bridgeport Public Utility District,Bridgeport,Population served: 850,93512
Chalfant Valley West Mutual Water Company,Bishop,Population served: 45,93512
Crowley Lake Mutual Water District,Crowley Lake,Population served: 250,93512
Crowley Lake Trailer Park,Crowley Lake,Population served: 130,93512
June Lake Public Utility District - Down Canyon,June Lake,Population served: 310,93512
June Lake Public Utility District Village,June Lake,Population served: 240,93512
Lee Vining Public Utility,Lee Vining,Population served: 150,93512
Lower Rock Creek Mutual Water Company,Bishop,Population served: 200,93512
Lower Swall Meadows Water System,Swall Meadows,Population served: 40,93512
Lundy Mutual Water Company,Lee Vining,Population served: 70,93512
Mammoth County Water District,Mammoth Lakes,"Population served: 8,234",93512
Mountain Meadows Mutual Water Company,Mammoth Lakes,Population served: 225,93512
Sierra East Mobile Home Community,Coleville,Population served: 50,93512
U.S. Marine Corps - Housing Coleville,Bridgeport,Population served: 325,93512
U.S. Marine Corps/Mountain Warfare Training Center - Bridgeport,Bridgeport,Population served: 300,93512
White Mountain Mutual Water Company,Bishop,Population served: 50,93512
Ladwp - Big Pine,"Bishop, CA",Population served:0,93513
Big Pine Community Services District,"Big Pine, CA","Population served:1,040",93513
Rolling Green Utilities Inc.,"Big Pine, CA",Population served:800,93513
Ladwp - Independence,"Bishop, CA",Population served:0,93513
Sierra Highland Community Services District,"Bishop, CA",Population served:530,93514
Pine Creek Village,"Mammoth Lakes, CA",Population served:350,93514
Meadowcreek Mutual Water Company,"Bishop, CA",Population served:640,93514
Indian Creek Community Services District,"Bishop, CA","Population served:1,030",93514
Highland Mobile Home Park,"Bishop, CA",Population served:900,93514
Aspendell Mutual Water Company,"Bishop, CA",Population served:60,93514
Starlite Community Service District,"Bishop, CA",Population served:175,93514
Cdf - Owens Valley Conservation Corporation,"Bishop, CA",Population served:250,93514
Sierra Grande Estates Mutual Water Company,"Bishop, CA",Population served:200,93514
Park West Mutual Water Company,"Bishop, CA",Population served:200,93514
Sce Bishop Creek Plant 4,"Bishop, CA",Population served:38,93514
Owens Valley Water Company,"Los Angeles, CA",Population served:300,93514
Valley Vista Mutual Water Company,"Bishop, CA",Population served:70,93514
Glenwood Mobile Estates,"Los Angeles, CA",Population served:300,93514
Keough's Hot Springs,"Bishop, CA",Population served:75,93514
Wilson Circle Mutual Water Company,"Bishop, CA",Population served:129,93514
Control Gorge Power Plant,"Bishop, CA",Population served:49,93514
Brookside Estates Mutual Water Company,"Bishop, CA",Population served:130,93514
Ranch Road Estates Mutual Water Company,"Bishop, CA",Population served:65,93514
Rawson Creek Mutual Water Company,"Bishop, CA",Population served:90,93514
Sierra North Community Service District,"Bishop, CA",Population served:35,93514
Rocking K Ranch Estates Mutual Water Company,"Bishop, CA",Population served:27,93514
Van Loon Water Association,"Bishop, CA",Population served:30,93514
Sunland Village Mobile Home Park,"Mammoth Lakes, CA",Population served:42,93514
Meadow Lake Apartments,"Ventura, CA",Population served:35,93514
Primrose Lane Apartments,"San Diego, CA",Population served:52,93514
Desert Lake Community Services District,"Boron, CA",Population served:792,93516
Boron Community Services District,"Boron, CA","Population served:2,253",93516
Edwards AFB - Main Base,"Edwards Afb, CA","Population served:11,004",93523
North Edwards Water District,"North Edwards, CA",Population served:600,93523
Edgemont Acres Mutual Water Company,"North Edwards, CA",Population served:267,93523
Fountain Trailer Park Water,"Calabasas, CA",Population served:68,93523
Aberdeen Water System,"Independence, CA",Population served:23,93526
East Inyokern Mutual Water,"Inyokern, CA",Population served:87,93527
Life Water Co-op,"Inyokern, CA",Population served:27,93527
Owens Peak West,"Inyokern, CA",Population served:60,93527
Owens Peak South,"Inyokern, CA",Population served:40,93527
Sweet Water Co-op,"Inyokern, CA",Population served:25,93527
South Desert Mutual Water Company,"Inyokern, CA",Population served:26,93527
Hart Creek Estates Mutual Water Company,"Bakersfield, CA",Population served:140,93531
Hart Flat Bear Mutual Water,"Keene, CA",Population served:43,93531
Lake Elizabeth Mutual Water Company,"Lake Elizabeth, CA","Population served:1,750",93532
California Water Service Co-lake Hughes,"San Jose, CA",Population served:673,93532
The Painted Turtle Camp,"Lake Hughes, CA",Population served:50,93532
The Oaks,"Lake Hughes, CA",Population served:25,93532
West Valley County Water District,"Lancaster, CA",Population served:736,93532
White Fence Farms Mutual Water Company,"Palmdale, CA","Population served:1,145",93534
White Fence Farms Mutual Water Company No. 3,"Quartz Hill, CA",Population served:636,93534
California Water Service Company-Lancaster,"San Jose, CA","Population served:1,813",93534
Antelope Park Mutual Water Company,"Lancaster, CA","Population served:1,500",93534
Leisure Lake Mobile Estates,"Chandler, AZ",Population served:280,93534
Lancaster Water Company,"Lancaster, CA",Population served:66,93534
The Village Mobile Home Park,"Lancaster, CA",Population served:70,93534
Mitchell's Avenue E Mobile Home Park,"Lancaster, CA",Population served:26,93534
Los Angeles County WW District 40 Reg 38 Lake Los Angeles,"Alhambra, CA","Population served:13,600",93535
Landale Mutual Water Company,"Lancaster, CA",Population served:500,93535
Averydale Mutual Water Company,"Lancaster, CA",Population served:960,93535
Reesedale Mutual,"Lancaster, CA",Population served:100,93535
Wilsona Gardens Mutual,"Lancaster, CA",Population served:75,93535
Aqua J. Mutual Water Company,"Lancaster, CA",Population served:100,93535
Evergreen Mutual Water Company,"Lancaster, CA",Population served:99,93535
Colorado Mutual Water Company,"Lancaster, CA",Population served:30,93535
Tierra Bonita Mutual Water,"Lancaster, CA",Population served:35,93535
Sherwood Mobile Home Park,"Lancaster, CA",Population served:740,93535
Californian Mobile Home Park,"Lancaster, CA",Population served:217,93535
El Rancho Mobile Home Park,"Santa Monica, CA",Population served:216,93535
Golden Sands Mobile Home Park,"Canyon Country, CA",Population served:450,93535
Terra Nova Mobile Home Park,"Visalia, CA",Population served:120,93535
Western Skies Mobile Home Park,"Lancaster, CA",Population served:240,93535
Clear Skies Mobile Home Ranch,"Lancaster, CA",Population served:75,93535
Lancaster Park Mobile Home Park,"Los Osos, CA",Population served:53,93535
Quartz Hill Water District,"Quartz Hill, CA","Population served:22,000",93536
Land Project Mutual Water Company,"Lancaster, CA","Population served:1,500",93536
"Sundale Mutual Water Company A, B","Lancaster, CA","Population served:1,100",93536
Palm Ranch Irrigation District,"Quartz Hill, CA","Population served:5,530",93536
Bleich Flat Mutual Water Company,"Lancaster, CA",Population served:75,93536
Mettler Valley Mutual,"Lancaster, CA",Population served:100,93536
Winterhaven Mobile Estates,"Lancaster, CA",Population served:40,93536
Littlerock Creek Irrigation District,"Littlerock, CA","Population served:2,900",93543
"Los Angeles CWWD 40, R24, 27,33-Pearblsm","Alhambra, CA","Population served:10,557",93543
Llano Mutual Water Company,"Llano, CA",Population served:449,93544
Little Baldy Water,"Llano, CA",Population served:150,93544
Llano Del Rio Water Company,"Llano, CA",Population served:264,93544
Los Angeles County Waterworks District 40 Reg. 39-Rock Creek,"Alhambra, CA","Population served:1,305",93544
Inyo County Public Works Department - Lone Pine,"Independence, CA","Population served:2,035",93545
Mountain View Trailer Court,"Bishop, CA",Population served:53,93545
Keeler Community Service District,"Keeler, CA",Population served:50,93545
Foothill Mobile Home Park,"Huntington Beach, CA",Population served:60,93545
North Lone Pine Mutual Water Company,"Lone Pine, CA",Population served:70,93545
Alpine Springs Mobile Home Park,"Palmdale, CA",Population served:120,93550
California Water Service Co-leona Valley,"San Jose, CA","Population served:1,256",93551
El Dorado Mutual Water Company,"Palmdale, CA",Population served:648,93551
Shadow Acres Mutual Water Company,"Palmdale, CA",Population served:385,93551
Sunnyside Farms Mutual Water Company,"Palmdale, CA",Population served:326,93551
Westside Park Mutual Water,"Palmdale, CA",Population served:500,93551
Blue Skies Trailer Park,"Palmdale, CA",Population served:40,93552
China Lake Naval Air Weapons Station,"China Lake, CA","Population served:4,300",93555
Dune 3 Mutual Water Company LLC,"Morro Bay, CA",Population served:100,93555
Inyokern Community Services District,"Inyokern, CA",Population served:984,93555
Hometown Water Association,"Ridgecrest, CA",Population served:25,93555
60th Street Association Water System,"Rosamond, CA",Population served:44,93560
First Mutual Water System,"Rosamond, CA",Population served:35,93560
Antelope Valley Mobile Estates,"Rosamond, CA",Population served:60,93560
"Tehachapi, City of","Tehachapi, CA","Population served:8,965",93561
Golden Hills Community Services District,"Tehachapi, CA","Population served:8,656",93561
Quail Valley Water Dist-westside System,"Tehachapi, CA",Population served:139,93561
Pinon Pines Mutual Water Company,"Frazier Park, CA",Population served:725,93561
Fairview Water Company LLC,"Tehachapi, CA",Population served:240,93561
California Correctional Institution Tehachapi,"Tehachapi, CA","Population served:6,191",93561
Pinon Valley Water Company,"Tehachapi, CA",Population served:43,93561
Cws-grand Oaks Water System,"San Jose, CA",Population served:140,93561
A.f.p. Mutual Water Company,"Tehachapi, CA",Population served:500,93561
Brite Lake Community Association,"Tehachapi, CA",Population served:89,93561
West Tehachapi Mutual,"Tehachapi, CA",Population served:150,93561
Willow Springs Mobile Home Park,"Tehachapi, CA",Population served:300,93561
Fenner Canyon Youth Conservation Camp,"Valyermo, CA",Population served:135,93563
Hillview Water Co-goldside-hil,"Oakhurst, CA","Population served:1,043",93601
Md#60 Dillon Estates,"Madera, CA",Population served:150,93601
Meadow Lakes Club,"Auberry, CA",Population served:145,93602
Fcwwd #37/mile High,"Fresno, CA",Population served:115,93602
Fcwwd #40/shaver Springs,"Fresno, CA",Population served:69,93602
Sandy Creek Village Mobile Home Park,"Oak View, CA",Population served:95,93602
Alder Springs,"Auberry, CA",Population served:73,93602
Mount Ararat Mobile Home Park,"Oak View, CA",Population served:46,93602
Mary Lou Mobile Home Park,"Auberry, CA",Population served:49,93602
Hartland Christian Camp,"Badger, CA",Population served:229,93603
Md#06 Lake Shore Park,"Madera, CA",Population served:130,93604
Md#07 Marina View Heights,"Madera, CA",Population served:200,93604
Big Creek Community Services District,"Big Creek, CA",Population served:124,93605
Sumner Peck Ranch,"El Nido, CA",Population served:42,93608
Westside Harvesting,"Kettleman City, CA",Population served:25,93608
Fcsa #30/el Porvenir,"Fresno, CA",Population served:130,93608
Fcsa #32/cantua Creek,"Fresno, CA",Population served:250,93608
Cantua Creek Vineyards IV LLC,"Ceres, CA",Population served:50,93608
Chowchilla City Water Department,"Chowchilla, CA","Population served:11,759",93610
Central Ca Womens Facility,"Chowchilla, CA","Population served:3,441",93610
