Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Wheaton,Dibromoacetic acid,0.410 ppb,0.04 ppb,
Wheaton,Dibromochloromethane,5.16 ppb,0.1 ppb,
Wheaton,Dichloroacetic acid,8.02 ppb,0.2 ppb,
Wheaton,Haloacetic acids (HAA5)†,17.6 ppb,0.1 ppb,60 ppb
Wheaton,Haloacetic acids (HAA9)†,26.5 ppb,0.06 ppb,
Wheaton,Total trihalomethanes (TTHMs)†,33.7 ppb,0.15 ppb,80 ppb
Wheaton,Trichloroacetic acid,7.86 ppb,0.1 ppb,
Wheaton,"4-Androstene-3,17-dione",0.250 ppt,,
Wheaton,Chromium (total),0.389 ppb,,100 ppb
Wheaton,Molybdenum,0.963 ppb,40 ppb,
Wheaton,Monobromoacetic acid,0.887 ppb,25 ppb,
Wheaton,Monochloroacetic acid,0.418 ppb,53 ppb,
Wheaton,Strontium,0.115 ppb,"1,500 ppb",
Wheaton,Testosterone,0.125 ppt,,
Wheaton,Vanadium,0.313 ppb,21 ppb,
Wheaton,None,,,
Nps-wolverton,Bromodichloromethane,1.28 ppb,0.06 ppb,
Nps-wolverton,Bromoform,1.90 ppb,0.5 ppb,
Nps-wolverton,Chloroform,43.9 ppb,0.4 ppb,
Nps-wolverton,Chromium (hexavalent),0.210 ppb,0.02 ppb,
Nps-wolverton,Dibromochloromethane,0.677 ppb,0.1 ppb,
Nps-wolverton,Dichloroacetic acid,20.4 ppb,0.2 ppb,
Nps-wolverton,Haloacetic acids (HAA5)†,57.0 ppb,0.1 ppb,60 ppb
Nps-wolverton,Nitrate and nitrite,0.300 ppm,0.14 ppm,10 ppm
Nps-wolverton,Total trihalomethanes (TTHMs)†,47.9 ppb,0.15 ppb,80 ppb
Nps-wolverton,Trichloroacetic acid,37.7 ppb,0.1 ppb,
Nps-wolverton,Aluminum,44.7 ppb,600 ppb,
Nps-wolverton,Barium,38.2 ppb,700 ppb,"2,000 ppb"
Nps-wolverton,Chromium (total),0.833 ppb,,100 ppb
Nps-wolverton,Dibromoacetic acid,0.0326 ppb,0.04 ppb,
Nps-wolverton,Monobromoacetic acid,0.0217 ppb,25 ppb,
Nps-wolverton,Monochloroacetic acid,0.276 ppb,53 ppb,
Nps-wolverton,Nitrate,0.146 ppm,0.14 ppm,10 ppm
Nps-wolverton,None,,,
"Berlin, City of",Arsenic*,1.85 ppb,0.004 ppb,10 ppb
"Berlin, City of",Bromodichloromethane,7.78 ppb,0.06 ppb,
"Berlin, City of",Bromoform,8.07 ppb,0.5 ppb,
"Berlin, City of",Chloroform,3.97 ppb,0.4 ppb,
"Berlin, City of",Dibromoacetic acid,6.65 ppb,0.04 ppb,
"Berlin, City of",Dibromochloromethane,14.2 ppb,0.1 ppb,
"Berlin, City of",Dichloroacetic acid,2.18 ppb,0.2 ppb,
"Berlin, City of",Haloacetic acids (HAA5)†,9.96 ppb,0.1 ppb,60 ppb
"Berlin, City of",Nitrate and nitrite*,0.353 ppm,0.14 ppm,10 ppm
"Berlin, City of","Radium, combined (-226 &amp; -228)*",0.40 pCi/L,0.05 pCi/L,5 pCi/L
"Berlin, City of",Total trihalomethanes (TTHMs)†,34.0 ppb,0.15 ppb,80 ppb
"Berlin, City of",Trichloroacetic acid,0.927 ppb,0.1 ppb,
"Berlin, City of",Barium*,46.1 ppb,700 ppb,"2,000 ppb"
"Berlin, City of",Chromium (total)*,4.80 ppb,,100 ppb
"Berlin, City of",Fluoride*,0.266 ppm,,4 ppm
"Berlin, City of",Monobromoacetic acid,0.198 ppb,25 ppb,
"Berlin, City of",Monochloroacetic acid*,0.583 ppb,53 ppb,
"Berlin, City of",Selenium*,2.52 ppb,30 ppb,50 ppb
"Berlin, City of",Uranium*,0.70 pCi/L,0.43 pCi/L,20 pCi/L
"Berlin, City of",None,,,
"Edgeley, City of",Arsenic*,1.85 ppb,0.004 ppb,10 ppb
"Edgeley, City of",Bromodichloromethane,13.2 ppb,0.06 ppb,
"Edgeley, City of",Bromoform,14.3 ppb,0.5 ppb,
"Edgeley, City of",Chloroform,7.07 ppb,0.4 ppb,
"Edgeley, City of",Dibromoacetic acid,7.71 ppb,0.04 ppb,
"Edgeley, City of",Dibromochloromethane,23.5 ppb,0.1 ppb,
"Edgeley, City of",Dichloroacetic acid,2.51 ppb,0.2 ppb,
"Edgeley, City of",Haloacetic acids (HAA5)†,13.1 ppb,0.1 ppb,60 ppb
"Edgeley, City of",Nitrate and nitrite*,0.353 ppm,0.14 ppm,10 ppm
"Edgeley, City of","Radium, combined (-226 &amp; -228)*",0.40 pCi/L,0.05 pCi/L,5 pCi/L
"Edgeley, City of",Total trihalomethanes (TTHMs)†,58.1 ppb,0.15 ppb,80 ppb
"Edgeley, City of",Trichloroacetic acid,1.36 ppb,0.1 ppb,
"Edgeley, City of",Barium*,46.1 ppb,700 ppb,"2,000 ppb"
"Edgeley, City of",Chromium (total)*,4.80 ppb,,100 ppb
"Edgeley, City of",Fluoride*,0.266 ppm,,4 ppm
"Edgeley, City of",Monobromoacetic acid,1.55 ppb,25 ppb,
"Edgeley, City of",Monochloroacetic acid*,0.583 ppb,53 ppb,
"Edgeley, City of",Selenium*,2.52 ppb,30 ppb,50 ppb
"Edgeley, City of",Uranium*,0.70 pCi/L,0.43 pCi/L,20 pCi/L
"Edgeley, City of",None,,,
"Enderlin, City of",Arsenic,1.14 ppb,0.004 ppb,10 ppb
"Enderlin, City of",Bromodichloromethane,5.53 ppb,0.06 ppb,
"Enderlin, City of",Bromoform,12.6 ppb,0.5 ppb,
"Enderlin, City of",Chloroform,1.66 ppb,0.4 ppb,
"Enderlin, City of",Dibromoacetic acid,5.03 ppb,0.04 ppb,
"Enderlin, City of",Dibromochloromethane,13.1 ppb,0.1 ppb,
"Enderlin, City of",Haloacetic acids (HAA5)†,5.36 ppb,0.1 ppb,60 ppb
"Enderlin, City of","Radium, combined (-226 &amp; -228)",0.42 pCi/L,0.05 pCi/L,5 pCi/L
"Enderlin, City of",Total trihalomethanes (TTHMs)†,32.9 ppb,0.15 ppb,80 ppb
"Enderlin, City of",Barium,3.71 ppb,700 ppb,"2,000 ppb"
"Enderlin, City of",Dichloroacetic acid,0.324 ppb,0.2 ppb,
"Enderlin, City of",Fluoride,0.981 ppm,,4 ppm
"Enderlin, City of",Nitrate and nitrite,0.175 ppm,0.14 ppm,10 ppm
"Enderlin, City of",Selenium,2.63 ppb,30 ppb,50 ppb
"Enderlin, City of",None,,,
Fairview Colony,Manganese,"1,890.0 ppb",100 ppb,
Fairview Colony,"Radium, combined (-226 &amp; -228)",0.39 pCi/L,0.05 pCi/L,5 pCi/L
Fairview Colony,Uranium,8.24 pCi/L,0.43 pCi/L,20 pCi/L
Fairview Colony,Fluoride,0.320 ppm,,4 ppm
Fairview Colony,Nitrate and nitrite,0.115 ppm,0.14 ppm,10 ppm
Fairview Colony,Selenium,1.57 ppb,30 ppb,50 ppb
Fairview Colony,None,,,
"Jud, City of",Arsenic*,1.85 ppb,0.004 ppb,10 ppb
"Jud, City of",Bromodichloromethane,11.8 ppb,0.06 ppb,
"Jud, City of",Bromoform,13.7 ppb,0.5 ppb,
"Jud, City of",Chloroform,3.64 ppb,0.4 ppb,
"Jud, City of",Dibromoacetic acid,6.54 ppb,0.04 ppb,
"Jud, City of",Dibromochloromethane,23.1 ppb,0.1 ppb,
"Jud, City of",Dichloroacetic acid,1.56 ppb,0.2 ppb,
"Jud, City of",Haloacetic acids (HAA5)†,9.85 ppb,0.1 ppb,60 ppb
"Jud, City of",Nitrate and nitrite*,0.353 ppm,0.14 ppm,10 ppm
"Jud, City of","Radium, combined (-226 &amp; -228)*",0.40 pCi/L,0.05 pCi/L,5 pCi/L
"Jud, City of",Total trihalomethanes (TTHMs)†,52.2 ppb,0.15 ppb,80 ppb
"Jud, City of",Trichloroacetic acid,0.855 ppb,0.1 ppb,
"Jud, City of",Barium*,46.1 ppb,700 ppb,"2,000 ppb"
"Jud, City of",Chromium (total)*,4.80 ppb,,100 ppb
"Jud, City of",Fluoride*,0.266 ppm,,4 ppm
"Jud, City of",Monobromoacetic acid,0.547 ppb,25 ppb,
"Jud, City of",Monochloroacetic acid,0.360 ppb,53 ppb,
"Jud, City of",Selenium*,2.52 ppb,30 ppb,50 ppb
"Jud, City of",Uranium*,0.70 pCi/L,0.43 pCi/L,20 pCi/L
"Kulm, City of",Arsenic*,1.85 ppb,0.004 ppb,10 ppb
"Kulm, City of",Bromodichloromethane,9.56 ppb,0.06 ppb,
"Kulm, City of",Bromoform,13.3 ppb,0.5 ppb,
"Kulm, City of",Chloroform,3.06 ppb,0.4 ppb,
"Kulm, City of",Dibromoacetic acid,8.26 ppb,0.04 ppb,
"Kulm, City of",Dibromochloromethane,20.2 ppb,0.1 ppb,
"Kulm, City of",Dichloroacetic acid,1.80 ppb,0.2 ppb,
"Kulm, City of",Haloacetic acids (HAA5)†,13.8 ppb,0.1 ppb,60 ppb
"Kulm, City of",Nitrate and nitrite*,0.353 ppm,0.14 ppm,10 ppm
"Kulm, City of","Radium, combined (-226 &amp; -228)*",0.40 pCi/L,0.05 pCi/L,5 pCi/L
"Kulm, City of",Total trihalomethanes (TTHMs)†,46.1 ppb,0.15 ppb,80 ppb
"Kulm, City of",Trichloroacetic acid,0.958 ppb,0.1 ppb,
"Kulm, City of",Barium*,46.1 ppb,700 ppb,"2,000 ppb"
"Kulm, City of",Chromium (total)*,4.80 ppb,,100 ppb
"Kulm, City of",Fluoride*,0.266 ppm,,4 ppm
"Kulm, City of",Monobromoacetic acid,2.82 ppb,25 ppb,
"Kulm, City of",Monochloroacetic acid*,0.583 ppb,53 ppb,
"Kulm, City of",Selenium*,2.52 ppb,30 ppb,50 ppb
"Kulm, City of",Uranium*,0.70 pCi/L,0.43 pCi/L,20 pCi/L
"Kulm, City of",None,,,
"Lamoure, City of",Bromodichloromethane,0.576 ppb,0.06 ppb,
"Lamoure, City of",Chloroform,1.01 ppb,0.4 ppb,
"Lamoure, City of",Dibromoacetic acid,0.191 ppb,0.04 ppb,
"Lamoure, City of",Dibromochloromethane,0.316 ppb,0.1 ppb,
"Lamoure, City of",Dichloroacetic acid,1.43 ppb,0.2 ppb,
"Lamoure, City of",Haloacetic acids (HAA5)†,1.62 ppb,0.1 ppb,60 ppb
"Lamoure, City of",Haloacetic acids (HAA9)*†,1.07 ppb,0.06 ppb,
"Lamoure, City of",Total trihalomethanes (TTHMs)†,1.90 ppb,0.15 ppb,80 ppb
"Lamoure, City of",Manganese*,7.85 ppb,100 ppb,
"Lamoure, City of",Monochloroacetic acid*,0.329 ppb,53 ppb,
"Lamoure, City of",None,,,
"Lisbon, City of",Arsenic,3.63 ppb,0.004 ppb,10 ppb
"Lisbon, City of",Bromodichloromethane,1.10 ppb,0.06 ppb,
"Lisbon, City of",Chloroform,1.66 ppb,0.4 ppb,
"Lisbon, City of",Dibromoacetic acid,0.367 ppb,0.04 ppb,
"Lisbon, City of",Dibromochloromethane,0.579 ppb,0.1 ppb,
"Lisbon, City of",Dichloroacetic acid,1.05 ppb,0.2 ppb,
"Lisbon, City of",Haloacetic acids (HAA5)†,1.42 ppb,0.1 ppb,60 ppb
"Lisbon, City of","Radium, combined (-226 &amp; -228)",0.71 pCi/L,0.05 pCi/L,5 pCi/L
"Lisbon, City of",Total trihalomethanes (TTHMs)†,3.43 ppb,0.15 ppb,80 ppb
"Lisbon, City of",Barium,31.2 ppb,700 ppb,"2,000 ppb"
"Lisbon, City of",Bromoform,0.0900 ppb,0.5 ppb,
"Lisbon, City of",Chromium (total),1.36 ppb,,100 ppb
"Lisbon, City of",Fluoride,0.982 ppm,,4 ppm
"Lisbon, City of",Nitrate and nitrite,0.190 ppm,0.14 ppm,10 ppm
"Lisbon, City of",None,,,
"Sheldon, City of",Arsenic*,1.14 ppb,0.004 ppb,10 ppb
"Sheldon, City of",Bromodichloromethane,7.22 ppb,0.06 ppb,
"Sheldon, City of",Bromoform,18.3 ppb,0.5 ppb,
"Sheldon, City of",Chloroform,1.91 ppb,0.4 ppb,
"Sheldon, City of",Dibromoacetic acid,5.90 ppb,0.04 ppb,
"Sheldon, City of",Dibromochloromethane,18.0 ppb,0.1 ppb,
"Sheldon, City of",Dichloroacetic acid,0.668 ppb,0.2 ppb,
"Sheldon, City of",Haloacetic acids (HAA5)†,7.21 ppb,0.1 ppb,60 ppb
"Sheldon, City of","Radium, combined (-226 &amp; -228)*",0.42 pCi/L,0.05 pCi/L,5 pCi/L
"Sheldon, City of",Total trihalomethanes (TTHMs)†,45.4 ppb,0.15 ppb,80 ppb
"Sheldon, City of",Barium*,3.71 ppb,700 ppb,"2,000 ppb"
"Sheldon, City of",Fluoride*,0.981 ppm,,4 ppm
"Sheldon, City of",Monobromoacetic acid,0.645 ppb,25 ppb,
"Sheldon, City of",Nitrate and nitrite*,0.175 ppm,0.14 ppm,10 ppm
"Sheldon, City of",Selenium*,2.63 ppb,30 ppb,50 ppb
"Sheldon, City of",None,,,
Southeast Wud (central-lisbon),Arsenic*,3.63 ppb,0.004 ppb,10 ppb
Southeast Wud (central-lisbon),Bromodichloromethane,0.661 ppb,0.06 ppb,
Southeast Wud (central-lisbon),Chloroform,1.13 ppb,0.4 ppb,
Southeast Wud (central-lisbon),Dibromoacetic acid,0.153 ppb,0.04 ppb,
Southeast Wud (central-lisbon),Dichloroacetic acid,1.90 ppb,0.2 ppb,
Southeast Wud (central-lisbon),Haloacetic acids (HAA5)†,2.38 ppb,0.1 ppb,60 ppb
Southeast Wud (central-lisbon),Haloacetic acids (HAA9)†,1.07 ppb,0.06 ppb,
Southeast Wud (central-lisbon),"Radium, combined (-226 &amp; -228)*",0.71 pCi/L,0.05 pCi/L,5 pCi/L
Southeast Wud (central-lisbon),Total trihalomethanes (TTHMs)†,1.94 ppb,0.15 ppb,80 ppb
Southeast Wud (central-lisbon),Barium*,31.2 ppb,700 ppb,"2,000 ppb"
Southeast Wud (central-lisbon),Bromoform*,0.0900 ppb,0.5 ppb,
Southeast Wud (central-lisbon),Chromium (total)*,1.36 ppb,,100 ppb
Southeast Wud (central-lisbon),Dibromochloromethane,0.157 ppb,0.1 ppb,
Southeast Wud (central-lisbon),Fluoride*,0.982 ppm,,4 ppm
Southeast Wud (central-lisbon),Manganese,7.85 ppb,100 ppb,
Southeast Wud (central-lisbon),Monochloroacetic acid,0.329 ppb,53 ppb,
Southeast Wud (central-lisbon),Nitrate and nitrite*,0.190 ppm,0.14 ppm,10 ppm
Southeast Wud (central-lisbon),None,,,
"Verona, City of",Bromodichloromethane,1.09 ppb,0.06 ppb,
"Verona, City of",Chloroform,1.28 ppb,0.4 ppb,
"Verona, City of",Dibromoacetic acid,1.11 ppb,0.04 ppb,
"Verona, City of",Dibromochloromethane*,0.414 ppb,0.1 ppb,
"Verona, City of",Dichloroacetic acid,0.700 ppb,0.2 ppb,
"Verona, City of",Haloacetic acids (HAA5)†,1.81 ppb,0.1 ppb,60 ppb
"Verona, City of",Total trihalomethanes (TTHMs)†,2.37 ppb,0.15 ppb,80 ppb
"Verona, City of",Barium*,17.9 ppb,700 ppb,"2,000 ppb"
"Verona, City of",Chromium (total)*,4.62 ppb,,100 ppb
"Verona, City of",Fluoride*,1.03 ppm,,4 ppm
"Verona, City of",Manganese*,32.0 ppb,100 ppb,
"Verona, City of",Monochloroacetic acid*,0.293 ppb,53 ppb,
"Verona, City of",Nitrate and nitrite*,0.0417 ppm,0.14 ppm,10 ppm
"Verona, City of",Selenium*,1.68 ppb,30 ppb,50 ppb
"Verona, City of",Trichloroacetic acid*,0.196 ppb,0.1 ppb,
"Verona, City of",None,,,
Willowbank Colony,"Radium, combined (-226 &amp; -228)",3.61 pCi/L,0.05 pCi/L,5 pCi/L
Willowbank Colony,Aluminum,69.0 ppb,600 ppb,
Willowbank Colony,Barium,3.53 ppb,700 ppb,"2,000 ppb"
Willowbank Colony,Fluoride,2.45 ppm,,4 ppm
Willowbank Colony,Manganese,124.0 ppb,100 ppb,
Willowbank Colony,Selenium,1.80 ppb,30 ppb,50 ppb
Willowbank Colony,Uranium,0.21 pCi/L,0.43 pCi/L,20 pCi/L
Willowbank Colony,None,,,
"Ellendale, City of",Arsenic*,1.85 ppb,0.004 ppb,10 ppb
"Ellendale, City of",Bromodichloromethane,10.3 ppb,0.06 ppb,
"Ellendale, City of",Bromoform,11.9 ppb,0.5 ppb,
"Ellendale, City of",Chloroform,3.67 ppb,0.4 ppb,
"Ellendale, City of",Dibromoacetic acid,6.80 ppb,0.04 ppb,
"Ellendale, City of",Dibromochloromethane,20.1 ppb,0.1 ppb,
"Ellendale, City of",Dichloroacetic acid,1.79 ppb,0.2 ppb,
"Ellendale, City of",Haloacetic acids (HAA5)†,12.6 ppb,0.1 ppb,60 ppb
"Ellendale, City of",Nitrate and nitrite*,0.353 ppm,0.14 ppm,10 ppm
"Ellendale, City of","Radium, combined (-226 &amp; -228)*",0.40 pCi/L,0.05 pCi/L,5 pCi/L
"Ellendale, City of",Total trihalomethanes (TTHMs)†,45.9 ppb,0.15 ppb,80 ppb
"Ellendale, City of",Trichloroacetic acid,1.02 ppb,0.1 ppb,
"Ellendale, City of",Barium*,46.1 ppb,700 ppb,"2,000 ppb"
"Ellendale, City of",Chromium (total)*,4.80 ppb,,100 ppb
"Ellendale, City of",Fluoride*,0.266 ppm,,4 ppm
"Ellendale, City of",Monobromoacetic acid,2.66 ppb,25 ppb,
"Ellendale, City of",Monochloroacetic acid,0.302 ppb,53 ppb,
"Ellendale, City of",Selenium*,2.52 ppb,30 ppb,50 ppb
"Ellendale, City of",Uranium*,0.70 pCi/L,0.43 pCi/L,20 pCi/L
"Fullerton, City of",Arsenic*,1.85 ppb,0.004 ppb,10 ppb
"Fullerton, City of",Bromodichloromethane,4.76 ppb,0.06 ppb,
"Fullerton, City of",Bromoform,7.80 ppb,0.5 ppb,
"Fullerton, City of",Chloroform,1.75 ppb,0.4 ppb,
"Fullerton, City of",Dibromoacetic acid,4.82 ppb,0.04 ppb,
"Fullerton, City of",Dibromochloromethane,10.9 ppb,0.1 ppb,
"Fullerton, City of",Dichloroacetic acid*,1.20 ppb,0.2 ppb,
"Fullerton, City of",Haloacetic acids (HAA5)†,7.93 ppb,0.1 ppb,60 ppb
"Fullerton, City of",Nitrate and nitrite*,0.353 ppm,0.14 ppm,10 ppm
"Fullerton, City of","Radium, combined (-226 &amp; -228)*",0.40 pCi/L,0.05 pCi/L,5 pCi/L
"Fullerton, City of",Total trihalomethanes (TTHMs)†,25.2 ppb,0.15 ppb,80 ppb
"Fullerton, City of",Trichloroacetic acid,0.520 ppb,0.1 ppb,
"Fullerton, City of",Barium*,46.1 ppb,700 ppb,"2,000 ppb"
"Fullerton, City of",Chromium (total)*,4.80 ppb,,100 ppb
"Fullerton, City of",Fluoride*,0.266 ppm,,4 ppm
"Fullerton, City of",Monobromoacetic acid,0.590 ppb,25 ppb,
"Fullerton, City of",Monochloroacetic acid,2.00 ppb,53 ppb,
"Fullerton, City of",Selenium*,2.52 ppb,30 ppb,50 ppb
"Fullerton, City of",Uranium*,0.70 pCi/L,0.43 pCi/L,20 pCi/L
"Fullerton, City of",None,,,
"Monango, City of",Arsenic*,1.85 ppb,0.004 ppb,10 ppb
"Monango, City of",Bromodichloromethane,11.7 ppb,0.06 ppb,
"Monango, City of",Bromoform,12.0 ppb,0.5 ppb,
"Monango, City of",Chloroform,3.75 ppb,0.4 ppb,
"Monango, City of",Dibromoacetic acid,7.21 ppb,0.04 ppb,
"Monango, City of",Dibromochloromethane,22.3 ppb,0.1 ppb,
"Monango, City of",Dichloroacetic acid,1.84 ppb,0.2 ppb,
"Monango, City of",Haloacetic acids (HAA5)†,11.2 ppb,0.1 ppb,60 ppb
"Monango, City of",Nitrate and nitrite*,0.353 ppm,0.14 ppm,10 ppm
"Monango, City of","Radium, combined (-226 &amp; -228)*",0.40 pCi/L,0.05 pCi/L,5 pCi/L
"Monango, City of",Total trihalomethanes (TTHMs)†,49.7 ppb,0.15 ppb,80 ppb
"Monango, City of",Trichloroacetic acid,1.07 ppb,0.1 ppb,
"Monango, City of",Barium*,46.1 ppb,700 ppb,"2,000 ppb"
"Monango, City of",Chromium (total)*,4.80 ppb,,100 ppb
"Monango, City of",Fluoride*,0.266 ppm,,4 ppm
"Monango, City of",Monobromoacetic acid,0.543 ppb,25 ppb,
"Monango, City of",Monochloroacetic acid,0.563 ppb,53 ppb,
"Monango, City of",Selenium*,2.52 ppb,30 ppb,50 ppb
"Monango, City of",Uranium*,0.70 pCi/L,0.43 pCi/L,20 pCi/L
"Oakes, City of",Arsenic,2.67 ppb,0.004 ppb,10 ppb
"Oakes, City of",Bromodichloromethane,2.74 ppb,0.06 ppb,
"Oakes, City of",Chloroform,6.87 ppb,0.4 ppb,
"Oakes, City of",Dibromoacetic acid,1.03 ppb,0.04 ppb,
"Oakes, City of",Dibromochloromethane,2.55 ppb,0.1 ppb,
"Oakes, City of",Dichloroacetic acid,3.23 ppb,0.2 ppb,
"Oakes, City of",Haloacetic acids (HAA5)†,5.43 ppb,0.1 ppb,60 ppb
"Oakes, City of",Nitrate,0.795 ppm,0.14 ppm,10 ppm
"Oakes, City of",Nitrate and nitrite,0.811 ppm,0.14 ppm,10 ppm
"Oakes, City of","Radium, combined (-226 &amp; -228)",0.29 pCi/L,0.05 pCi/L,5 pCi/L
"Oakes, City of",Total trihalomethanes (TTHMs)†,13.0 ppb,0.15 ppb,80 ppb
"Oakes, City of",Trichloroacetic acid,0.734 ppb,0.1 ppb,
"Oakes, City of",Uranium,1.08 pCi/L,0.43 pCi/L,20 pCi/L
"Oakes, City of",Barium,21.4 ppb,700 ppb,"2,000 ppb"
"Oakes, City of",Bromoform,0.801 ppb,0.5 ppb,
"Oakes, City of",Fluoride,0.160 ppm,,4 ppm
"Oakes, City of",Monochloroacetic acid,0.439 ppb,53 ppb,
"Oakes, City of",None,,,
Southeast Wud (central-lisbon),Arsenic*,3.63 ppb,0.004 ppb,10 ppb
Southeast Wud (central-lisbon),Bromodichloromethane,0.661 ppb,0.06 ppb,
Southeast Wud (central-lisbon),Chloroform,1.13 ppb,0.4 ppb,
Southeast Wud (central-lisbon),Dibromoacetic acid,0.153 ppb,0.04 ppb,
Southeast Wud (central-lisbon),Dichloroacetic acid,1.90 ppb,0.2 ppb,
Southeast Wud (central-lisbon),Haloacetic acids (HAA5)†,2.38 ppb,0.1 ppb,60 ppb
Southeast Wud (central-lisbon),Haloacetic acids (HAA9)†,1.07 ppb,0.06 ppb,
Southeast Wud (central-lisbon),"Radium, combined (-226 &amp; -228)*",0.71 pCi/L,0.05 pCi/L,5 pCi/L
Southeast Wud (central-lisbon),Total trihalomethanes (TTHMs)†,1.94 ppb,0.15 ppb,80 ppb
Southeast Wud (central-lisbon),Barium*,31.2 ppb,700 ppb,"2,000 ppb"
Southeast Wud (central-lisbon),Bromoform*,0.0900 ppb,0.5 ppb,
Southeast Wud (central-lisbon),Chromium (total)*,1.36 ppb,,100 ppb
Southeast Wud (central-lisbon),Dibromochloromethane,0.157 ppb,0.1 ppb,
Southeast Wud (central-lisbon),Fluoride*,0.982 ppm,,4 ppm
Southeast Wud (central-lisbon),Manganese,7.85 ppb,100 ppb,
Southeast Wud (central-lisbon),Monochloroacetic acid,0.329 ppb,53 ppb,
Southeast Wud (central-lisbon),Nitrate and nitrite*,0.190 ppm,0.14 ppm,10 ppm
Southeast Wud (central-lisbon),None,,,
Amherst Water Company,Haloacetic acids (HAA5)†,7.22 ppb,0.1 ppb,60 ppb
Amherst Water Company,Total trihalomethanes (TTHMs)†,0.815 ppb,0.15 ppb,80 ppb
Britton,Bromochloroacetic acid,1.000 ppb,0.02 ppb,
Britton,Bromodichloromethane,1.36 ppb,0.06 ppb,
Britton,Chloroform,1.76 ppb,0.4 ppb,
Britton,Dibromoacetic acid,1.50 ppb,0.04 ppb,
Britton,Dibromochloromethane,1.54 ppb,0.1 ppb,
Britton,Dichloroacetic acid,1.50 ppb,0.2 ppb,
Britton,Haloacetic acids (HAA5)†,2.75 ppb,0.1 ppb,60 ppb
Britton,"Radium, combined (-226 &amp; -228)",1.49 pCi/L,0.05 pCi/L,5 pCi/L
Britton,Total trihalomethanes (TTHMs)†,7.03 ppb,0.15 ppb,80 ppb
Britton,Trichloroacetic acid,1.50 ppb,0.1 ppb,
Britton,Bromoform,0.950 ppb,0.5 ppb,
Britton,Chloromethane,0.267 ppb,2.69 ppb,
Britton,Fluoride,1.39 ppm,,4 ppm
Britton,None,,,
Avon Lake City PWS,Bromodichloromethane,9.03 ppb,0.06 ppb,
Avon Lake City PWS,Chloroform,18.3 ppb,0.4 ppb,
Avon Lake City PWS,Chromium (hexavalent),0.0806 ppb,0.02 ppb,
Avon Lake City PWS,Dibromoacetic acid,0.582 ppb,0.04 ppb,
Avon Lake City PWS,Dibromochloromethane,3.97 ppb,0.1 ppb,
Avon Lake City PWS,Dichloroacetic acid,7.52 ppb,0.2 ppb,
Avon Lake City PWS,Haloacetic acids (HAA5)†,14.9 ppb,0.1 ppb,60 ppb
Avon Lake City PWS,Haloacetic acids (HAA9)†,22.6 ppb,0.06 ppb,
Avon Lake City PWS,Nitrate,0.445 ppm,0.14 ppm,10 ppm
Avon Lake City PWS,Total trihalomethanes (TTHMs)†,31.5 ppb,0.15 ppb,80 ppb
Avon Lake City PWS,Trichloroacetic acid,6.79 ppb,0.1 ppb,
Avon Lake City PWS,Barium,29.2 ppb,700 ppb,"2,000 ppb"
Avon Lake City PWS,Bromoform,0.252 ppb,0.5 ppb,
Avon Lake City PWS,Chromium (total),0.0300 ppb,,100 ppb
Avon Lake City PWS,Fluoride,0.950 ppm,,4 ppm
Avon Lake City PWS,Manganese,0.611 ppb,100 ppb,
Avon Lake City PWS,Molybdenum,1.53 ppb,40 ppb,
Avon Lake City PWS,Strontium,0.196 ppb,"1,500 ppb",
Avon Lake City PWS,Vanadium,0.135 ppb,21 ppb,
Avon Lake City PWS,None,,,
"Litchville, City of",Bromodichloromethane,0.965 ppb,0.06 ppb,
"Litchville, City of",Chloroform,1.97 ppb,0.4 ppb,
"Litchville, City of",Dibromoacetic acid,0.585 ppb,0.04 ppb,
"Litchville, City of",Dibromochloromethane,0.260 ppb,0.1 ppb,
"Litchville, City of",Dichloroacetic acid,1.84 ppb,0.2 ppb,
"Litchville, City of",Haloacetic acids (HAA5)†,3.19 ppb,0.1 ppb,60 ppb
"Litchville, City of",Total trihalomethanes (TTHMs)†,3.19 ppb,0.15 ppb,80 ppb
"Litchville, City of",Trichloroacetic acid,0.770 ppb,0.1 ppb,
"Litchville, City of",Barium*,17.9 ppb,700 ppb,"2,000 ppb"
"Litchville, City of",Chromium (total)*,4.62 ppb,,100 ppb
"Litchville, City of",Fluoride*,1.03 ppm,,4 ppm
"Litchville, City of",Manganese*,32.0 ppb,100 ppb,
"Litchville, City of",Monochloroacetic acid*,0.293 ppb,53 ppb,
"Litchville, City of",Nitrate and nitrite*,0.0417 ppm,0.14 ppm,10 ppm
"Litchville, City of",Selenium*,1.68 ppb,30 ppb,50 ppb
"Litchville, City of",None,,,
"Nome, City of",Bromodichloromethane,1.90 ppb,0.06 ppb,
"Nome, City of",Chloroform,3.70 ppb,0.4 ppb,
"Nome, City of",Dibromoacetic acid,0.725 ppb,0.04 ppb,
"Nome, City of",Dibromochloromethane,0.815 ppb,0.1 ppb,
"Nome, City of",Dichloroacetic acid,2.48 ppb,0.2 ppb,
"Nome, City of",Haloacetic acids (HAA5)†,3.20 ppb,0.1 ppb,60 ppb
"Nome, City of",Total trihalomethanes (TTHMs)†,6.70 ppb,0.15 ppb,80 ppb
"Nome, City of",Barium*,17.9 ppb,700 ppb,"2,000 ppb"
